BOR;AN;FI;FI_EJ;DISCI;DIREC;DIRSOIN;ADMIN;ADMTO;CADRE;INFNS;INFSP;AIDES;ASHAU;PSYCH;SAGFE;REEDU;SOITO;EDUCS;ASSIS;EDUTO;PHLAB;TECHN;ETPPNM
Q24;2024;930023692;920030269;9999;2.42;;3.3;5.72;1;8.96;;14.11;6.88;0.92;;14.31;46.18;2;;2;0.47;2.45;56.82
Q24;2024;930025127;930026562;1000;;1;2;3;;;;;;;;;;;;;;;3
Q24;2024;930025127;930026562;2000;;;;;;10;;;;;;;10;;;;;;10
Q24;2024;930025127;930026562;2100;;;;;;10;;;;;;;10;;;;;;10
Q24;2024;930025127;930026562;9999;;1;2;3;;10;;;;;;;10;;;;;;13
Q24;2024;930026661;690051594;2000;;;1;1;;2;;;;0.5;;;2.5;;;;;;3.5
Q24;2024;930026661;690051594;2200;;;1;1;;2;;;;0.5;;;2.5;;;;;;3.5
Q24;2024;930026661;690051594;9999;;;1;1;;2;;;;0.5;;;2.5;;;;;;3.5
Q24;2024;930026885;930024278;2000;1;;4;5;1;4;;2;2;;;;9;;;;0.3;;14.3
Q24;2024;930026885;930024278;2100;1;;4;5;1;4;;2;2;;;;9;;;;0.3;;14.3
Q24;2024;930026885;930024278;9999;1;;4;5;1;4;;2;2;;;;9;;;;0.3;;14.3
Q24;2024;930031398;930035043;1000;0.1;;0.4;0.5;;;;;;;;;;;;;;0.1;0.6
Q24;2024;930031398;930035043;2000;;;;;;0.1;;;;0.45;;;0.55;;;;;;0.55
Q24;2024;930031398;930035043;2400;;;;;;0.1;;;;0.45;;;0.55;;;;;;0.55
Q24;2024;930031398;930035043;9999;0.1;;0.4;0.5;;0.1;;;;0.45;;;0.55;;;;;0.1;1.15
Q24;2024;930031406;690049846;2000;;;1;1;2;12;;6;1;;;;21;1;;1;1;1;25
Q24;2024;930031406;690049846;2100;;;1;1;2;12;;6;1;;;;21;1;;1;1;1;25
Q24;2024;930031406;690049846;9999;;;1;1;2;12;;6;1;;;;21;1;;1;1;1;25
Q24;2024;930100011;750712184;1000;1.98;0.03;18.81;20.82;13.26;4.67;0.02;17.8;55.84;0;0.03;7.45;99.07;2.89;9.92;12.81;1.01;57.87;191.58
Q24;2024;930100011;750712184;2000;0.63;0;20.38;21.01;0.04;112.19;0.01;204.67;31.89;9.42;0.01;19.17;377.4;0;0;0;13.37;16.32;428.1
Q24;2024;930100011;750712184;2100;0.5;0;4.7;5.2;0;35.06;0;46.72;8.81;1.74;0;0;92.33;0;0;0;11.93;0.74;110.2
Q24;2024;930100011;750712184;2400;0.13;0;12.54;12.67;0.04;64.28;0.01;106.78;14.06;6.88;0.01;19.17;211.23;0;0;0;0.43;14.84;239.17
Q24;2024;930100011;750712184;2500;0;0;3.14;3.14;0;12.85;0;51.17;9.02;0.8;0;0;73.84;0;0;0;1.01;0.74;78.73
Q24;2024;930100011;750712184;9999;2.61;0.03;39.19;41.83;13.3;116.86;0.03;222.47;87.73;9.42;0.04;26.62;476.47;2.89;9.92;12.81;14.38;74.19;619.68
Q24;2024;930100037;750712184;1000;22.03;2.17;174.56;198.76;34.98;49.74;4.54;102.99;68.34;2.06;0.2;12.03;274.88;1.77;17.07;18.84;30.6;142.41;665.49
Q24;2024;930100037;750712184;2000;2.82;0;181.67;184.49;0.25;502.94;60.31;444.11;75.15;32.2;0.35;18.8;1134.11;0.27;1;1.27;173.37;83.64;1576.88
Q24;2024;930100037;750712184;2100;2.82;0;175.91;178.73;0.25;497.41;60.31;443.11;74;16.1;0.35;4.93;1096.46;0.27;0;0.27;173.37;83.64;1532.47
Q24;2024;930100037;750712184;2200;0;0;5.76;5.76;0;5.53;0;1;1;16.1;0;5.24;28.87;0;1;1;0;0;35.63
Q24;2024;930100037;750712184;2400;0;0;0;0;0;0;0;0;0.15;0;0;8.63;8.78;0;0;0;0;0;8.78
Q24;2024;930100037;750712184;9999;24.85;2.17;356.23;383.25;35.23;552.68;64.85;547.1;143.49;34.26;0.55;30.83;1408.99;2.04;18.07;20.11;203.97;226.05;2242.37
Q24;2024;930100045;750712184;1000;4.36;0.07;57.82;62.25;9.07;7.21;1.02;13.77;21.63;0.86;4.18;5.84;63.58;0.85;10.81;11.66;5.81;49.29;192.59
Q24;2024;930100045;750712184;2000;0.77;0;55.56;56.33;1.09;233.03;32.84;215.79;20.78;13.51;33.75;5.2;555.99;3.89;0;3.89;56.16;23.19;695.56
Q24;2024;930100045;750712184;2100;0.77;0;55.56;56.33;1.09;233.03;30.81;213.49;20.78;10.64;33.75;3.2;546.79;2.89;0;2.89;56.16;23.19;685.36
Q24;2024;930100045;750712184;2200;0;0;0;0;0;0;2.03;2.3;0;2.87;0;2;9.2;1;0;1;0;0;10.2
Q24;2024;930100045;750712184;9999;5.13;0.07;113.38;118.58;10.16;240.24;33.86;229.56;42.41;14.37;37.93;11.04;619.57;4.74;10.81;15.55;61.97;72.48;888.15
Q24;2024;930150032;930000815;2000;1;;6.5;7.5;1;13;4.75;28;;1.5;16;;64.25;;;;;2;73.75
Q24;2024;930150032;930000815;2100;1;;6.5;7.5;1;13;4.75;28;;1.5;16;;64.25;;;;;2;73.75
Q24;2024;930150032;930000815;9999;1;;6.5;7.5;1;13;4.75;28;;1.5;16;;64.25;;;;;2;73.75
Q24;2024;930150057;750034589;2000;1.55;;6.85;8.4;2;12.8;;23.8;16.64;0.7;;7.5;63.44;1;1;2;;6.6;80.44
Q24;2024;930150057;750034589;2400;1.4;;5.39;6.79;1;10.3;;12.8;9.93;0.7;;6.25;40.98;1;1;2;;4.32;54.09
Q24;2024;930150057;750034589;2500;0.15;;1.46;1.61;1;2.5;;11;6.71;;;1.25;22.46;;;;;2.28;26.35
Q24;2024;930150057;750034589;9999;1.55;;6.85;8.4;2;12.8;;23.8;16.64;0.7;;7.5;63.44;1;1;2;;6.6;80.44
Q24;2024;930300025;930000393;2000;5;1;55.54;61.54;8.96;170;1;106.07;20.05;2;6.17;1;315.25;;1;1;36.23;8.47;422.49
Q24;2024;930300025;930000393;2100;5;1;55.54;61.54;8.96;170;1;106.07;20.05;2;6.17;1;315.25;;1;1;36.23;8.47;422.49
Q24;2024;930300025;930000393;9999;5;1;55.54;61.54;8.96;170;1;106.07;20.05;2;6.17;1;315.25;;1;1;36.23;8.47;422.49
Q24;2024;930300066;930000401;2000;5;2;49.03;56.03;8;115.29;1;56.45;9.98;0.2;;1;191.92;;0.5;0.5;9.46;8.5;266.41
Q24;2024;930300066;930000401;2100;5;2;49.03;56.03;8;115.29;1;56.45;9.98;0.2;;1;191.92;;0.5;0.5;9.46;8.5;266.41
Q24;2024;930300066;930000401;9999;5;2;49.03;56.03;8;115.29;1;56.45;9.98;0.2;;1;191.92;;0.5;0.5;9.46;8.5;266.41
Q24;2024;930300082;930000419;2000;2;;43.88;45.88;5;52.24;14;35.19;26;0.5;;0.5;133.43;;1;1;16.44;3;199.75
Q24;2024;930300082;930000419;2100;2;;43.88;45.88;5;52.24;14;35.19;26;0.5;;0.5;133.43;;1;1;16.44;3;199.75
Q24;2024;930300082;930000419;9999;2;;43.88;45.88;5;52.24;14;35.19;26;0.5;;0.5;133.43;;1;1;16.44;3;199.75
Q24;2024;930300116;930000427;1000;3.53;;50.51;54.04;;;;;;;;;;;;;;8.9;62.94
Q24;2024;930300116;930000427;2000;;1;;1;9.6;107.3;1;73.1;29.83;1.7;23.7;1.5;247.73;;1.4;1.4;6;;256.13
Q24;2024;930300116;930000427;2100;;1;;1;9.6;107.3;1;73.1;29.83;1.7;23.7;1.5;247.73;;1.4;1.4;6;;256.13
Q24;2024;930300116;930000427;9999;3.53;1;50.51;55.04;9.6;107.3;1;73.1;29.83;1.7;23.7;1.5;247.73;;1.4;1.4;6;8.9;319.07
Q24;2024;930300124;920036290;2000;1.92;;5.39;7.31;0.91;14.3;;21.88;13.11;1;;9.03;60.23;;0.39;0.39;1.01;9.1;78.04
Q24;2024;930300124;920036290;2400;1.92;;5.39;7.31;0.91;14.3;;21.88;13.11;1;;9.03;60.23;;0.39;0.39;1.01;9.1;78.04
Q24;2024;930300124;920036290;9999;1.92;;5.39;7.31;0.91;14.3;;21.88;13.11;1;;9.03;60.23;;0.39;0.39;1.01;9.1;78.04
Q24;2024;930300140;330050899;2000;2;;6;8;1;13.2;;30;18.5;1;;12.3;76;;1;1;1;7;93
Q24;2024;930300140;330050899;2400;2;;6;8;1;13.2;;30;18.5;1;;12.3;76;;1;1;1;7;93
Q24;2024;930300140;330050899;9999;2;;6;8;1;13.2;;30;18.5;1;;12.3;76;;1;1;1;7;93
Q24;2024;930300264;930000492;2000;2;1;16;19;1;5.21;6;6.22;5.66;0.2;;;24.29;;;;10.73;1.5;55.52
Q24;2024;930300264;930000492;2100;2;1;16;19;1;5.21;6;6.22;5.66;0.2;;;24.29;;;;10.73;1.5;55.52
Q24;2024;930300264;930000492;9999;2;1;16;19;1;5.21;6;6.22;5.66;0.2;;;24.29;;;;10.73;1.5;55.52
Q24;2024;930300280;310021274;2000;4;1;10;15;3;41.58;;70.93;32.63;1.87;;12.1;162.11;5;1;6;3;16.8;202.91
Q24;2024;930300280;310021274;2400;4;1;10;15;3;41.58;;70.93;32.63;1.87;;12.1;162.11;5;1;6;3;16.8;202.91
Q24;2024;930300280;310021274;9999;4;1;10;15;3;41.58;;70.93;32.63;1.87;;12.1;162.11;5;1;6;3;16.8;202.91
Q24;2024;930300546;930000682;1000;1.2;;10.17;11.37;;;;;14.18;;;;14.18;;0.12;0.12;;1.09;26.76
Q24;2024;930300546;930000682;2000;;0.15;;0.15;1;15.08;;14.94;;0.76;;4.27;36.05;2.38;;2.38;;;38.58
Q24;2024;930300546;930000682;2400;;0.15;;0.15;1;15.08;;14.94;;0.76;;4.27;36.05;2.38;;2.38;;;38.58
Q24;2024;930300546;930000682;9999;1.2;0.15;10.17;11.52;1;15.08;;14.94;14.18;0.76;;4.27;50.23;2.38;0.12;2.5;;1.09;65.34
Q24;2024;930300553;930000633;1000;5.02;1;62.58;68.6;;;;;;;;;;;;;7.26;11.32;87.18
Q24;2024;930300553;930000633;2000;;;;;8.6;104.75;7.96;92.4;22.06;2.56;15.09;6.57;259.99;0.99;1.71;2.7;;;262.69
Q24;2024;930300553;930000633;2100;;;;;5.15;89.25;7.96;65.01;19.93;0.62;15.09;1.37;204.38;;0.98;0.98;;;205.36
Q24;2024;930300553;930000633;2400;;;;;3.45;15.5;;27.39;2.13;1.94;;5.2;55.61;0.99;0.73;1.72;;;57.33
Q24;2024;930300553;930000633;9999;5.02;1;62.58;68.6;8.6;104.75;7.96;92.4;22.06;2.56;15.09;6.57;259.99;0.99;1.71;2.7;7.26;11.32;349.87
Q24;2024;930300587;930000641;2000;3.54;1;17.94;22.48;1.96;40.98;0.55;19.95;10.92;;;;74.36;;;;3.28;6.86;106.98
Q24;2024;930300587;930000641;2100;3.54;1;17.94;22.48;1.96;40.98;0.55;19.95;10.92;;;;74.36;;;;3.28;6.86;106.98
Q24;2024;930300587;930000641;9999;3.54;1;17.94;22.48;1.96;40.98;0.55;19.95;10.92;;;;74.36;;;;3.28;6.86;106.98
Q24;2024;930300595;930000658;1000;3.81;1;52.64;57.45;;;;;;;;;;;;;2.92;9.92;70.29
Q24;2024;930300595;930000658;2000;;;;;7.06;116.77;10.96;63.17;52.01;0.52;;1;251.49;;0.18;0.18;;;251.67
Q24;2024;930300595;930000658;2100;;;;;7.06;116.77;10.96;63.17;52.01;0.52;;1;251.49;;0.18;0.18;;;251.67
Q24;2024;930300595;930000658;9999;3.81;1;52.64;57.45;7.06;116.77;10.96;63.17;52.01;0.52;;1;251.49;;0.18;0.18;2.92;9.92;321.96
Q24;2024;930300645;930000682;1000;4.28;;62.09;66.37;1.13;;;;64.61;0.5;;2.3;68.54;;0.48;0.48;4.68;12.23;152.3
Q24;2024;930300645;930000682;2000;;0.83;;0.83;10.94;144.4;6.55;100.06;;;;;261.95;;;;;;262.78
Q24;2024;930300645;930000682;2100;;0.83;;0.83;10.94;144.4;6.55;100.06;;;;;261.95;;;;;;262.78
Q24;2024;930300645;930000682;9999;4.28;0.83;62.09;67.2;12.07;144.4;6.55;100.06;64.61;0.5;;2.3;330.49;;0.48;0.48;4.68;12.23;415.08
Q24;2024;930310016;440052041;2000;1.7;1;23.55;26.25;7;48.6;;35.55;30.8;2.8;;5.4;130.15;4.5;2;6.5;;16.7;179.6
Q24;2024;930310016;440052041;2200;1.7;1;23.55;26.25;7;48.6;;35.55;30.8;2.8;;5.4;130.15;4.5;2;6.5;;16.7;179.6
Q24;2024;930310016;440052041;9999;1.7;1;23.55;26.25;7;48.6;;35.55;30.8;2.8;;5.4;130.15;4.5;2;6.5;;16.7;179.6
Q24;2024;930500012;750720534;2000;2;;15.34;17.34;3.11;32.02;;36.93;24.23;3.11;;5.38;104.78;0.44;;0.44;1.73;9.41;133.7
Q24;2024;930500012;750720534;2100;;;;;;;;;;;;;;0.44;;0.44;;;0.44
Q24;2024;930500012;750720534;2400;2;;15.34;17.34;3.11;32.02;;36.93;24.23;3.11;;5.38;104.78;;;;1.73;9.41;133.26
Q24;2024;930500012;750720534;9999;2;;15.34;17.34;3.11;32.02;;36.93;24.23;3.11;;5.38;104.78;0.44;;0.44;1.73;9.41;133.7
Q24;2024;930700018;750058844;2000;0.74;;3.77;4.51;1;1;;;1.04;1.29;;9.27;13.6;;0.1;0.1;;1.18;19.39
Q24;2024;930700018;750058844;2400;0.74;;3.77;4.51;1;1;;;1.04;1.29;;9.27;13.6;;0.1;0.1;;1.18;19.39
Q24;2024;930700018;750058844;9999;0.74;;3.77;4.51;1;1;;;1.04;1.29;;9.27;13.6;;0.1;0.1;;1.18;19.39
Q24;2024;930706239;930110051;1000;1;;4.75;5.75;;;;;1.7;;;;1.7;;;;;4.01;11.46
Q24;2024;930706239;930110051;2000;;;7.11;7.11;4.89;64.3;;151.4;54.8;3.84;;26.21;305.44;2;;2;0.99;2.74;318.28
Q24;2024;930706239;930110051;2100;;;5.11;5.11;2.49;27.76;;48.45;18.65;1.54;;4.12;103.01;0.5;;0.5;0.5;1.31;110.43
Q24;2024;930706239;930110051;2400;;;;;1.42;22.27;;49.96;14.69;1.8;;17.65;107.79;;;;;0.29;108.08
Q24;2024;930706239;930110051;2500;;;2;2;0.98;14.27;;52.99;21.46;0.5;;4.44;94.64;1.5;;1.5;0.49;1.14;99.77
Q24;2024;930706239;930110051;9999;1;;11.86;12.86;4.89;64.3;;151.4;56.5;3.84;;26.21;307.14;2;;2;0.99;6.75;329.74
Q24;2024;930813910;940026677;2000;;;;;;;;;1;;;;1;;;;;;1
Q24;2024;930813910;940026677;2100;;;;;;;;;1;;;;1;;;;;;1
Q24;2024;930813910;940026677;9999;;;;;;;;;1;;;;1;;;;;;1
Q24;2024;930815501;750062036;2000;;;1.5;1.5;1;16.18;;40.58;19.39;1.42;;0.14;78.71;;0.5;0.5;1;1;82.71
Q24;2024;930815501;750062036;2500;;;1.5;1.5;1;16.18;;40.58;19.39;1.42;;0.14;78.71;;0.5;0.5;1;1;82.71
Q24;2024;930815501;750062036;9999;;;1.5;1.5;1;16.18;;40.58;19.39;1.42;;0.14;78.71;;0.5;0.5;1;1;82.71
Q24;2024;930815618;940026677;2000;;;6.31;6.31;6;50.51;;10.91;4;1.5;;;72.92;;;;;;79.23
Q24;2024;930815618;940026677;2100;;;6.31;6.31;6;50.51;;10.91;4;1.5;;;72.92;;;;;;79.23
Q24;2024;930815618;940026677;9999;;;6.31;6.31;6;50.51;;10.91;4;1.5;;;72.92;;;;;;79.23
Q24;2024;930816079;690049846;2000;;;;;;4;;;2;;;;6;;;;;;6
Q24;2024;930816079;690049846;2100;;;;;;4;;;2;;;;6;;;;;;6
Q24;2024;930816079;690049846;9999;;;;;;4;;;2;;;;6;;;;;;6
Q24;2024;930817333;690049846;2000;1;;4;5;3;23;;;5;;;;31;;1;1;1;2;40
Q24;2024;930817333;690049846;2100;1;;4;5;3;23;;;5;;;;31;;1;1;1;2;40
Q24;2024;930817333;690049846;9999;1;;4;5;3;23;;;5;;;;31;;1;1;1;2;40
Q24;2024;930817465;930712716;2000;0.61;;2.49;3.1;;0.34;;;;3.52;;0.5;4.36;18.49;0.69;19.18;;1.71;28.35
Q24;2024;930817465;930712716;2200;0.61;;2.49;3.1;;0.34;;;;3.52;;0.5;4.36;18.49;0.69;19.18;;1.71;28.35
Q24;2024;930817465;930712716;9999;0.61;;2.49;3.1;;0.34;;;;3.52;;0.5;4.36;18.49;0.69;19.18;;1.71;28.35
Q24;2024;930817606;690049846;2000;;;;;1;7;;;;;;;8;;;;1;;9
Q24;2024;930817606;690049846;2100;;;;;1;7;;;;;;;8;;;;1;;9
Q24;2024;930817606;690049846;9999;;;;;1;7;;;;;;;8;;;;1;;9
Q24;2024;940000078;940000060;2000;;;2;2;1.52;19.5;;;;0.17;;0.11;21.3;;;;;0.66;23.96
Q24;2024;940000078;940000060;2100;;;2;2;1.52;19.5;;;;0.17;;0.11;21.3;;;;;0.66;23.96
Q24;2024;940000078;940000060;9999;;;2;2;1.52;19.5;;;;0.17;;0.11;21.3;;;;;0.66;23.96
Q24;2024;940000573;940110018;1000;10.72;1;174.77;186.49;22.59;22.3;2.28;52.31;76.95;2.95;;12.54;191.92;1.78;11.37;13.15;128.98;171.6;692.14
Q24;2024;940000573;940110018;2000;;;107.39;107.39;46.32;570.86;90.64;487.75;59.61;49.92;53.72;46.64;1405.46;25.36;4.45;29.81;23.74;12.22;1578.62
Q24;2024;940000573;940110018;2100;;;101.31;101.31;44.9;560.51;90.56;467.01;59.49;44.86;53.72;44.34;1365.39;23.99;4.45;28.44;23.74;12.22;1531.1
Q24;2024;940000573;940110018;2200;;;5.08;5.08;0.92;;0.08;;;4.06;;1.4;6.46;1.37;;1.37;;;12.91
Q24;2024;940000573;940110018;2400;;;1;1;0.5;10.35;;20.74;0.12;1;;0.9;33.61;;;;;;34.61
Q24;2024;940000573;940110018;9999;10.72;1;282.16;293.88;68.91;593.16;92.92;540.06;136.56;52.87;53.72;59.18;1597.38;27.14;15.82;42.96;152.72;183.82;2270.76
Q24;2024;940000599;940110042;1000;2;1;133.27;136.27;6.57;17.74;0;36.18;23.66;1.03;0.58;0;85.76;1.83;10.32;12.15;99.89;134.9;468.97
Q24;2024;940000599;940110042;2000;0;0;118.64;118.64;13.35;359.22;60.86;365.8;94.66;17.29;48.42;23.72;983.32;9;3.68;12.68;1.08;31.3;1147.02
Q24;2024;940000599;940110042;2100;0;0;113.64;113.64;12.55;335.81;60.86;345.7;89.93;11.99;48.42;20.87;926.13;6;2.68;8.68;1.08;31.3;1080.83
Q24;2024;940000599;940110042;2200;0;0;4;4;0.8;15.38;0;4.02;3.55;5.3;0;1.66;30.71;3;1;4;0;0;38.71
Q24;2024;940000599;940110042;2400;0;0;1;1;0;8.03;0;16.08;1.18;0;0;1.19;26.48;0;0;0;0;0;27.48
Q24;2024;940000599;940110042;9999;2;1;251.91;254.91;19.92;376.96;60.86;401.98;118.32;18.32;49;23.72;1069.08;10.83;14;24.83;100.97;166.2;1615.99
Q24;2024;940000607;940140015;1000;1.11;0.67;21.72;23.5;2;;;;;;;;2;0.92;;0.92;;22.35;48.77
Q24;2024;940000607;940140015;2000;;;16.52;16.52;5.54;59.75;2.45;43.23;22.22;22.87;;18.93;174.99;47.46;8.01;55.47;;;246.98
Q24;2024;940000607;940140015;2200;;;16.52;16.52;5.54;59.75;2.45;43.23;22.22;22.87;;18.93;174.99;47.46;8.01;55.47;;;246.98
Q24;2024;940000607;940140015;9999;1.11;0.67;38.24;40.02;7.54;59.75;2.45;43.23;22.22;22.87;;18.93;176.99;48.38;8.01;56.39;;22.35;295.75
Q24;2024;940000631;940140049;1000;9.37;0.63;133.38;143.38;21.28;63.56;2.08;128.16;13.52;14.17;;13.43;256.2;10;10.61;20.61;0.81;241.58;662.58
Q24;2024;940000631;940140049;2000;;;81.75;81.75;31.91;362.38;3.74;192.25;155.43;41.37;;34.55;821.63;16.11;24.56;40.67;13.58;3.5;961.13
Q24;2024;940000631;940140049;2100;;;8.61;8.61;3.72;11.95;0;0;6.76;0.26;;1.92;24.61;0.11;;0.11;13.58;3.5;50.41
Q24;2024;940000631;940140049;2200;;;73.14;73.14;28.19;350.43;3.74;192.25;148.67;41.11;;32.63;797.02;16;24.56;40.56;;;910.72
Q24;2024;940000631;940140049;9999;9.37;0.63;215.13;225.13;53.19;425.94;5.82;320.41;168.95;55.54;;47.98;1077.83;26.11;35.17;61.28;14.39;245.08;1623.71
Q24;2024;940000649;940150014;1000;11;1;82.37;94.37;18.03;2.69;;;6.19;;;;26.91;1.22;3.89;5.11;51.56;21.05;199
Q24;2024;940000649;940150014;2000;;;46.87;46.87;16.17;232.38;27.46;167.73;31.05;6.63;;4.2;485.62;0.34;;0.34;;;532.83
Q24;2024;940000649;940150014;2100;;;46.87;46.87;16.17;232.38;27.46;167.73;31.05;6.63;;4.2;485.62;0.34;;0.34;;;532.83
Q24;2024;940000649;940150014;9999;11;1;129.24;141.24;34.2;235.07;27.46;167.73;37.24;6.63;;4.2;512.53;1.56;3.89;5.45;51.56;21.05;731.83
Q24;2024;940000656;940160013;1000;1;;57.6;58.6;;;;;;;;;;;;;58.8;34.61;152.01
Q24;2024;940000656;940160013;2000;;;3.43;3.43;1.68;2.41;;1.9;0.67;;;2.97;9.63;1.4;1;2.4;1.96;;17.42
Q24;2024;940000656;940160013;2100;;;2.43;2.43;0.99;;;;0.35;;;;1.34;0.4;;0.4;1.96;;6.13
Q24;2024;940000656;940160013;2300;;;;;;;;;;;;;;1;1;2;;;2
Q24;2024;940000656;940160013;2400;;;1;1;0.69;2.41;;1.9;0.32;;;2.97;8.29;;;;;;9.29
Q24;2024;940000656;940160013;9999;1;;61.03;62.03;1.68;2.41;;1.9;0.67;;;2.97;9.63;1.4;1;2.4;60.76;34.61;169.43
Q24;2024;940000664;940160013;1000;12.84;;192.98;205.82;3.66;49.5;1.87;3.94;7.02;0.7;;0.1;66.79;2.82;;2.82;527.46;128.3;931.19
Q24;2024;940000664;940160013;2000;;0.99;299.5;300.49;81.86;402.08;50.01;220.01;61.63;12.79;;24;852.38;1.29;4.19;5.48;341.18;1;1500.53
Q24;2024;940000664;940160013;2100;;0.99;299.5;300.49;81.86;402.08;50.01;220.01;61.63;12.79;;24;852.38;1.29;4.19;5.48;341.18;1;1500.53
Q24;2024;940000664;940160013;9999;12.84;0.99;492.48;506.31;85.52;451.58;51.88;223.95;68.65;13.49;;24.1;919.17;4.11;4.19;8.3;868.64;129.3;2431.72
Q24;2024;940006679;940017338;2000;3;1;30;34;6;77;11;47;14;1.4;19.5;1.5;177.4;;1;1;5;5;222.4
Q24;2024;940006679;940017338;2100;3;1;30;34;6;77;11;47;14;1.4;19.5;1.5;177.4;;1;1;5;5;222.4
Q24;2024;940006679;940017338;9999;3;1;30;34;6;77;11;47;14;1.4;19.5;1.5;177.4;;1;1;5;5;222.4
Q24;2024;940008139;940021801;2000;2;1;8.8;11.8;4;24;;30.4;;1.5;;24.1;84;5.8;0.2;6;0.9;2;104.7
Q24;2024;940008139;940021801;2400;2;1;8.8;11.8;4;24;;30.4;;1.5;;24.1;84;5.8;0.2;6;0.9;2;104.7
Q24;2024;940008139;940021801;9999;2;1;8.8;11.8;4;24;;30.4;;1.5;;24.1;84;5.8;0.2;6;0.9;2;104.7
Q24;2024;940016868;940016819;1000;8.79;1.47;155.45;165.71;14.06;32.39;2.59;87.71;37.61;2.1;0.51;8.97;185.94;15.25;3.5;18.75;1.46;256.08;627.94
Q24;2024;940016868;940016819;2000;;0;108.03;108.03;36.15;419.42;21.72;310.98;197.48;84.63;46.54;149.89;1266.81;47.12;39.94;87.06;28.64;16.64;1507.18
Q24;2024;940016868;940016819;2100;;0;26.35;26.35;4.52;75.21;11.03;83.72;37.61;2;46.54;5.07;265.7;0.4;3.08;3.48;27.94;12.25;335.72
Q24;2024;940016868;940016819;2200;;0;52.7;52.7;24.1;241.51;6.71;55.82;91.7;61.97;;36.92;518.73;17.74;27.24;44.98;0.7;0.39;617.5
Q24;2024;940016868;940016819;2400;;0;28.98;28.98;7.03;91.51;3.98;159.48;58.77;20.16;;107.9;448.83;28.98;9.49;38.47;;4;520.28
Q24;2024;940016868;940016819;2500;;;0;0;0.5;11.19;;11.96;9.4;0.5;;;33.55;;0.13;0.13;;;33.68
Q24;2024;940016868;940016819;9999;8.79;1.47;263.48;273.74;50.21;451.81;24.31;398.69;235.09;86.73;47.05;158.86;1452.75;62.37;43.44;105.81;30.1;272.72;2135.12
Q24;2024;940019375;940000060;2000;;;0.1;0.1;0.23;2.7;;;;0.02;;0.01;2.96;;;;;0.09;3.15
Q24;2024;940019375;940000060;2100;;;0.1;0.1;0.23;2.7;;;;0.02;;0.01;2.96;;;;;0.09;3.15
Q24;2024;940019375;940000060;9999;;;0.1;0.1;0.23;2.7;;;;0.02;;0.01;2.96;;;;;0.09;3.15
Q24;2024;940022916;940002058;2000;;;6;6;;;;;;;;;;;;;;;6
Q24;2024;940022916;940002058;2100;;;6;6;;;;;;;;;;;;;;;6
Q24;2024;940022916;940002058;9999;;;6;6;;;;;;;;;;;;;;;6
Q24;2024;940030836;940016819;1000;;;0.07;0.07;;0.05;;0.06;0.08;0.06;;0.04;0.29;;;;;;0.36
Q24;2024;940030836;940016819;2000;;;4.89;4.89;2;15.32;;20.7;9.98;1.58;;3.58;53.16;0.91;1;1.91;;;59.96
Q24;2024;940030836;940016819;2400;;;4.89;4.89;2;15.32;;20.7;9.98;1.58;;3.58;53.16;0.91;1;1.91;;;59.96
Q24;2024;940030836;940016819;9999;;;4.96;4.96;2;15.37;;20.76;10.06;1.64;;3.62;53.45;0.91;1;1.91;;;60.32
Q24;2024;940100027;750712184;1000;26.76;2.48;301.52;330.76;33.46;51.58;4.1;141;73.06;0.56;0.48;32.27;336.51;6.3;41.03;47.33;30.38;350.88;1095.86
Q24;2024;940100027;750712184;2000;5.48;0;267.39;272.87;67.92;1237.86;98.43;1210.15;148.32;55.18;0.13;79.02;2897.01;0;2.84;2.84;349.34;264.7;3786.76
Q24;2024;940100027;750712184;2100;5.48;0;238.94;244.42;56.77;1044.44;98.43;1016.93;141.68;28.99;0.13;7.79;2395.16;0;2.84;2.84;349.34;246.23;3237.99
Q24;2024;940100027;750712184;2200;0;0;17.07;17.07;4.06;103.16;0;67.2;0;19.51;0;6.68;200.61;0;0;0;0;6.16;223.84
Q24;2024;940100027;750712184;2400;0;0;5.69;5.69;6.08;77.37;0;101.15;6.64;5.57;0;62.32;259.13;0;0;0;0;12.31;277.13
Q24;2024;940100027;750712184;2500;0;0;5.69;5.69;1.01;12.89;0;24.87;0;1.11;0;2.23;42.11;0;0;0;0;0;47.8
Q24;2024;940100027;750712184;9999;32.24;2.48;568.91;603.63;101.38;1289.44;102.53;1351.15;221.38;55.74;0.61;111.29;3233.52;6.3;43.87;50.17;379.72;615.58;4882.62
Q24;2024;940100035;750712184;1000;1.97;0.05;35.41;37.43;11.59;19.13;0.03;47.82;21.14;0;0.05;2.83;102.59;0.04;8.96;9;0.75;99.15;248.92
Q24;2024;940100035;750712184;2000;0.69;0;18.5;19.19;5.68;116.75;1.02;243.11;25.08;9.71;0.01;22.91;424.27;0;0;0;17.9;11.02;472.38
Q24;2024;940100035;750712184;2100;0.69;0;13.5;14.19;2.68;56.4;1.02;94.16;11.08;5.82;0.01;0.26;171.43;0;0;0;17.9;11.02;214.54
Q24;2024;940100035;750712184;2200;0;0;0;0;1;9.4;0;13.88;0;1.46;0;1.03;26.77;0;0;0;0;0;26.77
Q24;2024;940100035;750712184;2400;0;0;4;4;1;34.25;0;69.62;9;1.46;0;21.62;136.95;0;0;0;0;0;140.95
