BOR;AN;FI;FI_EJ;DISCI;DIREC;DIRSI;ADMIN;DRSNI;ADMTO;CADRE;INFNS;INFSP;AIDES;ASHAU;PSYCH;SAGFE;REEDU;SOITO;EDUCS;ASSIS;EDUTO;PHLAB;TECHN;ETPPNM
Q24;2022;420000242;420780660;1000;;;16.77;;16.77;1;;;;;;;;1;;;;;21.85;39.62
Q24;2022;420000242;420780660;2000;;;;;;2.51;35.95;;63.06;21.93;0.82;;8.51;132.78;1;1.74;2.74;3.91;;139.43
Q24;2022;420000242;420780660;2400;;;;;;2.51;35.95;;63.06;21.93;0.82;;8.51;132.78;1;1.74;2.74;3.91;;139.43
Q24;2022;420000242;420780660;9999;;;16.77;;16.77;3.51;35.95;;63.06;21.93;0.82;;8.51;133.78;1;1.74;2.74;3.91;21.85;179.05
Q24;2022;420000267;420013831;1000;;;;;;;;;;;;;;;;;;;18.55;18.55
Q24;2022;420000267;420013831;2000;0.15;;20.59;;20.74;4.91;77.41;0.8;65.87;24.96;4.85;2.51;1.91;183.22;0.98;1.98;2.96;12.28;0.43;219.63
Q24;2022;420000267;420013831;2100;0.1;;18.43;;18.53;3.42;60.95;0.8;40.19;17.04;4.29;2.51;1.91;131.11;0.98;1.98;2.96;12.03;0.43;165.06
Q24;2022;420000267;420013831;2400;0.05;;2.16;;2.21;1.49;16.46;;25.68;7.92;0.56;;;52.11;;;;0.25;;54.57
Q24;2022;420000267;420013831;9999;0.15;;20.59;;20.74;4.91;77.41;0.8;65.87;24.96;4.85;2.51;1.91;183.22;0.98;1.98;2.96;12.28;18.98;238.18
Q24;2022;420000275;420780694;1000;0;;0.05;;0.05;;0.1;;0.42;0;;;;0.52;0.09;;0.09;;0.07;0.73
Q24;2022;420000275;420780694;2000;0.75;;4.91;;5.66;0.9;10.05;;20.54;16.18;0.4;;1.55;49.62;1.63;;1.63;0.54;7.49;64.94
Q24;2022;420000275;420780694;2400;0.65;;2.84;;3.49;0.6;5.69;;6.08;5.34;0.35;;1;19.06;0.64;;0.64;0.54;;23.73
Q24;2022;420000275;420780694;2500;0.1;;2.07;;2.17;0.3;4.36;;14.46;10.84;0.05;;0.55;30.56;0.99;;0.99;;7.49;41.21
Q24;2022;420000275;420780694;9999;0.75;;4.96;;5.71;0.9;10.15;;20.96;16.18;0.4;;1.55;50.14;1.72;;1.72;0.54;7.56;65.67
Q24;2022;420000317;420016933;2000;0.5;;7.39;;7.89;0.5;6.37;;11.28;8.61;;;1.09;27.85;;;;0.49;5.59;41.82
Q24;2022;420000317;420016933;2100;0.25;;3.69;;3.94;0.25;2.79;;5.64;4.3;;;0.54;13.52;;;;0.24;2.79;20.49
Q24;2022;420000317;420016933;2400;0.25;;3.7;;3.95;0.25;3.58;;5.64;4.31;;;0.55;14.33;;;;0.25;2.8;21.33
Q24;2022;420000317;420016933;9999;0.5;;7.39;;7.89;0.5;6.37;;11.28;8.61;;;1.09;27.85;;;;0.49;5.59;41.82
Q24;2022;420000556;420781791;1000;;;2.47;;2.47;;1.25;;1.06;;;;;2.31;;;;;1.45;6.23
Q24;2022;420000556;420781791;2000;;;;;;0.5;3.34;;5.67;2.1;0.08;;0.34;12.03;0.12;0.02;0.14;0.26;;12.43
Q24;2022;420000556;420781791;2400;;;;;;0.5;3.34;;5.67;2.1;0.08;;0.34;12.03;0.12;0.02;0.14;0.26;;12.43
Q24;2022;420000556;420781791;9999;;;2.47;;2.47;0.5;4.59;;6.73;2.1;0.08;;0.34;14.34;0.12;0.02;0.14;0.26;1.45;18.66
Q24;2022;420002479;340027937;2000;1;;10.71;;11.71;3.01;21.22;4.52;;;1.5;1.62;0.5;32.37;;2.34;2.34;2.8;3.44;52.66
Q24;2022;420002479;340027937;2300;1;;10.71;;11.71;3.01;21.22;4.52;;;1.5;1.62;0.5;32.37;;2.34;2.34;2.8;3.44;52.66
Q24;2022;420002479;340027937;9999;1;;10.71;;11.71;3.01;21.22;4.52;;;1.5;1.62;0.5;32.37;;2.34;2.34;2.8;3.44;52.66
Q24;2022;420002677;420787061;2000;0.29;;3.04;;3.33;0.83;7.81;;6.77;4.16;2.37;;1.82;23.76;;0.08;0.08;0.1;0.53;27.8
Q24;2022;420002677;420787061;2400;0.29;;3.04;;3.33;0.83;7.81;;6.77;4.16;2.37;;1.82;23.76;;0.08;0.08;0.1;0.53;27.8
Q24;2022;420002677;420787061;9999;0.29;;3.04;;3.33;0.83;7.81;;6.77;4.16;2.37;;1.82;23.76;;0.08;0.08;0.1;0.53;27.8
Q24;2022;420009599;420002495;2000;;;1.57;;1.57;1.06;10.8;;12.22;3.87;0.86;;0.41;29.22;;1.09;1.09;;;31.88
Q24;2022;420009599;420002495;2100;;;0.5;;0.5;0.24;0.19;;0.58;0.2;0.86;;;2.07;;0.21;0.21;;;2.78
Q24;2022;420009599;420002495;2400;;;1.07;;1.07;0.82;10.61;;11.64;3.67;;;0.41;27.15;;0.88;0.88;;;29.1
Q24;2022;420009599;420002495;9999;;;1.57;;1.57;1.06;10.8;;12.22;3.87;0.86;;0.41;29.22;;1.09;1.09;;;31.88
Q24;2022;420010050;420787061;1000;1.8;1.5;24.29;;27.59;;;;;;;;;;;;;;;27.59
Q24;2022;420010050;420787061;2000;;;47.04;;47.04;8.4;162.37;31.39;54.66;13.94;1.73;;12.86;285.35;;1.35;1.35;7.28;6.46;347.48
Q24;2022;420010050;420787061;2100;;;47.04;;47.04;8.4;162.37;31.39;54.66;13.94;1.73;;12.86;285.35;;1.35;1.35;7.28;6.46;347.48
Q24;2022;420010050;420787061;9999;1.8;1.5;71.33;;74.63;8.4;162.37;31.39;54.66;13.94;1.73;;12.86;285.35;;1.35;1.35;7.28;6.46;375.07
Q24;2022;420010241;420784878;1000;;;0;;0;0;0;0;0;0;0;0.86;0;0.86;0;0;0;0;12.86;13.72
Q24;2022;420010241;420784878;2000;;;39.49;;39.49;2.13;87.13;0.51;46.1;31.18;2.46;0;3.62;173.13;0.68;2;2.68;65.63;10.57;291.5
Q24;2022;420010241;420784878;2100;;;39.49;;39.49;2.13;87.13;0.51;46.1;31.18;2.46;0;3.62;173.13;0.68;2;2.68;65.63;10.57;291.5
Q24;2022;420010241;420784878;9999;;;39.49;;39.49;2.13;87.13;0.51;46.1;31.18;2.46;0.86;3.62;173.99;0.68;2;2.68;65.63;23.43;305.22
Q24;2022;420010258;420010209;1000;;;;;;;;;;;;;0.53;0.53;;;;;;0.53
Q24;2022;420010258;420010209;2000;3.29;;10.22;;13.51;1;8.73;;;;0.83;;1.91;12.47;;2.07;2.07;;;28.05
Q24;2022;420010258;420010209;2300;3.29;;10.22;;13.51;1;8.73;;;;0.83;;1.91;12.47;;2.07;2.07;;;28.05
Q24;2022;420010258;420010209;9999;3.29;;10.22;;13.51;1;8.73;;;;0.83;;2.44;13;;2.07;2.07;;;28.58
Q24;2022;420011413;420011405;2000;6.24;1.29;60.91;;68.44;17.65;245.55;17.69;108.9;42.12;2.31;15.32;5.17;454.71;;1.71;1.71;15.54;25.71;566.11
Q24;2022;420011413;420011405;2100;6.24;1.29;60.91;;68.44;17.65;245.55;17.69;108.9;42.12;2.31;15.32;5.17;454.71;;1.71;1.71;15.54;25.71;566.11
Q24;2022;420011413;420011405;9999;6.24;1.29;60.91;;68.44;17.65;245.55;17.69;108.9;42.12;2.31;15.32;5.17;454.71;;1.71;1.71;15.54;25.71;566.11
Q24;2022;420011512;420011504;2000;1.8;;18.9;;20.7;2;39.49;0.33;23.33;22.43;1.3;;24.3;113.18;7.37;2;9.37;;4.95;148.2
Q24;2022;420011512;420011504;2400;1.8;;18.9;;20.7;2;39.49;0.33;23.33;22.43;1.3;;24.3;113.18;7.37;2;9.37;;4.95;148.2
Q24;2022;420011512;420011504;9999;1.8;;18.9;;20.7;2;39.49;0.33;23.33;22.43;1.3;;24.3;113.18;7.37;2;9.37;;4.95;148.2
Q24;2022;420011603;420001752;2000;0.1;0.1;0.6;;0.8;0.3;3;;;2.2;0.1;;0.05;5.65;;0.1;0.1;0.4;0.64;7.59
Q24;2022;420011603;420001752;2100;0.1;0.1;0.6;;0.8;0.3;3;;;2.2;0.1;;0.05;5.65;;0.1;0.1;0.4;0.64;7.59
Q24;2022;420011603;420001752;9999;0.1;0.1;0.6;;0.8;0.3;3;;;2.2;0.1;;0.05;5.65;;0.1;0.1;0.4;0.64;7.59
Q24;2022;420011728;920028560;1000;;;;;;;;;;;;;;;;0.02;0.02;;;0.02
Q24;2022;420011728;920028560;2000;;;2.64;;2.64;0.8;2.26;;1.38;;1.23;;11.83;17.5;;0.03;0.03;;;20.17
Q24;2022;420011728;920028560;2400;;;2.64;;2.64;0.8;2.26;;1.38;;1.23;;11.83;17.5;;0.03;0.03;;;20.17
Q24;2022;420011728;920028560;9999;;;2.64;;2.64;0.8;2.26;;1.38;;1.23;;11.83;17.5;;0.05;0.05;;;20.19
Q24;2022;420012536;420001752;2000;0.4;0.4;5;;5.8;2.9;37.2;;14.2;13.42;0.4;;0.35;68.47;;0.4;0.4;1.15;1.7;77.52
Q24;2022;420012536;420001752;2100;0.4;0.4;5;;5.8;2.9;37.2;;14.2;13.42;0.4;;0.35;68.47;;0.4;0.4;1.15;1.7;77.52
Q24;2022;420012536;420001752;9999;0.4;0.4;5;;5.8;2.9;37.2;;14.2;13.42;0.4;;0.35;68.47;;0.4;0.4;1.15;1.7;77.52
Q24;2022;420014110;420007098;1000;;;;;;;1.98;;1;;;;;2.98;;;;;;2.98
Q24;2022;420014110;420007098;2000;;;1.26;;1.26;0.4;11.2;;8.72;;;;2.62;22.94;;0.34;0.34;;;24.54
Q24;2022;420014110;420007098;2400;;;1.26;;1.26;0.4;11.2;;8.72;;;;2.62;22.94;;0.34;0.34;;;24.54
Q24;2022;420014110;420007098;9999;;;1.26;;1.26;0.4;13.18;;9.72;;;;2.62;25.92;;0.34;0.34;;;27.52
Q24;2022;420014623;420001752;2000;0.15;0.15;3.3;;3.6;2.1;12.4;;;13;0.15;;0.15;27.8;;0.15;0.15;1.2;1.64;34.39
Q24;2022;420014623;420001752;2100;0.15;0.15;3.3;;3.6;2.1;12.4;;;13;0.15;;0.15;27.8;;0.15;0.15;1.2;1.64;34.39
Q24;2022;420014623;420001752;9999;0.15;0.15;3.3;;3.6;2.1;12.4;;;13;0.15;;0.15;27.8;;0.15;0.15;1.2;1.64;34.39
Q24;2022;420780504;420000135;1000;;;36.05;;36.05;;;;;;;;;;;;;;;36.05
Q24;2022;420780504;420000135;2000;2.12;1;0;;3.12;9.9;90.75;8.47;26.12;27.04;0.6;;0.2;163.08;;0.9;0.9;3.8;3;173.9
Q24;2022;420780504;420000135;2100;2.12;1;0;;3.12;9.9;90.75;8.47;26.12;27.04;0.6;;0.2;163.08;;0.9;0.9;3.8;3;173.9
Q24;2022;420780504;420000135;9999;2.12;1;36.05;;39.17;9.9;90.75;8.47;26.12;27.04;0.6;;0.2;163.08;;0.9;0.9;3.8;3;209.95
Q24;2022;420780546;420000168;1000;0.5;;1.36;;1.86;;;;;;;;;;;;;;2.21;4.07
Q24;2022;420780546;420000168;2000;;;;;;0.25;5.28;;9.9;;0.1;;0.38;15.91;;;;;;15.91
Q24;2022;420780546;420000168;2500;;;;;;0.25;5.28;;9.9;;0.1;;0.38;15.91;;;;;;15.91
Q24;2022;420780546;420000168;9999;0.5;;1.36;;1.86;0.25;5.28;;9.9;;0.1;;0.38;15.91;;;;;2.21;19.98
Q24;2022;420780637;420002495;1000;2.7;0.67;43.55;;46.92;3.87;2.69;;0;9.77;;;;16.33;;;;1;76.45;140.7
Q24;2022;420780637;420002495;2000;;;54.68;;54.68;6.46;134.05;15.98;99.1;30.87;1.54;17.77;9.95;315.72;0.22;2.82;3.04;21.91;5.05;400.4
Q24;2022;420780637;420002495;2100;;;54.68;;54.68;6.46;134.05;15.98;99.1;30.87;1.54;17.77;9.95;315.72;0.22;2.82;3.04;21.91;5.05;400.4
Q24;2022;420780637;420002495;9999;2.7;0.67;98.23;;101.6;10.33;136.74;15.98;99.1;40.64;1.54;17.77;9.95;332.05;0.22;2.82;3.04;22.91;81.5;541.1
Q24;2022;420780678;420002495;1000;;;1;;1;;;;;3.56;;;;3.56;;;;;7.69;12.25
Q24;2022;420780678;420002495;2000;;;3;;3;2;22.1;;28.71;0.25;0.49;;12.22;65.77;3.43;1;4.43;;0.09;73.29
Q24;2022;420780678;420002495;2100;;;0.5;;0.5;;;;;;;;;;;;;;;0.5
Q24;2022;420780678;420002495;2400;;;2.5;;2.5;2;22.1;;28.71;0.25;0.49;;12.22;65.77;3.43;1;4.43;;0.09;72.79
Q24;2022;420780678;420002495;9999;;;4;;4;2;22.1;;28.71;3.81;0.49;;12.22;69.33;3.43;1;4.43;;7.78;85.54
Q24;2022;420780744;420016933;2000;0.48;;6.05;;6.53;0.68;3.91;;2.85;5.46;;;1.19;14.09;;;;0.36;5.57;26.55
Q24;2022;420780744;420016933;2400;0.48;;6.05;;6.53;0.68;3.91;;2.85;5.46;;;1.19;14.09;;;;0.36;5.57;26.55
Q24;2022;420780744;420016933;9999;0.48;;6.05;;6.53;0.68;3.91;;2.85;5.46;;;1.19;14.09;;;;0.36;5.57;26.55
Q24;2022;420781767;420000523;2000;1;;5.1;;6.1;1;18.8;;7;10;0.57;;;37.37;;0.7;0.7;;1.2;45.37
Q24;2022;420781767;420000523;2200;1;;5.1;;6.1;1;18.8;;7;10;0.57;;;37.37;;0.7;0.7;;1.2;45.37
Q24;2022;420781767;420000523;9999;1;;5.1;;6.1;1;18.8;;7;10;0.57;;;37.37;;0.7;0.7;;1.2;45.37
Q24;2022;420782096;420787061;2000;0.69;;5.32;;6.01;2.93;22.02;;20.43;1.49;0.91;;11.43;59.21;;0.59;0.59;0.19;1.01;67.01
Q24;2022;420782096;420787061;2400;0.69;;5.32;;6.01;2.93;22.02;;20.43;1.49;0.91;;11.43;59.21;;0.59;0.59;0.19;1.01;67.01
Q24;2022;420782096;420787061;9999;0.69;;5.32;;6.01;2.93;22.02;;20.43;1.49;0.91;;11.43;59.21;;0.59;0.59;0.19;1.01;67.01
Q24;2022;420782310;420000853;1000;1.11;1;30.25;;32.36;;;;;10.29;;;;10.29;;;;;3.58;46.23
Q24;2022;420782310;420000853;2000;;;;;;4.34;70.41;35.77;42.25;22.37;;;;175.14;;1.32;1.32;5.85;;182.31
Q24;2022;420782310;420000853;2100;;;;;;4.34;70.41;35.77;42.25;22.37;;;;175.14;;1.32;1.32;5.85;;182.31
Q24;2022;420782310;420000853;9999;1.11;1;30.25;;32.36;4.34;70.41;35.77;42.25;32.66;;;;185.43;;1.32;1.32;5.85;3.58;228.54
Q24;2022;420782559;420784878;1000;13.13;2.35;363.08;;378.56;12.1;76.68;7.59;91.67;78.36;5.58;0.6;4.2;276.78;7.1;3;10.1;72.92;668.82;1407.18
Q24;2022;420782559;420784878;2000;0;0;20.44;;20.44;12.33;149.32;4.86;113.83;8.33;17.86;0;28.16;334.69;7.68;2.46;10.14;3.44;2.71;371.42
Q24;2022;420782559;420784878;2100;0;0;1.01;;1.01;0;0.48;0;0.03;0;0;0;0.69;1.2;0;0;0;1.97;0;4.18
Q24;2022;420782559;420784878;2200;0;0;9.03;;9.03;6.09;87.3;0.99;1.05;8.32;15.48;0;5.98;125.21;2.74;0.2;2.94;0;1.85;139.03
Q24;2022;420782559;420784878;2400;0;0;8.28;;8.28;2.89;22.47;2.86;27.78;0.01;2.38;0;19.54;77.93;2.09;1.54;3.63;0;0.46;90.3
Q24;2022;420782559;420784878;2500;0;0;2.12;;2.12;3.35;39.07;1.01;84.97;0;0;0;1.95;130.35;2.85;0.72;3.57;1.47;0.4;137.91
Q24;2022;420782559;420784878;9999;13.13;2.35;383.52;;399;24.43;226;12.45;205.5;86.69;23.44;0.6;32.36;611.47;14.78;5.46;20.24;76.36;671.53;1778.6
Q24;2022;420782567;420784878;1000;;0.2;0.85;;1.05;0.9;0;0;0;0;0;;0;0.9;0;0;0;0;3;4.95
Q24;2022;420782567;420784878;2000;;0;12.34;;12.34;4.1;78.1;1.63;68.99;12.99;13.45;;10;189.26;2.08;4.47;6.55;1.98;5.67;215.8
Q24;2022;420782567;420784878;2100;;0;7.47;;7.47;1.3;26.04;0.9;33.25;5.5;3.92;;4.05;74.96;0;2.23;2.23;1.58;2.47;88.71
Q24;2022;420782567;420784878;2200;;0;4.52;;4.52;1.34;26.6;0;0;0.39;8.29;;0;36.62;0;0;0;0;0;41.14
Q24;2022;420782567;420784878;2400;;0;0.35;;0.35;1.46;25.46;0.73;35.74;7.1;1.24;;5.95;77.68;2.08;2.24;4.32;0.4;3.2;85.95
Q24;2022;420782567;420784878;9999;;0.2;13.19;;13.39;5;78.1;1.63;68.99;12.99;13.45;;10;190.16;2.08;4.47;6.55;1.98;8.67;220.75
Q24;2022;420782591;420000887;2000;1.13;;10.56;;11.69;1.6;23.67;2.8;18.12;9.75;0.4;;5.7;62.04;;0.5;0.5;1.5;2;77.73
Q24;2022;420782591;420000887;2100;0.29;;2.64;;2.93;0.6;5.92;2.8;0.8;2;;;;12.12;;;;1;0.5;16.55
Q24;2022;420782591;420000887;2400;0.84;;7.92;;8.76;1;17.75;;17.32;7.75;0.4;;5.7;49.92;;0.5;0.5;0.5;1.5;61.18
Q24;2022;420782591;420000887;9999;1.13;;10.56;;11.69;1.6;23.67;2.8;18.12;9.75;0.4;;5.7;62.04;;0.5;0.5;1.5;2;77.73
Q24;2022;420783102;420000929;2000;1;;2.27;;3.27;;8.17;;2;8.78;;;0.7;19.65;0.1;;0.1;;;23.02
Q24;2022;420783102;420000929;2200;1;;2.27;;3.27;;8.17;;2;8.78;;;0.7;19.65;0.1;;0.1;;;23.02
Q24;2022;420783102;420000929;9999;1;;2.27;;3.27;;8.17;;2;8.78;;;0.7;19.65;0.1;;0.1;;;23.02
Q24;2022;420784845;420780033;1000;;;0.16;;0.16;;1.52;;2.5;1.83;;;;5.85;;0.99;0.99;;;7
Q24;2022;420784845;420780033;2000;;;3.34;;3.34;2.41;38.34;;78.18;27.08;0.07;;3.31;149.39;1.59;0.6;2.19;2.97;0.95;158.84
Q24;2022;420784845;420780033;2400;;;2.93;;2.93;0.93;20.43;;29.62;11.38;;;2.75;65.11;1.04;0.5;1.54;1.95;0.38;71.91
Q24;2022;420784845;420780033;2500;;;0.41;;0.41;1.48;17.91;;48.56;15.7;0.07;;0.56;84.28;0.55;0.1;0.65;1.02;0.57;86.93
Q24;2022;420784845;420780033;9999;;;3.5;;3.5;2.41;39.86;;80.68;28.91;0.07;;3.31;155.24;1.59;1.59;3.18;2.97;0.95;165.84
Q24;2022;420785354;420784878;1000;0.64;0.45;19.23;;20.32;12.8;2.76;0;4.1;10.53;0;1.5;0;31.69;0;0;0;4.77;24.08;80.86
Q24;2022;420785354;420784878;2000;0;0;332.16;;332.16;68.9;1414.47;146;622.17;303.2;36.2;67.11;60.44;2718.49;8.36;28.66;37.02;304.41;84.22;3476.3
Q24;2022;420785354;420784878;2100;0;0;305.09;;305.09;52.58;1113.59;143.8;616.05;252.54;18.74;67.1;54.39;2318.79;5.27;14.02;19.29;304.41;80.05;3027.63
Q24;2022;420785354;420784878;2200;0;0;27.07;;27.07;15.91;297.18;2.13;1.38;50.66;17.46;0.01;5.63;390.36;2.82;14.64;17.46;0;4.17;439.06
Q24;2022;420785354;420784878;2400;0;0;0;;0;0.41;3.7;0.07;4.74;0;0;0;0.42;9.34;0.27;0;0.27;0;0;9.61
Q24;2022;420785354;420784878;9999;0.64;0.45;351.39;;352.48;81.7;1417.23;146;626.27;313.73;36.2;68.61;60.44;2750.18;8.36;28.66;37.02;309.18;108.3;3557.16
Q24;2022;420788440;420001794;2000;1;1;8.87;;10.87;2;22.26;;12.68;11.4;2.17;;0.9;51.41;;0.92;0.92;0.78;10.95;74.93
Q24;2022;420788440;420001794;2200;1;1;8.87;;10.87;2;22.26;;12.68;11.4;2.17;;0.9;51.41;;0.92;0.92;0.78;10.95;74.93
Q24;2022;420788440;420001794;9999;1;1;8.87;;10.87;2;22.26;;12.68;11.4;2.17;;0.9;51.41;;0.92;0.92;0.78;10.95;74.93
Q24;2022;420788689;420001752;2000;0.1;0.1;1;;1.2;0.5;3.4;;;4;0.1;;0.1;8.1;;0.1;0.1;0.4;0.72;10.52
Q24;2022;420788689;420001752;2100;0.1;0.1;1;;1.2;0.5;3.4;;;4;0.1;;0.1;8.1;;0.1;0.1;0.4;0.72;10.52
Q24;2022;420788689;420001752;9999;0.1;0.1;1;;1.2;0.5;3.4;;;4;0.1;;0.1;8.1;;0.1;0.1;0.4;0.72;10.52
Q24;2022;420789067;420780710;1000;0.2;;1.93;;2.13;0.19;0.55;;1.39;0.31;;;;2.44;;0.04;0.04;;3.92;8.53
Q24;2022;420789067;420780710;2000;;;;;;0.88;10.85;;24.58;7.89;0.15;;0.22;44.57;0.48;;0.48;0.36;;45.41
Q24;2022;420789067;420780710;2500;;;;;;0.88;10.85;;24.58;7.89;0.15;;0.22;44.57;0.48;;0.48;0.36;;45.41
Q24;2022;420789067;420780710;9999;0.2;;1.93;;2.13;1.07;11.4;;25.97;8.2;0.15;;0.22;47.01;0.48;0.04;0.52;0.36;3.92;53.94
Q24;2022;420789968;420001752;2000;0.15;0.15;2.05;;2.35;1.7;8.5;;;1.97;0.15;;0.15;12.47;;0.15;0.15;2.45;2.48;19.9
Q24;2022;420789968;420001752;2100;0.15;0.15;2.05;;2.35;1.7;8.5;;;1.97;0.15;;0.15;12.47;;0.15;0.15;2.45;2.48;19.9
Q24;2022;420789968;420001752;9999;0.15;0.15;2.05;;2.35;1.7;8.5;;;1.97;0.15;;0.15;12.47;;0.15;0.15;2.45;2.48;19.9
Q24;2022;420790081;750056335;2000;1;;5.28;;6.28;1;17.7;;19.38;9.14;1.11;;0.16;48.49;;0.55;0.55;;5.91;61.23
Q24;2022;420790081;750056335;2200;1;;5.28;;6.28;1;17.7;;19.38;9.14;1.11;;0.16;48.49;;0.55;0.55;;5.91;61.23
Q24;2022;420790081;750056335;9999;1;;5.28;;6.28;1;17.7;;19.38;9.14;1.11;;0.16;48.49;;0.55;0.55;;5.91;61.23
Q24;2022;420793697;420793689;2000;1;;5.26;;6.26;1;11.4;;11.84;6.29;;;2.4;32.93;;0.5;0.5;1.21;1;41.9
Q24;2022;420793697;420793689;2400;1;;5.26;;6.26;1;11.4;;11.84;6.29;;;2.4;32.93;;0.5;0.5;1.21;1;41.9
Q24;2022;420793697;420793689;9999;1;;5.26;;6.26;1;11.4;;11.84;6.29;;;2.4;32.93;;0.5;0.5;1.21;1;41.9
Q24;2022;430000026;630786754;1000;5;2;40.3;;47.3;5.8;12.6;;9;12.5;;;6.7;46.6;2;;2;5.05;86.8;187.75
Q24;2022;430000026;630786754;2000;;;21.5;;21.5;23;259.6;1;98.35;45.01;22.6;;1.6;451.16;13.4;12.6;26;;2;500.66
Q24;2022;430000026;630786754;2200;;;21.5;;21.5;23;259.6;1;98.35;45.01;22.6;;1.6;451.16;13.4;12.6;26;;2;500.66
Q24;2022;430000026;630786754;9999;5;2;61.8;;68.8;28.8;272.2;1;107.35;57.51;22.6;;8.3;497.76;15.4;12.6;28;5.05;88.8;688.41
Q24;2022;430000109;430000372;1000;1;2.32;12.54;;15.86;;;;;;;;;;;;;1.51;2.47;19.84
Q24;2022;430000109;430000372;2000;;;;;;;29.91;2.08;10.62;14.72;;;;57.33;;;;1;;58.33
Q24;2022;430000109;430000372;2100;;;;;;;29.91;2.08;10.62;14.72;;;;57.33;;;;1;;58.33
Q24;2022;430000109;430000372;9999;1;2.32;12.54;;15.86;;29.91;2.08;10.62;14.72;;;;57.33;;;;2.51;2.47;78.17
Q24;2022;430000117;430000018;1000;6.47;0.9;92.74;;100.11;9.2;68.27;4.06;36.99;48.07;2.99;1.77;11.15;182.5;1.05;6.9;7.95;6.79;135.56;432.91
Q24;2022;430000117;430000018;2000;0;0;109.42;;109.42;13.86;359.58;46.7;294.16;88.32;6.5;21.94;14.94;846;1.88;0.86;2.74;96.2;3.74;1058.1
Q24;2022;430000117;430000018;2100;0;0;103.9;;103.9;10.64;323.08;46.7;236.13;71.47;5.15;21.94;2.5;717.61;0.89;0.41;1.3;95.85;2.74;921.4
Q24;2022;430000117;430000018;2300;0;0;1.89;;1.89;0;10.03;0;0;2.65;0.2;0;0;12.88;0;0.45;0.45;0;1;16.22
Q24;2022;430000117;430000018;2400;0;0;2.93;;2.93;2.27;18.07;0;25.29;8.26;1.02;0;11.3;66.21;0.55;0;0.55;0;0;69.69
Q24;2022;430000117;430000018;2500;0;0;0.7;;0.7;0.95;8.4;0;32.74;5.94;0.13;0;1.14;49.3;0.44;0;0.44;0.35;0;50.79
Q24;2022;430000117;430000018;9999;6.47;0.9;202.16;;209.53;23.06;427.85;50.76;331.15;136.39;9.49;23.71;26.09;1028.5;2.93;7.76;10.69;102.99;139.3;1491.01
Q24;2022;430000141;430005843;2000;1;;2.5;;3.5;;8.45;;9.86;7.83;;;;26.14;;0.25;0.25;0.38;1;31.27
Q24;2022;430000141;430005843;2400;1;;2.5;;3.5;;8.45;;9.86;7.83;;;;26.14;;0.25;0.25;0.38;1;31.27
Q24;2022;430000141;430005843;9999;1;;2.5;;3.5;;8.45;;9.86;7.83;;;;26.14;;0.25;0.25;0.38;1;31.27
Q24;2022;430000158;430000380;2000;1;;4.17;;5.17;1;9.39;;9.69;8.92;;;0.21;29.21;;0.2;0.2;;4.02;38.6
Q24;2022;430000158;430000380;2400;1;;4.17;;5.17;1;9.39;;9.69;8.92;;;0.21;29.21;;0.2;0.2;;4.02;38.6
Q24;2022;430000158;430000380;9999;1;;4.17;;5.17;1;9.39;;9.69;8.92;;;0.21;29.21;;0.2;0.2;;4.02;38.6
Q24;2022;430000166;430005843;2000;1;;2.5;;3.5;1;11.95;;9.17;9.65;;;;31.77;;0.25;0.25;;1.08;36.6
Q24;2022;430000166;430005843;2400;1;;2.5;;3.5;1;11.95;;9.17;9.65;;;;31.77;;0.25;0.25;;1.08;36.6
Q24;2022;430000166;430005843;9999;1;;2.5;;3.5;1;11.95;;9.17;9.65;;;;31.77;;0.25;0.25;;1.08;36.6
Q24;2022;430000182;430007708;2000;1.5;;2.42;;3.92;1.43;8.33;;13.63;11.54;;;;34.93;;;;;3.73;42.58
Q24;2022;430000182;430007708;2400;1.5;;2.42;;3.92;1.43;8.33;;13.63;11.54;;;;34.93;;;;;3.73;42.58
Q24;2022;430000182;430007708;9999;1.5;;2.42;;3.92;1.43;8.33;;13.63;11.54;;;;34.93;;;;;3.73;42.58
Q24;2022;430000190;430000034;1000;1;;19.2;;20.2;0.71;4.8;;7;7.8;0.11;;2;22.42;;0;0;2.24;22.62;67.48
Q24;2022;430000190;430000034;2000;1;;16.52;;17.52;5.53;74.55;8.98;77.72;29.85;1.74;;5.06;203.43;;1.8;1.8;12.7;3.38;238.83
Q24;2022;430000190;430000034;2100;0.5;;15.02;;15.52;4.53;59.35;8.98;50.92;18.15;1.22;;2.06;145.21;;1;1;12.7;2.08;176.51
Q24;2022;430000190;430000034;2400;0.25;;1;;1.25;0.9;10.4;;19;7.7;0.22;;2.1;40.32;;0.8;0.8;;;42.37
Q24;2022;430000190;430000034;2500;0.25;;0.5;;0.75;0.1;4.8;;7.8;4;0.3;;0.9;17.9;;;;;1.3;19.95
Q24;2022;430000190;430000034;9999;2;;35.72;;37.72;6.24;79.35;8.98;84.72;37.65;1.85;;7.06;225.85;;1.8;1.8;14.94;26;306.31
Q24;2022;430000216;750811820;2000;0.72;;6.48;;7.2;0.99;12.51;;23.62;18.42;0.8;;3.36;59.7;;1;1;1;3.15;72.05
