NOM_COURT_GHT;CODE_GHT;NOM_COMPLET_GHT;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;CAP_HTP_GEN;CAP_HTP_INF;CAP_HTP_PEN;CAP_HTP_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;JOU_USLD;PLATOT_HAD;SEJ_HAD;JOU_HAD;FIL_HAD;BIO_B2;BIO_B3;NB_SCAN;ACT_SCAN;NB_IRM;ACT_IRM;NB_CAM;ACT_CAM;NB_TOMO;ACT_TOMO;NB_MAMM;ACTEX_MAMM;NB_LITHO;ACT_LITHO;NB_RADIO;ACT_RADIO;NB_VASC;ACT_VASC;SITES;SALCHIR;SAL24CHIR;SALOBS;SAL24OBS;SALINT;SAL24INT;SALEND;SALEND24;SALAUT;SALAUT24;SALTOT;SALTOT24;SALAMBU;SURV;SURV24;SURVAMBU;POST;POST24;POSTAMBU;BLOCS_C10;BLOCS_C11;BLOCS_C12;BLOCS_C13;BLOCS_C14;BLOCS_C15;PHARMA_A7;PHARMA_B7;PHARMA_C7;PHARMA_D7;PHARMA_E7;PHARMA_A16_POURCENTOUI;PHARMA_A17_POURCENTOUI;PHARMA_A18_POURCENTOUI;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;EFF_INT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRSOI;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRSOI;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;NB_ETAB;NB_CHRCHU;NB_CH;NB_CHS;NB_AUT
NOR-03;28103;COTENTIN;334;41;41;416;19742;2478;3174;25394;103502;12571;10911;126984;27;12;1;40;1839;2844;167;4850;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;864;31419;0;;;;;38;816;10375;351;;;3;27250;2;8023;;;;;1;3504;;;5;60819;1;1859;2;4;1;2;2;;;;;;;6;3;;3;;;13;;;5660;1368;786;7;3878;4;460;;90;347;;100;0;0;169;61;;15;37;7;;;9;11;226;;;;;;;;;;;;145.91;55.03;0.13;11.66;28.34;7.4;;;7.58;10.23;192.06;95;80.28;44;34;84;512;530;115;13;35;1367;6;;276;14;12;18;51;56;;258;679;2046;44.93;32.88;78.05;494.01;503.38;104.91;11.89;28.49;1298.54;6;;250.21;14.4;11.95;17.6;50.07;50.53;;248.28;637.09;1935.63;2;;2;;
NOR-04;28104;CAUX MARITIME;220;55;29;304;11803;2968;1865;16636;67711;12698;6076;86485;35;8;0;43;2869;2896;0;5765;73;7;;80;73;;;73;1421;;;1421;22;18;;40;1275;4074;;5349;;;;;;;4680;954;;5634;4898;980;;5878;116;1128;34964;1972;10;130;92;42181;;;;;;;2;19398;2;4671;;;;;1;503;;;3;43808;;;1;5;1;1;;0;;1;;0;;7;1;;1;;;13;;;4961;986;150;4;3743;19;303;73;116;130;493;33.3;0;0;145;26;30;13;29;6;17;;8;9;208;4;1;;;;;;;;10;14;108.11;5.87;16.05;14.02;23.43;5.3;12.57;;7.79;8.2;160.1;89;85.14;27;37;43;542;548;183;33;32;1445;5;1;212;40;18;25;26;31;3;168;511;1956;24.59;35.91;38.79;494.93;478.07;162.35;29.51;26.88;1291.03;5.72;1;200.31;33.13;14.64;22.05;24.06;30.38;3;149.33;468.98;1760.01;4;;4;;
NOR-05;28105;CENTRE MANCHE;280;63;29;372;15159;3206;2292;20657;88309;17662;8476;114447;20;12;0;32;1656;2702;297;4655;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101;837;31556;0;;95;48;32730;45;568;13899;452;;;2;36694;1;8677;;;;;1;648;;;6;42314;1;54;1;6;6;2;2;;;1;1;;;9;9;0;1;1;;12;12;;6219;1213;241;443;2146;27;459;;81;95;269;33.3;0;0;120;13;27;16;19;6;;1;11;5;156;3;;;;;;;;;;3;104.12;12.09;25.95;13.29;17.54;6.06;;0.44;10.06;4.15;136.31;;67.46;32;26;44;469;559;128;18;32;1308;9;2;226;16;10;24;30;35;4;205;551;1859;30.76;26.58;43.85;443.82;519.75;123.81;12.63;23.48;1224.68;7.97;1.53;210.23;15.09;9.18;22.53;30.23;32.56;4;195.78;519.92;1744.6;3;;3;;
NOR-06;28106;NORMANDIE CENTRE;1335;467;151;1953;72429;22939;8931;104299;399691;106369;35637;541697;136;97;2;235;19037;18140;432;37609;364;16;;380;350;16;;366;4172;216;;4388;248;96;6;350;19190;11926;963;32079;14;;14;166;;166;15214;5656;1327;21941;18477;6127;1391;25718;409;4113;121691;8722;37;255;185;82075;102;1218;26446;894;;;7;61267;8;22409;3;6098;1;4294;2;3116;;;23;167048;3;10470;13;43;5;4;2;5;0;9;0;1;0;63;7;3;17;1;0;90;3;0;38429;4693;3151;1819;13849;343;1897;368;384;260;1661;40;20;40;746;88;79;91;179;38;94;12;81;85;1197;9;;;;8;;;;;;17;558.32;61.88;66.99;82.97;144.44;31.33;77.86;8.94;71.4;60.31;921.27;602;642.81;154;212;432;2784;2531;922;195;227;7457;54;5;1306;166;83;96;280;181;23;1224;3335;10792;137.53;183.3;393.86;2626.42;2338.82;861.59;143.26;174.81;6859.59;45.96;4.17;1158.44;140.13;70.97;80.54;250.74;164.59;20.31;1146.49;3011.37;9870.96;17;2;11;1;3
NOR-07;28107;ROUEN CŒUR DE SEINE;884;421;126;1431;62156;19784;9369;91309;298028;111940;31499;441467;111;63;6;180;27892;11144;382;39418;522;108;8;638;477;30;8;515;5086;171;223;5480;193;92;8;293;28757;11500;1291;41548;;;;;;;16492;8037;2146;26013;20691;8363;2292;30594;492;4004;148414;2076;38;344;113;119156;;;;;;;5;55022;4;18988;;;;;2;1584;1;261;16;158215;3;3974;6;36;4;5;2;9;1;8;0;1;0;59;7;6;7;3;2;64;26;10;29228;4889;3178;1688;7938;266;1527;527;470;344;1381;22.2;11.1;11.1;655;155;26;81;165;22;141;1;92;35;1089;1;0;;0;2;0;0;;0;;3;447.07;99.82;15.5;71.52;107.3;20.78;99.08;0.3;75.24;23.79;752.78;937;890.6;142;251;309;2689;2399;878;234;300;7202;40;5;1100;204;76;91;266;152;26;1531;3415;10617;133.32;246.48;285.66;2562.23;2265.68;825.75;175.37;207.26;6701.75;31.91;5;982.12;184.7;71.68;77.25;250.99;147.54;25.16;1366.04;3070.71;9772.46;13;4;7;1;1
NOR-08;28108;ESTUAIRE DE LA SEINE;655;102;94;851;37856;5545;5940;49341;207213;26560;21471;255244;62;32;6;100;7291;5841;404;13536;237;48;0;285;206;8;0;214;2000;155;15;2170;169;83;0;252;12323;4008;7;16338;0;;0;;;;10663;6002;720;17089;11376;6030;720;17793;260;2751;80460;10519;27;266;161;78448;60;731;16004;603;;;6;60316;6;22090;;;;;1;2842;;;12;115120;1;4536;5;12;4;4;4;1;0;2;1;9;7;28;16;2;5;1;1;35;3;3;10645;3199;1269;142;5197;80;903;225;260;266;570;40;0;20;576;103;65;84;106;37;82;11;24;45;844;;;;;;;;;;;;298.32;47.29;47.08;33.34;52.5;19.04;48.95;2.43;19.66;22.75;444.61;195;192.61;115;101;154;1627;1250;513;120;116;3996;14;2;571;105;57;60;77;113;11;734;1687;5683;104.6;90.99;142.57;1536.81;1149.13;472.79;89.48;89.88;3676.25;14.02;1.5;520.65;89.81;45.33;48.39;75.48;101.02;10.44;690.81;1552.12;5228.37;9;;8;;1
NOR-09;28109;VAL DE SEINE ET PLATEAUX DE L'EURE;224;56;36;316;16625;2621;2411;21657;83250;10850;9006;103106;16;20;3;39;2872;2701;867;6440;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;155;1458;48788;1474;8;30;32;9869;30;407;7478;292;;;2;19727;2;4217;;;;;1;397;;;4;44722;;;1;7;1;1;1;;;1;1;;;9;3;;1;1;;11;2;;6344;1393;113;224;3361;38;354;;155;30;457;33.3;0;33.3;195;61;10;20;43;19;;1;20;11;270;1;1;;;;;;;;;1;117.13;28.16;7.75;14.59;28.1;9.16;;1;14.2;7.63;168.06;88;87.34;37;39;60;471;389;148;17;43;1204;8;2;300;37;20;26;30;33;18;199;653;1857;30.61;35.14;55.35;389.81;358.11;135.73;12.35;26.28;1043.38;6;1;267.02;31.16;16.99;18.74;27.1;29.1;18.45;180.04;578.61;1621.99;4;;4;;
NOR-10;28110;EURE-SEINE PAYS D'OUCHE;519;121;84;724;27179;6756;6718;40653;156544;29365;18685;204594;37;36;0;73;3892;8413;0;12305;290;8;;298;271;8;;279;2276;118;;2394;89;70;;159;4901;3122;;8023;;;;;;;9251;4682;578;14127;11711;4982;637;16720;155;1412;44414;0;;165;107;51398;25;224;6257;185;;;7;51203;4;11381;1;;;;2;4871;;;14;102333;;;5;15;4;4;2;1;1;7;1;;;27;8;0;5;2;;33;4;;13046;2499;344;185;7760;112;737;304;155;149;1113;12.5;0;12.5;295;97;36;29;98;31;68;9;30;14;514;16;1;0;0;8;0;;;0;0;24;222.24;65.13;33.7;23.47;59.56;19.55;61.89;3.86;28.22;11.33;387.1;103;110.76;77;94;76;1250;1173;318;104;62;3154;24;5;670;82;40;52;66;74;8;510;1491;4645;70.99;90.2;70.22;1194.2;1131.7;297.57;84.19;45.93;2985;23.67;3.7;642.94;70.69;35.56;45.94;66.51;74.59;8.49;491.4;1427.93;4412.93;9;;7;1;1
NOR-11;28111;GROUPE HOSPITALIER MONT SAINT MICHEL;250;48;24;322;13442;3162;1747;18351;85655;14561;6278;106494;16;28;;44;1288;3483;0;4771;98;;;98;94;;;94;604;;;604;67;36;;103;16614;2170;;18784;6;;6;0;;0;5557;;868;6397;6298;6300;931;7202;181;1966;56545;0;0;120;123;40063;30;417;7850;250;;;2;24105;1;8408;;;;;2;2492;;;6;39453;;;2;5;1;1;1;;;2;;;;8;2;3;1;;1;12;;4;4925;875;23;78;3696;1;354;118;181;120;1112;25;0;0;119;41;10;16;24;7;15;;21;;179;9;7;;;2;;;;;;11;95.01;28.84;10.19;14.1;22;6;12.97;;18.46;;148.44;45;50.21;31;41;42;616;543;141;48;51;1513;19;1;303;29;19;37;40;33;;346;808;2321;26.83;38.41;41.15;565.2;503.83;132.39;34.62;40.18;1382.61;14.29;1.07;273.16;24.2;15.03;32.65;37.81;30.5;1.68;320.99;736.35;2118.96;7;;6;1;
OCC-01;76101;GHT DES CH DE
PERPIGNAN-NARBONNE-LEZIGNAN-CORBIÈRES-PORT-LA-NOUVELLE-PRADES;728;162;81;971;35069;8298;5610;48977;227012;44429;20578;292019;80;40;2;122;11266;7264;1838;20368;55;0;;55;49;0;;49;544;0;;544;20;18;;38;2961;3383;;6344;0;0;0;0;0;0;1718;977;;2657;2108;1045;;3153;165;1603;53637;3090;10;360;252;121620;70;868;16913;524;;;4;52402;4;28815;2;9097;2;7728;2;2415;;;6;84758;2;3067;10;19;2;2;1;2;1;4;;1;;28;4;16;3;1;0;34;4;0;14610;2785;2116;557;11486;214;1040;54;335;360;458;20;0;0;379;74;30;55;88;19;11;;32;22;532;7;1;;;1;1;;;;;8;318.85;57.72;28.34;50.42;80.18;17.08;10.98;0.52;29.56;21.22;461.31;174;135.39;80;70;163;1292;1168;389;43;94;3299;16;2;654;49;34;64;82;123;7;470;1467;4766;70.09;70.98;153.21;1225.28;1110.32;360.59;34.45;75.5;3100.42;16.71;2;613.49;41.23;29.64;60.09;80.24;113.7;7.33;444.67;1379.46;4479.88;9;;7;;2
OCC-02;76102;OUEST AUDOIS;321;62;30;413;18425;2885;2793;24103;97952;15576;9020;122548;21;5;3;29;3799;1561;505;5865;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59;656;17654;0;;60;46;19356;;;;;;;3;29782;2;7482;2;2736;1;925;2;3146;;;6;46348;2;1888;2;6;;1;1;1;;3;;;;11;1;;1;;;16;;;5803;1384;1206;283;4948;49;413;0;59;60;380;25;0;25;187;29;39;21;30;11;;2;14;9;242;20;17;;;;;;;;;20;147.91;24.05;33.42;19.07;25.61;8.79;;0.9;13.14;7.26;194.82;47;49.28;46;34;59;449;440;143;15;42;1228;13;1;283;18;11;30;27;69;6;319;766;1994;42.59;31.98;52.06;431.81;429.42;127.93;9.05;33.52;1158.36;13;0.83;264.82;11.75;8.81;28.96;26.06;67.67;5.36;303.35;721.8;1880.16;5;;4;;1
OCC-03;76103;CÉVENNES GARD CAMARGUE;996;287;119;1402;51640;14220;7844;73704;345151;69217;31289;445657;116;47;17;180;30163;14240;3585;47988;329;15;;344;304;15;;319;3744;285;;4029;124;101;;225;16536;7648;;24184;3;0;3;302;;302;13457;3121;183;15190;16326;3560;;19209;525;4384;128300;18865;82;370;238;108797;26;599;9981;346;;;9;108784;6;42560;2;7599;2;6670;3;6556;;;13;113686;4;9236;7;27;8;4;1;9;2;8;2;1;1;49;14;4;7;1;1;51;10;8;32857;4093;2656;1208;18146;442;1436;450;578;626;1413;37.5;0;25;691;154;93;109;129;38;67;8;78;59;1032;20;12;1;0;7;4;0;0;0;0;27;543.25;116.09;80.38;94.07;100.26;27.79;56.63;6.44;68.26;46.17;821.01;400;351.72;99;155;280;2203;1936;917;156;259;6005;34;5;1091;165;72;125;180;200;21;1474;3295;9300;94.81;146.15;263.15;2111.21;1854.12;874.9;117.49;217.63;5679.46;34.35;4.87;1029.5;146.58;65.66;112.13;164.65;185.89;21.25;1407.56;3106.78;8786.24;12;3;6;1;2
OCC-04;76104;EST HÉRAULT ET SUD AVEYRON;1354;412;127;1893;60418;24156;7885;92459;386586;101879;31638;520103;197;99;22;318;34975;21043;4245;60263;293;14;;307;263;11;;274;3146;184;;3330;181;97;;278;31012;12873;;43885;2;0;2;1;0;1;12417;6756;1004;20007;15844;9016;1095;25088;415;3641;108429;12599;40;418;260;119043;139;1648;44929;1127;;;11;130089;10;63397;4;7714;2;9008;5;13650;;;26;160655;7;7534;8;59;3;4;3;2;;7;1;1;;74;7;2;9;2;1;91;16;2;48688;4551;3923;2287;22613;833;1963;308;452;437;1028;33.3;0;11.1;950;123;73;161;240;41;108;67;155;67;1587;22;7;;;8;;0;1;0;;31;705.17;83.04;67.78;144.78;166.35;31.53;90.04;21.73;122.42;44.47;1150.18;743;771.33;146;226;724;2895;2479;940;219;361;7990;41;6;1366;180;100;129;339;291;28;1844;4224;12214;136.01;210.91;666.85;2743.76;2341.75;874.37;159.26;297.85;7430.76;38.13;6.06;1252.57;155.24;81.39;111.95;331.32;276.1;26.63;1675.08;3873.08;11303.84;20;6;11;;3
OCC-05;76105;OUEST HÉRAULT;342;95;25;462;16785;5115;2048;23948;100176;29053;7869;137098;27;21;4;52;2357;2446;1044;5847;124;7;;131;109;5;;114;1016;114;;1130;44;12;;56;16320;2718;;19038;1;;1;5;;5;5365;1593;1165;8058;6969;1704;1202;9776;75;651;21805;0;;172;77;54682;20;249;9837;186;;;2;23785;2;10105;;;;;1;1819;;;7;46436;1;1559;2;8;7;1;1;1;1;2;2;1;0;13;11;1;2;2;1;19;19;2;6840;1290;289;1010;3420;18;462;124;75;172;519;33.3;0;0;184;44;18;18;40;10;28;4;16;7;279;3;3;;;;;;;;;3;136.55;29.26;12.82;16.48;34.01;8.82;24.47;2.25;13.54;4.81;215.63;89;68.16;42;48;102;711;603;270;46;62;1884;9;1;320;44;27;34;33;51;5;331;828;2712;34.34;48.37;94.96;647.77;542.56;257.6;35.43;45.22;1706.25;8.7;1;286.25;38.05;23.21;33.75;33.73;47.64;5.5;311.69;766.31;2472.56;5;;5;;
OCC-06;76106;LOZÈRE;146;34;12;192;5075;1737;769;7581;43545;8846;2299;54690;14;18;0;32;1011;4279;55;5345;98;6;0;104;98;6;0;104;920;309;0;1229;30;24;0;54;4345;1654;;5999;0;0;0;0;0;0;2575;704;0;3279;3184;893;0;4077;60;520;15982;0;;85;80;25073;;;;;;;1;6591;1;5322;;;;;1;839;;;4;134647;;;2;5;;1;;1;;2;;0;;9;;;2;;;14;;;4299;338;27;73;2815;27;199;104;60;85;470;16.7;0;0;55;11;17;5;15;4;10;0;15;9;104;27;14;;;11;;;;;;38;45;9.52;15.49;6.62;12.32;3.05;8.48;0.03;10.52;6.11;82.46;11;8.1;15;24;36;351;311;139;30;34;940;7;1;169;41;9;16;18;16;3;161;432;1372;13.15;21.99;35.58;330.13;293.12;122.59;21.89;25.19;863.64;7.59;0.7;146.08;36.42;8.49;12.51;17.74;14.62;2.08;139.8;377.54;1241.18;8;;7;1;
OCC-07;76107;HAUTE-GARONNE ET TARN OUEST;1540;525;147;2212;97333;31563;10551;139447;444684;134867;42435;621986;329;107;12;448;48742;20775;2742;72259;480;50;40;570;406;36;40;482;3323;1552;288;5163;204;135;18;357;25902;15503;4871;46276;10;0;10;0;;0;14101;8330;3296;25489;16329;9250;3590;28894;384;3337;103199;13878;47;283;169;95616;10;363;3467;322;;;9;108187;7;42147;4;17949;1;5214;3;3989;1;316;27;112853;12;6683;14;66;4;4;3;5;0;6;0;4;0;88;7;5;15;5;9;136;22;12;59449;6198;5301;2771;23051;754;2514;632;398;283;713;25;25;25;1012;159;55;156;229;47;169;69;128;135;1742;14;2;;;13;;;;;;27;786.07;132.73;37.11;142.79;154.32;39.28;147;32.48;104.48;102.41;1326.76;844;1429.48;195;267;728;4149;3441;672;237;399;10088;97;9;1508;318;143;147;482;295;42;2304;5202;15290;177.23;272.53;642.54;4005.64;3310.38;644.92;180.28;334.66;9568.18;94.8;8.06;1432.25;284;131.71;138.95;467.67;279.8;34.75;2193.31;4933.59;14501.77;16;8;6;1;1
OCC-08;76108;PYRÉNÉES ARIÉGEOISES;232;53;29;314;13086;2776;1976;17838;69824;15764;7348;92936;22;23;2;47;2531;4208;835;7574;99;14;;113;87;7;;94;909;105;;1014;30;20;;50;2995;1692;;4687;5;;5;0;0;0;4507;1080;277;5534;5224;1200;285;6312;186;1589;55385;848;8;20;23;5988;45;380;6760;216;;;2;28904;1;7702;;;;;2;2332;;;11;54282;;;2;9;;1;;;;2;;;;12;;0;2;;0;16;;0;7164;962;2;427;4261;35;368;94;191;20;522;66.7;0;0;170;29;44;23;31;14;16;3;12;14;246;2;;;;7;;;1;;;10;127.97;12.72;38.52;17.75;21.8;10.75;15.7;1.79;9.97;8.36;185.59;;29.85;40;30;58;567;511;164;37;58;1465;13;2;269;30;21;35;43;43;6;281;722;2187;36.54;35.27;52.86;543.46;484.12;146.6;28.95;49.09;1376.89;11.57;2.04;246.47;28.73;19.72;28.33;40.55;40.2;6;270.09;673.98;2050.87;5;;4;;1
OCC-09;76109;HAUTES-PYRÉNÉES;336;79;19;434;19158;4987;1356;25501;92938;23768;5217;121923;28;35;1;64;4919;8747;249;13915;241;21;;262;207;14;;221;2177;261;;2438;84;69;;153;8861;6830;;15691;4;;4;35;0;35;7911;1545;341;9754;10010;1754;388;11605;395;3269;114127;12103;41;259;126;85134;;;;;;;3;32579;1;4859;2;2211;;;1;865;1;15;15;69277;1;623;7;17;3;1;;4;;5;1;0;;27;4;2;3;1;0;21;5;0;12242;690;755;121;5154;78;434;238;414;259;793;40;0;0;235;46;54;31;40;9;25;4;16;28;348;4;;;;16;;;;;;20;203.49;40.39;47.79;29.1;32.18;6.57;22.7;2.4;14.26;20.81;295.84;47;64.55;30;81;93;1078;939;279;57;122;2679;13;2;425;78;39;47;48;53;4;549;1219;3898;25.27;82.14;82.48;1033.04;884.88;263.62;46.51;101.68;2519.62;11.76;1.34;399.03;69.79;33.7;44.84;47.07;52.39;4.21;534.91;1165.34;3684.96;10;;8;1;1
OCC-10;76110;GERS;284;32;20;336;12910;1783;1400;16093;80223;10765;4742;95730;6;7;0;13;1487;1982;0;3469;122;5;;127;122;5;;127;861;163;;1024;35;9;;44;3144;1007;;4151;6;2;8;6;126;132;3203;882;;3980;3953;956;;4833;236;2326;61292;1226;9;194;132;63565;;;;;;;3;45412;1;13610;;;;;1;1116;;;3;26766;;;1;5;1;1;1;;;;;;;6;2;;1;1;;9;3;;3951;763;89;4;2620;9;358;152;193;195;1132;11.1;0;11.1;118;11;25;14;17;6;15;2;11;18;181;48;48;;;;;;;;;48;94.34;8.96;24.55;13.23;16.05;6.45;11.49;0.8;9.68;11.74;144.1;;28.15;24;69;36;513;593;294;32;56;1617;19;2;289;48;21;35;26;29;5;376;829;2446;21.87;59.33;32.95;485.07;560.48;267.34;24.61;41.73;1493.38;18.03;2;255.1;41.83;18.62;28.36;23.64;27.66;4.6;356.22;757.44;2250.82;10;;9;1;
OCC-11;76111;TARN-ET-GARONNE;235;64;22;321;11696;2627;1683;16006;62558;13829;5261;81648;19;9;0;28;1316;2640;0;3956;211;11;0;222;190;8;0;198;1303;52;;1355;47;42;;89;4735;2095;;6830;;;;0;;0;7364;1430;0;8174;8555;1545;0;10028;149;1415;45263;3899;10;120;138;39228;55;654;11753;374;;;3;22748;2;7747;;;;;2;3147;;;5;58150;;;2;9;1;1;1;1;;1;;;;12;2;0;2;1;0;13;2;0;6249;847;200;5;2006;31;332;208;149;120;713;20;0;0;147;24;27;16;28;7;37;2;22;4;240;14;14;;;;;;;;;14;120.11;19.25;23.53;14.01;22.28;7.35;22.54;0.29;18.25;2.1;185.57;44;47.29;17;52;44;653;591;198;50;54;1659;12;3;246;64;32;30;30;35;4;272;696;2355;16.31;46.99;41.03;609.86;549.57;182.44;33.31;36.42;1515.93;9.69;2.82;219.81;48.75;23.07;27.2;28.18;34.96;4;241.92;617.33;2133.26;8;;6;;2
OCC-12;76112;ROUERGUE;321;78;41;440;17319;4927;2655;24901;99483;20504;8662;128649;34;56;1;91;6760;9596;368;16724;;5;;5;;5;;5;;312;;312;;28;;28;;1199;;1199;;;;;;;;;;;;;;;232;1953;60147;1479;10;150;161;43357;;;;;;;3;32743;2;12683;1;5294;1;2881;2;5067;;;17;66523;2;6781;3;13;3;2;1;3;1;5;1;2;2;25;8;2;4;1;;34;26;;12015;1450;1242;1296;8978;44;455;5;251;170;890;33.3;0;0;215;36;48;27;36;16;4;;20;18;293;19;;;1;10;;;;;;29;155.45;19.58;30.29;21.61;33.02;13.73;3.4;0.02;18.81;9.34;220.04;51;46.14;50;43;101;623;665;162;26;66;1736;10;1;383;59;30;39;66;92;8;365;1023;2759;46.7;40.73;90.18;585.01;632.02;149.14;16.21;57.18;1617.17;8.86;1.45;351.39;51.21;25.04;35.32;60.03;84.85;7.3;349.09;949.5;2566.67;10;;8;;2
OCC-13;76113;TARN REVELOIS ET SAINT-PONAIS - CŒUR D'OCCITANIE;399;128;52;579;19258;6795;3882;29935;116937;35462;12441;164840;24;27;;51;1507;7434;0;8941;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;239;1971;63442;951;15;285;160;89474;48;556;14876;346;;;3;32835;4;3092;2;6489;1;3316;1;435;;;9;76386;;;3;12;1;2;1;2;1;2;1;0;;18;4;;2;1;;27;12;;12356;2198;359;95;5895;42;577;;284;285;1359;40;0;0;235;16;46;32;54;18;;4;26;25;344;15;;;;3;;;;;;18;181.14;11.43;40.17;25.45;45.37;15.75;;1.89;21.87;21.75;272.02;81;64.18;58;48;102;739;912;195;26;74;2154;31;4;410;37;21;41;45;50;10;394;1022;3176;52.23;39.86;97.58;679.7;813.35;177.29;15.89;45.48;1921.38;15.49;1.93;363;27.55;16.64;34.83;44.3;47.14;7.7;335.08;877.02;2798.4;9;;8;;1
OCC-14;76114;LOT;292;75;25;392;12583;3655;1163;17401;74941;16973;4162;96076;23;27;2;52;4243;5280;717;10240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;674;20834;3309;13;110;63;32966;20;208;4860;136;;;4;32908;1;4136;;;;;3;3574;;;11;66927;;;7;11;1;1;0;0;0;4;0;3;0;19;1;4;2;0;1;15;0;5;7380;629;98;33;7470;45;425;0;70;110;578;25;0;25;170;35;20;27;37;7;;1;19;18;245;27;0;0;0;11;1;;0;0;2;40;134.12;29.52;18.45;18.64;24.8;5.2;;0.2;16.72;13.82;189.66;31;27.92;24;33;55;471;513;166;19;42;1323;12;1;279;12;7;25;33;39;6;215;622;1945;22;28.27;54.72;452.91;472.15;153.34;10.42;28.1;1221.91;10.92;0.97;252.93;10.27;5.61;21.97;32.02;38.8;6.43;195.6;569.91;1791.82;7;;6;;1
OI-01;04101;OCÉAN INDIEN;1365;338;402;2105;77086;20197;29445;126728;430350;97414;118764;646528;157;84;11;252;16882;16322;1627;34831;321;22;;343;254;14;;268;4412;136;;4548;59;59;6;124;5967;4646;1040;11653;;4;4;;267;267;19033;11200;1761;31192;22085;11929;1835;34869;158;970;40033;10423;44;82;21;22677;60;291;20717;46;;;7;84290;5;32646;3;9029;1;4165;1;76;;;22;171047;4;3929;8;39;4;7;4;5;1;7;0;10;0;68;9;0;9;4;0;82;19;0;38888;12468;2732;2207;16836;218;2056;276;130;95;558;50;33.3;50;1027;139;167;201;223;88;145;10;72;91;1568;1;0;0;0;4;0;0;0;0;0;5;924.53;126.5;134.71;185.81;202.91;82.7;132.7;13;60.28;76.1;1409.52;707;541.16;413;249;605;3415;2925;870;192;279;8948;35;7;1623;244;144;152;303;195;42;1390;3991;12939;396.95;237.41;570.74;3318.96;2824.42;848.26;171.07;244.31;8612.12;33.85;7.17;1572.46;213.07;128.74;145.25;292.76;181.65;38.8;1346.5;3831.51;12443.63;11;6;4;1;
