BOR;AN;FI;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO;PCAR;PDER;PEND;PGAS;PNEU;PPED;PPNE;PRHU;POPH;DEND;DNEU;DPED;DOPH;ACTCLI_PM;ACTCLI_SAG;ACTTEC_PM;ACTTEC_DEN;ACTTEC_SAG;ACTTEC_PNM
MCO;2019;810000539;810000398;18;6570;298;9;4752;;;0;0;0;;;0;0;0;18;6570;298;9;4752;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;810000562;810000455;42;15330;2485;443;12837;0;0;0;0;0;17;6205;949;196;2777;59;21535;3434;639;15614;2;160;;;114;5;954;0;0;;;7;1114;;;114;1;0;1;1;0;1;0;0;1;68;;44;129;16388;2686;22664;293;3259;1372
MCO;2019;810101170;810101162;6;2190;257;0;1520;66;24090;3481;67;10069;0;0;0;0;0;72;26280;3738;67;11589;0;0;0;0;319;15;6025;0;0;0;0;15;6025;0;0;319;;;;;;;;;;;;;;;;;;;
MCO;2019;810101444;810000992;42;15330;3124;1369;7016;81;29565;3492;170;11892;;;0;0;0;123;44895;6616;1539;18908;0;0;;;212;16;5205;;0;;;16;5205;;;212;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;820000032;820000016;205;74537;11487;1849;58323;40;14600;2426;135;10229;23;8395;1530;180;5263;268;97532;15443;2164;73815;8;516;;;4128;8;2768;0;60;;;16;3344;;;4128;1;1;1;1;1;1;1;1;1;82;33;43;64;52579;3586;52784;314;702;14549
MCO;2019;820000040;820000081;16;5840;3177;147;14937;51;18615;1251;163;2997;15;5475;886;86;3047;82;29930;5314;396;20981;10;2982;;;263;11;2345;3;616;;;24;5943;;;263;;;;;;;;;;;;;;;;;;;
MCO;2019;820000057;820000131;126;45990;7348;400;37563;75;27375;5181;158;21013;18;6570;536;14;2027;219;79935;13065;572;60603;16;3767;;;22656;17;4270;1;123;;;34;8160;;;22656;;;;;;;;;;;;;;;;;;;
MCO;2019;820000065;820000156;;;0;0;0;33;12045;919;11;1424;;;0;0;0;33;12045;919;11;1424;;0;;;0;3;7908;;0;;;3;7908;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;820000883;820004950;42;15330;2349;517;13054;24;8760;807;1;4722;;;0;0;0;66;24090;3156;518;17776;1;442;;;179;1;714;;0;;;2;1156;;;179;1;0;1;1;1;1;0;1;0;15;100;5;;12086;;26066;;;2142
MCO;2019;830000279;830100517;58;21170;6144;1183;23467;24;8760;1639;35;7254;15;5475;1209;355;3201;97;35405;8992;1573;33922;6;1601;;;634;8;1033;;0;;;14;2634;;;634;0;1;0;0;0;1;1;1;0;;;5;;;;;;;
MCO;2019;830000287;830100525;154;55805;8265;906;46906;40;14495;2043;73;9607;23;8395;2158;542;6319;217;78695;12466;1521;62832;27;2023;4;457;4541;8;1333;4;581;;;39;3937;4;457;4541;1;0;0;1;0;1;1;1;1;;;29;12;47600;4731;42044;539;5971;13939
MCO;2019;830000295;830100533;163;61536;10118;1876;48845;19;7549;1080;19;5803;20;7300;1306;241;4256;202;76385;12504;2136;58904;6;637;;;244;8;1939;;0;;;14;2576;;;244;1;1;1;1;0;1;1;1;1;40;;40;50;26751;2375;46678;519;2325;7502
MCO;2019;830000311;830100566;228;78805;11748;815;71196;51;17017;2485;32;12281;29;10763;1817;68;6680;308;106585;16050;915;90157;9;2906;2;170;7316;10;1286;1;865;;;20;5057;2;170;7316;1;1;1;1;1;1;1;1;1;0;0;0;0;38692;3280;28693;;2882;6908
MCO;2019;830000337;830100590;38;11590;2824;277;10756;0;0;0;0;0;15;5110;622;59;2167;53;16700;3446;336;12923;4;120;;;1385;0;0;0;111;;;4;231;;;1385;0;0;1;0;0;1;0;0;0;135;;7;;2888;455;338;;1989;417
MCO;2019;830000345;830100616;365;127703;25189;5020;112080;141;48731;9755;399;40971;57;19938;4691;408;16657;563;196372;39635;5827;169708;48;1396;;;24957;25;5227;0;550;;;73;7173;;;24957;1;0;1;;1;1;1;1;1;125;40;9;54;119673;6054;74488;809;5057;38203
MCO;2019;830012688;830012639;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;20020;;0;;0;;;;0;;;20020;;;;;;;;;;;;;;;;;;;
MCO;2019;830100103;830000022;17;6205;1818;6;11684;57;20805;2319;150;6971;;;0;0;0;74;27010;4137;156;18655;;7;;;17669;30;9767;;0;;;30;9774;;;17669;;;;;;;;;;;;;;1772;;903;;;
MCO;2019;830100251;830000063;55;18059;1620;23;11765;43;18159;2352;35;6641;;;0;0;0;98;36218;3972;58;18406;;0;;;4007;25;6228;0;6;;;25;6234;;;4007;;;;;;;;;;;;;;;;;;;
MCO;2019;830100319;830020855;93;33945;6782;1028;26045;69;25185;3565;84;17505;;;0;0;0;162;59130;10347;1112;43550;;0;;;83;47;7331;;0;;;47;7331;;;83;;;;;;;;;;;;;;;;;;;
MCO;2019;830100327;830000105;;;0;0;0;41;14965;1725;15;4550;;;0;0;0;41;14965;1725;15;4550;;0;;;124;30;7131;;0;;;30;7131;;;124;;;;;;;;;;;;;;;;;;;
MCO;2019;830100368;830000147;;;0;0;0;59;21535;1860;42;7150;;;0;0;0;59;21535;1860;42;7150;;0;;;36;18;4719;;0;;;18;4719;;;36;;;;;;;;;;;;;;245;;;;;
MCO;2019;830100392;830000154;35;12775;2161;54;14037;65;23725;3024;220;7909;;;0;0;0;100;36500;5185;274;21946;0;0;;;117;20;7357;;0;;;20;7357;;;117;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;830100418;830000170;;;0;0;0;30;10380;1246;1;3306;;;0;0;0;30;10380;1246;1;3306;;0;;;0;16;4820;;0;;;16;4820;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;830100434;830000196;27;9855;2677;10;13237;48;17520;2506;0;8081;27;9855;3618;2090;6515;102;37230;8801;2100;27833;;2;;;4943;44;15500;;0;;;44;15502;;;4943;;;;;;;;;;;;;;6386;;220;81;;
MCO;2019;830100459;830000212;6;2190;372;12;1326;50;18250;3199;83;7841;;;0;0;0;56;20440;3571;95;9167;;0;;;39;86;12542;;0;;;86;12542;;;39;;;;;;;;;;;;;;;;;;;
MCO;2019;830100475;830000238;;;0;0;0;64;23360;2231;50;7530;;;0;0;0;64;23360;2231;50;7530;;0;;;38;26;4248;;0;;;26;4248;;;38;;;;;;;;;;;;;;;;;;;
MCO;2019;830100558;690781810;25;6598;446;2;4127;51;12540;2287;491;6720;;;0;0;0;76;19138;2733;493;10847;6;1158;;;55;6;0;;0;;;12;1158;;;55;1;0;0;0;0;0;1;1;0;;;;;13528;;15269;;;896
MCO;2019;830100574;750821092;193;68298;9702;1104;44750;101;34944;5368;40;31155;;;0;0;0;294;103242;15070;1144;75905;37;337;;;11465;15;3937;;0;;;52;4274;;;11465;1;1;0;1;1;0;1;0;1;;60;;30;77307;;75754;964;;22276
MCO;2019;830100608;830100616;115;41537;6315;1520;38637;;;0;0;0;;;0;0;0;115;41537;6315;1520;38637;1;19;;;200;;0;;237;;;1;256;;;200;1;0;1;1;1;1;1;1;1;160;11;21;24;12029;256;6878;;200;1654
MCO;2019;830100855;830000493;36;13140;1012;2;11468;;;0;0;0;;;0;0;0;36;13140;1012;2;11468;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;830200523;830210084;19;6935;1855;262;4700;42;15330;1004;24;3837;;;0;0;0;61;22265;2859;286;8537;10;1750;;;282;24;2692;;0;;;34;4442;;;282;0;1;1;1;0;0;0;1;0;65;;;;43524;;16964;;;1879
MCO;2019;830213856;830100533;0;8632;829;12;8020;;;0;0;0;;;0;0;0;0;8632;829;12;8020;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;830215687;830003521;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;22006;;0;;0;;;;0;;;22006;;;;;;;;;;;;;;;;;;;
MCO;2019;840000285;840000608;6;2190;304;6;1619;52;18980;1287;0;2804;59;21535;2500;47;8564;117;42705;4091;53;12987;1;1;;;2;26;6870;2;235;;;29;7106;;;2;;;;;;;;;;;;;;;;;;;
MCO;2019;840000327;840000640;3;1095;3;0;67;37;13505;1676;4;6934;;;0;0;0;40;14600;1679;4;7001;0;0;;;2;12;765;;0;;;12;765;;;2;;;;;;;;;;;;;;;;;;;
MCO;2019;840000343;840000012;39;13919;2525;740;12056;;;0;0;0;;;0;0;0;39;13919;2525;740;12056;10;917;;;1014;;0;;0;;;10;917;;;1014;0;0;0;1;1;1;1;1;1;;60;30;15;8508;966;1025;;1005;971
MCO;2019;840000350;840000657;88;28161;3463;59;23561;0;0;0;0;0;0;0;0;0;0;88;28161;3463;59;23561;4;1171;0;0;71513;0;0;0;0;;;4;1171;0;0;71513;0;0;0;0;0;0;0;0;0;;;;;36484;;34985;;;7190
MCO;2019;840000392;840000046;89;32485;4933;982;28933;;;0;0;0;26;9490;1603;61;6016;115;41975;6536;1043;34949;4;109;;;624;2;504;;0;;;6;613;;;624;1;0;1;0;0;1;0;0;0;50;;40;;9950;8042;4099;;5416;1188
MCO;2019;840000400;840000673;10;3650;214;0;610;65;23725;1935;91;5875;;;0;0;0;75;27375;2149;91;6485;;0;;;9;22;6498;;0;;;22;6498;;;9;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;840000418;840004659;59;21535;4703;1512;19569;10;3650;438;7;2426;18;6570;1328;453;3179;87;31755;6469;1972;25174;7;411;;;1212;5;658;0;0;;;12;1069;;;1212;1;0;1;1;1;1;1;0;0;65;8;15;;10519;2694;15048;0;2036;2842
MCO;2019;840000426;840000061;5;1825;97;1;1442;;;0;0;0;;;0;0;0;5;1825;97;1;1442;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;840000434;840000079;8;2920;122;2;2426;;;0;0;0;;;0;0;0;8;2920;122;2;2426;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;840000467;840003651;;;0;0;0;44;16060;2131;147;6013;;;0;0;0;44;16060;2131;147;6013;;0;;;10;19;7122;;0;;;19;7122;;;10;;;;;;;;;;;;;;;;;;;
MCO;2019;840000483;840000087;101;36865;6783;728;37270;39;14235;2200;86;11326;25;9125;1936;434;5582;165;60225;10919;1248;54178;6;123;;;1072;10;1447;;0;;;16;1570;;;1072;1;1;1;1;1;1;1;1;0;;;;;20961;5395;7229;35;805;4737
MCO;2019;840000491;130041916;34;12310;3679;1458;11937;;;0;0;0;15;5461;1024;56;3620;49;17771;4703;1514;15557;2;113;;;30;;0;7;818;;;9;931;;;30;1;1;0;0;0;1;0;0;0;;;8;;12889;1030;12702;0;3013;716
MCO;2019;840000525;840000111;33;12045;1919;337;10039;;;0;0;0;;;0;0;0;33;12045;1919;337;10039;;0;;;1;;0;;0;;;;0;;;1;0;0;1;0;1;0;0;1;1;60;180;;30;14225;;7207;;;
MCO;2019;840000533;840000129;25;9125;1603;402;8025;;;0;0;0;;;0;0;0;25;9125;1603;402;8025;;0;;;1;;0;;0;;;;0;;;1;1;0;1;1;1;0;0;1;0;15;15;;;12349;2320;8600;0;91;
MCO;2019;840001861;840006597;489;171497;25601;2233;145671;135;48767;6932;195;36427;65;23725;5163;840;18627;689;243989;37696;3268;200725;24;3940;2;165;25693;23;5621;;0;;;47;9561;2;165;25693;1;1;1;1;1;1;1;1;1;88;134;30;87;109296;3659;121477;1233;6076;27758
MCO;2019;840011043;840002844;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;30836;;0;;0;;;;0;;;30836;;;;;;;;;;;;;;;;;;;
MCO;2019;840012538;840002844;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;206;;0;;0;;;;0;;;206;;;;;;;;;;;;;;;;;;;
MCO;2019;840013312;840003685;77;28105;6263;123;20026;45;16425;2028;62;6890;;;0;0;0;122;44530;8291;185;26916;4;81;;;607;13;2878;;0;;;17;2959;;;607;;;;;;;;;;;;;;;;;;;
MCO;2019;840013445;840014658;;;0;0;0;78;28470;1934;100;3933;;;0;0;0;78;28470;1934;100;3933;;0;;;128;13;18727;;0;;;13;18727;;;128;;;;;;;;;;;;;;;;;;;
MCO;2019;840017172;840017164;10;3650;167;0;1352;82;29930;3118;169;10313;;;0;0;0;92;33580;3285;169;11665;;0;;;113;15;7824;;0;;;15;7824;;;113;0;0;0;0;;0;0;0;0;;;;;;;;;;
MCO;2019;840017222;840002844;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;18352;;0;;0;;;;0;;;18352;;;;;;;;;;;;;;;;;;;
MCO;2019;840017461;840002844;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;16268;;0;;0;;;;0;;;16268;;;;;;;;;;;;;;;;;;;
MCO;2019;840018337;840006597;;;0;0;0;18;6570;513;22;2730;;;0;0;0;18;6570;513;22;2730;;0;;;0;2;269;;0;;;2;269;;;0;0;0;0;0;0;0;0;0;0;;;;;2740;0;391;;;1485
MCO;2019;840018774;840002844;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;6571;;0;;0;;;;0;;;6571;;;;;;;;;;;;;;;;;;;
MCO;2019;840019079;840019053;;;0;0;0;0;;62;3;203;;;0;0;0;0;;62;3;203;;0;;;0;;4;;0;;;;4;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;850000118;850013244;26;9490;2442;241;11296;62;22630;3980;114;11231;22;8030;624;32;2636;110;40150;7046;387;25163;;0;;;0;46;15164;;0;;;46;15164;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;850000126;850022948;;;0;0;0;39;14235;2384;0;8147;;;0;0;0;39;14235;2384;0;8147;;0;;;0;34;6695;;0;;;34;6695;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;850000134;850013269;8;2920;242;0;2033;68;24820;3534;214;12636;;;0;0;0;76;27740;3776;214;14669;;0;;;0;14;6547;;0;;;14;6547;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;850000142;850000019;424;145358;24119;2466;134652;153;53705;8585;362;37555;54;19710;3845;268;15398;631;218773;36549;3096;187605;33;4437;1;394;59208;36;7524;10;2009;;;79;13970;1;394;59208;1;1;1;1;1;1;1;1;1;270;130;30;204;120377;4303;105057;224;3525;34626
MCO;2019;850000175;850009010;112;40880;6312;524;43235;32;11680;1730;65;9173;16;5840;1026;53;3498;160;58400;9068;642;55906;21;2652;0;0;2589;8;1765;1;180;0;0;30;4597;0;0;2589;1;1;1;1;1;1;1;1;1;148;;15;85;32723;3807;35673;0;2097;3973
MCO;2019;850000191;850000043;7;2555;351;65;1748;0;0;0;0;0;0;0;0;0;0;7;2555;351;65;1748;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;;;;;22551;97;;;;
MCO;2019;850000209;850000019;75;27375;4281;863;25634;;;0;0;0;;;0;0;0;75;27375;4281;863;25634;3;323;;;655;5;348;1;21;;;9;692;;;655;1;0;1;1;1;0;1;1;0;120;;;;8423;1548;23818;;1181;1395
MCO;2019;850000225;850000019;60;21663;3147;584;18538;;;0;0;0;;;0;0;0;60;21663;3147;584;18538;2;301;;;221;;0;;0;;;2;301;;;221;0;0;1;1;0;0;0;1;0;180;;;;4621;1491;6410;;2180;479
MCO;2019;850000241;850000084;149;54437;9283;781;51814;4;1460;178;81;323;15;5475;1270;355;3494;168;61372;10731;1217;55631;20;2487;;;3538;;0;;0;;;20;2487;;;3538;1;1;1;1;1;1;1;0;0;124;52;50;;16953;2761;32986;0;2954;1782
MCO;2019;850000647;850025867;18;6570;581;4;5562;0;0;0;0;0;0;0;0;0;0;18;6570;581;4;5562;;0;;;24;;0;;0;;;;0;;;24;;0;0;0;0;0;0;0;0;;;;;435;0;0;0;0;0
MCO;2019;850009630;850000035;105;38325;6233;1155;31878;;;0;0;0;19;6935;1137;384;2683;124;45260;7370;1539;34561;4;116;;;566;;0;;0;;;4;116;;;566;;;;;;;;;;;;;;11415;2093;5193;109;2259;462
MCO;2019;860000025;860013382;101;34833;6656;835;33776;30;10950;2144;84;9065;16;5840;1143;90;3829;147;51623;9943;1009;46670;13;407;;;2912;17;2664;3;207;;;33;3278;;;2912;1;1;0;1;1;1;1;1;1;;17;52;65;32821;5199;33404;543;4379;5124
MCO;2019;860000033;860013382;30;10950;1061;19;8143;;;0;0;0;;;0;0;0;30;10950;1061;19;8143;2;28;;;320;;0;0;2;;;2;30;;;320;1;1;0;1;0;0;1;1;0;;;;;9068;1042;12980;;652;421
MCO;2019;860000058;860014208;35;12775;2066;136;11983;7;3581;374;29;1598;;;0;0;0;42;16356;2440;165;13581;6;65;;;1171;4;832;1;8;;;11;905;;;1171;1;0;1;;1;;;;;140;40;;;10430;1699;19314;0;1611;2747
MCO;2019;860000223;860014208;676;245220;39051;5011;222216;252;78530;13082;841;70430;51;19093;3651;164;18117;979;342843;55784;6016;310763;60;14122;;;77012;31;7608;7;918;;;98;22648;;;77012;1;1;1;1;1;1;1;1;1;90;100;96;60;221093;9886;165350;2606;12557;100495
MCO;2019;860010321;860010313;37;13505;1867;275;8889;127;46355;6840;3;23184;;;0;0;0;164;59860;8707;278;32073;;6462;;;299;44;8000;;0;;;44;14462;;;299;;;;;;;;;;;;;;;;;;;
MCO;2019;860780311;860010750;24;8760;720;104;3887;49;16317;1371;26;4239;;;0;0;0;73;25077;2091;130;8126;6;0;;;0;25;5449;;0;;;31;5449;;;0;;;;;;;;;;;;;;0;;;;;
MCO;2019;860780568;860000140;4;1460;86;12;896;7;2555;1692;31;2520;57;20805;1555;133;5737;68;24820;3333;176;9153;;0;;;63;5;4527;5;25;;;10;4552;;;63;;;;;;;;;;;;;;;;;;;
MCO;2019;870000064;870000015;489;157122;28291;1957;159729;227;78202;9925;247;57393;0;0;0;0;0;716;235324;38216;2204;217122;80;10950;3;458;55469;26;4164;0;0;;;106;15114;3;458;55469;1;1;1;1;1;0;1;1;1;91;39;;45;182087;35;165562;1351;2;52596
MCO;2019;870000098;870000023;64;23360;3456;588;17599;25;9125;1328;64;5723;14;5110;612;134;1709;103;37595;5396;786;25031;2;163;;;365;7;2949;;0;;;9;3112;;;365;1;1;1;1;0;1;0;1;1;90;;0;45;26668;782;30084;0;1485;1123
MCO;2019;870000270;870000031;70;25550;2403;85;18757;0;0;0;0;0;0;0;1;1;0;70;25550;2404;86;18757;2;631;;;798;2;486;1;0;;;5;1117;;;798;1;1;1;1;0;1;1;1;1;200;;20;60;23404;0;31611;186;15;47
MCO;2019;870000288;870017415;193;69048;9945;803;52220;164;58220;9231;229;36706;;;0;0;0;357;127268;19176;1032;88926;12;5978;;;10566;37;13242;;0;;;49;19220;;;10566;;;;;;;;;;;;;;;;;;;
MCO;2019;870000403;870014503;11;4015;166;0;3644;;;0;0;0;;;0;0;0;11;4015;166;0;3644;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;870000411;870017415;6;2190;52;1;640;81;29565;4398;0;16390;26;9490;1238;23;5241;113;41245;5688;24;22271;;0;;;92;26;4811;2;45;;;28;4856;;;92;;;;;;;;;;;;;;;1450;;;;
MCO;2019;870000551;870014503;20;7279;288;0;6212;;;0;0;0;;;0;0;0;20;7279;288;0;6212;2;15;;;55;;0;;0;;;2;15;;;55;1;1;0;0;0;0;0;0;1;;;;110;929;87;558;;0;24
MCO;2019;870000601;870014248;10;3650;194;0;3642;;;0;0;0;;;0;0;0;10;3650;194;0;3642;5;18;;;22;;0;;0;;;5;18;;;22;;1;;;;;1;;1;;;;300;3262;;;;;
MCO;2019;870001567;870014503;16;5840;302;4;5266;;;0;0;0;;;0;0;0;16;5840;302;4;5266;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;870003514;870000015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1065;0;0;0;0;0;0;0;0;0;1;1065;0;0;0;0;0;0;0;0;0;0;0;0;;;;;600;1;593;3;1;163
MCO;2019;870014859;870000015;70;25099;4078;584;18300;13;5211;1297;121;2446;72;24840;4286;241;16674;155;55150;9661;946;37420;12;993;0;0;1348;7;1436;12;2398;0;0;31;4827;0;0;1348;0;0;0;0;0;1;0;0;1;;;96;57;46312;14250;51992;23;1436;23791
MCO;2019;880000021;880007059;207;75055;12356;1078;70797;34;12410;1693;43;9998;15;5475;967;62;3415;256;92940;15016;1183;84210;27;1193;;;19455;8;3528;0;262;;;35;4983;;;19455;;;;;;;;;;;;;;37519;1624;43068;4965;1022;9465
MCO;2019;880000039;880780069;18;6570;541;36;5190;;;0;0;0;;;0;0;0;18;6570;541;36;5190;;0;;;2;;0;;0;;;;0;;;2;1;0;0;0;0;1;1;1;1;;;20;105;5455;538;16535;;412;54
MCO;2019;880000047;880780077;132;49871;7364;935;40278;28;11831;2018;71;8700;14;5110;1062;260;3210;174;66812;10444;1266;52188;10;1886;;;1639;10;2509;;0;;;20;4395;;;1639;1;1;1;1;1;1;;1;1;0;0;0;0;42197;2813;41129;0;3283;2080
MCO;2019;880000054;880007299;102;37230;5904;554;30484;30;10950;1369;90;6039;10;3650;701;148;1857;142;51830;7974;792;38380;9;1027;;;1517;14;2135;;0;;;23;3162;;;1517;1;1;1;1;0;1;0;1;1;70;;15;50;21622;1869;32610;;2570;10581
MCO;2019;880000062;880780093;138;50370;5967;436;40398;55;19873;2905;112;11042;20;7300;1326;219;4330;213;77543;10198;767;55770;15;1420;;;1719;10;2318;;0;;;25;3738;;;1719;;;;;;;;;;;;;;36306;1456;52479;;1770;7267
MCO;2019;880000070;880007299;28;9432;1513;297;7308;;;0;0;0;;;0;0;0;28;9432;1513;297;7308;5;1102;;;12;;0;;0;;;5;1102;;;12;1;0;1;0;0;1;1;1;0;64;;18;;6198;27;10212;;80;199
MCO;2019;880000179;880780325;8;2920;125;0;2506;;;0;0;0;;;0;0;0;8;2920;125;0;2506;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;880000187;880780333;8;2920;81;6;1412;;;0;0;0;;;0;0;0;8;2920;81;6;1412;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;880006663;880007059;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;3;1128;;;0;;0;;0;;;3;1128;;;0;;;;;;;;;;;;;;25376;373;17779;;659;5515
MCO;2019;880788591;880780150;19;6935;635;1;6521;221;80665;6109;0;20476;45;16425;1544;142;5273;285;104025;8288;143;32270;5;824;;;19094;23;8221;;0;;;28;9045;;;19094;;;;;;;;;;;;;;;;;;;
MCO;2019;890000169;890000151;17;6205;530;7;3182;74;27010;3449;23;10703;0;0;0;0;0;91;33215;3979;30;13885;14;9;;;1649;33;9171;0;0;;;47;9180;;;1649;;;;;;;;;;;;;;;;;;;
MCO;2019;890002389;890000730;12;4380;476;4;4343;42;15330;2242;16;7669;0;0;0;0;0;54;19710;2718;20;12012;0;0;0;0;1411;33;8494;0;0;;;33;8494;0;0;1411;;;;;;;;;;;;;;;;;;;
MCO;2019;890975519;890000052;25;9125;272;2;4795;;;0;0;0;;;0;0;0;25;9125;272;2;4795;5;728;;;0;;0;;0;;;5;728;;;0;;;;;;;;;;;;;;;;;;;
MCO;2019;890975527;890000037;273;97067;15280;1064;79267;68;28848;4169;48;23987;43;16553;3418;686;11505;384;142468;22867;1798;114759;18;938;;;15337;14;3346;;0;;;32;4284;;;15337;1;1;1;1;;1;1;1;;70;;;;73267;4653;79974;778;10101;40403
MCO;2019;890975535;890000409;55;20075;2248;438;15853;;;0;0;0;;;0;0;0;55;20075;2248;438;15853;;0;;;58;;0;;0;;;;0;;;58;1;0;0;1;1;0;1;1;1;;52;;115;3210;851;9006;;1835;2436
MCO;2019;890975543;890000417;72;26280;3220;508;23450;0;0;0;0;0;0;0;0;0;0;72;26280;3220;508;23450;2;136;;;43;0;0;0;0;;;2;136;;;43;1;0;0;0;0;0;0;0;0;;;;;6011;3372;2400;;229;120
MCO;2019;890975550;890970569;213;77745;9603;672;67462;70;25550;3508;44;15857;30;10950;2251;357;7534;313;114245;15362;1073;90853;14;330;;;11289;11;3156;;0;;;25;3486;;;11289;1;0;1;1;1;1;1;0;0;97;121;65;;66460;4043;38107;66;5120;5563
MCO;2019;890975568;890000433;50;18250;1994;160;15170;;;0;0;0;;;0;0;0;50;18250;1994;160;15170;0;0;;;20;;0;;0;;;0;0;;;20;1;0;0;0;0;0;1;1;1;;;;202;2325;;543;;;195
MCO;2019;900000035;900003880;4;1460;116;0;499;43;15695;2586;45;7109;0;0;0;0;0;47;17155;2702;45;7608;;0;;;33;46;8556;;0;;;46;8556;;;33;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;900003039;900000365;487;179908;25459;2990;179528;131;46950;7052;102;40512;76;27301;5091;113;21306;694;254159;37602;3205;241346;49;2734;;;20512;41;9059;3;2252;;;93;14045;;;20512;1;1;1;1;1;1;1;1;1;135;133;95;70;112836;4548;110496;105;2990;41561
MCO;2019;910000272;910110014;129;47085;6625;1090;34190;34;12410;4159;2316;7690;27;9855;1991;211;7107;190;69350;12775;3617;48987;11;617;;;383;10;9;;0;;;21;626;;;383;1;1;1;1;0;1;1;0;1;120;;20;120;32800;11260;62390;1253;1584;0
MCO;2019;910000280;910019447;60;21900;3395;260;16310;0;0;2;2;0;0;0;1;1;0;60;21900;3398;263;16310;8;465;;;743;7;940;;0;;;15;1405;;;743;1;1;1;1;0;1;1;1;1;;;;;17640;1602;21716;;1451;5963
MCO;2019;910000298;910110055;196;71540;10865;1159;63385;42;15330;2565;68;13793;36;15120;3237;99;11713;274;101990;16667;1326;88891;9;1950;;;3267;7;1737;;845;;;16;4532;;;3267;1;0;1;1;0;1;1;0;1;149;;;;45971;4680;31273;2;4890;16447
MCO;2019;910000306;910110055;116;43435;6225;799;36409;30;10950;1388;54;6234;23;8395;1680;46;6600;169;62780;9293;899;49243;7;690;;;340;4;1151;1;210;;;12;2051;;;340;1;0;0;1;1;1;0;1;0;;;;;26142;2601;14975;;1912;2119
MCO;2019;910001973;910019447;77;28105;3433;288;25625;35;12775;1997;101;10758;20;7300;1483;60;5967;132;48180;6913;449;42350;8;33;;;1010;12;1453;0;0;;;20;1486;;;1010;1;1;1;1;0;1;1;0;0;;;;;29511;2797;22098;;2980;8015
MCO;2019;910002609;910000587;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;12004;;0;;0;;;;0;;;12004;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2019;910008028;910001221;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;0;;0;;0;;;;0;;;0;1;;;;;;;;;;;;;;;;;;
MCO;2019;910015965;920030269;25;8760;296;2;4929;;;0;0;0;;;0;0;0;25;8760;296;2;4929;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
