BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST
CHIRCAR_P;2019;670783273;670780055;M2140;9;;5.97;1;1
CHIRCAR_P;2019;680000320;680000643;M103X;0;8;1;;
CHIRCAR_P;2019;680000320;680000643;M1040;7;;7;;
CHIRCAR_P;2019;680000320;680000643;N2120;;1;1;;
CHIRCAR_P;2019;680000320;680000643;N2200;5;1;3;;
CHIRCAR_P;2019;680000320;680000643;N4130;3;2;3;;
CHIRCAR_P;2019;680000320;680000643;NAUT;2;1;3.34;;
CHIRCAR_P;2019;680000684;680000973;M103X;;;;1;0
CHIRCAR_P;2019;680000684;680000973;M1040;3;0;3;1;1
CHIRCAR_P;2019;680000684;680000973;M1160;3;;3;0;1
CHIRCAR_P;2019;680000684;680000973;N2200;;;0.56;;
CHIRCAR_P;2019;680000684;680000973;N4130;;;0.83;;
CHIRCAR_P;2019;680001195;680000643;M1040;1;1;1.16;;
CHIRCAR_P;2019;680001195;680000643;N2200;5;5;8.46;;
CHIRCAR_P;2019;680001195;680000643;N4130;3;;3;;
CHIRCAR_P;2019;680001195;680000643;NAUT;3;2;4.53;;
CHIRCAR_P;2019;680004546;680020336;M1040;;1;0.85;;
CHIRCAR_P;2019;680004546;680020336;M104H;;1;0.85;;
CHIRCAR_P;2019;680004546;680020336;M2140;;2;1.5;;
CHIRCAR_P;2019;680004546;680020336;N2120;;2;0.65;;
CHIRCAR_P;2019;680004546;680020336;N2200;10;2;9.81;;
CHIRCAR_P;2019;680004546;680020336;N2310;4;;4;;
CHIRCAR_P;2019;680004546;680020336;N2320;5;;4.8;;
CHIRCAR_P;2019;680004546;680020336;N2510;11;1;10.52;;
CHIRCAR_P;2019;680004546;680020336;N4130;;1;0.4;;
CHIRCAR_P;2019;680004546;680020336;NAUT;2;2;3.31;;
CHIRCAR_P;2019;690000575;690782222;M1040;0;3;0.58;0;1
CHIRCAR_P;2019;690000575;690782222;N2200;0;5;2.3;;
CHIRCAR_P;2019;690000575;690782222;NAUT;0;1;0.35;;
CHIRCAR_P;2019;690041124;690000724;M103X;;23;;0;1
CHIRCAR_P;2019;690041124;690000724;M1040;6;;6;1;0
CHIRCAR_P;2019;690041124;690000724;M104H;3;;3;1;0
CHIRCAR_P;2019;690041124;690000724;M1160;;3;;;
CHIRCAR_P;2019;690041124;690000724;M2140;3;;3;0;1
CHIRCAR_P;2019;690041124;690000724;N2120;1;1;1.22;;
CHIRCAR_P;2019;690041124;690000724;N2200;20;8;12;;
CHIRCAR_P;2019;690041124;690000724;N2510;22;5;11.1;;
CHIRCAR_P;2019;690041124;690000724;N4130;;1;0.15;;
CHIRCAR_P;2019;690041124;690000724;NAUT;;1;0.7;;
CHIRCAR_P;2019;690780390;690000229;M103X;8;;8;1;
CHIRCAR_P;2019;690780390;690000229;M1040;3;5;6;1;1
CHIRCAR_P;2019;690780390;690000229;N2120;;2;0.75;;
CHIRCAR_P;2019;690780390;690000229;N2200;4;1;4.8;;
CHIRCAR_P;2019;690780390;690000229;N2320;1;1;1.8;;
CHIRCAR_P;2019;690780390;690000229;N2510;4;1;4.8;;
CHIRCAR_P;2019;690780648;690036900;M103X;18;;18;0;0
CHIRCAR_P;2019;690780648;690036900;M1040;8;8;16;0;0
CHIRCAR_P;2019;690780648;690036900;M1160;7;;7;0;0
CHIRCAR_P;2019;690780648;690036900;M2140;3;0;3;0;0
CHIRCAR_P;2019;690780648;690036900;N2120;2;;1.34;;
CHIRCAR_P;2019;690780648;690036900;N2200;25;10;27.15;;
CHIRCAR_P;2019;690780648;690036900;N2510;9;2;10.66;;
CHIRCAR_P;2019;690780648;690036900;NAUT;1;;0.9;;
CHIRCAR_P;2019;690784152;690781810;M1040;;;0.05;0;1
CHIRCAR_P;2019;690784152;690781810;N2200;;;0.1;;
CHIRCAR_P;2019;690784186;690781810;M1040;1;1;0.98;1;0
CHIRCAR_P;2019;690784186;690781810;M2140;2;4;2.62;0;1
CHIRCAR_P;2019;690784186;690781810;MAUT;1;3;1.91;;
CHIRCAR_P;2019;690784186;690781810;N2120;2;;2.24;;
CHIRCAR_P;2019;690784186;690781810;N2200;21;3;23.94;;
CHIRCAR_P;2019;690784186;690781810;N2510;18;3;22.81;;
CHIRCAR_P;2019;690784186;690781810;NAUT;12;1;10.67;;
CHIRCAR_P;2019;690793468;690002068;M103X;14;0;11;1;1
CHIRCAR_P;2019;690793468;690002068;M1040;6;6;7.55;0;1
CHIRCAR_P;2019;690793468;690002068;M104H;6;6;7.55;0;1
CHIRCAR_P;2019;690793468;690002068;M2140;4;0;4;0;1
CHIRCAR_P;2019;690793468;690002068;MAUT;6;14;6.05;0;1
CHIRCAR_P;2019;690793468;690002068;N2120;2;1;0.2;;
CHIRCAR_P;2019;690793468;690002068;N2200;25;40;8.93;;
CHIRCAR_P;2019;690793468;690002068;N2320;16;26;4.5;;
CHIRCAR_P;2019;690793468;690002068;N2510;15;10;1.62;;
CHIRCAR_P;2019;690793468;690002068;NAUT;6;6;5.2;;
CHIRCAR_P;2019;690805361;690805353;M1040;;14;3.52;0;1
CHIRCAR_P;2019;690805361;690805353;N2120;;1;0.36;;
CHIRCAR_P;2019;690805361;690805353;N2200;4;7;6.7;;
CHIRCAR_P;2019;690805361;690805353;NAUT;2;4;2.51;;
CHIRCAR_P;2019;710978263;710780958;M1040;1;1;0.13;;
CHIRCAR_P;2019;710978263;710780958;N2120;1;;1;;
CHIRCAR_P;2019;710978263;710780958;N2200;9;5;13.31;;
CHIRCAR_P;2019;710978263;710780958;N2510;8;2;9.76;;
CHIRCAR_P;2019;710978263;710780958;NAUT;1;1;3.28;;
CHIRCAR_P;2019;710978289;710780263;M1040;10;2;5.08;1;1
CHIRCAR_P;2019;710978289;710780263;N2120;1;;1;;
CHIRCAR_P;2019;710978289;710780263;N2200;14;10;19.22;;
CHIRCAR_P;2019;710978289;710780263;N2510;10;5;11.02;;
CHIRCAR_P;2019;710978289;710780263;N4130;5;1;2.89;;
CHIRCAR_P;2019;710978289;710780263;NAUT;3;2;3.28;;
CHIRCAR_P;2019;720000033;720000025;M1040;0;13;5.12;1;0
CHIRCAR_P;2019;720000033;720000025;N2120;1;3;2;;
CHIRCAR_P;2019;720000033;720000025;N2200;13;10;20.11;;
CHIRCAR_P;2019;720000033;720000025;N2510;8;12;17.17;;
CHIRCAR_P;2019;720000033;720000025;NAUT;2;12;5.49;;
CHIRCAR_P;2019;720017748;720000561;M103X;10;;10;0;1
CHIRCAR_P;2019;720017748;720000561;M1040;5;;5;1;1
CHIRCAR_P;2019;720017748;720000561;N2120;1;;0.2;;
CHIRCAR_P;2019;720017748;720000561;N2200;5;;5.31;;
CHIRCAR_P;2019;720017748;720000561;NAUT;1;;1;;
CHIRCAR_P;2019;730000031;730000015;M1040;2;;2;;1
CHIRCAR_P;2019;730000031;730000015;N2120;;1;0.5;;
CHIRCAR_P;2019;730000031;730000015;N2200;4;6;6.73;;
CHIRCAR_P;2019;730000031;730000015;N2510;1;;1.44;;
CHIRCAR_P;2019;730000031;730000015;N4130;;6;1.72;;
CHIRCAR_P;2019;740000237;740781133;M103X;5;2;6.4;;
CHIRCAR_P;2019;740000237;740781133;M1040;;14;3.6;1;1
CHIRCAR_P;2019;740000237;740781133;M2140;3;;2.67;0;1
CHIRCAR_P;2019;740000237;740781133;N2120;1;2;1.63;;
CHIRCAR_P;2019;740000237;740781133;N2200;11;141;46.91;;
CHIRCAR_P;2019;740000237;740781133;N2310;;47;6.2;;
CHIRCAR_P;2019;740000237;740781133;N2320;;30;4.76;;
CHIRCAR_P;2019;740000237;740781133;N2510;;51;24.2;;
CHIRCAR_P;2019;740000237;740781133;NAUT;6;44;15.04;;
CHIRCAR_P;2019;740014345;740000617;M1040;3;;3;;
CHIRCAR_P;2019;740014345;740000617;N2120;;1;0.13;;
CHIRCAR_P;2019;740014345;740000617;N2200;;11;6.99;;
CHIRCAR_P;2019;740014345;740000617;N2510;;7;2.23;;
CHIRCAR_P;2019;740014345;740000617;NAUT;;3;2.23;;
CHIRCAR_P;2019;740780416;740000112;M1040;2;;2;;
CHIRCAR_P;2019;750000523;750150120;M103X;;3;1.7;1;1
CHIRCAR_P;2019;750000523;750150120;M1040;17;33;28.65;1;0
CHIRCAR_P;2019;750000523;750150120;M1160;3;5;4.68;0;0
CHIRCAR_P;2019;750000523;750150120;N2120;1;;1;;
CHIRCAR_P;2019;750000523;750150120;N2200;7;;6.41;;
CHIRCAR_P;2019;750000523;750150120;N2510;1;;1;;
CHIRCAR_P;2019;750000523;750150120;N4130;3;;2.43;;
CHIRCAR_P;2019;750000523;750150120;NAUT;9;;8.16;;
CHIRCAR_P;2019;750100042;750712184;M1040;1;8;2.3;;
CHIRCAR_P;2019;750100042;750712184;N2120;4;0;1.17;;
CHIRCAR_P;2019;750100042;750712184;N2200;31;2;31.75;;
CHIRCAR_P;2019;750100042;750712184;N2510;20;3;23.64;;
CHIRCAR_P;2019;750100042;750712184;NAUT;12;3;10.44;;
CHIRCAR_P;2019;750100091;750712184;M1040;1;8;1;;
CHIRCAR_P;2019;750100125;750712184;M1040;10;16;14.7;1;
CHIRCAR_P;2019;750100125;750712184;M104H;4;11;7.4;;
CHIRCAR_P;2019;750100125;750712184;M2140;6;5;8.8;1;
CHIRCAR_P;2019;750100125;750712184;N2120;2;;2;;
CHIRCAR_P;2019;750100125;750712184;N2200;40;2;41.85;;
CHIRCAR_P;2019;750100125;750712184;N2320;7;0;7;;
CHIRCAR_P;2019;750100125;750712184;N2510;12;;12;;
CHIRCAR_P;2019;750100125;750712184;NAUT;8;;8;;
CHIRCAR_P;2019;750100166;750712184;M1040;3;2;2.9;0;1
CHIRCAR_P;2019;750100166;750712184;N2120;1;;0.5;;
CHIRCAR_P;2019;750100166;750712184;N2200;4;;4;;
CHIRCAR_P;2019;750100166;750712184;N2510;;1;0.5;;
CHIRCAR_P;2019;750100208;750712184;M103X;9;1;9.8;1;1
CHIRCAR_P;2019;750100208;750712184;M1040;1;;1;1;0
CHIRCAR_P;2019;750100208;750712184;M104H;1;;1;0;0
CHIRCAR_P;2019;750100208;750712184;M2140;4;;3;0;1
CHIRCAR_P;2019;750100208;750712184;N2120;1;;1;;
CHIRCAR_P;2019;750100208;750712184;N2200;12;2;12.07;;
CHIRCAR_P;2019;750100208;750712184;N2310;9;2;10.6;;
CHIRCAR_P;2019;750100208;750712184;N2320;3;;3.2;;
CHIRCAR_P;2019;750100208;750712184;N2510;12;1;12.25;;
CHIRCAR_P;2019;750100208;750712184;N4130;1;;0.95;;
CHIRCAR_P;2019;750100208;750712184;NAUT;1;;1.12;;
CHIRCAR_P;2019;750100232;750712184;M1040;10;;5.5;0;0
CHIRCAR_P;2019;750100232;750712184;M2140;10;1;10.75;1;1
CHIRCAR_P;2019;750100232;750712184;N2120;5;0;3.84;;
CHIRCAR_P;2019;750100232;750712184;N2200;85;18;99.75;;
CHIRCAR_P;2019;750100232;750712184;N2510;62;7;66.78;;
CHIRCAR_P;2019;750100232;750712184;NAUT;38;3;35.66;;
CHIRCAR_P;2019;750150104;750720476;M103X;;;;0;1
CHIRCAR_P;2019;750150104;750720476;M1040;18;23;24.18;1;0
CHIRCAR_P;2019;750150104;750720476;M104H;4;4;6.22;0;1
CHIRCAR_P;2019;750150104;750720476;M1160;;;;0;1
CHIRCAR_P;2019;750150104;750720476;M2140;5;1;4.45;0;1
CHIRCAR_P;2019;750300154;750000671;M103X;1;5;3;1;1
CHIRCAR_P;2019;750300154;750000671;M1040;5;3;6.5;1;1
CHIRCAR_P;2019;750300154;750000671;N2120;1;;1;;
CHIRCAR_P;2019;750300154;750000671;N2200;6;;6;;
CHIRCAR_P;2019;750300154;750000671;N2510;1;;1;;
CHIRCAR_P;2019;750300154;750000671;NAUT;6;;6;;
CHIRCAR_P;2019;750301137;750001034;M103X;5;;;;1
CHIRCAR_P;2019;750301137;750001034;M1040;4;7;;1;0
CHIRCAR_P;2019;750301137;750001034;M1160;2;2;;;1
CHIRCAR_P;2019;750301137;750001034;N2120;2;;2;;
CHIRCAR_P;2019;750301137;750001034;N2200;10;1;10.68;;
CHIRCAR_P;2019;750301137;750001034;N2310;2;;2;;
CHIRCAR_P;2019;750301137;750001034;N2320;4;;4;;
CHIRCAR_P;2019;750301137;750001034;N2510;3;;3;;
CHIRCAR_P;2019;750301137;750001034;N4130;3;1;3.8;;
CHIRCAR_P;2019;750301137;750001034;NAUT;9;;9;;
CHIRCAR_P;2019;750803447;750712184;M103X;4;1;4;1;
CHIRCAR_P;2019;750803447;750712184;M1040;7;8;9.1;;1
CHIRCAR_P;2019;750803447;750712184;M104H;1;2;2.5;;
CHIRCAR_P;2019;750803447;750712184;M2140;6;2;6.7;;1
CHIRCAR_P;2019;750803447;750712184;MAUT;;;;;1
CHIRCAR_P;2019;750803447;750712184;N2120;1;;1;;
CHIRCAR_P;2019;750803447;750712184;N2200;28;2;29.3;;
CHIRCAR_P;2019;750803447;750712184;N2310;7;;6.5;;
CHIRCAR_P;2019;750803447;750712184;N2320;10;2;11.4;;
CHIRCAR_P;2019;750803447;750712184;N2510;9;1;9.7;;
CHIRCAR_P;2019;750803447;750712184;N4130;1;1;1.6;;
CHIRCAR_P;2019;750803447;750712184;NAUT;1;;1;;
CHIRCAR_P;2019;760000018;760780023;M1040;2;;0.1;1;
CHIRCAR_P;2019;760000158;760780239;M103X;10;3;9.7;1;1
CHIRCAR_P;2019;760000158;760780239;M1040;2;1;2.3;;1
CHIRCAR_P;2019;760000158;760780239;M104H;2;1;2.3;;
CHIRCAR_P;2019;760000158;760780239;M2140;4;;2.08;;1
CHIRCAR_P;2019;760000158;760780239;MAUT;4;;3.5;;
CHIRCAR_P;2019;760000158;760780239;N2120;1;;0.99;;
CHIRCAR_P;2019;760000158;760780239;N2200;50;26;66.26;;
CHIRCAR_P;2019;760000158;760780239;N2310;5;1;5.47;;
CHIRCAR_P;2019;760000158;760780239;N2320;;4;3.87;;
CHIRCAR_P;2019;760000158;760780239;N2510;39;16;45.99;;
CHIRCAR_P;2019;760000158;760780239;N4130;2;;1.2;;
CHIRCAR_P;2019;760000158;760780239;NAUT;15;2;12.69;;
CHIRCAR_P;2019;760021329;760000448;M103X;11;;10;;1
CHIRCAR_P;2019;760021329;760000448;M1040;9;;9;1;
CHIRCAR_P;2019;760021329;760000448;N2120;;1;0.2;;
CHIRCAR_P;2019;760021329;760000448;N2200;2;1;3.32;;
CHIRCAR_P;2019;760780619;760000307;M103X;9;;9;;1
CHIRCAR_P;2019;760780619;760000307;M1040;5;;5;1;1
CHIRCAR_P;2019;760780619;760000307;M1160;3;;3;;1
CHIRCAR_P;2019;760780619;760000307;MAUT;;6;5;;
CHIRCAR_P;2019;760780619;760000307;N2120;;1;0.7;;
CHIRCAR_P;2019;760780619;760000307;N2200;;23;4;;
CHIRCAR_P;2019;760780619;760000307;N2310;1;;1;;
CHIRCAR_P;2019;760780619;760000307;N2320;1;;1;;
CHIRCAR_P;2019;760780619;760000307;N4130;2;;2;;
CHIRCAR_P;2019;760780619;760000307;NAUT;4;;4;;
CHIRCAR_P;2019;760805770;760780726;M1040;;3;2.16;;
CHIRCAR_P;2019;760805770;760780726;N2200;10;5;10.17;;
CHIRCAR_P;2019;760805770;760780726;N2510;1;8;6.35;;
CHIRCAR_P;2019;760805770;760780726;NAUT;3;2;4.98;;
CHIRCAR_P;2019;770019032;770021145;M103X;13;5;16.03;;
CHIRCAR_P;2019;770019032;770021145;M1040;8;;3.6;;
CHIRCAR_P;2019;770019032;770021145;M1160;;1;0.6;;
CHIRCAR_P;2019;770019032;770021145;N2120;;;0.18;;
CHIRCAR_P;2019;770019032;770021145;N2200;8;2;10.07;;
CHIRCAR_P;2019;770019032;770021145;N2510;2;1;2.97;;
CHIRCAR_P;2019;770300135;770000289;M103X;4;;4;;
CHIRCAR_P;2019;770300135;770000289;M1040;6;7;9.5;1;1
CHIRCAR_P;2019;770300135;770000289;N2120;2;2;3;;
CHIRCAR_P;2019;770300135;770000289;N2200;17;1;17.66;;
CHIRCAR_P;2019;770300135;770000289;N2310;1;1;1.5;;
CHIRCAR_P;2019;770300135;770000289;N2320;6;1;6.5;;
CHIRCAR_P;2019;770300135;770000289;N2510;11;5;12.42;;
CHIRCAR_P;2019;770300135;770000289;N4130;1;;1;;
CHIRCAR_P;2019;770300135;770000289;NAUT;6;1;6.5;;
CHIRCAR_P;2019;780000311;780001236;M1040;1;1;1.06;1;1
CHIRCAR_P;2019;780000311;780001236;N2200;;5;3.09;;
CHIRCAR_P;2019;780000311;780001236;N4130;;;1.56;;
CHIRCAR_P;2019;780000311;780001236;NAUT;;;0.82;;
CHIRCAR_P;2019;780300075;780000485;M103X;;2;1;;
CHIRCAR_P;2019;780300075;780000485;M1040;;2;1;;
CHIRCAR_P;2019;780300075;780000485;M1160;;1;1;;
CHIRCAR_P;2019;780300075;780000485;N2120;1;;1;;
CHIRCAR_P;2019;780300075;780000485;N2200;6;1;5.95;;
CHIRCAR_P;2019;780300075;780000485;N4130;1;;1;;
CHIRCAR_P;2019;780300075;780000485;NAUT;1;1;1.8;;
CHIRCAR_P;2019;780300406;780018032;M103X;11;;10;1;1
CHIRCAR_P;2019;780300406;780018032;M1040;16;6;19;1;1
CHIRCAR_P;2019;780300406;780018032;M104H;4;1;4.5;1;1
CHIRCAR_P;2019;780300406;780018032;M1140;;;;0;1
CHIRCAR_P;2019;780300406;780018032;M1160;8;2;9;0;1
CHIRCAR_P;2019;780300406;780018032;M2140;6;3;6;1;1
CHIRCAR_P;2019;780300406;780018032;MAUT;;3;2;1;1
CHIRCAR_P;2019;780300406;780018032;N2120;5;;5;;
CHIRCAR_P;2019;780300406;780018032;N2200;6;1;6;;
CHIRCAR_P;2019;780300406;780018032;N2310;4;;4;;
CHIRCAR_P;2019;780300406;780018032;N2320;1;;1;;
CHIRCAR_P;2019;780300406;780018032;N2510;2;;2;;
CHIRCAR_P;2019;780300406;780018032;N4130;5;;5;;
CHIRCAR_P;2019;780300406;780018032;NAUT;17;1;17.5;;
CHIRCAR_P;2019;780300414;780000675;M103X;4;0;4;1;1
CHIRCAR_P;2019;780300414;780000675;M1040;2;0;2;1;1
CHIRCAR_P;2019;780300414;780000675;N2120;1;0;1;;
CHIRCAR_P;2019;780300414;780000675;N2200;1;0;1;;
CHIRCAR_P;2019;780300414;780000675;N2310;1;0;1;;
CHIRCAR_P;2019;780300414;780000675;N2320;1;0;1;;
CHIRCAR_P;2019;780300414;780000675;NAUT;1;0;1;;
CHIRCAR_P;2019;780800256;780110078;M1040;;7;3;1;1
CHIRCAR_P;2019;780800256;780110078;N2120;;1;0.5;;
CHIRCAR_P;2019;780800256;780110078;N2200;6;2;7.46;;
CHIRCAR_P;2019;780800256;780110078;NAUT;3;;3;;
CHIRCAR_P;2019;790000087;790000012;M1040;;;;1;1
CHIRCAR_P;2019;790000087;790000012;N2120;;1;0.2;;
CHIRCAR_P;2019;790000087;790000012;N2200;7;2;8.2;;
CHIRCAR_P;2019;790000087;790000012;N2510;2;;2.09;;
CHIRCAR_P;2019;790000087;790000012;N4130;1;;1;;
CHIRCAR_P;2019;790000087;790000012;NAUT;2;1;2.2;;
CHIRCAR_P;2019;800006124;800000044;M103X;;;;;1
CHIRCAR_P;2019;800006124;800000044;M1040;;;;;1
CHIRCAR_P;2019;800006124;800000044;M104H;;;;;1
CHIRCAR_P;2019;800006124;800000044;M1140;;;;;1
CHIRCAR_P;2019;800006124;800000044;M2140;2;11;6.46;0;1
CHIRCAR_P;2019;800006124;800000044;MAUT;4;9;3.97;0;1
CHIRCAR_P;2019;800006124;800000044;N2120;1;;1.05;;
CHIRCAR_P;2019;800006124;800000044;N2200;1;13;6.88;;
CHIRCAR_P;2019;800006124;800000044;N2510;0;13;6.02;;
CHIRCAR_P;2019;800006124;800000044;NAUT;2;1;2.3;;
CHIRCAR_P;2019;800015729;800015679;M103X;;15;1.5;0;0
CHIRCAR_P;2019;800015729;800015679;M1040;;17;4.6;1;0
CHIRCAR_P;2019;800015729;800015679;M1160;;9;0.5;0;0
CHIRCAR_P;2019;800015729;800015679;MAUT;;31;3;0;0
CHIRCAR_P;2019;800015729;800015679;N2200;2;;1.59;;
CHIRCAR_P;2019;800015729;800015679;N2310;;6;1.71;;
CHIRCAR_P;2019;800015729;800015679;N4130;4;;4;;
CHIRCAR_P;2019;810000224;810000471;M2140;4;;4;0;1
CHIRCAR_P;2019;810000224;810000471;N2120;1;;0.25;;
CHIRCAR_P;2019;810000224;810000471;N2320;3;;3;;
CHIRCAR_P;2019;810000224;810000471;N2510;1;;1;;
CHIRCAR_P;2019;810000505;810000331;M103X;0;0;0;1;1
CHIRCAR_P;2019;810000505;810000331;M1040;0;1;0.2;1;0
CHIRCAR_P;2019;810000505;810000331;M104H;0;1;0.2;0;0
CHIRCAR_P;2019;810000505;810000331;N2120;0;1;0.16;;
CHIRCAR_P;2019;810000505;810000331;N2200;7;4;1.26;;
CHIRCAR_P;2019;810000505;810000331;N2320;0;1;0.01;;
CHIRCAR_P;2019;810000521;810000380;M103X;9;7;0.05;1;0
CHIRCAR_P;2019;810000521;810000380;M1040;5;3;0.79;1;0
CHIRCAR_P;2019;810000521;810000380;N2200;2;;0.5;;
CHIRCAR_P;2019;820000032;820000016;M1040;;1;0.77;0;1
CHIRCAR_P;2019;820000032;820000016;N2200;;3;1.75;;
CHIRCAR_P;2019;820000057;820000131;M103X;8;;8;0;1
CHIRCAR_P;2019;820000057;820000131;M1040;7;;7;0;1
CHIRCAR_P;2019;820000057;820000131;N2200;5;4;7.33;;
CHIRCAR_P;2019;830000311;830100566;M1040;2;2;0.8;0;1
CHIRCAR_P;2019;830000311;830100566;N2120;;2;0.45;;
CHIRCAR_P;2019;830000311;830100566;N2200;6;4;8.73;;
CHIRCAR_P;2019;830000311;830100566;N2510;;3;2.25;;
CHIRCAR_P;2019;830000311;830100566;NAUT;5;2;3.76;;
CHIRCAR_P;2019;830000345;830100616;M1040;14;8;17.15;1;1
CHIRCAR_P;2019;830000345;830100616;M2140;2;;2;1;1
CHIRCAR_P;2019;830000345;830100616;N2120;;4;2.58;;
CHIRCAR_P;2019;830000345;830100616;N2200;9;25;24.86;;
CHIRCAR_P;2019;830000345;830100616;N2510;6;9;10.14;;
CHIRCAR_P;2019;830000345;830100616;N4130;5;3;7.71;;
CHIRCAR_P;2019;830000345;830100616;NAUT;7;20;22.58;;
CHIRCAR_P;2019;830100319;830020855;M103X;11;;11;;
CHIRCAR_P;2019;830100319;830020855;M1040;7;;7;0;1
CHIRCAR_P;2019;830100319;830020855;N2120;;1;0.1;;
CHIRCAR_P;2019;830100319;830020855;N2200;8;1;8.5;;
CHIRCAR_P;2019;830100319;830020855;NAUT;2;;2;;
CHIRCAR_P;2019;830100574;750821092;M1040;3;0;3;1;1
CHIRCAR_P;2019;830100574;750821092;N2120;1;0;1;;
CHIRCAR_P;2019;830100574;750821092;N2320;5;0;5;;
CHIRCAR_P;2019;830100574;750821092;N2510;2;0;2;;
CHIRCAR_P;2019;830100574;750821092;N4130;2;0;2;;
CHIRCAR_P;2019;840001861;840006597;M1040;0;4;0.41;;
CHIRCAR_P;2019;840001861;840006597;N2120;0;2;0.66;;
CHIRCAR_P;2019;840001861;840006597;N2320;0;12;8.9;;
CHIRCAR_P;2019;840001861;840006597;N2510;0;10;5.08;;
CHIRCAR_P;2019;840001861;840006597;N4130;1;2;3.38;;
CHIRCAR_P;2019;840001861;840006597;NAUT;0;23;3.13;;
CHIRCAR_P;2019;840013312;840003685;M103X;6;2;4.33;;
CHIRCAR_P;2019;840013312;840003685;M1040;10;4;3.8;;
CHIRCAR_P;2019;840013312;840003685;M1160;2;1;1.4;;
CHIRCAR_P;2019;850000142;850000019;M1040;;7;1.61;;
CHIRCAR_P;2019;850000142;850000019;MAUT;;1;0.15;;
CHIRCAR_P;2019;850000142;850000019;N2120;;2;0.42;;
CHIRCAR_P;2019;850000142;850000019;N2200;;15;3.72;;
CHIRCAR_P;2019;850000142;850000019;N4130;;46;1.3;;
CHIRCAR_P;2019;850000142;850000019;NAUT;;9;0.87;;
CHIRCAR_P;2019;860000223;860014208;M103X;4;1;4;1;0
CHIRCAR_P;2019;860000223;860014208;M1040;;7;2.55;0;1
CHIRCAR_P;2019;860000223;860014208;M1160;;1;0.05;0;1
CHIRCAR_P;2019;860000223;860014208;M2140;;5;3.5;0;1
CHIRCAR_P;2019;860000223;860014208;N2120;3;;3.03;;
CHIRCAR_P;2019;860000223;860014208;N2200;52;11;49.94;;
CHIRCAR_P;2019;860000223;860014208;N2310;5;2;5.9;;
CHIRCAR_P;2019;860000223;860014208;N2320;5;;4.12;;
CHIRCAR_P;2019;860000223;860014208;N2510;30;7;31.55;;
CHIRCAR_P;2019;860000223;860014208;N4130;7;1;8.04;;
CHIRCAR_P;2019;860000223;860014208;NAUT;17;4;12.75;;
CHIRCAR_P;2019;870000064;870000015;M1040;14;4;10.41;1;1
CHIRCAR_P;2019;870000064;870000015;M104H;1;0;0.03;0;0
CHIRCAR_P;2019;870000064;870000015;M2140;6;1;5;1;1
CHIRCAR_P;2019;870000064;870000015;MAUT;7;5;3.76;0;0
CHIRCAR_P;2019;870000064;870000015;N2120;2;;3;;
CHIRCAR_P;2019;870000064;870000015;N2200;85;10;121.54;;
CHIRCAR_P;2019;870000064;870000015;N2310;1;;2.25;;
CHIRCAR_P;2019;870000064;870000015;N2320;7;2;8.37;;
CHIRCAR_P;2019;870000064;870000015;N2510;47;9;68.15;;
CHIRCAR_P;2019;870000064;870000015;NAUT;20;3;25.12;;
CHIRCAR_P;2019;870000288;870017415;M1040;13;;13;;
CHIRCAR_P;2019;870000288;870017415;N2200;9;2;10.74;;
CHIRCAR_P;2019;870000288;870017415;N2510;7;2;8.03;;
CHIRCAR_P;2019;880000021;880007059;N2120;1;;1;;
CHIRCAR_P;2019;880000021;880007059;N2200;19;5;22.28;;
CHIRCAR_P;2019;880000021;880007059;N2510;14;2;14.98;;
CHIRCAR_P;2019;880000021;880007059;NAUT;2;2;3.62;;
CHIRCAR_P;2019;890975527;890000037;M1040;11;;11.08;;
CHIRCAR_P;2019;890975527;890000037;N2120;1;;1;;
CHIRCAR_P;2019;890975527;890000037;N2200;22;2;23.72;;
CHIRCAR_P;2019;890975527;890000037;N2510;12;1;12.86;;
CHIRCAR_P;2019;890975527;890000037;NAUT;11;;11;;
CHIRCAR_P;2019;900003039;900000365;M1040;11;3;10.71;1;0
CHIRCAR_P;2019;900003039;900000365;N2200;7;;7.33;;
CHIRCAR_P;2019;900003039;900000365;N2510;2;;2;;
CHIRCAR_P;2019;900003039;900000365;N4130;3;;3;;
CHIRCAR_P;2019;900003039;900000365;NAUT;1;1;1.9;;
CHIRCAR_P;2019;910008028;910001221;M103X;;5;2;;1
CHIRCAR_P;2019;910008028;910001221;M1040;;16;5;;1
CHIRCAR_P;2019;910008028;910001221;N2120;1;;1;;
CHIRCAR_P;2019;910008028;910001221;N2200;13;;13;;
CHIRCAR_P;2019;910008028;910001221;N2310;;4;1;;
CHIRCAR_P;2019;910008028;910001221;N2510;1;;1;;
CHIRCAR_P;2019;910008028;910001221;N4130;2;;2;;
CHIRCAR_P;2019;910008028;910001221;NAUT;19;;19;;
CHIRCAR_P;2019;910020254;910002773;M1040;10;5;2.1;1;1
CHIRCAR_P;2019;910300219;910003888;M103X;5;;5;1;1
CHIRCAR_P;2019;910300219;910003888;M1040;29;;29;1;1
CHIRCAR_P;2019;910300219;910003888;M104H;21;;21;;
CHIRCAR_P;2019;910300219;910003888;M1140;;;;1;1
CHIRCAR_P;2019;910300219;910003888;M2140;8;;8;0;1
CHIRCAR_P;2019;910300219;910003888;MAUT;2;;2;0;
