BOR;AN;FI;FI_EJ;GDE;AUT;LIT;JLI;PLA;SEJHC;JOUHC;SEJ3M;JOUHP
SSR;2019;760920918;760000273;SSR_A50;1;29;;1;;6652;;34
SSR;2019;760920918;760000273;SSR_A51;1;49;;12;;20619;;10567
SSR;2019;760920918;760000273;SSR_A52;1;15;;2;;9016;;975
SSR;2019;760920918;760000273;SSR_TOT;;93;33945;15;912;36287;80;11576
SSR;2019;770000131;770021145;SSR_A;;83;30295;;825;26004;79;0
SSR;2019;770000131;770021145;SSR_A50;1;33;;;;11817;;0
SSR;2019;770000131;770021145;SSR_A58;1;16;;;;2763;;0
SSR;2019;770000131;770021145;SSR_A59;1;34;;;;11424;;0
SSR;2019;770000131;770021145;SSR_TOT;;83;30295;;825;26004;79;0
SSR;2019;770000156;770110054;SSR_A;;30;10950;;385;11248;6;0
SSR;2019;770000156;770110054;SSR_A59;1;30;;;;11248;;0
SSR;2019;770000156;770110054;SSR_TOT;;30;10950;;385;11248;6;0
SSR;2019;770000164;770021152;SSR_A;;60;21900;;501;19500;50;0
SSR;2019;770000164;770021152;SSR_A50;1;20;;;;6645;;0
SSR;2019;770000164;770021152;SSR_A58;1;10;;;;2040;;0
SSR;2019;770000164;770021152;SSR_A59;1;30;;;;10815;;0
SSR;2019;770000164;770021152;SSR_TOT;;60;21900;;501;19500;50;0
SSR;2019;770000172;770110070;SSR_A;;55;20075;2;475;16792;48;1721
SSR;2019;770000172;770110070;SSR_A50;1;3;;1;;578;;92
SSR;2019;770000172;770110070;SSR_A51;1;18;;1;;7404;;1404
SSR;2019;770000172;770110070;SSR_A52;1;6;;;;897;;225
SSR;2019;770000172;770110070;SSR_A59;1;28;;;;7913;;0
SSR;2019;770000172;770110070;SSR_TOT;;55;20075;2;475;16792;48;1721
SSR;2019;770000180;770110054;SSR_A;;30;10950;;248;8021;11;0
SSR;2019;770000180;770110054;SSR_A59;1;30;;;;8021;;0
SSR;2019;770000180;770110054;SSR_TOT;;30;10950;;248;8021;11;0
SSR;2019;770000214;770021152;SSR_A;;90;33580;2;713;25845;48;0
SSR;2019;770000214;770021152;SSR_A50;1;35;;2;;14148;;0
SSR;2019;770000214;770021152;SSR_A52;1;20;;;;0;;0
SSR;2019;770000214;770021152;SSR_A59;1;35;;;;11697;;0
SSR;2019;770000214;770021152;SSR_TOT;;90;33580;2;713;25845;48;0
SSR;2019;770000420;770700029;SSR_E;;60;16123;5;590;13582;21;2536
SSR;2019;770000420;770700029;SSR_E50;1;5;;1;;920;;71
SSR;2019;770000420;770700029;SSR_E51;1;30;;1;;5307;;339
SSR;2019;770000420;770700029;SSR_E52;1;25;;3;;7355;;2126
SSR;2019;770000420;770700029;SSR_TOT;;60;16123;5;590;13582;21;2536
SSR;2019;770016467;920030269;SSR_A;;110;40150;10;642;38673;125;649
SSR;2019;770016467;920030269;SSR_A50;1;65;;;;10824;;0
SSR;2019;770016467;920030269;SSR_A59;1;45;;10;;27849;;649
SSR;2019;770016467;920030269;SSR_TOT;;110;40150;10;642;38673;125;649
SSR;2019;770016491;770016483;SSR_A;;92;33580;20;609;32352;116;7898
SSR;2019;770016491;770016483;SSR_A50;1;0;;0;;0;;0
SSR;2019;770016491;770016483;SSR_A51;1;39;;12;;13523;;4539
SSR;2019;770016491;770016483;SSR_A52;1;53;;8;;18829;;3359
SSR;2019;770016491;770016483;SSR_TOT;;92;33580;20;609;32352;116;7898
SSR;2019;770020477;750720468;SSR_A;;177;59436;;1541;47879;99;0
SSR;2019;770020477;750720468;SSR_A50;1;72;;;;20560;;0
SSR;2019;770020477;750720468;SSR_A54;1;32;;;;8450;;0
SSR;2019;770020477;750720468;SSR_A55;1;73;;;;18869;;0
SSR;2019;770020477;750720468;SSR_TOT;;177;59436;;1541;47879;99;0
SSR;2019;770150027;750720575;SSR_E;;68;24820;13;708;17671;27;3179
SSR;2019;770150027;750720575;SSR_E50;1;;;13;;0;;3179
SSR;2019;770150027;750720575;SSR_E51;1;15;;;;4067;;0
SSR;2019;770150027;750720575;SSR_E52;1;33;;;;5674;;0
SSR;2019;770150027;750720575;SSR_E55;1;20;;;;7930;;0
SSR;2019;770150027;750720575;SSR_TOT;;68;24820;13;708;17671;27;3179
SSR;2019;770150043;750034589;SSR_A;;70;22041;8;570;22041;61;1688
SSR;2019;770150043;750034589;SSR_A50;1;;;8;;0;;1688
SSR;2019;770150043;750034589;SSR_A51;1;20;;;;7339;;0
SSR;2019;770150043;750034589;SSR_A52;1;20;;;;6012;;0
SSR;2019;770150043;750034589;SSR_A59;1;30;;;;8690;;0
SSR;2019;770150043;750034589;SSR_TOT;;70;22041;8;570;22041;61;1688
SSR;2019;770300135;770000289;SSR_A;;;;15;0;0;0;2760
SSR;2019;770300135;770000289;SSR_A50;1;;;;;0;;0
SSR;2019;770300135;770000289;SSR_A53;1;;;15;;0;;2760
SSR;2019;770300135;770000289;SSR_TOT;;;;15;0;0;0;2760
SSR;2019;770300218;440052041;SSR_A;;93;33945;25;759;32978;85;5298
SSR;2019;770300218;440052041;SSR_A50;1;33;;10;;8705;;1299
SSR;2019;770300218;440052041;SSR_A52;1;15;;5;;5903;;2605
SSR;2019;770300218;440052041;SSR_A56;1;;;;;0;;0
SSR;2019;770300218;440052041;SSR_A59;1;45;;10;;18370;;1394
SSR;2019;770300218;440052041;SSR_TOT;;93;33945;25;759;32978;85;5298
SSR;2019;770300259;770000347;SSR_A;;142;51830;70;1221;51349;142;27395
SSR;2019;770300259;770000347;SSR_A50;1;;;;;0;;0
SSR;2019;770300259;770000347;SSR_A51;1;74;;55;;25680;;19159
SSR;2019;770300259;770000347;SSR_A52;1;68;;15;;25669;;8236
SSR;2019;770300259;770000347;SSR_TOT;;142;51830;70;1221;51349;142;27395
SSR;2019;770420024;930027347;SSR_A;;96;35040;10;891;32340;55;2335
SSR;2019;770420024;930027347;SSR_A50;1;10;;1;;6187;;288
SSR;2019;770420024;930027347;SSR_A59;1;86;;9;;26153;;2047
SSR;2019;770420024;930027347;SSR_TOT;;96;35040;10;891;32340;55;2335
SSR;2019;770700011;930027347;SSR_A;;214;77896;44;1405;62108;179;14023
SSR;2019;770700011;930027347;SSR_A50;1;;;19;;2028;;1535
SSR;2019;770700011;930027347;SSR_A51;1;61;;13;;14597;;7857
SSR;2019;770700011;930027347;SSR_A52;1;58;;10;;18046;;4589
SSR;2019;770700011;930027347;SSR_A57;1;20;;2;;7206;;42
SSR;2019;770700011;930027347;SSR_A59;1;75;;;;20231;;0
SSR;2019;770700011;930027347;SSR_TOT;;214;77896;44;1405;62108;179;14023
SSR;2019;770701225;750721334;SSR_A;;20;3650;5;416;3008;4;8
SSR;2019;770701225;750721334;SSR_A50;1;;;;;;;
SSR;2019;770701225;750721334;SSR_A52;1;20;;5;;3008;;8
SSR;2019;770701225;750721334;SSR_E;;20;3650;5;694;4413;7;3103
SSR;2019;770701225;750721334;SSR_E50;1;;;;;0;;0
SSR;2019;770701225;750721334;SSR_E52;1;20;;5;;4413;;3103
SSR;2019;770701225;750721334;SSR_TOT;;40;7300;10;1110;7421;11;3111
SSR;2019;770803989;770000925;SSR_A;;65;23725;15;1210;22011;0;10275
SSR;2019;770803989;770000925;SSR_A50;1;;;;;0;;0
SSR;2019;770803989;770000925;SSR_A53;1;65;;15;;22011;;10275
SSR;2019;770803989;770000925;SSR_TOT;;65;23725;15;1210;22011;0;10275
SSR;2019;770814622;770021145;SSR_A;;97;35405;5;635;35714;143;1864
SSR;2019;770814622;770021145;SSR_A50;1;15;;;;6713;;0
SSR;2019;770814622;770021145;SSR_A52;1;20;;5;;7163;;1864
SSR;2019;770814622;770021145;SSR_A59;1;62;;;;21838;;0
SSR;2019;770814622;770021145;SSR_TOT;;97;35405;5;635;35714;143;1864
SSR;2019;780000287;780110011;SSR_A;;40;14600;;355;13739;32;0
SSR;2019;780000287;780110011;SSR_A50;1;12;;;;4003;;0
SSR;2019;780000287;780110011;SSR_A59;1;28;;;;9736;;0
SSR;2019;780000287;780110011;SSR_TOT;;40;14600;;355;13739;32;0
SSR;2019;780000303;780024113;SSR_A;;72;26280;21;889;24538;48;7237
SSR;2019;780000303;780024113;SSR_A50;1;;;;;0;;0
SSR;2019;780000303;780024113;SSR_A51;1;8;;9;;2770;;4424
SSR;2019;780000303;780024113;SSR_A52;1;13;;6;;4309;;1338
SSR;2019;780000303;780024113;SSR_A59;1;51;;6;;17459;;1475
SSR;2019;780000303;780024113;SSR_TOT;;72;26280;21;889;24538;48;7237
SSR;2019;780000311;780001236;SSR_A;;60;21900;;230;9329;24;0
SSR;2019;780000311;780001236;SSR_A50;1;15;;;;3591;;0
SSR;2019;780000311;780001236;SSR_A51;1;30;;;;3864;;0
SSR;2019;780000311;780001236;SSR_A52;1;15;;;;1874;;0
SSR;2019;780000311;780001236;SSR_TOT;;60;21900;;230;9329;24;0
SSR;2019;780000337;780001236;SSR_A;;30;10950;;385;8868;10;0
SSR;2019;780000337;780001236;SSR_A59;1;30;;;;8868;;0
SSR;2019;780000337;780001236;SSR_TOT;;30;10950;;385;8868;10;0
SSR;2019;780000345;780110078;SSR_A;;54;19710;8;539;18292;31;1749
SSR;2019;780000345;780110078;SSR_A50;1;;;;;0;;0
SSR;2019;780000345;780110078;SSR_A59;1;54;;8;;18292;;1749
SSR;2019;780000345;780110078;SSR_TOT;;54;19710;8;539;18292;31;1749
SSR;2019;780000352;780110094;SSR_A;;147;53655;34;1068;43011;141;7235
SSR;2019;780000352;780110094;SSR_A50;1;65;;6;;18801;;273
SSR;2019;780000352;780110094;SSR_A51;1;42;;26;;12761;;4568
SSR;2019;780000352;780110094;SSR_A52;1;40;;2;;11449;;2394
SSR;2019;780000352;780110094;SSR_E;;22;8030;2;104;6269;32;190
SSR;2019;780000352;780110094;SSR_E50;1;22;;2;;6269;;190
SSR;2019;780000352;780110094;SSR_TOT;;169;61685;36;1172;49280;173;7425
SSR;2019;780000378;780130027;SSR_A;;6;2083;0;7;2077;7;0
SSR;2019;780000378;780130027;SSR_A50;1;6;;0;;2077;;0
SSR;2019;780000378;780130027;SSR_TOT;;6;2083;0;7;2077;7;0
SSR;2019;780000386;780021788;SSR_A;;30;10950;;216;6684;11;0
SSR;2019;780000386;780021788;SSR_A50;1;30;;;;6684;;0
SSR;2019;780000386;780021788;SSR_TOT;;30;10950;;216;6684;11;0
SSR;2019;780000428;780002697;SSR_A;;109;39785;30;654;30537;96;6588
SSR;2019;780000428;780002697;SSR_A50;1;35;;;;9697;;0
SSR;2019;780000428;780002697;SSR_A51;1;0;;20;;0;;5297
SSR;2019;780000428;780002697;SSR_A52;1;30;;5;;8942;;1291
SSR;2019;780000428;780002697;SSR_A59;1;44;;5;;11898;;0
SSR;2019;780000428;780002697;SSR_TOT;;109;39785;30;654;30537;96;6588
SSR;2019;780001467;780023156;SSR_A;;50;18250;;324;17075;74;0
SSR;2019;780001467;780023156;SSR_A50;1;50;;;;17075;;0
SSR;2019;780001467;780023156;SSR_TOT;;50;18250;;324;17075;74;0
SSR;2019;780001657;780530010;SSR_E;;130;47450;10;767;26737;76;3952
SSR;2019;780001657;780530010;SSR_E50;1;15;;2;;1068;;1312
SSR;2019;780001657;780530010;SSR_E51;1;30;;3;;3134;;623
SSR;2019;780001657;780530010;SSR_E52;1;10;;5;;4160;;2017
SSR;2019;780001657;780530010;SSR_E54;1;10;;0;;1196;;0
SSR;2019;780001657;780530010;SSR_E55;1;45;;0;;10164;;0
SSR;2019;780001657;780530010;SSR_E56;1;12;;0;;2758;;0
SSR;2019;780001657;780530010;SSR_E57;1;8;;0;;4257;;0
SSR;2019;780001657;780530010;SSR_TOT;;130;47450;10;767;26737;76;3952
SSR;2019;780008298;920030269;SSR_A;;65;23725;;414;24150;76;0
SSR;2019;780008298;920030269;SSR_A59;1;65;;;;24150;;0
SSR;2019;780008298;920030269;SSR_TOT;;65;23725;;414;24150;76;0
SSR;2019;780018727;780018719;SSR_A;;30;10950;;354;10849;22;0
SSR;2019;780018727;780018719;SSR_A50;1;30;;;;10849;;0
SSR;2019;780018727;780018719;SSR_TOT;;30;10950;;354;10849;22;0
SSR;2019;780022760;310021258;SSR_A;;110;40150;30;980;39508;109;11176
SSR;2019;780022760;310021258;SSR_A50;1;45;;30;;8244;;11176
SSR;2019;780022760;310021258;SSR_A59;1;65;;;;31264;;0
SSR;2019;780022760;310021258;SSR_TOT;;110;40150;30;980;39508;109;11176
SSR;2019;780140018;750005068;SSR_A;;77;28105;;650;22836;54;0
SSR;2019;780140018;750005068;SSR_A50;1;;;;;0;;0
SSR;2019;780140018;750005068;SSR_A58;1;28;;;;7660;;0
SSR;2019;780140018;750005068;SSR_A59;1;49;;;;15176;;0
SSR;2019;780140018;750005068;SSR_TOT;;77;28105;;650;22836;54;0
SSR;2019;780140075;750721391;SSR_A;;60;21900;10;352;16023;39;1736
SSR;2019;780140075;750721391;SSR_A50;1;0;;;;0;;0
SSR;2019;780140075;750721391;SSR_A58;1;60;;10;;16023;;1736
SSR;2019;780140075;750721391;SSR_TOT;;60;21900;10;352;16023;39;1736
SSR;2019;780150017;750005068;SSR_A;;96;35040;25;1141;32201;28;7656
SSR;2019;780150017;750005068;SSR_A50;1;48;;0;;17037;;0
SSR;2019;780150017;750005068;SSR_A51;1;10;;5;;6840;;1711
SSR;2019;780150017;750005068;SSR_A52;1;20;;5;;3332;;1297
SSR;2019;780150017;750005068;SSR_A53;1;18;;15;;4992;;4648
SSR;2019;780150017;750005068;SSR_TOT;;96;35040;25;1141;32201;28;7656
SSR;2019;780150033;780020715;SSR_A;;8;2920;;11;2548;9;0
SSR;2019;780150033;780020715;SSR_A52;1;8;;;;2548;;0
SSR;2019;780150033;780020715;SSR_TOT;;8;2920;;11;2548;9;0
SSR;2019;780150066;780808614;SSR_A;;146;53290;17;1626;47444;52;5205
SSR;2019;780150066;780808614;SSR_A51;1;43;;10;;14374;;3539
SSR;2019;780150066;780808614;SSR_A52;1;22;;7;;7240;;1666
SSR;2019;780150066;780808614;SSR_A59;1;81;;;;25830;;0
SSR;2019;780150066;780808614;SSR_TOT;;146;53290;17;1626;47444;52;5205
SSR;2019;780300075;780000485;SSR_A;;50;18250;8;1005;19941;9;4798
SSR;2019;780300075;780000485;SSR_A50;1;19;;;;6655;;0
SSR;2019;780300075;780000485;SSR_A53;1;31;;8;;13286;;4798
SSR;2019;780300075;780000485;SSR_TOT;;50;18250;8;1005;19941;9;4798
SSR;2019;780300083;920030269;SSR_A;;152;55480;27;1220;52163;159;8526
SSR;2019;780300083;920030269;SSR_A50;1;50;;;;15449;;0
SSR;2019;780300083;920030269;SSR_A51;1;62;;15;;23170;;6590
SSR;2019;780300083;920030269;SSR_A53;1;40;;6;;13544;;1895
SSR;2019;780300083;920030269;SSR_A59;1;;;6;;0;;41
SSR;2019;780300083;920030269;SSR_TOT;;152;55480;27;1220;52163;159;8526
SSR;2019;780300109;780000519;SSR_A;;65;23725;;688;22011;40;0
SSR;2019;780300109;780000519;SSR_A50;1;35;;;;4222;;0
SSR;2019;780300109;780000519;SSR_A59;1;30;;;;17789;;0
SSR;2019;780300109;780000519;SSR_TOT;;65;23725;;688;22011;40;0
SSR;2019;780300208;780000576;SSR_A;;40;14600;;406;12379;13;0
SSR;2019;780300208;780000576;SSR_A50;1;25;;;;9566;;0
SSR;2019;780300208;780000576;SSR_A59;1;15;;;;2813;;0
SSR;2019;780300208;780000576;SSR_TOT;;40;14600;;406;12379;13;0
SSR;2019;780300224;310021225;SSR_A;;70;25550;;482;25385;103;0
SSR;2019;780300224;310021225;SSR_A50;1;25;;;;623;;0
SSR;2019;780300224;310021225;SSR_A59;1;45;;;;24762;;0
SSR;2019;780300224;310021225;SSR_TOT;;70;25550;;482;25385;103;0
SSR;2019;780420022;930027347;SSR_A;;50;18200;30;341;14323;28;9282
SSR;2019;780420022;930027347;SSR_A50;1;;;;;0;;0
SSR;2019;780420022;930027347;SSR_A51;1;38;;20;;10046;;6690
SSR;2019;780420022;930027347;SSR_A52;1;12;;10;;4249;;2592
SSR;2019;780420022;930027347;SSR_A59;1;;;;;28;;0
SSR;2019;780420022;930027347;SSR_TOT;;50;18200;30;341;14323;28;9282
SSR;2019;780420048;780021069;SSR_A;;53;19345;;675;17920;8;0
SSR;2019;780420048;780021069;SSR_A50;1;53;;;;17920;;0
SSR;2019;780420048;780021069;SSR_TOT;;53;19345;;675;17920;8;0
SSR;2019;780630026;750803900;SSR_E;;57;20805;;507;14850;40;0
SSR;2019;780630026;750803900;SSR_E50;1;57;;;;4177;;0
SSR;2019;780630026;750803900;SSR_E53;1;;;;;2455;;0
SSR;2019;780630026;750803900;SSR_E54;1;;;;;5864;;0
SSR;2019;780630026;750803900;SSR_E55;1;;;;;2354;;0
SSR;2019;780630026;750803900;SSR_TOT;;57;20805;;507;14850;40;0
SSR;2019;780700027;780822193;SSR_A;;96;35040;40;732;33048;95;10550
SSR;2019;780700027;780822193;SSR_A50;1;;;;;0;;0
SSR;2019;780700027;780822193;SSR_A51;1;30;;20;;9498;;7121
SSR;2019;780700027;780822193;SSR_A52;1;31;;10;;13035;;2360
SSR;2019;780700027;780822193;SSR_A59;1;35;;10;;10515;;1069
SSR;2019;780700027;780822193;SSR_TOT;;96;35040;40;732;33048;95;10550
SSR;2019;780700050;780023156;SSR_A;;70;25550;;625;24227;51;0
SSR;2019;780700050;780023156;SSR_A50;1;;;;;0;;0
SSR;2019;780700050;780023156;SSR_A51;1;70;;;;24227;;0
SSR;2019;780700050;780023156;SSR_TOT;;70;25550;;625;24227;51;0
SSR;2019;780825816;780003638;SSR_A;;50;18250;20;344;17109;66;8051
SSR;2019;780825816;780003638;SSR_A50;1;20;;8;;5319;;3595
SSR;2019;780825816;780003638;SSR_A52;1;30;;12;;11790;;4456
SSR;2019;780825816;780003638;SSR_TOT;;50;18250;20;344;17109;66;8051
SSR;2019;790000087;790000012;SSR_A;;91;33215;10;957;31862;55;1685
SSR;2019;790000087;790000012;SSR_A50;1;42;;6;;10487;;1138
SSR;2019;790000087;790000012;SSR_A52;1;19;;4;;6335;;547
SSR;2019;790000087;790000012;SSR_A59;1;30;;;;15040;;0
SSR;2019;790000087;790000012;SSR_TOT;;91;33215;10;957;31862;55;1685
SSR;2019;790000103;790006654;SSR_A;;25;10205;2;317;12177;29;932
SSR;2019;790000103;790006654;SSR_A50;1;;;2;;;;932
SSR;2019;790000103;790006654;SSR_A59;1;25;;;;12177;;0
SSR;2019;790000103;790006654;SSR_TOT;;25;10205;2;317;12177;29;932
SSR;2019;790000111;790019491;SSR_A;;49;17885;;434;14015;25;0
SSR;2019;790000111;790019491;SSR_A50;1;4;;;;951;;0
SSR;2019;790000111;790019491;SSR_A59;1;45;;;;13064;;0
SSR;2019;790000111;790019491;SSR_TOT;;49;17885;;434;14015;25;0
SSR;2019;790000137;790019491;SSR_A;;25;9125;;236;8154;12;0
SSR;2019;790000137;790019491;SSR_A50;1;25;;;;8154;;0
SSR;2019;790000137;790019491;SSR_TOT;;25;9125;;236;8154;12;0
SSR;2019;790000145;790000079;SSR_A;;40;14600;;569;14016;8;0
SSR;2019;790000145;790000079;SSR_A59;1;40;;;;14016;;0
SSR;2019;790000145;790000079;SSR_TOT;;40;14600;;569;14016;8;0
SSR;2019;790000186;790000178;SSR_A;;74;27010;;644;21720;36;0
SSR;2019;790000186;790000178;SSR_A50;1;74;;;;21720;;0
SSR;2019;790000186;790000178;SSR_TOT;;74;27010;;644;21720;36;0
SSR;2019;790000269;870015336;SSR_E;;35;12775;;273;7211;0;0
SSR;2019;790000269;870015336;SSR_E55;1;35;;;;7211;;0
SSR;2019;790000269;870015336;SSR_TOT;;35;12775;;273;7211;0;0
SSR;2019;790000681;790002497;SSR_A;;97;35405;23;700;30683;144;7920
SSR;2019;790000681;790002497;SSR_A51;1;53;;13;;16433;;5824
SSR;2019;790000681;790002497;SSR_A52;1;39;;9;;12694;;2036
SSR;2019;790000681;790002497;SSR_A57;1;5;;1;;1556;;60
SSR;2019;790000681;790002497;SSR_E;;3;1095;2;11;582;1;350
SSR;2019;790000681;790002497;SSR_E51;1;2;;1;;254;;241
SSR;2019;790000681;790002497;SSR_E52;1;1;;1;;328;;109
SSR;2019;790000681;790002497;SSR_TOT;;100;36500;25;711;31265;145;8270
SSR;2019;790003537;790006654;SSR_A;;24;8760;;234;5669;11;0
SSR;2019;790003537;790006654;SSR_A58;1;24;;;;5669;;0
SSR;2019;790003537;790006654;SSR_TOT;;24;8760;;234;5669;11;0
SSR;2019;790008064;790002497;SSR_A;;79;28835;;933;26889;24;0
SSR;2019;790008064;790002497;SSR_A50;1;49;;;;17526;;0
SSR;2019;790008064;790002497;SSR_A55;1;30;;;;9363;;0
SSR;2019;790008064;790002497;SSR_TOT;;79;28835;;933;26889;24;0
SSR;2019;790019848;790006654;SSR_A;;45;16425;;535;16160;33;0
SSR;2019;790019848;790006654;SSR_A50;1;45;;;;16160;;0
SSR;2019;790019848;790006654;SSR_TOT;;45;16425;;535;16160;33;0
SSR;2019;800000143;800000028;SSR_A;;;;10;0;0;0;2853
SSR;2019;800000143;800000028;SSR_A53;1;;;5;;0;;1429
SSR;2019;800000143;800000028;SSR_A54;1;;;5;;0;;1424
SSR;2019;800000143;800000028;SSR_TOT;;;;10;0;0;0;2853
SSR;2019;800000150;800002982;SSR_A;;29;10585;29;324;9069;4;2036
SSR;2019;800000150;800002982;SSR_A50;1;29;;29;;9069;;2036
SSR;2019;800000150;800002982;SSR_TOT;;29;10585;29;324;9069;4;2036
SSR;2019;800000184;800000036;SSR_A;;30;10950;;396;8524;7;0
SSR;2019;800000184;800000036;SSR_A50;1;15;;;;3590;;0
SSR;2019;800000184;800000036;SSR_A59;1;15;;;;4934;;0
SSR;2019;800000184;800000036;SSR_TOT;;30;10950;;396;8524;7;0
SSR;2019;800000192;800000044;SSR_A;;40;14600;;388;14447;31;0
SSR;2019;800000192;800000044;SSR_A59;1;40;;;;14447;;0
SSR;2019;800000192;800000044;SSR_TOT;;40;14600;;388;14447;31;0
SSR;2019;800000200;800000051;SSR_A;;54;16509;39;785;16428;25;7525
SSR;2019;800000200;800000051;SSR_A51;1;9;;2;;3746;;424
SSR;2019;800000200;800000051;SSR_A52;1;9;;1;;4392;;752
SSR;2019;800000200;800000051;SSR_A53;1;15;;35;;2558;;5702
SSR;2019;800000200;800000051;SSR_A55;1;21;;1;;5732;;647
SSR;2019;800000200;800000051;SSR_E;;10;1868;10;108;1859;0;127
SSR;2019;800000200;800000051;SSR_E55;1;10;;10;;1859;;127
SSR;2019;800000200;800000051;SSR_TOT;;64;18377;49;893;18287;25;7652
SSR;2019;800000226;800000069;SSR_A;;39;14235;;417;11658;17;0
SSR;2019;800000226;800000069;SSR_A50;1;39;;;;11658;;0
SSR;2019;800000226;800000069;SSR_TOT;;39;14235;;417;11658;17;0
SSR;2019;800000275;800000077;SSR_A;;32;11680;0;364;9961;2;0
SSR;2019;800000275;800000077;SSR_A50;1;32;;0;;9961;;0
SSR;2019;800000275;800000077;SSR_TOT;;32;11680;0;364;9961;2;0
SSR;2019;800000390;800000085;SSR_A;;40;14600;0;286;11703;27;0
SSR;2019;800000390;800000085;SSR_A50;1;40;;0;;11703;;0
SSR;2019;800000390;800000085;SSR_A59;1;0;;0;;0;;0
SSR;2019;800000390;800000085;SSR_TOT;;40;14600;0;286;11703;27;0
SSR;2019;800000440;800000085;SSR_A;;42;15330;0;319;10245;4;0
SSR;2019;800000440;800000085;SSR_A50;1;22;;0;;4158;;0
SSR;2019;800000440;800000085;SSR_A58;1;20;;0;;6087;;0
SSR;2019;800000440;800000085;SSR_TOT;;42;15330;0;319;10245;4;0
SSR;2019;800000507;800000135;SSR_A;;57;20805;;406;18648;30;0
SSR;2019;800000507;800000135;SSR_A50;1;12;;;;4366;;0
SSR;2019;800000507;800000135;SSR_A59;1;45;;;;14282;;0
SSR;2019;800000507;800000135;SSR_TOT;;57;20805;;406;18648;30;0
SSR;2019;800000614;800000044;SSR_A;;10;3650;;120;2922;6;0
SSR;2019;800000614;800000044;SSR_A50;1;;;;;0;;0
SSR;2019;800000614;800000044;SSR_A59;1;10;;;;2922;;0
SSR;2019;800000614;800000044;SSR_TOT;;10;3650;;120;2922;6;0
SSR;2019;800004152;800000093;SSR_A;;30;10950;;310;9276;12;0
SSR;2019;800004152;800000093;SSR_A50;1;30;;;;9276;;0
SSR;2019;800004152;800000093;SSR_TOT;;30;10950;;310;9276;12;0
SSR;2019;800006124;800000044;SSR_A;;18;6570;3;178;5449;19;1206
SSR;2019;800006124;800000044;SSR_A50;1;;;;;0;;0
SSR;2019;800006124;800000044;SSR_A51;1;;;;;0;;0
SSR;2019;800006124;800000044;SSR_A52;1;18;;3;;5449;;1206
SSR;2019;800006124;800000044;SSR_A57;1;;;;;0;;0
SSR;2019;800006124;800000044;SSR_E;;8;4076;2;178;2431;1;674
SSR;2019;800006124;800000044;SSR_E50;1;8;;2;;2431;;674
SSR;2019;800006124;800000044;SSR_E51;1;;;;;0;;0
SSR;2019;800006124;800000044;SSR_E52;1;;;;;0;;0
SSR;2019;800006124;800000044;SSR_E57;1;;;;;0;;0
SSR;2019;800006124;800000044;SSR_TOT;;26;10646;5;356;7880;20;1880
SSR;2019;800006231;800000028;SSR_A;;47;17155;;484;32512;13;0
SSR;2019;800006231;800000028;SSR_A50;1;47;;;;16256;;0
SSR;2019;800006231;800000028;SSR_A59;1;;;;;16256;;0
SSR;2019;800006231;800000028;SSR_TOT;;47;17155;;484;32512;13;0
SSR;2019;800008989;800002941;SSR_A;;49;20217;15;587;16403;12;2574
SSR;2019;800008989;800002941;SSR_A50;1;4;;;;1657;;0
SSR;2019;800008989;800002941;SSR_A51;1;45;;15;;14746;;2574
SSR;2019;800008989;800002941;SSR_TOT;;49;20217;15;587;16403;12;2574
SSR;2019;800009920;800003071;SSR_A;;1;365;9;5;101;0;2334
SSR;2019;800009920;800003071;SSR_A54;1;1;;9;;101;;2334
SSR;2019;800009920;800003071;SSR_TOT;;1;365;9;5;101;0;2334
SSR;2019;800012528;800003071;SSR_A;;28;10220;18;380;10580;5;10228
SSR;2019;800012528;800003071;SSR_A50;1;;;;;0;;0
SSR;2019;800012528;800003071;SSR_A51;1;17;;13;;6085;;5917
SSR;2019;800012528;800003071;SSR_A52;1;9;;4;;4105;;4286
SSR;2019;800012528;800003071;SSR_A57;1;2;;1;;390;;25
SSR;2019;800012528;800003071;SSR_E;;2;730;2;1;43;0;43
SSR;2019;800012528;800003071;SSR_E51;1;1;;1;;42;;42
SSR;2019;800012528;800003071;SSR_E52;1;1;;1;;1;;1
SSR;2019;800012528;800003071;SSR_TOT;;30;10950;20;381;10623;5;10271
SSR;2019;800016727;800003071;SSR_A;;27;9530;3;307;9960;7;290
SSR;2019;800016727;800003071;SSR_A50;1;7;;;;2982;;0
SSR;2019;800016727;800003071;SSR_A59;1;20;;3;;6978;;290
SSR;2019;800016727;800003071;SSR_TOT;;27;9530;3;307;9960;7;290
SSR;2019;800016735;800000044;SSR_A;;27;9855;;277;9308;16;0
SSR;2019;800016735;800000044;SSR_A50;1;;;;;0;;0
SSR;2019;800016735;800000044;SSR_A59;1;27;;;;9308;;0
SSR;2019;800016735;800000044;SSR_TOT;;27;9855;;277;9308;16;0
SSR;2019;810000158;810100099;SSR_A;;30;10950;;402;10315;4;0
SSR;2019;810000158;810100099;SSR_A50;1;30;;;;10315;;0
SSR;2019;810000158;810100099;SSR_TOT;;30;10950;;402;10315;4;0
SSR;2019;810000232;810099903;SSR_A;;104;37960;29;902;32521;81;5619
SSR;2019;810000232;810099903;SSR_A50;1;5;;5;;353;;39
SSR;2019;810000232;810099903;SSR_A51;1;44;;10;;16008;;3788
