BOR;AN;FI;FI_EJ;TELEMED_A1;TELEMED_A20;TELEMED_A21;TELEMED_A22;TELEMED_B1;TELEMED_B20;TELEMED_B21;TELEMED_B22;TELEMED_A2;TELEMED_A23;TELEMED_B2;TELEMED_B23;TELEMED_A3;TELEMED_A24;TELEMED_A25;TELEMED_B3;TELEMED_B24;TELEMED_B25;TELEMED_A4;TELEMED_B4;TELEMED_A17;TELEMED_A18;TELEMED_A19;TELEMED_A6;TELEMED_A26;TELEMED_A27;TELEMED_A28;TELEMED_A29;TELEMED_A30;TELEMED_A31;TELEMED_A32;TELEMED_A33;TELEMED_A34;TELEMED_A35;TELEMED_A36;TELEMED_A37;TELEMED_A38
TELEMED;2019;580004638;630000990;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;;0;0;0;0;1;0;0;1;0;0;0;0;0;0
TELEMED;2019;580972610;580780054;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;0;1;0;1;0;1;0;0;0
TELEMED;2019;580972644;580781136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;580972651;580780047;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;4;0;0;1;1;0;0;1;0;0;0;0;0;0;1
TELEMED;2019;580972669;580780070;0;0;0;0;1;0;0;0;0;;1;0;0;0;0;0;0;0;0;1;0;0;;1;0;0;0;1;0;1;0;0;0;0;1;0;0
TELEMED;2019;580972677;580780088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;1;1;0;1;1;0;0;0;0;1;0;0
TELEMED;2019;580972685;580780096;0;;;;1;0;0;0;0;;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;1;0;1;0;0;0;0;1;0;0
TELEMED;2019;580972693;580780039;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;590000105;590780193;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;590000121;590780227;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;590000188;590780334;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2019;590000337;590781415;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;590000428;590781605;1;0;0;0;1;0;0;0;1;0;1;0;0;;;0;;;0;0;0;0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;590000535;590781803;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;1;1;0;1;1;0;0;;0;0;1;1;0;1;1;0;0;0;0;1;0;0
TELEMED;2019;590000592;590782165;1;0;1;0;1;0;0;0;1;0;1;1;0;0;0;0;;;0;0;0;1;8;1;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;590000618;590782215;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;1;8;1;0;1;1;1;1;1;0;0;0;1;1;1;0
TELEMED;2019;590000758;590782637;1;1;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;1;0;1;0;0;0;0;1;0;0
TELEMED;2019;590000766;590782645;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;590000774;590782652;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;;1;0;0;1;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;590001004;590783239;;;;;1;;;;1;1;1;;1;1;;;;;;;1;1;23;0;1;1;;;0;1;;;0;0;;;0
TELEMED;2019;590001749;590788956;0;;;;0;;;;0;0;1;1;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;590006607;590780193;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;590008041;590008033;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;590015418;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;590023438;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;590040317;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;590040325;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;590045951;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;590046744;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;590046751;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;590046769;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2019;590047361;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;590047866;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;590047874;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;590060596;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TELEMED;2019;590783171;590000980;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;0;0;1;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2019;590784864;590780193;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;590787586;590780193;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;;1;0;1;1;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;590791091;590780193;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;;1;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;590796975;590780193;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;590809703;590004552;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;21;1;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;590811279;590780193;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;600000053;600101984;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;600000152;600100572;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;1;1;0;0;1;0;0;0;1;1;0;0
TELEMED;2019;600000194;600100713;1;1;1;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;5;0;0;1;1;1;0;1;0;0;0;0;1;0;0
TELEMED;2019;600000467;600101984;1;1;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;600002067;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2019;600008734;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;600100101;750712184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;600100754;600000228;1;0;1;0;0;0;0;0;0;1;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;600100861;440052041;0;0;0;0;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;1;0;0;0;1;0;0;0;0;0;0;1;0;0
TELEMED;2019;600109748;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;600113476;600100721;0;;;;0;;;;1;0;1;0;0;;;0;;;0;0;1;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2019;610000028;610780025;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;610000044;610780074;0;;;;0;;;;1;0;1;1;0;;;0;;;0;0;0;1;3;1;0;1;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2019;610000051;610780082;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;;0;0;0;1;1;0;1;0;0;0;0;0;0;0
TELEMED;2019;610000069;610780090;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;0;0;1;0;0;0;0;0;0
TELEMED;2019;610000085;610780132;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2019;610000093;610780140;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;;0;0;0;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2019;610005837;610005811;0;0;0;;1;0;0;0;0;0;1;0;0;0;;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;610006256;610006769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;610006777;610006769;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;610007155;610005811;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;610007312;140000159;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2019;610780116;610790594;0;;;;0;0;0;0;0;;1;1;0;;;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;610780371;760025734;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;1;0;0;0;1;0;0;0;1;1;0;0
TELEMED;2019;620000026;620003814;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;620000034;620100057;1;1;0;0;1;0;0;0;1;0;1;1;1;1;0;0;0;0;1;0;0;0;;1;0;1;1;1;0;1;1;1;0;0;0;0;0
TELEMED;2019;620000257;620100685;1;;;;1;;;;1;;1;;0;;;0;;;0;0;0;;;0;;;;;;;;;;;;;
TELEMED;2019;620000323;620101337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;620000349;620101360;1;0;0;0;1;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;;0;0;1;1;0;0;1;0;0;0;0;1;0;1
TELEMED;2019;620000653;620103440;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;620010058;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2019;620011338;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TELEMED;2019;620026997;590799995;1;1;0;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;1;1;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TELEMED;2019;630000016;630180032;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;630000404;630780989;1;0;0;0;0;;;;1;1;0;;1;1;0;0;;;1;0;1;0;;1;1;1;1;0;0;1;0;0;1;0;1;1;0
TELEMED;2019;630000420;630781003;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;630000479;630781110;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;630000560;630781367;0;0;0;0;0;0;1;0;0;0;0;;0;0;0;0;0;0;0;0;1;0;;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;630007748;630000990;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;;0;0;0;0;1;0;0;1;0;0;0;0;0;0
TELEMED;2019;630007839;630000990;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;;0;0;0;0;1;0;0;1;0;0;0;0;0;0
TELEMED;2019;630007888;630000990;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;;0;0;0;0;1;0;0;1;0;0;0;0;0;0
TELEMED;2019;630780195;630786754;1;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;0;1;0;0;0;0;0;0;0
TELEMED;2019;630781268;630780989;1;0;0;0;0;;;;1;1;0;;0;;;0;;;0;0;1;0;;1;0;0;0;0;0;1;1;0;1;0;1;1;0
TELEMED;2019;630783348;750050916;1;0;0;1;1;0;0;1;1;1;1;1;0;;;0;;;0;0;0;0;;0;0;1;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2019;630783538;630780989;0;0;0;0;0;0;0;0;1;0;0;0;0;;;0;;;0;0;1;0;;0;0;0;1;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;640000162;640780417;1;0;1;0;1;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;5;1;0;1;1;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;640000402;640780813;0;;;;0;;;;1;1;0;;0;;;1;1;1;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;640000410;640780821;0;;;;0;;;;0;0;1;1;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;640000600;640781290;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;47;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;640003836;640791976;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;640780490;640000212;1;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;1;20;1;0;1;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2019;640786281;640791976;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;1
TELEMED;2019;640789640;640000113;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;1;1;0;0;0;0;0;0;1;0;0
TELEMED;2019;640790150;750712184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;1
TELEMED;2019;640792305;640000626;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2019;650000045;650780158;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;1;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2019;650000052;650780166;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;650000417;650783160;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;;0;0;1;0;1;0;1;1;0;0;0;0;0;0
TELEMED;2019;650780679;650000243;0;;;;0;;;;1;0;1;0;0;;;0;;;0;0;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;650784218;650780174;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;5;0;0;1;0;0;0;1;0;1;1;1;1;0;1
TELEMED;2019;650789308;650789068;0;0;0;;0;;;;0;;0;;1;0;1;0;;;0;0;0;0;;1;0;1;0;0;0;1;0;0;0;0;1;0;0
TELEMED;2019;660000084;660780180;1;1;1;0;0;;;;1;1;0;;0;0;0;0;;;0;0;0;0;;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;660780099;660000043;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2019;660780784;660000407;0;;;;0;;;;1;0;0;;1;0;0;0;0;;0;0;0;1;52;0;0;0;0;0;0;0;0;0;0;0;0;0;1
TELEMED;2019;660781097;660000506;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;1;0;0;0;0;0;0
TELEMED;2019;660790387;660790379;1;1;1;0;0;;;;1;0;0;;0;0;0;0;;;0;0;1;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;670000041;670780071;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;670000157;670780337;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;1;16;0;0;0;0;0;0;1;0;0;0;0;0;0;1
TELEMED;2019;670000165;670780345;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;;0;0;1;1;0;0;1;0;0;0;0;1;0;0
TELEMED;2019;670000272;670780543;0;;;;0;;;;0;0;1;1;0;;;0;;;0;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;670000306;670780584;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;3;0;0;0;0;1;0;1;0;1;1;1;1;0;0
TELEMED;2019;670000371;670780675;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;0;0;1;0;1;0;1;0;1;0;1;1;0;0
TELEMED;2019;670000397;670017755;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;670000603;670781152;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;1;36;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;680000312;680015963;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;1;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;680000494;680000643;0;0;0;0;0;;;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;680000684;680000973;1;1;0;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;0;0;1;0;;0;0;0;1;1;0;1;1;1;0;1;1;0;1
TELEMED;2019;680001195;680000643;0;0;;0;0;;;;1;1;0;;1;1;0;0;;;0;0;0;0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;680004579;680000973;1;0;1;0;0;0;;;1;0;0;0;0;;;0;;;0;0;1;1;3;0;0;0;0;1;0;1;1;1;0;1;1;0;1
TELEMED;2019;680020088;680020062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;680020427;680014495;1;1;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;7;0;0;1;1;1;0;1;1;0;0;1;1;0;0
TELEMED;2019;690000013;690780036;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;690000096;690780119;0;;;;0;;;;0;;1;1;0;;;0;;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;690000625;690782271;0;;;;0;;;;1;0;1;0;0;;;0;;;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;690000773;690782925;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;690000880;690783220;0;;;;0;0;0;0;1;1;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;690004718;690796552;0;;;;1;1;0;0;0;;0;;0;;;0;;;0;1;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0
TELEMED;2019;690007539;690781810;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2019;690022009;690796552;1;1;0;0;0;;;;0;;1;0;1;1;0;0;;;1;0;0;0;;0;0;1;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;690022058;690002225;1;1;0;0;0;;;;0;;0;;1;1;0;1;1;0;0;0;0;0;;1;0;0;1;1;0;1;1;0;0;0;0;0;0
TELEMED;2019;690023098;690002225;1;1;0;0;0;;;;0;;0;;1;1;0;1;1;0;0;0;0;0;;1;0;0;1;1;0;1;1;0;0;0;0;0;0
TELEMED;2019;690024773;690002225;1;1;0;0;0;;;;0;;0;;1;1;0;1;1;0;0;0;0;0;;1;0;0;1;1;0;1;1;0;0;0;0;0;0
TELEMED;2019;690780093;750821092;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;690783154;690781810;1;0;0;0;0;0;0;0;1;0;0;;1;;;0;;;0;0;1;;;1;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2019;690784137;690781810;1;0;0;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;1;0;;1;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2019;690784152;690781810;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2019;690784178;690781810;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2019;690784186;690781810;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;1;1;0;0;0;0;0;0
TELEMED;2019;690805361;690805353;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;1;0;1;0;0;0;;0;0;0;0;0;1;1;1;0;0;0;0;0;0
TELEMED;2019;700000011;700780026;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;1;0;0
TELEMED;2019;700000029;700004591;0;0;0;0;1;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;1;14;0;0;0;0;1;0;0;1;1;0;0;0;0;0
TELEMED;2019;700003577;210012290;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;1;0;0;0;0;0;1;1;0;0
TELEMED;2019;700780042;250006335;0;0;0;0;0;0;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;700780059;700004591;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;1;1;0;0;0;0;0
TELEMED;2019;700780075;700004096;1;0;0;0;0;;;;0;;0;;0;;;0;;;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;700780208;700004591;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;710010166;210012290;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;1;0;1;0;0;0;1;1;0;0
TELEMED;2019;710010786;710781451;0;;;;1;;;;0;;1;;0;;;1;;;0;0;;;;;;;;;;;;;;;;;
TELEMED;2019;710970658;210012290;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;710973504;210012290;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TELEMED;2019;710978107;710781592;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
TELEMED;2019;710978156;710780214;1;0;0;0;1;0;0;0;0;0;0;;0;0;0;0;;;0;0;1;0;;1;0;1;1;0;0;1;0;0;0;0;1;0;0
