BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;COMEHPAD
USLD_P;2019;2B0004089;2B0000020;MEDCH;1;3;1.65;1
USLD_P;2019;2B0004089;2B0000020;N2210;0;11;6.2;1
USLD_P;2019;2B0004089;2B0000020;N2410;0;1;0.51;1
USLD_P;2019;2B0004089;2B0000020;N2460;0;1;0.6;1
USLD_P;2019;2B0004089;2B0000020;N2510;0;27;16.56;1
USLD_P;2019;2B0004089;2B0000020;N3120;0;0;0;1
USLD_P;2019;2B0004089;2B0000020;NAUT;0;22;12.24;1
USLD_P;2019;2B0005359;2B0005342;MEDCH;;2;1.03;0
USLD_P;2019;2B0005359;2B0005342;N2210;4;1;3.57;0
USLD_P;2019;2B0005359;2B0005342;N2410;1;;1;0
USLD_P;2019;2B0005359;2B0005342;N2510;11;2;13.58;0
USLD_P;2019;2B0005359;2B0005342;NAUT;;13;3.21;0
USLD_P;2019;300000031;300780053;MEDCH;0;1;0.5;1
USLD_P;2019;300000031;300780053;N2210;9;0;5.59;
USLD_P;2019;300000031;300780053;N2410;1;0;0.25;1
USLD_P;2019;300000031;300780053;N2510;16;2;14.83;
USLD_P;2019;300000031;300780053;NAUT;14;2;7.45;1
USLD_P;2019;300000064;300780087;MEDCH;1;;0.86;
USLD_P;2019;300000064;300780087;N2210;3;2;6.12;
USLD_P;2019;300000064;300780087;N2410;;6;2.2;
USLD_P;2019;300000064;300780087;N2510;4;17;9.69;
USLD_P;2019;300000064;300780087;N3120;;1;0.4;
USLD_P;2019;300000064;300780087;NAUT;2;17;4.23;
USLD_P;2019;300000072;300780095;MEDCH;;1;0.4;1
USLD_P;2019;300000072;300780095;N2210;7;2;6;0
USLD_P;2019;300000072;300780095;N2460;2;;0.76;0
USLD_P;2019;300000072;300780095;N2510;16;3;14.6;0
USLD_P;2019;300000072;300780095;N3120;1;;0.13;0
USLD_P;2019;300000072;300780095;NAUT;21;8;9.85;0
USLD_P;2019;300012481;300780046;MEDCH;2;0;0.51;
USLD_P;2019;300012481;300780046;N2210;6;1;6.73;
USLD_P;2019;300012481;300780046;N2460;;1;0.2;
USLD_P;2019;300012481;300780046;N2510;10;;9.19;
USLD_P;2019;300012481;300780046;NAUT;11;11;11.67;
USLD_P;2019;300012499;300780046;MEDCH;2;0;0.62;
USLD_P;2019;300012499;300780046;N2210;10;3;11.76;
USLD_P;2019;300012499;300780046;N2460;;1;0.3;
USLD_P;2019;300012499;300780046;N2510;16;5;17.67;
USLD_P;2019;300012499;300780046;NAUT;18;10;21.66;
USLD_P;2019;300782125;300780038;N2210;44;8;36.82;0
USLD_P;2019;300782125;300780038;N2410;1;;1;1
USLD_P;2019;300782125;300780038;N2460;2;;1.21;1
USLD_P;2019;300782125;300780038;N2510;112;15;93.24;0
USLD_P;2019;300782125;300780038;NAUT;39;8;30.59;0
USLD_P;2019;310000310;310780671;M1320;;3;1.06;0
USLD_P;2019;310000310;310780671;MEDCH;;3;1.2;0
USLD_P;2019;310000310;310780671;N2210;9;1;10.91;0
USLD_P;2019;310000310;310780671;N2410;;2;0.7;0
USLD_P;2019;310000310;310780671;N2460;;1;0.42;1
USLD_P;2019;310000310;310780671;N2510;2;30;22.45;0
USLD_P;2019;310000310;310780671;NAUT;1;24;15.64;0
USLD_P;2019;310000336;310780713;M1320;1;;1.5;
USLD_P;2019;310000336;310780713;N2210;11;4;15.11;
USLD_P;2019;310000336;310780713;N2460;1;;0.5;
USLD_P;2019;310000336;310780713;N2510;25;5;30.86;
USLD_P;2019;310000336;310780713;NAUT;16;2;18.62;
USLD_P;2019;310013628;310786256;M1320;;1;0.4;0
USLD_P;2019;310013628;310786256;MEDCH;;1;0.4;0
USLD_P;2019;310013628;310786256;N2210;18;1;11.23;0
USLD_P;2019;310013628;310786256;N2410;1;4;0.61;0
USLD_P;2019;310013628;310786256;N2460;1;;0.3;1
USLD_P;2019;310013628;310786256;N2510;36;6;24.66;0
USLD_P;2019;310013628;310786256;N3120;;2;0.19;1
USLD_P;2019;310013628;310786256;NAUT;6;5;5.1;0
USLD_P;2019;310021571;310021563;M1320;;1;0.5;1
USLD_P;2019;310021571;310021563;MEDCH;;2;1;1
USLD_P;2019;310021571;310021563;N2210;11;;9.58;0
USLD_P;2019;310021571;310021563;N2410;1;;1;0
USLD_P;2019;310021571;310021563;N2460;;1;0.28;0
USLD_P;2019;310021571;310021563;N2510;24;;21.78;0
USLD_P;2019;310021571;310021563;N3120;;1;0.2;1
USLD_P;2019;310021571;310021563;NAUT;6;;5.41;0
USLD_P;2019;310022298;310781406;M1320;;1;0.9;0
USLD_P;2019;310022298;310781406;MEDCH;;2;1;0
USLD_P;2019;310022298;310781406;N2210;13;4;14.92;0
USLD_P;2019;310022298;310781406;N2410;1;2;1;0
USLD_P;2019;310022298;310781406;N2460;;2;0.5;0
USLD_P;2019;310022298;310781406;N2510;27;5;31.5;0
USLD_P;2019;310022298;310781406;N3120;;1;0.2;0
USLD_P;2019;310022298;310781406;NAUT;3;1;3.2;0
USLD_P;2019;310786702;750043713;M1320;1;4;1.4;
USLD_P;2019;310786702;750043713;MEDCH;1;5;1.7;0
USLD_P;2019;310786702;750043713;N2210;13;1;13.2;
USLD_P;2019;310786702;750043713;N2410;;2;0.5;
USLD_P;2019;310786702;750043713;N2460;;2;0.5;
USLD_P;2019;310786702;750043713;N2510;29;1;29.3;
USLD_P;2019;310786702;750043713;NAUT;19;1;19.33;
USLD_P;2019;310794094;310780754;MEDCH;2;1;1.65;
USLD_P;2019;310794094;310780754;N2210;19;1;19.3;
USLD_P;2019;310794094;310780754;N2460;0;1;0.5;
USLD_P;2019;310794094;310780754;N2510;48;3;41.34;
USLD_P;2019;310794094;310780754;NAUT;17;5;19.5;
USLD_P;2019;320000086;320780117;MEDCH;1;1;1.2;0
USLD_P;2019;320000086;320780117;N2210;8;2;9.3;0
USLD_P;2019;320000086;320780117;N2460;0;1;0.5;0
USLD_P;2019;320000086;320780117;N2510;20;9;28.28;0
USLD_P;2019;320000086;320780117;NAUT;28;2;28.5;0
USLD_P;2019;320000102;320780133;MEDCH;;1;0.5;
USLD_P;2019;320000102;320780133;N2210;7;;6.74;
USLD_P;2019;320000102;320780133;N2460;;1;0.5;
USLD_P;2019;320000102;320780133;N2510;11;4;13.79;1
USLD_P;2019;320000102;320780133;N3120;;1;0.09;1
USLD_P;2019;320000102;320780133;NAUT;8;3;8.48;
USLD_P;2019;320000128;320780158;MEDCH;;1;0.21;0
USLD_P;2019;320000128;320780158;N2210;4;3;6.05;0
USLD_P;2019;320000128;320780158;N2410;;1;0.4;0
USLD_P;2019;320000128;320780158;N2460;;1;0.43;0
USLD_P;2019;320000128;320780158;N2510;6;7;10.51;0
USLD_P;2019;320000128;320780158;NAUT;6;9;10.41;0
USLD_P;2019;320000144;320780174;MEDCH;;1;0.07;1
USLD_P;2019;320000144;320780174;N2210;5;3;5.43;0
USLD_P;2019;320000144;320780174;N2460;1;;0.45;0
USLD_P;2019;320000144;320780174;N2510;16;4;10;1
USLD_P;2019;320000144;320780174;NAUT;13;;11.36;0
USLD_P;2019;320000177;320780208;MEDCH;2;1;0.92;1
USLD_P;2019;320000177;320780208;N2210;5;1;6.55;1
USLD_P;2019;320000177;320780208;N2410;;1;0.42;1
USLD_P;2019;320000177;320780208;N2460;;;;1
USLD_P;2019;320000177;320780208;N2510;10;8;14.19;0
USLD_P;2019;320000177;320780208;NAUT;14;6;9.8;1
USLD_P;2019;330000571;330781220;MEDCH;;1;0.47;1
USLD_P;2019;330000571;330781220;N2210;6;;6.65;1
USLD_P;2019;330000571;330781220;N2410;;1;0.61;1
USLD_P;2019;330000571;330781220;N2510;3;2;3.92;1
USLD_P;2019;330000571;330781220;NAUT;9;3;10.12;1
USLD_P;2019;330000613;330781261;M1320;1;0;0.96;0
USLD_P;2019;330000613;330781261;MEDCH;1;0;0.97;0
USLD_P;2019;330000613;330781261;N2210;7;3;9.22;0
USLD_P;2019;330000613;330781261;N2460;0;1;0.31;1
USLD_P;2019;330000613;330781261;N2510;29;3;31.56;0
USLD_P;2019;330000613;330781261;N3120;0;0;0.18;1
USLD_P;2019;330000613;330781261;NAUT;10;6;13.13;1
USLD_P;2019;330005182;330792862;M1320;1;;1;0
USLD_P;2019;330005182;330792862;MEDCH;1;;1;0
USLD_P;2019;330005182;330792862;N2210;3;9;8.06;
USLD_P;2019;330005182;330792862;N2510;13;14;20;
USLD_P;2019;330005182;330792862;N3120;;1;0.3;
USLD_P;2019;330005182;330792862;NAUT;5;20;9.62;
USLD_P;2019;330781337;330781196;M1320;1;;0.5;0
USLD_P;2019;330781337;330781196;MEDCH;3;;2.5;0
USLD_P;2019;330781337;330781196;N2210;38;3;40.4;0
USLD_P;2019;330781337;330781196;N2410;1;;1;0
USLD_P;2019;330781337;330781196;N2460;1;;1;0
USLD_P;2019;330781337;330781196;N2510;50;6;54.6;0
USLD_P;2019;330781337;330781196;N3120;;2;0.45;0
USLD_P;2019;330781337;330781196;NAUT;20;5;20.75;0
USLD_P;2019;340000033;340780055;M1320;;1;0.48;1
USLD_P;2019;340000033;340780055;MEDCH;;2;1.63;1
USLD_P;2019;340000033;340780055;N2210;19;14;28.14;
USLD_P;2019;340000033;340780055;N2460;;2;1.19;1
USLD_P;2019;340000033;340780055;N2510;46;23;64.15;
USLD_P;2019;340000033;340780055;N3120;;1;0.76;1
USLD_P;2019;340000033;340780055;NAUT;28;7;32.55;1
USLD_P;2019;340000215;340780519;MEDCH;;1;0.4;0
USLD_P;2019;340000215;340780519;N2210;2;5;5.07;0
USLD_P;2019;340000215;340780519;N2510;7;3;9.97;0
USLD_P;2019;340000215;340780519;NAUT;7;8;12.63;0
USLD_P;2019;340000231;340780535;MEDCH;;2;0.95;1
USLD_P;2019;340000231;340780535;N2210;7;6;9.27;1
USLD_P;2019;340000231;340780535;N2410;;1;0.86;0
USLD_P;2019;340000231;340780535;N2460;1;;0.5;1
USLD_P;2019;340000231;340780535;N2510;24;5;27.29;0
USLD_P;2019;340000231;340780535;N3120;1;;0.14;1
USLD_P;2019;340000231;340780535;NAUT;6;1;2.49;1
USLD_P;2019;340008275;340780477;M1320;2;;1;0
USLD_P;2019;340008275;340780477;MEDCH;2;;1;0
USLD_P;2019;340008275;340780477;N2210;16;1;16.23;0
USLD_P;2019;340008275;340780477;N2410;1;1;1.6;0
USLD_P;2019;340008275;340780477;N2460;1;2;1.15;0
USLD_P;2019;340008275;340780477;N2510;29;;29;0
USLD_P;2019;340008275;340780477;N3120;1;;0.67;0
USLD_P;2019;340008275;340780477;NAUT;5;;3.36;0
USLD_P;2019;340024512;340001825;M1320;;2;1.06;0
USLD_P;2019;340024512;340001825;MEDCH;;5;2.23;0
USLD_P;2019;340024512;340001825;N2210;6;2;6.67;0
USLD_P;2019;340024512;340001825;N2410;1;;0.5;0
USLD_P;2019;340024512;340001825;N2460;2;;2;0
USLD_P;2019;340024512;340001825;N2510;24;3;26.03;0
USLD_P;2019;340780436;340011295;M1320;0;2;0.5;
USLD_P;2019;340780436;340011295;MEDCH;0;3;1;
USLD_P;2019;340780436;340011295;N2210;6;2;6.41;
USLD_P;2019;340780436;340011295;N2510;17;4;18.59;
USLD_P;2019;340780436;340011295;N3120;0;1;0.18;
USLD_P;2019;340780436;340011295;NAUT;6;4;6.56;
USLD_P;2019;340780444;340009893;MEDCH;1;2;0.5;0
USLD_P;2019;340780444;340009893;N2210;4;3;5.9;
USLD_P;2019;340780444;340009893;N2410;0;1;0.3;
USLD_P;2019;340780444;340009893;N2460;0;1;0.25;
USLD_P;2019;340780444;340009893;N2510;8;13;17.2;
USLD_P;2019;340780444;340009893;NAUT;6;6;10.6;
USLD_P;2019;340782481;340780477;M1320;;1;0.37;0
USLD_P;2019;340782481;340780477;MEDCH;1;1;1.4;0
USLD_P;2019;340782481;340780477;N2210;17;1;14.91;0
USLD_P;2019;340782481;340780477;N2510;36;1;36.01;0
USLD_P;2019;340782481;340780477;NAUT;7;2;8.48;0
USLD_P;2019;340796051;340011295;MEDCH;1;0;0.97;
USLD_P;2019;340796051;340011295;N2210;9;2;10.76;
USLD_P;2019;340796051;340011295;N2510;20;3;21.17;
USLD_P;2019;340796051;340011295;N3120;0;1;0.2;
USLD_P;2019;340796051;340011295;NAUT;10;4;9.49;
USLD_P;2019;350000154;350000030;M1320;1;;0.17;1
USLD_P;2019;350000154;350000030;MEDCH;2;;0.68;1
USLD_P;2019;350000154;350000030;N2210;5;6;9.11;1
USLD_P;2019;350000154;350000030;N2410;;;0.6;1
USLD_P;2019;350000154;350000030;N2460;;1;0.28;1
USLD_P;2019;350000154;350000030;N2510;16;3;19.53;1
USLD_P;2019;350000154;350000030;NAUT;19;2;13.56;1
USLD_P;2019;350000162;350000048;MEDCH;1;1;0.63;1
USLD_P;2019;350000162;350000048;N2210;5;1;5.41;1
USLD_P;2019;350000162;350000048;N2510;8;9;17.04;1
USLD_P;2019;350000162;350000048;N3120;;;0.01;1
USLD_P;2019;350000162;350000048;NAUT;5;3;5.45;1
USLD_P;2019;350000436;350002317;M1320;;1;0.3;0
USLD_P;2019;350000436;350002317;MEDCH;;1;0.3;0
USLD_P;2019;350000436;350002317;N2210;4;1;6.75;1
USLD_P;2019;350000436;350002317;N2410;;4;0.32;1
USLD_P;2019;350000436;350002317;N2460;;1;0.09;1
USLD_P;2019;350000436;350002317;N2510;9;6;12.66;1
USLD_P;2019;350000436;350002317;N3120;;;;1
USLD_P;2019;350000436;350002317;NAUT;4;1;6.42;1
USLD_P;2019;350002911;220020739;MEDCH;;2;0.55;0
USLD_P;2019;350002911;220020739;N2210;1;7;6.01;0
USLD_P;2019;350002911;220020739;N2460;0;1;0.2;0
USLD_P;2019;350002911;220020739;N2510;7;6;12.04;0
USLD_P;2019;350002911;220020739;N3120;0;1;0.1;0
USLD_P;2019;350002911;220020739;NAUT;13;11;8.59;1
USLD_P;2019;350005021;440042844;M1320;;1;0.7;1
USLD_P;2019;350005021;440042844;MEDCH;;1;0.7;1
USLD_P;2019;350005021;440042844;N2210;6;1;6.8;0
USLD_P;2019;350005021;440042844;N2510;10;11;16.8;0
USLD_P;2019;350006771;350005179;M1320;1;1;1.69;
USLD_P;2019;350006771;350005179;MEDCH;1;1;1.69;
USLD_P;2019;350006771;350005179;N2210;17;11;22.63;
USLD_P;2019;350006771;350005179;N2410;0;1;0.8;
USLD_P;2019;350006771;350005179;N2510;38;16;50.9;
USLD_P;2019;350006771;350005179;NAUT;20;2;20.5;
USLD_P;2019;350013629;350000022;M1320;;1;1.33;
USLD_P;2019;350013629;350000022;MEDCH;;3;1.33;
USLD_P;2019;350013629;350000022;N2210;14;6;16.49;
USLD_P;2019;350013629;350000022;N2410;0;1;0.95;
USLD_P;2019;350013629;350000022;N2460;1;1;1.62;
USLD_P;2019;350013629;350000022;N2510;43;11;44.5;
USLD_P;2019;350013629;350000022;N3120;0;1;0.2;
USLD_P;2019;350013629;350000022;NAUT;11;15;17.41;
USLD_P;2019;350016135;350000055;M1320;1;;0.81;1
USLD_P;2019;350016135;350000055;N2210;6;3;9.19;0
USLD_P;2019;350016135;350000055;N2410;0;1;0.19;0
USLD_P;2019;350016135;350000055;N2510;21;7;23.22;1
USLD_P;2019;350016135;350000055;NAUT;22;2;13.72;1
USLD_P;2019;350032280;350000246;M1320;;2;1.3;1
USLD_P;2019;350032280;350000246;MEDCH;;2;1.3;1
USLD_P;2019;350032280;350000246;N2210;8;7;14.13;0
USLD_P;2019;350032280;350000246;N2460;;1;0.7;1
USLD_P;2019;350032280;350000246;N2510;28;4;34.84;0
USLD_P;2019;350032280;350000246;N3120;;1;0.36;1
USLD_P;2019;350032280;350000246;NAUT;21;3;20.71;1
USLD_P;2019;360000160;360000053;MEDCH;1;0;1;1
USLD_P;2019;360000160;360000053;N2210;6;2;5.76;
USLD_P;2019;360000160;360000053;N2460;;1;0.1;
USLD_P;2019;360000160;360000053;N2510;;15;13.56;
USLD_P;2019;360000160;360000053;NAUT;;14;7.13;
USLD_P;2019;360000202;360000103;M1320;;1;0.45;0
USLD_P;2019;360000202;360000103;MEDCH;;1;0.45;0
USLD_P;2019;360000202;360000103;N2210;5;1;5.61;0
USLD_P;2019;360000202;360000103;N2510;10;1;11.38;0
USLD_P;2019;360000202;360000103;NAUT;8;5;11.21;1
USLD_P;2019;360004618;360000046;MEDCH;;3;0.83;1
USLD_P;2019;360004618;360000046;N2210;6;3;7.95;
USLD_P;2019;360004618;360000046;N2410;;1;0.15;1
USLD_P;2019;360004618;360000046;N2460;;1;0.25;1
USLD_P;2019;360004618;360000046;N2510;9;2;10.05;
USLD_P;2019;360004618;360000046;NAUT;5;2;6.4;
USLD_P;2019;360006688;360000392;M1320;2;0;1.58;1
USLD_P;2019;360006688;360000392;MEDCH;3;0;1.71;1
USLD_P;2019;360006688;360000392;N2210;15;0;14.94;0
USLD_P;2019;360006688;360000392;N2460;1;0;0.5;1
USLD_P;2019;360006688;360000392;N2510;29;4;31.54;0
USLD_P;2019;360006688;360000392;NAUT;90;7;30.85;1
USLD_P;2019;370000531;370000606;M1320;1;1;0.5;0
USLD_P;2019;370000531;370000606;MEDCH;3;3;1.71;1
USLD_P;2019;370000531;370000606;N2210;26;6;22;
USLD_P;2019;370000531;370000606;N2410;1;0;0.5;0
USLD_P;2019;370000531;370000606;N2460;0;1;0.4;0
USLD_P;2019;370000531;370000606;N2510;30;20;29.95;0
USLD_P;2019;370000531;370000606;NAUT;55;10;60.45;1
USLD_P;2019;370102659;370013054;MEDCH;;3;0.86;0
USLD_P;2019;370102659;370013054;N2210;8;7;11.63;0
USLD_P;2019;370102659;370013054;N2460;;1;0.5;0
USLD_P;2019;370102659;370013054;N2510;15;;15;0
USLD_P;2019;370102659;370013054;N3120;;1;0.17;0
USLD_P;2019;370102659;370013054;NAUT;15;15;20.46;0
USLD_P;2019;380000026;380780031;M1320;;;0.4;1
USLD_P;2019;380000026;380780031;MEDCH;;;0.4;1
USLD_P;2019;380000026;380780031;N2210;5;2;6.2;0
USLD_P;2019;380000026;380780031;N2460;;;0.17;1
USLD_P;2019;380000026;380780031;N2510;8;1;10.12;0
USLD_P;2019;380000026;380780031;N3120;;;0.07;1
USLD_P;2019;380000026;380780031;NAUT;6;7;12.06;0
USLD_P;2019;380000075;380780098;M1320;1;;1;1
USLD_P;2019;380000075;380780098;MEDCH;1;1;1.09;1
USLD_P;2019;380000075;380780098;N2210;7;3;8.56;1
USLD_P;2019;380000075;380780098;N2410;;1;0.5;1
USLD_P;2019;380000075;380780098;N2460;;1;0.1;1
USLD_P;2019;380000075;380780098;N2510;18;4;20.11;0
USLD_P;2019;380000075;380780098;NAUT;12;4;14.25;0
USLD_P;2019;380000109;380780213;MEDCH;1;;1;
USLD_P;2019;380000109;380780213;N2210;8;10;13.7;
USLD_P;2019;380000109;380780213;N2510;25;10;33.79;
USLD_P;2019;380000109;380780213;NAUT;10;14;21.03;
USLD_P;2019;380000356;380782698;M1320;;1;0.33;1
USLD_P;2019;380000356;380782698;MEDCH;;1;0.33;1
USLD_P;2019;380000356;380782698;N2210;16;1;15.47;0
USLD_P;2019;380000356;380782698;N2410;1;;0.9;1
USLD_P;2019;380000356;380782698;N2460;1;;0.45;0
USLD_P;2019;380000356;380782698;N2510;29;2;26.93;0
USLD_P;2019;380000356;380782698;NAUT;36;7;28.36;1
USLD_P;2019;380020388;380784751;M1320;0;1;0.07;
USLD_P;2019;380020388;380784751;MEDCH;0;2;0.23;
USLD_P;2019;380020388;380784751;N2210;0;14;6.03;
USLD_P;2019;380020388;380784751;N2460;0;1;0.5;
USLD_P;2019;380020388;380784751;N2510;4;17;12.65;
USLD_P;2019;380020388;380784751;NAUT;1;11;7.42;
USLD_P;2019;380782722;380780080;M1320;;1;0.47;1
USLD_P;2019;380782722;380780080;MEDCH;;3;1.34;1
USLD_P;2019;380782722;380780080;N2210;23;9;31.38;0
USLD_P;2019;380782722;380780080;N2410;2;1;1.59;0
USLD_P;2019;380782722;380780080;N2460;1;;1.25;0
USLD_P;2019;380782722;380780080;N2510;65;17;79.58;0
USLD_P;2019;380782722;380780080;N3120;1;;0.68;0
USLD_P;2019;380782722;380780080;NAUT;26;11;37.47;0
USLD_P;2019;380785840;380780049;MEDCH;0;0;0.42;
USLD_P;2019;380785840;380780049;N2210;2;3;4.4;
USLD_P;2019;380785840;380780049;N2460;0;0;0.25;
USLD_P;2019;380785840;380780049;N2510;4;2;5.51;
USLD_P;2019;380785840;380780049;NAUT;2;4;3.95;
USLD_P;2019;380798520;380780049;M1320;1;2;1.8;
USLD_P;2019;380798520;380780049;MEDCH;1;3;2.09;
USLD_P;2019;380798520;380780049;N2210;6;5;10.91;
USLD_P;2019;380798520;380780049;N2410;0;1;0.32;
USLD_P;2019;380798520;380780049;N2510;18;7;21.11;
USLD_P;2019;380798520;380780049;NAUT;17;9;23.29;
USLD_P;2019;380802512;380793265;M1320;0;0;0;1
USLD_P;2019;380802512;380793265;MEDCH;1;;1;0
USLD_P;2019;380802512;380793265;N2210;4;2;5;0
USLD_P;2019;380802512;380793265;N2510;7;9;14.1;0
USLD_P;2019;390000040;390780146;M1320;;2;0.58;
USLD_P;2019;390000040;390780146;MEDCH;;2;0.58;
USLD_P;2019;390000040;390780146;N2210;10;3;13.02;0
USLD_P;2019;390000040;390780146;N2410;;1;0.33;
USLD_P;2019;390000040;390780146;N2460;;1;0.3;
USLD_P;2019;390000040;390780146;N2510;;34;31.48;0
USLD_P;2019;390000040;390780146;NAUT;;1;0.38;1
USLD_P;2019;390000065;390780161;MEDCH;;2;1.18;1
USLD_P;2019;390000065;390780161;N2210;2;4;4.4;1
USLD_P;2019;390000065;390780161;N2510;13;8;22.6;1
USLD_P;2019;390000065;390780161;NAUT;1;6;4.13;1
USLD_P;2019;390784833;390780609;M1320;1;;0.6;0
USLD_P;2019;390784833;390780609;MEDCH;1;;0.6;0
USLD_P;2019;390784833;390780609;N2210;2;4;4.9;0
USLD_P;2019;390784833;390780609;N2410;;;0.5;0
USLD_P;2019;390784833;390780609;N2460;;;0.44;0
USLD_P;2019;390784833;390780609;N2510;11;4;13.81;0
USLD_P;2019;390784833;390780609;NAUT;6;2;7.41;0
USLD_P;2019;400000147;400780268;M1320;2;;1.5;
USLD_P;2019;400000147;400780268;MEDCH;2;;1.5;
USLD_P;2019;400000147;400780268;N2210;5;1;5.8;
USLD_P;2019;400000147;400780268;N2410;;1;0.1;
USLD_P;2019;400000147;400780268;N2460;1;;0.1;
USLD_P;2019;400000147;400780268;N2510;21;1;21.8;
USLD_P;2019;400000147;400780268;N3120;1;;0.1;
USLD_P;2019;400000147;400780268;NAUT;;1;0.5;
USLD_P;2019;400000261;400780458;M1320;1;2;2.55;0
USLD_P;2019;400000261;400780458;MEDCH;1;3;3.05;0
USLD_P;2019;400000261;400780458;N2210;13;10;20.5;0
USLD_P;2019;400000261;400780458;N2410;;2;1.3;0
USLD_P;2019;400000261;400780458;N2460;;2;0.59;0
USLD_P;2019;400000261;400780458;N2510;48;22;65.25;0
USLD_P;2019;400000261;400780458;N3120;1;;0.5;0
USLD_P;2019;400006607;400011177;M1320;1;0;1;1
USLD_P;2019;400006607;400011177;MEDCH;1;1;1.4;1
USLD_P;2019;400006607;400011177;N2210;6;0;6;
USLD_P;2019;400006607;400011177;N2460;0;1;0.2;
USLD_P;2019;400006607;400011177;N2510;15;1;14.99;
USLD_P;2019;400006607;400011177;NAUT;13;7;14.36;
USLD_P;2019;400780250;400011177;M1320;1;1;2.4;1
USLD_P;2019;400780250;400011177;MEDCH;1;4;3;1
USLD_P;2019;400780250;400011177;N2210;15;3;17.74;
USLD_P;2019;400780250;400011177;N2510;33;5;35.68;
USLD_P;2019;400780250;400011177;NAUT;12;13;16.72;
USLD_P;2019;400781043;400780193;M1320;0;6;0.99;1
USLD_P;2019;400781043;400780193;MEDCH;0;6;0.99;1
USLD_P;2019;400781043;400780193;N2210;10;6;15.08;1
USLD_P;2019;400781043;400780193;N2410;0;3;1.02;1
USLD_P;2019;400781043;400780193;N2460;0;0;0;1
USLD_P;2019;400781043;400780193;N2510;47;11;56.06;1
USLD_P;2019;400781043;400780193;N3120;0;0;0;1
USLD_P;2019;400781043;400780193;NAUT;17;8;23.71;1
USLD_P;2019;410000020;410000087;MEDCH;2;0;2;0
USLD_P;2019;410000020;410000087;N2210;14;8;19.09;0
USLD_P;2019;410000020;410000087;N2460;1;0;0.25;0
USLD_P;2019;410000020;410000087;N2510;36;13;41.86;0
USLD_P;2019;410000020;410000087;NAUT;11;7;14.78;0
USLD_P;2019;410000046;410000103;MEDCH;1;;1;1
USLD_P;2019;410000046;410000103;N2210;10;7;13.29;0
USLD_P;2019;410000046;410000103;N2460;0;1;0.4;0
USLD_P;2019;410000046;410000103;N2510;23;4;25.91;0
USLD_P;2019;410000046;410000103;N3120;0;1;0.2;1
USLD_P;2019;410000046;410000103;NAUT;6;6;9.27;0
USLD_P;2019;420000234;420780652;M1320;4;;1.36;1
USLD_P;2019;420000234;420780652;MEDCH;4;;1.36;1
USLD_P;2019;420000234;420780652;N2210;9;20;15.85;1
USLD_P;2019;420000234;420780652;N2410;;1;0.55;1
USLD_P;2019;420000234;420780652;N2460;;;;1
USLD_P;2019;420000234;420780652;N2510;27;44;51.01;1
USLD_P;2019;420000234;420780652;N3120;;2;0.14;1
USLD_P;2019;420000234;420780652;NAUT;9;20;18.88;1
USLD_P;2019;420000275;420780694;MEDCH;2;;1;1
USLD_P;2019;420000275;420780694;N2210;3;2;4;1
USLD_P;2019;420000275;420780694;N2410;1;;0.22;1
USLD_P;2019;420000275;420780694;N2510;4;;4;1
USLD_P;2019;420000275;420780694;NAUT;4;;4;1
USLD_P;2019;420780546;420000168;M1320;0;1;0.2;1
USLD_P;2019;420780546;420000168;MEDCH;0;2;0.53;1
USLD_P;2019;420780546;420000168;N2210;7;0;5.53;1
USLD_P;2019;420780546;420000168;N2410;0;1;0.23;1
USLD_P;2019;420780546;420000168;N2460;0;0;0;1
USLD_P;2019;420780546;420000168;N2510;13;0;9.9;1
USLD_P;2019;420780546;420000168;N3120;0;0;0;1
USLD_P;2019;420780546;420000168;NAUT;6;8;6.14;1
USLD_P;2019;420782559;420784878;MEDCH;5;2;1.52;0
USLD_P;2019;420782559;420784878;N2210;33;5;34.33;0
USLD_P;2019;420782559;420784878;N2410;1;0;0.22;0
USLD_P;2019;420782559;420784878;N2460;0;2;0.59;0
USLD_P;2019;420782559;420784878;N2510;67;20;75.02;0
USLD_P;2019;420782559;420784878;N3120;4;0;0.89;0
USLD_P;2019;420782559;420784878;NAUT;13;10;11.85;0
USLD_P;2019;420784845;420780033;M1320;;;0.05;0
USLD_P;2019;420784845;420780033;MEDCH;2;1;1.45;1
USLD_P;2019;420784845;420780033;N2210;12;9;16.43;0
USLD_P;2019;420784845;420780033;N2410;;1;0.2;1
USLD_P;2019;420784845;420780033;N2460;1;;0.13;1
USLD_P;2019;420784845;420780033;N2510;44;9;46.49;0
USLD_P;2019;420784845;420780033;N3120;1;;0.1;1
USLD_P;2019;420784845;420780033;NAUT;23;3;20.49;0
USLD_P;2019;420789067;420780710;M1320;2;;0.6;1
USLD_P;2019;420789067;420780710;MEDCH;2;;0.6;1
USLD_P;2019;420789067;420780710;N2210;10;5;12.17;1
USLD_P;2019;420789067;420780710;N2410;;2;0.16;1
USLD_P;2019;420789067;420780710;N2460;;1;0.08;1
USLD_P;2019;420789067;420780710;N2510;25;6;23.58;1
USLD_P;2019;420789067;420780710;N3120;;1;0.04;1
USLD_P;2019;420789067;420780710;NAUT;12;2;5.49;1
USLD_P;2019;430000117;430000018;M1320;0;2;0.74;1
USLD_P;2019;430000117;430000018;MEDCH;0;2;0.74;1
