BOR;AN;FI;FI_EJ;EQUIPSSR;SANSEQ;EQPL;EQAU
SSR2;2019;470003062;750826307;VEHADP;1;;
SSR2;2019;470010364;470010356;APTAUT;1;;
SSR2;2019;470010364;470010356;ASSMAR;1;;
SSR2;2019;470010364;470010356;ASSMEM;1;;
SSR2;2019;470010364;470010356;EXPEQU;1;;
SSR2;2019;470010364;470010356;EXPURO;1;;
SSR2;2019;470010364;470010356;IDRACH;1;;
SSR2;2019;470010364;470010356;ISOCIN;1;;
SSR2;2019;470010364;470010356;LABMAR;1;;
SSR2;2019;470010364;470010356;PISCIN;1;;
SSR2;2019;470010364;470010356;SALINT;1;;
SSR2;2019;470010364;470010356;SIMESP;1;;
SSR2;2019;470010364;470010356;STICON;1;;
SSR2;2019;470010364;470010356;VEHADP;1;;
SSR2;2019;480000041;480780139;APTAUT;1;;
SSR2;2019;480000041;480780139;ASSMAR;1;;
SSR2;2019;480000041;480780139;ASSMEM;1;;
SSR2;2019;480000041;480780139;EXPEQU;1;;
SSR2;2019;480000041;480780139;EXPURO;;1;
SSR2;2019;480000041;480780139;IDRACH;1;;
SSR2;2019;480000041;480780139;ISOCIN;1;;
SSR2;2019;480000041;480780139;LABMAR;1;;
SSR2;2019;480000041;480780139;PISCIN;1;;
SSR2;2019;480000041;480780139;SALINT;1;;
SSR2;2019;480000041;480780139;SIMESP;;1;
SSR2;2019;480000041;480780139;STICON;1;;
SSR2;2019;480000041;480780139;VEHADP;1;;
SSR2;2019;480000066;480780154;APTAUT;1;;
SSR2;2019;480000066;480780154;ASSMAR;1;;
SSR2;2019;480000066;480780154;ASSMEM;1;;
SSR2;2019;480000066;480780154;EXPEQU;1;;
SSR2;2019;480000066;480780154;EXPURO;1;;
SSR2;2019;480000066;480780154;IDRACH;1;;
SSR2;2019;480000066;480780154;ISOCIN;1;;
SSR2;2019;480000066;480780154;LABMAR;1;;
SSR2;2019;480000066;480780154;PISCIN;1;;
SSR2;2019;480000066;480780154;SALINT;1;;
SSR2;2019;480000066;480780154;SIMESP;1;;
SSR2;2019;480000066;480780154;STICON;1;;
SSR2;2019;480000066;480780154;VEHADP;;1;
SSR2;2019;480000793;480782101;APTAUT;1;;
SSR2;2019;480000793;480782101;ASSMAR;1;;
SSR2;2019;480000793;480782101;ASSMEM;1;;
SSR2;2019;480000793;480782101;EXPEQU;1;;
SSR2;2019;480000793;480782101;EXPURO;1;;
SSR2;2019;480000793;480782101;IDRACH;1;;
SSR2;2019;480000793;480782101;ISOCIN;1;;
SSR2;2019;480000793;480782101;LABMAR;1;;
SSR2;2019;480000793;480782101;PISCIN;1;;
SSR2;2019;480000793;480782101;SALINT;1;;
SSR2;2019;480000793;480782101;SIMESP;1;;
SSR2;2019;480000793;480782101;STICON;1;;
SSR2;2019;480000793;480782101;VEHADP;1;;
SSR2;2019;480000835;480000827;APTAUT;1;;
SSR2;2019;480000835;480000827;ASSMAR;1;;
SSR2;2019;480000835;480000827;ASSMEM;1;;
SSR2;2019;480000835;480000827;EXPEQU;1;;
SSR2;2019;480000835;480000827;EXPURO;1;;
SSR2;2019;480000835;480000827;IDRACH;1;;
SSR2;2019;480000835;480000827;ISOCIN;1;;
SSR2;2019;480000835;480000827;LABMAR;1;;
SSR2;2019;480000835;480000827;PISCIN;1;;
SSR2;2019;480000835;480000827;SALINT;1;;
SSR2;2019;480000835;480000827;SIMESP;1;;
SSR2;2019;480000835;480000827;STICON;1;;
SSR2;2019;480000835;480000827;VEHADP;1;;
SSR2;2019;480780212;480782168;APTAUT;1;;
SSR2;2019;480780212;480782168;ASSMAR;1;;
SSR2;2019;480780212;480782168;ASSMEM;1;;
SSR2;2019;480780212;480782168;EXPEQU;1;;
SSR2;2019;480780212;480782168;EXPURO;1;;
SSR2;2019;480780212;480782168;IDRACH;1;;
SSR2;2019;480780212;480782168;ISOCIN;1;;
SSR2;2019;480780212;480782168;LABMAR;1;;
SSR2;2019;480780212;480782168;PISCIN;;;1
SSR2;2019;480780212;480782168;SALINT;1;;
SSR2;2019;480780212;480782168;SIMESP;1;;
SSR2;2019;480780212;480782168;STICON;1;;
SSR2;2019;480780212;480782168;VEHADP;1;;
SSR2;2019;480780279;480780097;APTAUT;1;;
SSR2;2019;480780279;480780097;ASSMAR;1;;
SSR2;2019;480780279;480780097;ASSMEM;1;;
SSR2;2019;480780279;480780097;EXPEQU;1;;
SSR2;2019;480780279;480780097;EXPURO;1;;
SSR2;2019;480780279;480780097;IDRACH;1;;
SSR2;2019;480780279;480780097;ISOCIN;1;;
SSR2;2019;480780279;480780097;LABMAR;1;;
SSR2;2019;480780279;480780097;PISCIN;1;;
SSR2;2019;480780279;480780097;SALINT;1;;
SSR2;2019;480780279;480780097;SIMESP;1;;
SSR2;2019;480780279;480780097;STICON;1;;
SSR2;2019;480780279;480780097;VEHADP;1;;
SSR2;2019;480780287;480001635;APTAUT;1;;
SSR2;2019;480780287;480001635;ASSMAR;1;;
SSR2;2019;480780287;480001635;ASSMEM;1;;
SSR2;2019;480780287;480001635;EXPEQU;1;;
SSR2;2019;480780287;480001635;EXPURO;1;;
SSR2;2019;480780287;480001635;IDRACH;1;;
SSR2;2019;480780287;480001635;ISOCIN;1;;
SSR2;2019;480780287;480001635;LABMAR;1;;
SSR2;2019;480780287;480001635;PISCIN;1;;
SSR2;2019;480780287;480001635;SALINT;1;;
SSR2;2019;480780287;480001635;SIMESP;1;;
SSR2;2019;480780287;480001635;STICON;1;;
SSR2;2019;480780287;480001635;VEHADP;1;;
SSR2;2019;480780543;480782101;APTAUT;1;;
SSR2;2019;480780543;480782101;ASSMAR;1;;
SSR2;2019;480780543;480782101;ASSMEM;1;;
SSR2;2019;480780543;480782101;EXPEQU;1;;
SSR2;2019;480780543;480782101;EXPURO;1;;
SSR2;2019;480780543;480782101;IDRACH;1;;
SSR2;2019;480780543;480782101;ISOCIN;1;;
SSR2;2019;480780543;480782101;LABMAR;1;;
SSR2;2019;480780543;480782101;PISCIN;;;1
SSR2;2019;480780543;480782101;SALINT;1;;
SSR2;2019;480780543;480782101;SIMESP;1;;
SSR2;2019;480780543;480782101;STICON;1;;
SSR2;2019;480780543;480782101;VEHADP;1;;
SSR2;2019;480783034;480782101;APTAUT;1;;
SSR2;2019;480783034;480782101;ASSMAR;1;;
SSR2;2019;480783034;480782101;ASSMEM;1;;
SSR2;2019;480783034;480782101;EXPEQU;;1;
SSR2;2019;480783034;480782101;EXPURO;1;;
SSR2;2019;480783034;480782101;IDRACH;1;;
SSR2;2019;480783034;480782101;ISOCIN;1;;
SSR2;2019;480783034;480782101;LABMAR;;1;
SSR2;2019;480783034;480782101;PISCIN;;1;
SSR2;2019;480783034;480782101;SALINT;1;;
SSR2;2019;480783034;480782101;SIMESP;;1;
SSR2;2019;480783034;480782101;STICON;;;1
SSR2;2019;480783034;480782101;VEHADP;;;1
SSR2;2019;490000239;490015765;APTAUT;1;;
SSR2;2019;490000239;490015765;ASSMAR;1;;
SSR2;2019;490000239;490015765;ASSMEM;1;;
SSR2;2019;490000239;490015765;EXPEQU;1;;
SSR2;2019;490000239;490015765;EXPURO;1;;
SSR2;2019;490000239;490015765;IDRACH;1;;
SSR2;2019;490000239;490015765;ISOCIN;1;;
SSR2;2019;490000239;490015765;LABMAR;1;;
SSR2;2019;490000239;490015765;PISCIN;1;;
SSR2;2019;490000239;490015765;SALINT;1;;
SSR2;2019;490000239;490015765;SIMESP;1;;
SSR2;2019;490000239;490015765;STICON;1;;
SSR2;2019;490000239;490015765;VEHADP;;1;
SSR2;2019;490000254;490015765;APTAUT;1;;
SSR2;2019;490000254;490015765;ASSMAR;1;;
SSR2;2019;490000254;490015765;ASSMEM;1;;
SSR2;2019;490000254;490015765;EXPEQU;1;;
SSR2;2019;490000254;490015765;EXPURO;1;;
SSR2;2019;490000254;490015765;IDRACH;1;;
SSR2;2019;490000254;490015765;ISOCIN;1;;
SSR2;2019;490000254;490015765;LABMAR;1;;
SSR2;2019;490000254;490015765;PISCIN;1;;
SSR2;2019;490000254;490015765;SALINT;1;;
SSR2;2019;490000254;490015765;SIMESP;1;;
SSR2;2019;490000254;490015765;STICON;1;;
SSR2;2019;490000254;490015765;VEHADP;;1;
SSR2;2019;490000296;440053643;APTAUT;1;;
SSR2;2019;490000296;440053643;ASSMAR;1;;
SSR2;2019;490000296;440053643;ASSMEM;1;;
SSR2;2019;490000296;440053643;EXPEQU;1;;
SSR2;2019;490000296;440053643;EXPURO;1;;
SSR2;2019;490000296;440053643;IDRACH;1;;
SSR2;2019;490000296;440053643;ISOCIN;1;;
SSR2;2019;490000296;440053643;LABMAR;1;;
SSR2;2019;490000296;440053643;PISCIN;1;;
SSR2;2019;490000296;440053643;SALINT;1;;
SSR2;2019;490000296;440053643;SIMESP;1;;
SSR2;2019;490000296;440053643;STICON;1;;
SSR2;2019;490000296;440053643;VEHADP;1;;
SSR2;2019;490000320;490000395;APTAUT;1;;
SSR2;2019;490000320;490000395;ASSMAR;1;;
SSR2;2019;490000320;490000395;ASSMEM;1;;
SSR2;2019;490000320;490000395;EXPEQU;1;;
SSR2;2019;490000320;490000395;EXPURO;1;;
SSR2;2019;490000320;490000395;IDRACH;1;;
SSR2;2019;490000320;490000395;ISOCIN;1;;
SSR2;2019;490000320;490000395;LABMAR;1;;
SSR2;2019;490000320;490000395;PISCIN;1;;
SSR2;2019;490000320;490000395;SALINT;1;;
SSR2;2019;490000320;490000395;SIMESP;;1;
SSR2;2019;490000320;490000395;STICON;1;;
SSR2;2019;490000320;490000395;VEHADP;;1;
SSR2;2019;490000338;490000403;APTAUT;1;;
SSR2;2019;490000338;490000403;ASSMAR;1;;
SSR2;2019;490000338;490000403;ASSMEM;1;;
SSR2;2019;490000338;490000403;EXPEQU;1;;
SSR2;2019;490000338;490000403;EXPURO;1;;
SSR2;2019;490000338;490000403;IDRACH;1;;
SSR2;2019;490000338;490000403;ISOCIN;1;;
SSR2;2019;490000338;490000403;LABMAR;1;;
SSR2;2019;490000338;490000403;PISCIN;1;;
SSR2;2019;490000338;490000403;SALINT;1;;
SSR2;2019;490000338;490000403;SIMESP;1;;
SSR2;2019;490000338;490000403;STICON;;1;
SSR2;2019;490000338;490000403;VEHADP;1;;
SSR2;2019;490000353;490000411;APTAUT;1;;
SSR2;2019;490000353;490000411;ASSMAR;1;;
SSR2;2019;490000353;490000411;ASSMEM;1;;
SSR2;2019;490000353;490000411;EXPEQU;1;;
SSR2;2019;490000353;490000411;EXPURO;1;;
SSR2;2019;490000353;490000411;IDRACH;1;;
SSR2;2019;490000353;490000411;ISOCIN;1;;
SSR2;2019;490000353;490000411;LABMAR;1;;
SSR2;2019;490000353;490000411;PISCIN;1;;
SSR2;2019;490000353;490000411;SALINT;1;;
SSR2;2019;490000353;490000411;SIMESP;1;;
SSR2;2019;490000353;490000411;STICON;1;;
SSR2;2019;490000353;490000411;VEHADP;1;;
SSR2;2019;490000494;490000429;APTAUT;1;;
SSR2;2019;490000494;490000429;ASSMAR;1;;
SSR2;2019;490000494;490000429;ASSMEM;1;;
SSR2;2019;490000494;490000429;EXPEQU;1;;
SSR2;2019;490000494;490000429;EXPURO;1;;
SSR2;2019;490000494;490000429;IDRACH;1;;
SSR2;2019;490000494;490000429;ISOCIN;1;;
SSR2;2019;490000494;490000429;LABMAR;1;;
SSR2;2019;490000494;490000429;PISCIN;1;;
SSR2;2019;490000494;490000429;SALINT;1;;
SSR2;2019;490000494;490000429;SIMESP;1;;
SSR2;2019;490000494;490000429;STICON;1;;
SSR2;2019;490000494;490000429;VEHADP;1;;
SSR2;2019;490000569;440000313;APTAUT;1;;
SSR2;2019;490000569;440000313;ASSMAR;1;;
SSR2;2019;490000569;440000313;ASSMEM;1;;
SSR2;2019;490000569;440000313;EXPEQU;1;;
SSR2;2019;490000569;440000313;EXPURO;1;;
SSR2;2019;490000569;440000313;IDRACH;1;;
SSR2;2019;490000569;440000313;ISOCIN;1;;
SSR2;2019;490000569;440000313;LABMAR;1;;
SSR2;2019;490000569;440000313;PISCIN;1;;
SSR2;2019;490000569;440000313;SALINT;1;;
SSR2;2019;490000569;440000313;SIMESP;;1;
SSR2;2019;490000569;440000313;STICON;1;;
SSR2;2019;490000569;440000313;VEHADP;1;;
SSR2;2019;490000601;490015856;APTAUT;1;;
SSR2;2019;490000601;490015856;ASSMAR;1;;
SSR2;2019;490000601;490015856;ASSMEM;1;;
SSR2;2019;490000601;490015856;EXPEQU;1;;
SSR2;2019;490000601;490015856;EXPURO;1;;
SSR2;2019;490000601;490015856;IDRACH;1;;
SSR2;2019;490000601;490015856;ISOCIN;1;;
SSR2;2019;490000601;490015856;LABMAR;1;;
SSR2;2019;490000601;490015856;PISCIN;1;;
SSR2;2019;490000601;490015856;SALINT;1;;
SSR2;2019;490000601;490015856;SIMESP;1;;
SSR2;2019;490000601;490015856;STICON;1;;
SSR2;2019;490000601;490015856;VEHADP;1;;
SSR2;2019;490000635;490000676;APTAUT;1;;
SSR2;2019;490000635;490000676;ASSMAR;1;;
SSR2;2019;490000635;490000676;ASSMEM;1;;
SSR2;2019;490000635;490000676;EXPEQU;;1;
SSR2;2019;490000635;490000676;EXPURO;;1;
SSR2;2019;490000635;490000676;IDRACH;1;;
SSR2;2019;490000635;490000676;ISOCIN;1;;
SSR2;2019;490000635;490000676;LABMAR;1;;
SSR2;2019;490000635;490000676;PISCIN;;1;
SSR2;2019;490000635;490000676;SALINT;;1;
SSR2;2019;490000635;490000676;SIMESP;;1;
SSR2;2019;490000635;490000676;STICON;1;;
SSR2;2019;490000635;490000676;VEHADP;1;;
SSR2;2019;490000643;440042844;APTAUT;1;;
SSR2;2019;490000643;440042844;ASSMAR;1;;
SSR2;2019;490000643;440042844;ASSMEM;1;;
SSR2;2019;490000643;440042844;EXPEQU;1;;
SSR2;2019;490000643;440042844;EXPURO;1;;
SSR2;2019;490000643;440042844;IDRACH;1;;
SSR2;2019;490000643;440042844;ISOCIN;1;;
SSR2;2019;490000643;440042844;LABMAR;1;;
SSR2;2019;490000643;440042844;PISCIN;1;;
SSR2;2019;490000643;440042844;SALINT;1;;
SSR2;2019;490000643;440042844;SIMESP;1;;
SSR2;2019;490000643;440042844;STICON;1;;
SSR2;2019;490000643;440042844;VEHADP;1;;
SSR2;2019;490000650;490007689;APTAUT;1;;
SSR2;2019;490000650;490007689;ASSMAR;1;;
SSR2;2019;490000650;490007689;ASSMEM;1;;
SSR2;2019;490000650;490007689;EXPEQU;1;;
SSR2;2019;490000650;490007689;EXPURO;1;;
SSR2;2019;490000650;490007689;IDRACH;1;;
SSR2;2019;490000650;490007689;ISOCIN;1;;
SSR2;2019;490000650;490007689;LABMAR;1;;
SSR2;2019;490000650;490007689;PISCIN;1;;
SSR2;2019;490000650;490007689;SALINT;1;;
SSR2;2019;490000650;490007689;SIMESP;1;;
SSR2;2019;490000650;490007689;STICON;1;;
SSR2;2019;490000650;490007689;VEHADP;1;;
SSR2;2019;490000700;490000692;APTAUT;1;;
SSR2;2019;490000700;490000692;ASSMAR;1;;
SSR2;2019;490000700;490000692;ASSMEM;1;;
SSR2;2019;490000700;490000692;EXPEQU;1;;
SSR2;2019;490000700;490000692;EXPURO;1;;
SSR2;2019;490000700;490000692;IDRACH;1;;
SSR2;2019;490000700;490000692;ISOCIN;1;;
SSR2;2019;490000700;490000692;LABMAR;1;;
SSR2;2019;490000700;490000692;PISCIN;1;;
SSR2;2019;490000700;490000692;SALINT;1;;
SSR2;2019;490000700;490000692;SIMESP;1;;
SSR2;2019;490000700;490000692;STICON;1;;
SSR2;2019;490000700;490000692;VEHADP;1;;
SSR2;2019;490000817;490000759;APTAUT;;;1
SSR2;2019;490000817;490000759;ASSMAR;;;1
SSR2;2019;490000817;490000759;ASSMEM;;;1
SSR2;2019;490000817;490000759;EXPEQU;;;1
SSR2;2019;490000817;490000759;EXPURO;;;1
SSR2;2019;490000817;490000759;IDRACH;;;1
SSR2;2019;490000817;490000759;ISOCIN;;;1
SSR2;2019;490000817;490000759;LABMAR;;;1
SSR2;2019;490000817;490000759;PISCIN;;;1
SSR2;2019;490000817;490000759;SALINT;;;1
SSR2;2019;490000817;490000759;SIMESP;;;1
SSR2;2019;490000817;490000759;STICON;;;1
SSR2;2019;490000817;490000759;VEHADP;;;1
SSR2;2019;490001765;490528452;APTAUT;1;;
SSR2;2019;490001765;490528452;ASSMAR;1;;
SSR2;2019;490001765;490528452;ASSMEM;1;;
SSR2;2019;490001765;490528452;EXPEQU;1;;
SSR2;2019;490001765;490528452;EXPURO;1;;
SSR2;2019;490001765;490528452;IDRACH;1;;
SSR2;2019;490001765;490528452;ISOCIN;1;;
SSR2;2019;490001765;490528452;LABMAR;1;;
SSR2;2019;490001765;490528452;PISCIN;1;;
SSR2;2019;490001765;490528452;SALINT;1;;
SSR2;2019;490001765;490528452;SIMESP;1;;
SSR2;2019;490001765;490528452;STICON;1;;
SSR2;2019;490001765;490528452;VEHADP;1;;
SSR2;2019;490001831;490007689;APTAUT;1;;
SSR2;2019;490001831;490007689;ASSMAR;1;;
SSR2;2019;490001831;490007689;ASSMEM;1;;
SSR2;2019;490001831;490007689;EXPEQU;1;;
SSR2;2019;490001831;490007689;EXPURO;1;;
SSR2;2019;490001831;490007689;IDRACH;1;;
SSR2;2019;490001831;490007689;ISOCIN;1;;
SSR2;2019;490001831;490007689;LABMAR;1;;
SSR2;2019;490001831;490007689;PISCIN;1;;
SSR2;2019;490001831;490007689;SALINT;1;;
SSR2;2019;490001831;490007689;SIMESP;1;;
SSR2;2019;490001831;490007689;STICON;1;;
SSR2;2019;490001831;490007689;VEHADP;1;;
SSR2;2019;490004256;490001716;APTAUT;1;;
SSR2;2019;490004256;490001716;ASSMAR;1;;
SSR2;2019;490004256;490001716;ASSMEM;1;;
SSR2;2019;490004256;490001716;EXPEQU;1;;
SSR2;2019;490004256;490001716;EXPURO;1;;
SSR2;2019;490004256;490001716;IDRACH;1;;
SSR2;2019;490004256;490001716;ISOCIN;1;;
SSR2;2019;490004256;490001716;LABMAR;1;;
SSR2;2019;490004256;490001716;PISCIN;1;;
SSR2;2019;490004256;490001716;SALINT;1;;
SSR2;2019;490004256;490001716;SIMESP;1;;
SSR2;2019;490004256;490001716;STICON;1;;
SSR2;2019;490004256;490001716;VEHADP;1;;
SSR2;2019;490007549;490535168;APTAUT;1;;
SSR2;2019;490007549;490535168;ASSMAR;1;;
SSR2;2019;490007549;490535168;ASSMEM;1;;
SSR2;2019;490007549;490535168;EXPEQU;;1;
SSR2;2019;490007549;490535168;EXPURO;1;;
SSR2;2019;490007549;490535168;IDRACH;1;;
SSR2;2019;490007549;490535168;ISOCIN;1;;
SSR2;2019;490007549;490535168;LABMAR;1;;
SSR2;2019;490007549;490535168;PISCIN;1;;
SSR2;2019;490007549;490535168;SALINT;1;;
SSR2;2019;490007549;490535168;SIMESP;;1;
SSR2;2019;490007549;490535168;STICON;1;;
SSR2;2019;490007549;490535168;VEHADP;1;;
SSR2;2019;490009248;490535168;APTAUT;1;;
SSR2;2019;490009248;490535168;ASSMAR;1;;
SSR2;2019;490009248;490535168;ASSMEM;1;;
SSR2;2019;490009248;490535168;EXPEQU;1;;
SSR2;2019;490009248;490535168;EXPURO;1;;
SSR2;2019;490009248;490535168;IDRACH;1;;
SSR2;2019;490009248;490535168;ISOCIN;1;;
SSR2;2019;490009248;490535168;LABMAR;1;;
SSR2;2019;490009248;490535168;PISCIN;1;;
SSR2;2019;490009248;490535168;SALINT;1;;
SSR2;2019;490009248;490535168;SIMESP;1;;
SSR2;2019;490009248;490535168;STICON;1;;
SSR2;2019;490009248;490535168;VEHADP;1;;
SSR2;2019;490018769;440042844;APTAUT;1;;
SSR2;2019;490018769;440042844;ASSMAR;1;;
SSR2;2019;490018769;440042844;ASSMEM;1;;
SSR2;2019;490018769;440042844;EXPEQU;1;;
SSR2;2019;490018769;440042844;EXPURO;1;;
SSR2;2019;490018769;440042844;IDRACH;1;;
SSR2;2019;490018769;440042844;ISOCIN;1;;
SSR2;2019;490018769;440042844;LABMAR;1;;
SSR2;2019;490018769;440042844;PISCIN;1;;
SSR2;2019;490018769;440042844;SALINT;1;;
SSR2;2019;490018769;440042844;SIMESP;1;;
SSR2;2019;490018769;440042844;STICON;1;;
SSR2;2019;490018769;440042844;VEHADP;1;;
SSR2;2019;490018777;440042844;APTAUT;1;;
SSR2;2019;490018777;440042844;ASSMAR;1;;
SSR2;2019;490018777;440042844;ASSMEM;1;;
SSR2;2019;490018777;440042844;EXPEQU;1;;
SSR2;2019;490018777;440042844;EXPURO;1;;
SSR2;2019;490018777;440042844;IDRACH;1;;
SSR2;2019;490018777;440042844;ISOCIN;1;;
SSR2;2019;490018777;440042844;LABMAR;1;;
SSR2;2019;490018777;440042844;PISCIN;1;;
SSR2;2019;490018777;440042844;SALINT;1;;
SSR2;2019;490018777;440042844;SIMESP;1;;
SSR2;2019;490018777;440042844;STICON;1;;
SSR2;2019;490018777;440042844;VEHADP;1;;
SSR2;2019;490018785;440042844;APTAUT;1;;
SSR2;2019;490018785;440042844;ASSMAR;1;;
SSR2;2019;490018785;440042844;ASSMEM;1;;
SSR2;2019;490018785;440042844;EXPEQU;1;;
SSR2;2019;490018785;440042844;EXPURO;1;;
SSR2;2019;490018785;440042844;IDRACH;1;;
SSR2;2019;490018785;440042844;ISOCIN;1;;
SSR2;2019;490018785;440042844;LABMAR;1;;
SSR2;2019;490018785;440042844;PISCIN;1;;
SSR2;2019;490018785;440042844;SALINT;1;;
SSR2;2019;490018785;440042844;SIMESP;1;;
SSR2;2019;490018785;440042844;STICON;1;;
SSR2;2019;490018785;440042844;VEHADP;1;;
SSR2;2019;490020245;530000025;APTAUT;1;;
SSR2;2019;490020245;530000025;ASSMAR;1;;
SSR2;2019;490020245;530000025;ASSMEM;1;;
SSR2;2019;490020245;530000025;EXPEQU;1;;
SSR2;2019;490020245;530000025;EXPURO;1;;
SSR2;2019;490020245;530000025;IDRACH;1;;
SSR2;2019;490020245;530000025;ISOCIN;1;;
SSR2;2019;490020245;530000025;LABMAR;1;;
SSR2;2019;490020245;530000025;PISCIN;1;;
SSR2;2019;490020245;530000025;SALINT;1;;
SSR2;2019;490020245;530000025;SIMESP;1;;
SSR2;2019;490020245;530000025;STICON;1;;
SSR2;2019;490020245;530000025;VEHADP;1;;
SSR2;2019;490020344;490000171;APTAUT;1;;
SSR2;2019;490020344;490000171;ASSMAR;1;;
SSR2;2019;490020344;490000171;ASSMEM;1;;
SSR2;2019;490020344;490000171;EXPEQU;1;;
SSR2;2019;490020344;490000171;EXPURO;1;;
SSR2;2019;490020344;490000171;IDRACH;1;;
SSR2;2019;490020344;490000171;ISOCIN;1;;
SSR2;2019;490020344;490000171;LABMAR;1;;
SSR2;2019;490020344;490000171;PISCIN;1;;
SSR2;2019;490020344;490000171;SALINT;1;;
SSR2;2019;490020344;490000171;SIMESP;1;;
SSR2;2019;490020344;490000171;STICON;1;;
SSR2;2019;490020344;490000171;VEHADP;1;;
SSR2;2019;490529005;490000031;APTAUT;1;;
SSR2;2019;490529005;490000031;ASSMAR;1;;
SSR2;2019;490529005;490000031;ASSMEM;1;;
SSR2;2019;490529005;490000031;EXPEQU;1;;
SSR2;2019;490529005;490000031;EXPURO;1;;
SSR2;2019;490529005;490000031;IDRACH;1;;
SSR2;2019;490529005;490000031;ISOCIN;1;;
SSR2;2019;490529005;490000031;LABMAR;1;;
SSR2;2019;490529005;490000031;PISCIN;;1;
SSR2;2019;490529005;490000031;SALINT;1;;
SSR2;2019;490529005;490000031;SIMESP;1;;
SSR2;2019;490529005;490000031;STICON;1;;
SSR2;2019;490529005;490000031;VEHADP;1;;
SSR2;2019;490531910;490535093;APTAUT;1;;
SSR2;2019;490531910;490535093;ASSMAR;1;;
SSR2;2019;490531910;490535093;ASSMEM;;1;
SSR2;2019;490531910;490535093;EXPEQU;;1;
SSR2;2019;490531910;490535093;EXPURO;;1;
SSR2;2019;490531910;490535093;IDRACH;1;;
SSR2;2019;490531910;490535093;ISOCIN;1;;
SSR2;2019;490531910;490535093;LABMAR;1;;
SSR2;2019;490531910;490535093;PISCIN;;1;
SSR2;2019;490531910;490535093;SALINT;1;;
SSR2;2019;490531910;490535093;SIMESP;;1;
SSR2;2019;490531910;490535093;STICON;1;;
SSR2;2019;490531910;490535093;VEHADP;1;;
SSR2;2019;490534922;490000890;APTAUT;1;;
SSR2;2019;490534922;490000890;ASSMAR;1;;
SSR2;2019;490534922;490000890;ASSMEM;1;;
SSR2;2019;490534922;490000890;EXPEQU;1;;
SSR2;2019;490534922;490000890;EXPURO;1;;
SSR2;2019;490534922;490000890;IDRACH;1;;
SSR2;2019;490534922;490000890;ISOCIN;1;;
SSR2;2019;490534922;490000890;LABMAR;1;;
SSR2;2019;490534922;490000890;PISCIN;1;;
SSR2;2019;490534922;490000890;SALINT;1;;
SSR2;2019;490534922;490000890;SIMESP;1;;
SSR2;2019;490534922;490000890;STICON;1;;
SSR2;2019;490534922;490000890;VEHADP;1;;
SSR2;2019;490543675;490009529;APTAUT;1;;
SSR2;2019;490543675;490009529;ASSMAR;1;;
SSR2;2019;490543675;490009529;ASSMEM;1;;
SSR2;2019;490543675;490009529;EXPEQU;1;;
SSR2;2019;490543675;490009529;EXPURO;1;;
SSR2;2019;490543675;490009529;IDRACH;1;;
SSR2;2019;490543675;490009529;ISOCIN;1;;
SSR2;2019;490543675;490009529;LABMAR;1;;
SSR2;2019;490543675;490009529;PISCIN;1;;
SSR2;2019;490543675;490009529;SALINT;1;;
SSR2;2019;490543675;490009529;SIMESP;1;;
SSR2;2019;490543675;490009529;STICON;1;;
SSR2;2019;490543675;490009529;VEHADP;1;;
SSR2;2019;500000021;500000054;APTAUT;1;;
SSR2;2019;500000021;500000054;ASSMAR;1;;
SSR2;2019;500000021;500000054;ASSMEM;1;;
SSR2;2019;500000021;500000054;EXPEQU;1;;
SSR2;2019;500000021;500000054;EXPURO;;1;
SSR2;2019;500000021;500000054;IDRACH;1;;
SSR2;2019;500000021;500000054;ISOCIN;1;;
SSR2;2019;500000021;500000054;LABMAR;1;;
SSR2;2019;500000021;500000054;PISCIN;1;;
SSR2;2019;500000021;500000054;SALINT;1;;
SSR2;2019;500000021;500000054;SIMESP;1;;
SSR2;2019;500000021;500000054;STICON;1;;
SSR2;2019;500000021;500000054;VEHADP;1;;
SSR2;2019;500000146;500000500;APTAUT;1;;
SSR2;2019;500000146;500000500;ASSMAR;1;;
SSR2;2019;500000146;500000500;ASSMEM;1;;
SSR2;2019;500000146;500000500;EXPEQU;1;;
SSR2;2019;500000146;500000500;EXPURO;1;;
SSR2;2019;500000146;500000500;IDRACH;1;;
SSR2;2019;500000146;500000500;ISOCIN;1;;
SSR2;2019;500000146;500000500;LABMAR;1;;
SSR2;2019;500000146;500000500;PISCIN;1;;
SSR2;2019;500000146;500000500;SALINT;1;;
SSR2;2019;500000146;500000500;SIMESP;;1;
SSR2;2019;500000146;500000500;STICON;1;;
SSR2;2019;500000146;500000500;VEHADP;1;;
SSR2;2019;500000195;500000039;APTAUT;1;;
SSR2;2019;500000195;500000039;ASSMAR;1;;
SSR2;2019;500000195;500000039;ASSMEM;1;;
SSR2;2019;500000195;500000039;EXPEQU;1;;
SSR2;2019;500000195;500000039;EXPURO;1;;
SSR2;2019;500000195;500000039;IDRACH;1;;
SSR2;2019;500000195;500000039;ISOCIN;1;;
SSR2;2019;500000195;500000039;LABMAR;1;;
SSR2;2019;500000195;500000039;PISCIN;1;;
SSR2;2019;500000195;500000039;SALINT;1;;
SSR2;2019;500000195;500000039;SIMESP;1;;
SSR2;2019;500000195;500000039;STICON;1;;
SSR2;2019;500000195;500000039;VEHADP;1;;
SSR2;2019;500000203;500000542;APTAUT;1;;
