BOR;AN;FI;FI_EJ;ORG_A1;ORG_B1;ORG_C1;ORG_A2;ORG_B2;ORG_C2;ORG_A24;ORG_B24;ORG_C24;ORG_A3;ORG_B3;ORG_C3;ORG_A6;ORG_B6;ORG_C6;ORG_A7;ORG_B7;ORG_C7;ORG_A8;ORG_B8;ORG_C8;ORG_A10;ORG_B10;ORG_C10;ORG_A11;ORG_B11;ORG_C11;ORG_A17;ORG_A18;ORG_A19;ORG_A20;ORG_A21;ORG_A22;ORG_A23;ORG_A12;GCS_PM;GHT_PM;AUT_PM;GCS_PARA;GHT_PARA;AUT_PARA;GCS_ADMTECLOG;GHT_ADMTECLOG;AUT_ADMTECLOG
ORG;2019;750100232;750712184;;;;;;;;;;;;;;;;;;;;;;79;C;D;3;;;;;;;;;;0.5;;;0;;;0;;;0
ORG;2019;750100273;750712184;;;;;;;;;;;;;;;;;;;;;;29;;;2;C;;0;;;;;;;0.15;;;;;;;;;
ORG;2019;750100299;750712184;;;;;;;;;;;;;;;;;;;;;;25;;;;;;;;;;;;;0.2;1;;;;;;;;
ORG;2019;750150013;750811887;;;;;;;;;;;;;;;;;;;;;;13;D;C;;;;0;;;;;;;;;;;;;;;;
ORG;2019;750150088;750000515;;;;1;A;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;1;0;;;0;;;0;;
ORG;2019;750150104;750720476;;;;1;C;;;;;;;;;;;1;D;;;;;11;C;;;;;0;;;;;;;0.4;;;;;;;;;
ORG;2019;750150146;750720609;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;750150237;750006728;;;;2;D;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.6;12.88;;;25.27;;;8.26;;
ORG;2019;750150260;750006728;;;;;;;;;;;;;;;;1;D;;;;;;;;;;;0;;;;;;;0;0;;;0;;;0;;
ORG;2019;750150286;570010181;;;;;;;;;;;;;;;;1;;;;;;38;;;;;;0;;;;;;;;;;0.5;;;;;;1
ORG;2019;750150377;750721334;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;1;ILE DE FRANCE SUD;;;;;0;0;0.5;0;0;0;0;0;0;0
ORG;2019;750160012;750813321;;;;;;;;;;;;;;;;1;D;A;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;750170102;750721391;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;PARIS PSYCHIATRIE ET NEUROSCIENCES;PSY SUD PARIS;;;;;;;;;;;;;
ORG;2019;750170128;750710428;;;;;;;;;;;;;;;;;;;;;;7;A;E;;;;0;;;;;;;0.01;;;0.01;;;0.01;;;
ORG;2019;750170243;750720922;;;;;;;;;;;;;1;B;;;;;;;;;;;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;750300071;750000598;;;;1;E;;;;;;;;;;;;;;;;;22;C;D;;;;0;;;;;;;;;;;;;;;;
ORG;2019;750300089;750000606;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;750300097;750813305;;;;;;;;;;;;;;;;;;;;;;2;C;;;;;0;;;;;;;0.01;;;;;;;;;
ORG;2019;750300121;750052037;;;;;;;;;;1;G;A;;;;2;D;;;;;33;D;E;;;;0;;;;;;;;;;;;;;;;
ORG;2019;750300154;750000671;;;;;;;;;;;;;;;;2;A;;;;;41;C;;;;;0;;;;;;;0.5;;;;;;;;;
ORG;2019;750300410;750000770;;;;;;;;;;;;;;;;;;;;;;5;D;C;;;;0;;;;;;;;;;;;;;;;
ORG;2019;750300493;750000796;;;;;;;;;;;;;;;;;;;;;;18;C;D;;;;0;;;;;;;3;;;2;;;1;;;2
ORG;2019;750300550;750000812;;;;;;;;;;;;;;;;2;;;;;;12;C;D;;;;0;;;;;;;;;;;;;;;;
ORG;2019;750300592;750000820;;;;;;;;;;;;;;;;1;A;;;;;;;;;;;0;;;;;;;0;0;0;0;0;0;0;0;0;0
ORG;2019;750300766;750056145;;;;;;;;;;;;;;;;1;;;;;;3;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;750300774;750000895;;;;;;;;;;;;;;;;1;A;;;;;11;D;C;;;;0;;;;;;;0;0;;;0;;;0;;
ORG;2019;750300840;750000903;;;;;;;;;;;;;;;;;;;;;;7;C;;;;;0;;;;;;;0;0;0;0;0;0;0;0;0;0
ORG;2019;750300881;750000937;;;;1;A;;;;;;;;;;;;;;;;;13;C;D;2;D;;0;;;;;;;;;;;0.1;;;0.1;;
ORG;2019;750300915;750000960;;;;1;A;;;;;;;;;;;;;;;;;28;C;;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2019;750300931;750000978;;;;;;;;;;;;;;;;1;A;;;;;5;C;D;1;D;;0;;;;;;;0;;;;;;;;;
ORG;2019;750301137;750001034;;;;1;B;;;;;;;;;;;;;;;;;23;;;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2019;750301160;750001067;;;;;;;;;;;;;;;;;;;;;;2;C;;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;750710782;750001190;;;;;;;;;;;;;1;B;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;750719361;;;;;;;;;;;;;;;;;;;;;;;4;C;E;;;;0;;;;;;;0;0;0;0;0;0;0;0;0;0
ORG;2019;750801441;750712184;;;;;;;;;;;;;;;;;;;;;;11;;;1;;;;;;;;;;0.2;;;1;;;1;;;
ORG;2019;750802985;;;;;;;;;;;;;;;;;;;;;;;2;A;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;750803447;750712184;;;;;;;;;;;;;;;;;;;;;;2;C;;;;;0;;;;;;;0.4;;;;;;;;;
ORG;2019;750803454;750712184;;;;;;;;;;;;;;;;;;;;;;40;C;E;11;;;;;;;;;;0.5;;;0;;;0;;;0
ORG;2019;750806226;750712184;;;;;;;;;;;;;;;;;;;;;;2;C;;;;;0;;;;;;;0.05;;;;;;;;;
ORG;2019;750814824;330030859;;;;;;;;;;;;;;;;;;;;;;3;C;C;;;;0;;;;;;;0.2;;;0;;;0;;;0
ORG;2019;750826141;750825960;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2019;750827214;750815607;0;;;;;;;;;1;G;;;;;;;;;;;1;A;;1;B;;0;;;;;;;;;;;;;;0.38;;
ORG;2019;750831067;750831059;2;C;;;;;;;;;;;;;;;;;;;;6;D;;;;;1;2;ILE DU NORD;ILE DE FRANCE SUD;;;;;;;;;;;;;
ORG;2019;760000018;760780023;;;;;;;;;;;;;2;B;E;1;D;;;;;133;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;760000026;760780031;;;;;;;;;;;;;;;;;;;;;;9;C;A;1;C;;;;;;;;;;;;;;;;;;
ORG;2019;760000034;760780049;;;;;;;;;;;;;1;B;;;;;;;;4;C;;;;;;;;;;;;;;;;;;;;0.15;
ORG;2019;760000042;760780056;;;;;;;;;;;;;;;;;;;;;;9;C;A;;;;;;;;;;;0;;;;;;;;;
ORG;2019;760000059;760780064;;;;;;;;;;1;C;;;;;1;D;;;;;;;;;;;;;;;;;;0.2;;;;5.96;;;2.36;;
ORG;2019;760000133;760780213;;;;;;;;;;;;;;;;;;;;;;26;C;D;;;;;;;;;;;0;0;0;0.2;0;0;0;0;0.15;0
ORG;2019;760000141;760780239;;;;7;C;;;;;;;;1;D;;;;;6;C;;90;C;A;;;;;;;;;;;1;;0.68;;;;;;22.64;
ORG;2019;760000158;760780239;;;;7;C;;;;;;;;1;D;;;;;6;C;;90;C;A;;;;0;;;;;;;1;;0.68;;;;;;22.64;
ORG;2019;760000166;760780247;0;;;5;A;A;0;;;0;;;2;B;G;1;D;;0;;;122;;;0;;;1;1;NORMANDIE CENTRE;;;;;0.1;1.45;;2.18;0.5;;0.2;0.64;;3.34
ORG;2019;760000174;760780254;;;;2;A;;;;;;;;1;B;;;;;;;;;;;;;;;;;;;;;0.2;;;;;;;;0.2;
ORG;2019;760000182;760780262;;;;8;A;B;;;;;;;1;A;;;;;5;C;;68;C;D;;;;1;1;ROUEN COEUR DE SEINE;;;;;;;;2.06;;;0.6;;0.13;
ORG;2019;760000190;760780270;;;;2;C;;;;;;;;;;;;;;2;C;;259;A;B;;;;1;1;ROUEN COEUR DE SEINE;;;;;0.3;0.51;;0.2;1.5;;2.1;0.68;0.3;
ORG;2019;760000356;760780726;;;;3;B;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.3;;;;;;;2;;
ORG;2019;760000364;760780734;;;;;;;;;;3;B;A;;;;2;D;;;;;486;C;A;;;;0;;;;;;;0.3;;;;;;0.1;;1.07;0.6
ORG;2019;760000372;760780742;;;;6;B;A;;;;;;;1;A;;2;D;;;;;57;A;C;;;;1;1;ESTUAIRE DE LA SEINE;;;;;;1.1;0.08;0.5;0.76;;0.8;7.13;0.28;9
ORG;2019;760000380;760780759;;;;2;B;A;;;;;;;;;;;;;;;;1;A;;;;;;;;;;;;;;0.02;;0.2;;0.9;;0.2;
ORG;2019;760000463;760024042;;;;5;C;A;;;;1;D;;1;B;;1;D;;;;;;;;;;;;;;;;;;0.52;9.65;;14.25;;;4.04;;2.24;1.5
ORG;2019;760000620;760782227;0;;;0;;;0;;;0;;;1;B;;0;;;0;;;0;;;0;;;1;1;ROUEN COEUR DE SEINE;;;;;0.2;;0.2;;;0.2;;;0.2;
ORG;2019;760000802;760782425;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;ROUEN COEUR DE SEINE;;;;;0.1;;;;;;;;0.15;
ORG;2019;760020529;760000257;0;;;0;;;0;;;0;;;0;;;0;;;0;;;168;C;;0;;;0;;;;;;;0;0;0;0;0;0;0;0;0;0
ORG;2019;760021329;760000448;;;;;;;;;;1;B;;;;;1;A;;;;;4;C;D;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2019;760023671;760780239;;;;7;C;;;;;;;;1;D;;;;;6;C;;90;C;A;;;;0;;;;;;;1;;0.68;;;;;;22.64;
ORG;2019;760025312;760000315;;;;2;C;C;;;;;;;;;;;;;;;;45;C;D;;;;0;;;;;;;;;;;4.63;;;3.96;;
ORG;2019;760025668;140000852;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;760025908;140000852;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;760026088;140000852;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;760029017;920030269;;;;1;;;;;;;;;;;;;;;;;;21;;;;;;0;;;;;;;1;;;;;;;;;
ORG;2019;760034637;760000448;;;;;;;;;;;;;;;;;;;;;;4;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;760035592;140000852;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;760780205;760000125;;;;;;;;;;;;;;;;2;A;B;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;760780288;750005068;;;;;;;;;;;;;;;;;;;;;;3;C;A;;;;0;;;;;;;0.2;;;;;;;;;
ORG;2019;760780619;760000307;;;;4;C;;;;;;;;;;;1;D;;;;;1;D;;1;G;;0;;;;;;;0.2;;;;0.2;;0.2;;;
ORG;2019;760780668;760000331;;;;;;;;;;;;;;;;;;;;;;;;;1;C;E;0;;;;;;;;;;;;;0.04;;;0.08
ORG;2019;760780676;750034589;13;C;D;;;;;;;1;A;;;;;3;G;;;;;13;A;C;1;C;;0;;;;;;;0;0;0;0;0;0;0;0;0;0
ORG;2019;760780692;760025734;;;;;;;;;;;;;;;;;;;;;;1;A;E;;;;1;1;ROUEN COEUR DE SEINE;;;;;;;;;;;;;;
ORG;2019;760780783;760000406;;;;;;;;;;;;;;;;1;D;;;;;10;C;A;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;760780791;760000414;;;;;;;;;;;;;;;;;;;;;;18;C;;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;760780825;760000430;;;;;;;;;;;;;;;;;;;;;;27;C;A;;;;0;;;;;;;0.2;;;;;;;;;0.1
ORG;2019;760780981;760027342;0;;;0;;;0;;;0;;;0;;;0;;;0;;;34;A;B;11;A;C;0;;;;;;;0.2;;;;;;;;;
ORG;2019;760781054;930019484;;;;;;;;;;;;;;;;;;;;;;3;C;E;;;;0;;;;;;;;;;0.4;;;;;;
ORG;2019;760783159;760000851;;;;;;;;;;;;;;;;;;;;;;25;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;760783522;760780239;;;;7;C;;;;;;;;1;D;;;;;6;C;;90;C;A;;;;0;;;;;;;1;;0.68;;;;;;22.64;
ORG;2019;760783530;760780239;;;;7;C;;;;;1;D;;;;;;;;6;C;;90;C;A;;;;0;;;;;;;1;;0.68;;;;;;22.64;
ORG;2019;760805770;760780726;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.75;;;1.25;;
ORG;2019;760913137;760009001;;;;;;;;;;;;;;;;;;;;;;3;A;C;;;;0;;;;;;;0.2;;;;;;;;;
ORG;2019;760917773;140000852;;;;;;;;;;;;;;;;;;;;;;4;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;760920603;760920587;;;;;;;;;;;;;;;;;;;;;;1;C;;1;A;B;0;;;;;;;0.1;;;0.26;;;0.1;;;6.62
ORG;2019;760920918;760000273;;;;;;;;;;;;;;;;2;A;B;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;760921809;760000273;;;;;;;;;;;;;;;;2;A;B;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;770000131;770021145;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.82;;;;;;
ORG;2019;770000149;770021152;;;;1;C;;;;;;;;;;;1;D;;1;C;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;770000156;770110054;1;A;;1;C;;;;;1;D;;;;;;;;1;C;;;;;;;;;;;;;;;;9.78;;7.18;;;;;;
ORG;2019;770000164;770021152;;;;;;;;;;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;770000172;770110070;;;;;;;;;;2;C;A;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;770000180;770110054;;;;1;D;;;;;;;;;;;;;;;;;36;A;B;;;;;;;;;;;;;;;;;;;;
ORG;2019;770000214;770021152;;;;2;C;C;;;;;;;;;;1;D;;1;C;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;770000420;770700029;;;;2;A;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;0;0.36;;0.03;;;;;;
ORG;2019;770000446;770021145;;;;;;;;;;;;;;;;1;D;;;;;;;;1;A;;;;;;;;;;;;8.77;;;;;;
ORG;2019;770001873;940000060;;;;;;;;;;;;;;;;;;;;;;2;C;D;;;;0;;;;;;;0.01;;;;;;;;;
ORG;2019;770003788;770003739;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;3;;;;;
ORG;2019;770006138;770020113;;;;;;;;;;;;;;;;;;;;;;16;C;D;;;;0;;;;;;;0.2;;;;;;;;;
ORG;2019;770016475;770014207;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;77 NORD;;;;;;;;;;;;;;
ORG;2019;770016491;770016483;0;;;0;;;0;;;0;;;0;;;1;A;B;0;;;0;;;0;;;0;;;;;;;0;0;0;0;0;0;0;0;0;0
ORG;2019;770019032;770021145;;;;;;;;;;;;;;;;1;D;;;;;;;;;;;;;;;;;;;;;2.46;;;;;;
ORG;2019;770020477;750720468;;;;;;;;;;;;;;;;1;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;770020949;770015030;;;;;;;;;;;;;;;;;;;;;;;;;1;A;;1;1;77 NORD;;;;;0;;;;;;;;;
ORG;2019;770021186;770021160;;;;;;;;;;;;;;;;;;;;;;8;C;D;;;;0;;;;;;;0.13;0;0;0;0;0;0;0;0;0
ORG;2019;770021251;440052041;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2019;770150027;750720575;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;77 NORD;;;;;;;;;;;;;;
ORG;2019;770300143;770000362;;;;3;A;B;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.25;0;;;0;;;0;;
ORG;2019;770300192;770000313;;;;;;;;;;;;;;;;;;;;;;1;;;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;770300218;440052041;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2019;770300259;770000347;;;;2;C;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0.1;;;2.8;;;0.5;;
ORG;2019;770420024;930027347;;;;;;;;;;;;;;;;;;;;;;1;D;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;770700011;930027347;;;;;;;;;;;;;;;;;;;;;;134;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;770701225;750721334;1;C;;;;;;;;;;;;;;;;;;;;1;C;;;;;1;1;77 NORD;;;;;0.2;;;0.23;;;;;;
ORG;2019;770790707;770000719;;;;;;;;;;;;;;;;;;;;;;28;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;770803989;770000925;;;;;;;;;;;;;;;;;;;;;;9;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;770813400;770001014;;;;;;;;;;;;;;;;1;A;;;;;28;C;;3;;;0;;;;;;;;;;;;;;;;
ORG;2019;770813426;770813418;;;;;;;;;;;;;;;;;;;;;;2;A;C;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2019;770813459;940000060;;;;;;;;;;;;;;;;;;;;;;2;C;D;;;;0;;;;;;;0.01;;;;;;;;;
ORG;2019;770814986;940000060;;;;;;;;;;;;;;;;;;;;;;1;D;;;;;0;;;;;;;0.01;;;;;;;;;
ORG;2019;780000287;780110011;;;;2;C;A;;;;;;;;;;;;;;;;112;C;A;;;;;;;;;;;;1.34;2.78;2.28;3;;;8.92;1.35;2.03
ORG;2019;780000295;780002697;0;;;1;A;;0;;;0;;;0;;;1;D;;0;;;57;D;C;0;;;0;;;;;;;0.1;0;0.9;1.2;0;0;3.7;0;0.25;10.75
ORG;2019;780000303;780024113;;;;1;A;D;;;;;;;1;A;;1;D;;;;;;;;;;;;;;;;;;2.5;3.51;0;5.33;10;;3.8;48;;2.4
ORG;2019;780000311;780001236;;;;1;A;;;;;;;;2;B;;;;;;;;12;D;C;;;;0;;;;;;;0.6;;4.11;6.96;;1.39;;;12.47;
ORG;2019;780000329;780110052;;;;5;A;B;;;;;;;;;;;;;;;;239;C;D;;;;;;;;;;;0.4;0;4.23;1.14;0;;3.48;0;0.2;3.51
ORG;2019;780000337;780001236;;;;1;A;;;;;;;;2;B;;;;;;;;12;D;C;;;;0;;;;;;;0.6;;4.11;6.96;;1.39;;;12.47;
ORG;2019;780000378;780130027;;;;4;A;C;;;;;;;;;;;;;;;;7;C;D;;;;;;;;;;;0.1;0;0;0;0;0;0;0;0;0
ORG;2019;780000386;780021788;;;;1;C;;1;A;;;;;;;;;;;;;;5;C;;1;D;;;;;;;;;0.05;;;;;0.7;;;;
ORG;2019;780000402;780024113;;;;1;A;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;780001467;780023156;;;;;;;;;;;;;;;;1;A;;;;;;;;;;;0;;;;;;;;;;;1;;;1;;
ORG;2019;780001657;780530010;;;;;;;;;;;;;1;B;;;;;;;;3;A;;;;;1;1;YVELINES SUD;;;;;;;;;;0.04;;;;1.05
ORG;2019;780001707;780822920;;;;;;;;;;;;;;;;1;;;;;;;;;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2019;780004529;310021233;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;YVELINES SUD;YVELINES NORD;;;;2;1;1;;1;2;;1;1;
ORG;2019;780018727;780018719;;;;;;;;;;;;;;;;3;A;;;;;16;C;D;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2019;780020111;;;;;;;;;;;;;;1;B;;;;;;;;2;E;C;1;C;;0;;;;;;;0;0;0;0;0;0;0;0;0;0
ORG;2019;780022737;780000675;;;;;;;;;;;;;;;;3;A;;;;;;;;;;;0;;;;;;;1;;;;;;;;;1
ORG;2019;780022760;310021258;;;;1;C;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;1;;;;;;;;;
ORG;2019;780023545;750720609;;;;;;;;;;;;;;;;;;;;;;46;C;D;;;;0;;;;;;;;;;;;;;;;
ORG;2019;780140018;750005068;;;;;;;;;;2;G;G;;;;1;A;;;;;20;C;;4;G;;1;1;YVELINES SUD;;;;;0.5;0;0;0;0;0;0;0;0;0
ORG;2019;780140042;780017455;;;;;;;;;;;;;;;;;;;;;;4;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;780140075;750721391;;;;;;;;;;;;;;;;;;;;;;48;A;C;;;;0;;;;;;;0;0;0;0;0;0;0;0;0;0
ORG;2019;780150066;780808614;14;C;;1;C;;;;;;;;;;;1;D;;;;;30;C;;;;;0;;;;;;;0.6;;;;1;;;;;
ORG;2019;780170056;780825097;10;C;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;;;;;;;;;
ORG;2019;780300075;780000485;;;;;;;;;;;;;;;;1;D;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;780300125;780000535;;;;;;;;;;;;;;;;;;;;;;19;C;D;;;;0;;;;;;;0.1;0;0;0;0;0;0;0;0;0
ORG;2019;780300208;780000576;;;;;;;;;;;;;;;;;;;;;;;;;2;G;;1;1;YVELINES NORD;;;;;;;;;;;;;;
ORG;2019;780300406;780018032;22;;;;;;;;;;;;;;;;;;;;;26;C;C;;;;1;1;YVELINES SUD;;;;;;;;;;;;;;
ORG;2019;780300414;780000675;;;;;;;;;;;;;;;;4;A;B;;;;;;;;;;0;;;;;;;1;;;;;;;;;1
ORG;2019;780300422;780002259;;;;1;D;;;;;;;;;;;;;;;;;22;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;780310025;920030269;;;;;;;;;;;;;;;;;;;;;;13;A;;2;A;;0;;;;;;;;;;;;;;;;
ORG;2019;780420022;930027347;1;C;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;780630026;750803900;0;;;1;C;;0;;;0;;;0;;;0;;;0;;;19;C;D;0;;;0;;;;;;;0;;;;;;;;;
ORG;2019;780700050;780023156;;;;;;;;;;;;;;;;1;A;;;;;;;;;;;0;;;;;;;1;1;;;1;;;2;;
ORG;2019;780800256;780110078;;;;7;A;B;;;;;;;1;F;;1;D;;2;;;118;C;D;50;;;;;;;;;;;;4.32;10.24;13.25;0.95;;30.86;11.08;
ORG;2019;780822748;780002697;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;YVELINES NORD;;;;;;;;;;;;;;
ORG;2019;780825816;780003638;;;;;;;;;;1;C;;;;;;;;;;;2;C;D;;;;0;;;;;;;0.1;0.1;;;0.3;;;0.2;;
ORG;2019;790000087;790000012;;;;4;A;B;;;;;;;;;;2;D;;;;;;;;;;;0;;;;;;;;;;;0.34;;0.38;1.58;6.95;
ORG;2019;790000145;790000079;;;;1;A;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.05;
ORG;2019;790000186;790000178;;;;;;;;;;;;;;;;;;;;;;18;A;;;;;0;;;;;;;;;;;;;0.19;;;
ORG;2019;790000681;790002497;;;;;;;;;;;;;;;;;;;;;;25;C;A;2;G;;1;1;DEUX SÈVRES;;;;;0.01;;;0.01;;;0.4;;;
ORG;2019;790007306;860000348;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;1;1;DEUX SÈVRES;;;;;;;;;;;;;;
ORG;2019;790008064;790002497;;;;;;;;;;;;;;;;;;;;;;20;C;A;;;;0;;;;;;;0.1;0.05;;;;;;0.05;;
ORG;2019;790009948;790001242;;;;;;;;;;;;;;;;;;;;;;29;C;D;;;;0;;;;;;;;;;;;;;;;
ORG;2019;790016794;860000348;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;1;1;DEUX SÈVRES;;;;;;;;;;;;;;
ORG;2019;790017289;790017271;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;DEUX SÈVRES;;;;;0;;;;;;;;;
ORG;2019;790019848;790006654;;;;2;A;C;;;;;;;;;;;;;2;C;;115;A;C;;;;;;;;;;;;;;;;;;;;
ORG;2019;800000143;800000028;;;;1;;;;;;;;;;;;1;;;;;;245;;;;;;;;;;;;;;;;;;;;;;
ORG;2019;800000184;800000036;;;;1;A;;;;;1;D;;1;B;;;;;;;;;;;;;;1;1;SOMME LITTORAL SUD;;;;;0;;;;;;;;0.11;
ORG;2019;800000200;800000051;;;;1;A;;;;;1;D;;1;B;;;;;;;;;;;;;;1;1;SOMME LITTORAL SUD;;;;;0;;;;;;;33.88;0.05;
ORG;2019;800000226;800000069;0;;;6;B;C;0;;;0;;;0;;;1;D;;1;C;;108;C;A;12;C;D;0;;;;;;;0.8;;;;;;;;;
ORG;2019;800000390;800000085;0;;;2;C;A;0;;;0;;;0;;;0;;;2;C;;32;D;C;0;;;0;;;;;;;0.1;2;;;;;;;;
ORG;2019;800000432;800000093;;;;3;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0.6;2.4;;0.5;0.7
ORG;2019;800000440;800000085;0;;;2;C;A;0;;;0;;;0;;;0;;;2;C;;32;D;C;0;;;;;;;;;;0.1;;;;;;;;;
ORG;2019;800000457;800000119;;;;4;E;A;;;;;;;;;;;;;2;C;C;29;C;E;;;;1;1;SOMME LITTORAL SUD;;;;;0.4;0.27;;;2.6;;;1;0.15;
ORG;2019;800000507;800000135;;;;3;A;B;;;;;;;;;;;;;1;C;;1;C;;2;C;C;1;1;SOMME LITTORAL SUD;;;;;;;;;;;;;;
ORG;2019;800000523;800000853;;;;;;;;;;;;;;;;;;;;;;29;C;A;;;;1;1;SOMME LITTORAL SUD;;;;;0.1;;;;;;;;;0.5
ORG;2019;800006124;800000044;;;;14;A;E;;;;;;;3;E;B;1;E;;1;C;A;587;C;D;;;;0;;;;;;;2.5;21.89;1.2;;23.8;;;55.6;19.61;
ORG;2019;800008989;800002941;;;;;;;;;;;;;;;;;;;;;;12;C;D;;;;0;;;;;;;1;;;;;;;;;
ORG;2019;800009466;800002982;;;;1;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.5;;;;;;;5;;
ORG;2019;800012528;800003071;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.05;2.04;;;;;;;;
ORG;2019;800015489;800000036;;;;1;A;;;;;1;D;;1;B;;;;;;;;;;;;;;1;1;SOMME LITTORAL SUD;;;;;0;0;;;;;;;;
ORG;2019;800015729;800015679;;C;;;;;;;;;;;;;;;;;;;;47;A;B;;;;0;;;;;;;;;;;;;;;;
ORG;2019;800016768;800003071;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;OISE NORD EST (ONE);;;;;;;;;;;;;;
ORG;2019;800016776;800000085;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;OISE NORD EST (ONE);;;;;;;;;;;;;;
ORG;2019;800018228;800018210;;;;;;;;;;;;;;;;2;A;B;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2019;800018491;800018483;0;;;1;C;D;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;;;;1;;;;;;;0.25;0;
ORG;2019;810000158;810100099;2;;;0;;;0;;;0;;;0;;;1;;;0;;;3;;;0;;;0;;;;;;;0;;;;;;;;;
