BOR;AN;FI;FI_EJ;PN_A1;PN_A2;PN_A3;PN_A4;PN_A5;PN_A6;PN_A7;PN_A73;PN_A8;PN_A9;PN_A74;PN_A10;PN_A11;PN_A12;PN_A13;PN_A75;PN_A14;PN_A15;PN_A16;PN_A17;PN_A18;PN_A19;PN_A20;PN_A21;PN_A22;PN_A23;PN_A24;PN_A25;PN_B25;PN_A26;PN_A27;PN_A28;PN_A29;PN_A30;PN_A31;PN_A32;PN_A33;PN_A34;PN_B30;PN_B31;PN_B32;PN_B33;PN_B34;PN_C30;PN_C31;PN_C32;PN_C33;PN_C34;PN_A35;PN_A36;PN_A37;PN_A38;PN_A39;PN_A40;PN_A41;PN_A42;PN_A43;PN_A44;PN_A45;PN_A46;PN_A47;PN_A48;PN_A49;PN_A50;PN_A51;PN_A53;PN_A54;PN_A55;PN_A56;PN_A57;PN_A58;PN_A59;PN_A60;PN_A61;PN_A62;PN_A63;PN_A64;PN_A65;PN_A66
PN;2019;590052049;590006268;0.08;0.01;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590052056;590051801;1.75;;1161;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590053955;;0.12;0.01;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590780060;590000022;0.6;0.11;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590780128;590000063;0.3;0.1;15;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590780250;590053955;0.23;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590780268;590053955;1.05;0.25;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;284;250;8;;0;;;;
PN;2019;590780284;590051801;3.36;0.1;1583;1;3.9;636;0;0;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590780342;590053955;0.11;0.01;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590780383;590000204;1;0.6;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590781571;590000402;0.2;0.1;229;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590781951;590053955;0.5;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590782181;590039863;0.06;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590782256;590000659;0.06;0.01;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;0;;;;;0;;;;
PN;2019;590782280;590004552;0.85;0.17;0;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590782298;590000675;1.5;0.5;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590782546;590000733;0.5;1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590782553;590000741;0.5;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590782611;750719239;0.4;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590782694;750034589;0.15;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590783171;590000980;0.6;0;0;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590783189;590004552;1.15;0.22;0;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;19;114;6292;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590784484;590001467;0.15;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590784864;590780193;;;1780;1;;;1;1;1;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;0;;;;;0;;;;
PN;2019;590784898;590780193;;;5;1;;;1;1;1;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590784914;590799995;1;0.25;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590785341;750005068;0.1;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590785374;620001834;0.3;0.12;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590785424;930019484;0.1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590786984;620020859;0.07;0;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590787529;590782215;;;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;;569;;1;922;;;;0;;;;
PN;2019;590787586;590780193;;;2004;1;;;1;1;1;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590788964;590001756;0.5;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590790473;620020859;0.55;0.01;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590790655;590002218;1;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590791091;590780193;;;5;1;;;1;1;1;0;;;;;;;;;;0;;;0;;;1;1;1;01/01/2015;706;253;0;100;;;;;;3;3;;7;2;1.05;1.05;;4.6;1.2;1;12;64;4004;1;13;1;3109;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590791109;590002234;0.1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590796975;590780193;6.6;1.8;12899;1;7.1;4882;1;1;1;0;;;;;;;;;;0;;;1;1596;580;1;1;1;;3289;1106;1;85;5;;5;10;2;1;;;6;4;2.55;;2.18;11.03;3.64;0;;;;0;;;;0;;;;0;;;1;1.9;0;;;;0;;;;;0;;;;
PN;2019;590797346;620020859;0.07;0;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590797353;590051801;1.67;0.1;5846;1;3.9;636;0;0;0;0;;;;;;;;;;0;;;0;;;1;1;1;01/04/2007;226;34;0;;1;;1;;;;;;;;0.7;;0.7;;;0;;;;0;;;;0;;;;0;;;1;1.78;0;;;;0;;;;;1;856;;0.25;0.25
PN;2019;590797387;590805628;0.5;0.15;207;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590801106;590782421;3.5;1.3;10118;1;2;747;0;0;0;0;;;;;;;;;;0;;;0;;;1;2;1;01/01/2005;604;228;0;30;8;5;2;3;2;;;;1;1;0.6;0.4;0.15;1.8;1.2;0;;;;0;;;;0;;;;0;;;1;1.2;0;;;;0;;;;;0;;;;
PN;2019;590804696;590781902;1.78;0.8;2946;1;1.5;533;0;0;0;0;;;;;;;;;;0;;;0;;;1;1;1;20/05/2011;564;284;0;46;1;1;;1;1;;;;4;1;0.5;0.5;;3.34;1.74;0;;;;0;;;;0;;;;1;38;5313;1;0.7;1;3;1078;251;1;2343;594;30;3.4;0;;;;
PN;2019;590804712;590003281;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;2;0;;;;0;;;;;0;;;;
PN;2019;590806360;590003596;1;0.1;702;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;0.25;349;;1;976;580;18;0.5;0;;;;
PN;2019;590809703;590004552;1.3;0.22;0;0;;;;;0;0;;;;;;;;;0;0;;;0;;;1;1;1;27/12/2005;155;64;0;20;;;;;;2;1;1;6;1;0.6;0.5;0.1;0.8;0.2;0;;;;0;;;;1;10;5;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590810784;590004685;1;0.2;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590811279;590780193;;;9604;1;;;1;1;1;0;;;;;;;;;;1;701;5345;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;1;1.8;584;;1;3657;1594;;5.1;0;;;;
PN;2019;590812186;590782421;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1.2;1;1.8;1101;344;1;1015;434;25;1.8;0;;;;
PN;2019;590812509;590799995;0.25;0.5;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590812749;590782215;;;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;20;12;6691;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590813176;590005278;0.1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590813382;590000386;0.77;0.22;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590813507;590000485;0.9;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;0;;;;;0;;;;
PN;2019;590815056;590005492;0.5;0;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590816310;590000048;0.5;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;1;54;0;0.1;0.1
PN;2019;590816427;590781829;0.3;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590817441;620003814;0.54;0.13;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590817458;590053955;0.24;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;590817839;590053955;0.35;0.13;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;30/06/2013;65;41;0;10;;;;1;;6;2;;1;1;1.3;0.4;;1.3;0.5;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;600000012;600100028;3.92;0.5;766;1;1;892;0;1;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;600000020;600100085;0.05;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;600000046;600100127;1;0.2;4;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;600000053;600101984;0.85;1.1;568;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;02/01/2006;955;434;1;120;;;;;;4;3;1;2;1;1.16;0.76;0.4;1.3;0.3;0;;;;0;;;;0;;;;0;;;1;2.28;0;;;;0;;;;;0;;;;
PN;2019;600000152;600100572;0.2;0.2;7;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;0;;95;43;0;60;0;0;0;0;0;1;1;0;0;0;0.1;0.1;0;0;0;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;600000186;600100648;1;0.2;296;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;0;;148;148;0;;;;;;;1;1;;1;1;0.3;0.3;;0.4;0.4;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;1968;508;;;0;;;;
PN;2019;600000194;600100713;3.63;0.68;2282;1;1.5;954;0;0;0;1;;799;2516;255;0;;312;1552;;0;;;0;;;1;3;1;01/01/2005;889;347;1;90;0;0;0;1;1;2;2;0;1;1;0.4;0.4;0;1.7;1.7;0;;;;1;23;13;7842;0;;;;0;;;1;;1;2.01;522;198;1;1463;866;15;1.12;0;;;;
PN;2019;600000285;600100721;1.3;0.74;;1;0.32;;0;0;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;600000467;600101984;4.27;0.5;2582;1;1.8;426;0;0;0;1;;644;3498;204;0;;395;759;1;0;;;0;;;1;1;1;02/01/2006;81;35;0;120;;;;1;1;1;1;;1;;0.1;0.1;;1.37;1;0;;;;0;;;;0;;;;0;;;1;2.98;1;2.1;594;376;1;364;160;9;0.7;0;;;;
PN;2019;600003008;600113278;0.1;0.05;208;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;600008643;600008635;0.1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;600009054;600000798;0.1;0;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;600010094;600100580;0.5;0;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;600100168;600106629;0.2;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;600100275;750034589;0.62;0.02;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;600100283;750710428;0.5;0.02;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;600100309;750721334;0.1;0.1;57;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;600100671;750034589;0.2;0.05;0;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;600100754;600000228;1;0.2;3007;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;2;0;;;;0;;;;;0;;;;
PN;2019;600100796;750720609;;;38;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;600100861;440052041;0.2;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;12;72;4059;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;600101687;600010037;0.11;0.02;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;600101943;750720609;0.15;0.1;16;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;600105381;600106611;0.02;0.1;0;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;600107049;;0.1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;600107494;600100713;;;;0;;;;;;0;;;;;;;;;;0;;;0;;;1;3;1;01/01/2005;889;347;1;90;0;0;0;1;1;2;2;0;1;1;0.4;0.4;0;1.7;1.7;0;;;;1;23;13;7842;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;600110175;600001234;0.4;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;600110399;600010201;0.05;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;600111124;600106611;0.02;0.1;0;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;600112460;600010201;0.05;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;600113476;600100721;1.3;0.74;;1;0.4;36;0;0;0;0;;;;;;;;;;0;;;0;;;1;1;1;01/01/2004;451;198;0;;0;0;0;0;0;2;2;0;0;0;0.45;0.45;0;0;0;0;;;;0;;;;0;;;;1;8;;1;1.63;1;2.3;;;1;2160;693;;0.5;0;;;;
PN;2019;610000028;610780025;0.5;;167;1;2.3;51;0;1;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;610000044;610780074;1;0.25;1747;1;1.2;171;0;0;0;0;;;;;;;;;;0;;;0;;;1;3;1;18/12/2012;477;164;1;40;2;1;;;;;;;3;2;0.17;0.08;;2.3;1;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;194;88;7;0.47;0;;;;
PN;2019;610000051;610780082;2.62;0.8;2964;1;1.7;440;1;1;0;1;;240;2220;15;112;;191;142;2;0;;;0;;;1;1;1;15/05/2005;685;304;0;250;1;1;;1;1;;;;2;;0.5;0.4;0.1;1.45;0.8;0;;;;1;12;7;4303;0;;;;0;;;1;1.31;1;2.03;387;86;1;2186;737;60;1.61;1;199;0;0.11;0.06
PN;2019;610000069;610780090;0.9;0.2;1865;1;1.5;107;1;1;0;1;610780025;640;1495;54;1460;;1657;;2;0;;;0;;;1;1;0;;199;160;1;6;;;;;;;;;3;1;;;;1.29;0.84;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;607;241;6;1.1;0;;;;
PN;2019;610000077;610780124;1;0.1;23;1;1;56;0;;0;0;;;;;;;;;;0;;;0;;;1;1;1;01/09/2006;284;186;1;49;1;1;;3;1;;;;;;0.3;0.3;;1.1;0.5;0;;;;0;;;;0;;;;0;;;0;;1;1;213;7;1;840;341;12;0.5;0;;;;
PN;2019;610000085;610780132;0.18;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;610000093;610780140;0.2;0.1;2;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;610000101;610780157;0.2;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;610000119;610780165;0.98;0.88;;1;0.86;;;;;0;;;;;;;;;;0;;;0;;;1;1;1;18/12/2012;365;;0;;;;;1;1;1;1;;1;;0.8;0.8;;1.6;1;0;;;;0;;;;0;;;;0;;;1;1.64;1;0.8;176;109;1;3769;595;5;3.1;0;;;;
PN;2019;610004269;610787038;0.05;0;0;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;610006256;610006769;0.01;0;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;610006421;610006413;0.3;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;610006777;610006769;0.01;0;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;610780108;610790594;;;26;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;15/01/2013;172;61;0;365;1;;;1;1;;;;1;1;0.04;;;1.45;1.45;0;;;;0;;;;1;6;2;1;0;;;0;;1;0.5;53;;1;504;48;4;0.4;0;;;;
PN;2019;610780116;610790594;0.7;0.2;98;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;2;134;24;1;1151;202;4;2.1;0;;;;
PN;2019;610780371;760025734;0.1;0.05;22;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;10;8;151;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;610780389;610787764;0.1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;1;1;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;610784050;610780082;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;12;7;4303;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;610784423;610787285;0.02;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2019;620000026;620003814;3;1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;30/07/2013;287;152;0;120;2;;2;2;1;2;;2;;;0.6;;0.6;2;1;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
