BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;GARDED;ASTDED
PERINAT_P;2019;800000143;800000028;M1030;0;0;0;1;;0;
PERINAT_P;2019;800000143;800000028;M1140;0;3;0.45;0;1;;
PERINAT_P;2019;800000143;800000028;M2050;5;2;5.44;1;0;;
PERINAT_P;2019;800000143;800000028;MAUT;3;1;2.55;;;;
PERINAT_P;2019;800000143;800000028;MIVG;0;0;0.15;;;;
PERINAT_P;2019;800000143;800000028;N2200;6;5;8.78;;;;
PERINAT_P;2019;800000143;800000028;N2340;2;2;3.6;;;;
PERINAT_P;2019;800000143;800000028;N2530;6;2;8.18;;;;
PERINAT_P;2019;800000143;800000028;N2700;0;3;0.59;;;;
PERINAT_P;2019;800000143;800000028;N2800;12;10;19.04;;;;
PERINAT_P;2019;800000143;800000028;N280H;12;10;19.04;;;;
PERINAT_P;2019;800000143;800000028;NAUT;24;9;29.58;;;;
PERINAT_P;2019;800000226;800000069;M2050;;3;1;0;0;;
PERINAT_P;2019;800000226;800000069;N2800;;2;1.8;;;;
PERINAT_P;2019;800000226;800000069;NAUT;;2;1.66;;;;
PERINAT_P;2019;800000432;800000093;M1140;1;2;2.21;0;1;;
PERINAT_P;2019;800000432;800000093;M2050;3;;4.14;0;1;;
PERINAT_P;2019;800000432;800000093;MIVG;1;;0.05;;;;
PERINAT_P;2019;800000432;800000093;N2340;1;1;1.9;;;;
PERINAT_P;2019;800000432;800000093;N2530;;1;0.5;;;;
PERINAT_P;2019;800000432;800000093;N2800;2;7;7.38;;;;
PERINAT_P;2019;800000432;800000093;N280H;;;1;;;;
PERINAT_P;2019;800000432;800000093;NAUT;3;9;7.58;;;;
PERINAT_P;2019;800006124;800000044;M1030;;;;1;1;1;0
PERINAT_P;2019;800006124;800000044;M1140;1;13;5.42;1;1;;
PERINAT_P;2019;800006124;800000044;M2050;0;25;6.14;1;0;;
PERINAT_P;2019;800006124;800000044;MAUT;0;7;2.35;;;;
PERINAT_P;2019;800006124;800000044;N2200;43;11;49.44;;;;
PERINAT_P;2019;800006124;800000044;N2340;14;11;20.82;;;;
PERINAT_P;2019;800006124;800000044;N2530;15;3;16.83;;;;
PERINAT_P;2019;800006124;800000044;N2700;1;1;1.75;;;;
PERINAT_P;2019;800006124;800000044;N2800;34;20;49.33;;;;
PERINAT_P;2019;800006124;800000044;N280H;34;20;49.33;;;;
PERINAT_P;2019;800006124;800000044;NAUT;39;17;49.24;;;;
PERINAT_P;2019;800009920;800003071;M1030;14;1;14;1;1;1;1
PERINAT_P;2019;800009920;800003071;M1140;6;2;7;0;1;;
PERINAT_P;2019;800009920;800003071;M2050;13;0;13;1;1;;
PERINAT_P;2019;800009920;800003071;N2200;1;1;1;;;;
PERINAT_P;2019;800009920;800003071;N2340;9;1;8.26;;;;
PERINAT_P;2019;800009920;800003071;N2530;12;5;15.21;;;;
PERINAT_P;2019;800009920;800003071;N2700;;2;1.16;;;;
PERINAT_P;2019;800009920;800003071;N2800;21;14;28.84;;;;
PERINAT_P;2019;800009920;800003071;N280H;21;14;28.84;;;;
PERINAT_P;2019;800009920;800003071;NAUT;6;1;6.72;;;;
PERINAT_P;2019;810000224;810000471;M1030;6;2;7.5;1;0;0;
PERINAT_P;2019;810000224;810000471;M1140;2;;2;0;1;;
PERINAT_P;2019;810000224;810000471;M2050;2;1;2.35;0;1;;
PERINAT_P;2019;810000224;810000471;N2340;5;2;4.65;;;;
PERINAT_P;2019;810000224;810000471;N2800;4;4;7.3;;;;
PERINAT_P;2019;810000224;810000471;N280H;4;4;7.3;;;;
PERINAT_P;2019;810000505;810000331;M1030;0;0;0;1;0;0;0
PERINAT_P;2019;810000505;810000331;M1140;0;5;1.27;0;1;;
PERINAT_P;2019;810000505;810000331;M2050;0;7;4.53;0;1;;
PERINAT_P;2019;810000505;810000331;N2200;5;1;5.91;;;;
PERINAT_P;2019;810000505;810000331;N2340;3;4;5.53;;;;
PERINAT_P;2019;810000505;810000331;N2530;5;10;13.74;;;;
PERINAT_P;2019;810000505;810000331;N2800;15;5;18.1;;;;
PERINAT_P;2019;810000505;810000331;N280H;15;5;18.1;;;;
PERINAT_P;2019;810000505;810000331;NAUT;11;5;12.49;;;;
PERINAT_P;2019;810000521;810000380;M1030;9;7;3.22;1;0;0;0
PERINAT_P;2019;810000521;810000380;M1140;4;4;1.51;0;1;;
PERINAT_P;2019;810000521;810000380;M2050;10;0;4.33;1;0;;
PERINAT_P;2019;810000521;810000380;MIVG;1;;0.05;;;;
PERINAT_P;2019;810000521;810000380;N2200;1;;1.11;;;;
PERINAT_P;2019;810000521;810000380;N2340;12;8;9.31;;;;
PERINAT_P;2019;810000521;810000380;N2530;32;6;26.75;;;;
PERINAT_P;2019;810000521;810000380;N2700;;1;0.12;;;;
PERINAT_P;2019;810000521;810000380;N2800;19;13;23.67;;;;
PERINAT_P;2019;810000521;810000380;N280H;14;7;9.53;;;;
PERINAT_P;2019;810000521;810000380;NAUT;9;7;8.11;;;;
PERINAT_P;2019;810000562;810000455;M1030;1;2;2.94;0;1;0;0
PERINAT_P;2019;810000562;810000455;M1140;1;1;2.25;0;1;;
PERINAT_P;2019;810000562;810000455;M2050;1;2;2.56;0;1;;
PERINAT_P;2019;810000562;810000455;MIVG;;1;0.4;;;;
PERINAT_P;2019;810000562;810000455;N2800;11;6;16.04;;;;
PERINAT_P;2019;810000562;810000455;N280H;7;1;6;;;;
PERINAT_P;2019;820000032;820000016;M1140;;3;0.9;0;1;;
PERINAT_P;2019;820000032;820000016;M2050;7;1;6.61;0;1;;
PERINAT_P;2019;820000032;820000016;N2200;;1;0.41;;;;
PERINAT_P;2019;820000032;820000016;N2340;1;1;1.8;;;;
PERINAT_P;2019;820000032;820000016;N2530;10;6;13.75;;;;
PERINAT_P;2019;820000032;820000016;N2800;12;5;16.01;;;;
PERINAT_P;2019;820000032;820000016;NAUT;8;9;11.25;;;;
PERINAT_P;2019;820000040;820000081;M1030;4;;4;0;1;;
PERINAT_P;2019;820000040;820000081;M1140;3;;3;0;1;;
PERINAT_P;2019;820000040;820000081;M2050;4;;3.5;0;1;;
PERINAT_P;2019;820000040;820000081;N2340;1;;1;;;;
PERINAT_P;2019;820000040;820000081;N2530;6;4;10.15;;;;
PERINAT_P;2019;820000040;820000081;N2800;5;8;11.66;;;;
PERINAT_P;2019;820000040;820000081;N280H;5;8;11.66;;;;
PERINAT_P;2019;820000040;820000081;NAUT;2;2;3.82;;;;
PERINAT_P;2019;820000057;820000131;M1030;8;;8;0;1;0;0
PERINAT_P;2019;820000057;820000131;M1140;2;1;2.1;0;1;;
PERINAT_P;2019;820000057;820000131;M2050;4;;4;0;1;;
PERINAT_P;2019;820000057;820000131;N2530;10;2;12.4;;;;
PERINAT_P;2019;820000057;820000131;N2800;4;8;11.87;;;;
PERINAT_P;2019;820000057;820000131;N280H;4;8;11.87;;;;
PERINAT_P;2019;820000057;820000131;NAUT;1;1;1.3;;;;
PERINAT_P;2019;830000279;830100517;M1140;0;3;1.94;;;;
PERINAT_P;2019;830000279;830100517;M2050;0;5;2.72;;;;
PERINAT_P;2019;830000279;830100517;N2530;10;2;9.28;;;;
PERINAT_P;2019;830000279;830100517;N2700;0;1;0.68;;;;
PERINAT_P;2019;830000279;830100517;N2800;12;5;15.76;;;;
PERINAT_P;2019;830000279;830100517;N280H;12;5;15.76;;;;
PERINAT_P;2019;830000279;830100517;NAUT;12;5;13.89;;;;
PERINAT_P;2019;830000287;830100525;M1030;8;4;1;1;0;1;0
PERINAT_P;2019;830000287;830100525;M1140;3;1;2;0;1;;
PERINAT_P;2019;830000287;830100525;M2050;;6;2.98;0;1;;
PERINAT_P;2019;830000287;830100525;N2700;;1;0.5;;;;
PERINAT_P;2019;830000287;830100525;N2800;6;19;14.12;;;;
PERINAT_P;2019;830000287;830100525;N280H;6;19;14.12;;;;
PERINAT_P;2019;830000287;830100525;NAUT;;1;0.4;;;;
PERINAT_P;2019;830000295;830100533;M1030;3;;3;;;;
PERINAT_P;2019;830000295;830100533;M1140;4;3;5.5;;;;
PERINAT_P;2019;830000295;830100533;M2050;3;0;3;;;;
PERINAT_P;2019;830000295;830100533;MIVG;3;;3;;;;
PERINAT_P;2019;830000295;830100533;N2340;1;0;1;;;;
PERINAT_P;2019;830000295;830100533;N2530;14;;13.8;;;;
PERINAT_P;2019;830000295;830100533;N2700;1;;0.2;;;;
PERINAT_P;2019;830000295;830100533;N2800;6;18;19;;;;
PERINAT_P;2019;830000295;830100533;N280H;6;18;19;;;;
PERINAT_P;2019;830000311;830100566;M1140;4;1;2.15;0;1;;
PERINAT_P;2019;830000311;830100566;M2050;4;4;3.13;1;0;;
PERINAT_P;2019;830000311;830100566;N2200;5;;2.45;;;;
PERINAT_P;2019;830000311;830100566;N2340;5;2;2.45;;;;
PERINAT_P;2019;830000311;830100566;N2530;19;1;19.28;;;;
PERINAT_P;2019;830000311;830100566;N2700;1;;0.5;;;;
PERINAT_P;2019;830000311;830100566;N2800;18;8;24.17;;;;
PERINAT_P;2019;830000311;830100566;N280H;11;4;13.09;;;;
PERINAT_P;2019;830000311;830100566;NAUT;8;;4.63;;;;
PERINAT_P;2019;830000337;830100590;M1030;;8;1.98;0;1;1;
PERINAT_P;2019;830000337;830100590;M1140;;5;2.09;0;1;;
PERINAT_P;2019;830000337;830100590;M2050;;4;1.64;0;1;;
PERINAT_P;2019;830000337;830100590;N2530;12;;12.07;;;;
PERINAT_P;2019;830000337;830100590;N2700;1;;0.2;;;;
PERINAT_P;2019;830000337;830100590;N2800;11;6;14.61;;;;
PERINAT_P;2019;830000337;830100590;N280H;6;;6;;;;
PERINAT_P;2019;830000337;830100590;NAUT;;1;0.85;;;;
PERINAT_P;2019;830000345;830100616;M1030;23;7;27.03;1;;1;
PERINAT_P;2019;830000345;830100616;M1140;8;15;18.34;1;0;;
PERINAT_P;2019;830000345;830100616;M2050;6;8;10.87;1;0;;
PERINAT_P;2019;830000345;830100616;N2340;1;3;3.57;;;;
PERINAT_P;2019;830000345;830100616;N2530;20;34;39.56;;;;
PERINAT_P;2019;830000345;830100616;N2800;21;59;58.4;;;;
PERINAT_P;2019;830000345;830100616;NAUT;5;42;29.66;;;;
PERINAT_P;2019;830100251;830000063;MIVG;2;;;;;;
PERINAT_P;2019;830100434;830000196;M1030;9;;9;1;;;
PERINAT_P;2019;830100434;830000196;M1140;3;2;4;0;1;;
PERINAT_P;2019;830100434;830000196;M2050;11;1;11.5;1;;;
PERINAT_P;2019;830100434;830000196;MIVG;7;;2;;;;
PERINAT_P;2019;830100434;830000196;N2200;2;1;3.26;;;;
PERINAT_P;2019;830100434;830000196;N2340;1;;1.04;;;;
PERINAT_P;2019;830100434;830000196;N2530;15;;16.13;;;;
PERINAT_P;2019;830100434;830000196;N2700;;1;0.5;;;;
PERINAT_P;2019;830100434;830000196;N2800;10;13;20.09;;;;
PERINAT_P;2019;830100434;830000196;N280H;6;5;10.71;;;;
PERINAT_P;2019;830100434;830000196;NAUT;7;;7.14;;;;
PERINAT_P;2019;830100608;830100616;M1140;;8;1.11;;;;
PERINAT_P;2019;830100608;830100616;M2050;;5;1.48;;;;
PERINAT_P;2019;840000285;840000608;M1030;;;;1;0;1;0
PERINAT_P;2019;840000285;840000608;M1140;2;0;2;0;1;;
PERINAT_P;2019;840000285;840000608;M2050;10;;10;1;1;;
PERINAT_P;2019;840000285;840000608;N2200;3;0;4.01;;;;
PERINAT_P;2019;840000285;840000608;N2340;2;1;5;;;;
PERINAT_P;2019;840000285;840000608;N2530;14;0;15.66;;;;
PERINAT_P;2019;840000285;840000608;N2700;0;1;0.7;;;;
PERINAT_P;2019;840000285;840000608;N2800;13;8;22.31;;;;
PERINAT_P;2019;840000343;840000012;M1140;;1;0.6;0;0;;
PERINAT_P;2019;840000343;840000012;M2050;;1;0.5;0;0;;
PERINAT_P;2019;840000343;840000012;N2800;1;1;1.1;;;;
PERINAT_P;2019;840000343;840000012;NAUT;;1;0.5;;;;
PERINAT_P;2019;840000392;840000046;M1030;;6;1.57;;;;
PERINAT_P;2019;840000392;840000046;M1140;;7;1.89;;;;
PERINAT_P;2019;840000392;840000046;M2050;;7;3.5;;;;
PERINAT_P;2019;840000392;840000046;MAUT;;3;0.63;;;;
PERINAT_P;2019;840000392;840000046;N2530;;15;14.74;;;;
PERINAT_P;2019;840000392;840000046;N2700;;1;0.5;;;;
PERINAT_P;2019;840000392;840000046;N2800;18;11;25.77;;;;
PERINAT_P;2019;840000392;840000046;N280H;5;2;6.07;;;;
PERINAT_P;2019;840000392;840000046;NAUT;22;6;25.15;;;;
PERINAT_P;2019;840000418;840004659;M1030;;;;;1;;0
PERINAT_P;2019;840000418;840004659;M1140;;3;1.2;0;1;;
PERINAT_P;2019;840000418;840004659;M2050;1;6;3;0;1;;
PERINAT_P;2019;840000418;840004659;MIVG;;1;0.4;;;;
PERINAT_P;2019;840000418;840004659;N2530;9;7;14.6;;;;
PERINAT_P;2019;840000418;840004659;N2700;;1;0.25;;;;
PERINAT_P;2019;840000418;840004659;N2800;10;7;13.5;;;;
PERINAT_P;2019;840000418;840004659;N280H;4;3;6;;;;
PERINAT_P;2019;840000418;840004659;NAUT;2;1;2.25;;;;
PERINAT_P;2019;840000483;840000087;M1030;1;1;1.4;1;0;0;0
PERINAT_P;2019;840000483;840000087;M1140;1;1;1.3;0;1;;
PERINAT_P;2019;840000483;840000087;M2050;5;3;4.68;1;0;;
PERINAT_P;2019;840000483;840000087;MIVG;;1;0.1;;;;
PERINAT_P;2019;840000483;840000087;N2340;1;;1;;;;
PERINAT_P;2019;840000483;840000087;N2530;10;1;10.9;;;;
PERINAT_P;2019;840000483;840000087;N2700;;1;0.49;;;;
PERINAT_P;2019;840000483;840000087;N2800;14;10;22.66;;;;
PERINAT_P;2019;840000483;840000087;N280H;13;8;11.2;;;;
PERINAT_P;2019;840000483;840000087;NAUT;12;4;14.16;;;;
PERINAT_P;2019;840000491;130041916;M1030;0;1;0.6;1;0;1;
PERINAT_P;2019;840000491;130041916;M1140;0;5;1.85;1;0;;
PERINAT_P;2019;840000491;130041916;M2050;0;6;1.22;1;0;;
PERINAT_P;2019;840000491;130041916;MIVG;0;2;0.1;;;;
PERINAT_P;2019;840000491;130041916;N2200;;2;0.66;;;;
PERINAT_P;2019;840000491;130041916;N2340;;1;0.6;;;;
PERINAT_P;2019;840000491;130041916;N2530;2;16;7.32;;;;
PERINAT_P;2019;840000491;130041916;N2700;;1;0.5;;;;
PERINAT_P;2019;840000491;130041916;N2800;;20;7.51;;;;
PERINAT_P;2019;840000491;130041916;N280H;;20;7.51;;;;
PERINAT_P;2019;840000491;130041916;NAUT;;16;5.28;;;;
PERINAT_P;2019;840000525;840000111;M2050;;1;0.1;;;;
PERINAT_P;2019;840000525;840000111;N2800;;2;0.8;;;;
PERINAT_P;2019;840000533;840000129;M2050;1;;0.4;;;;
PERINAT_P;2019;840000533;840000129;N2700;1;;0.1;;;;
PERINAT_P;2019;840000533;840000129;N2800;;1;1.39;;;;
PERINAT_P;2019;840000533;840000129;NAUT;;1;0.61;;;;
PERINAT_P;2019;840001861;840006597;M1030;0;15;2.82;1;0;0;0
PERINAT_P;2019;840001861;840006597;M1140;4;2;5.8;1;0;;
PERINAT_P;2019;840001861;840006597;M2050;1;9;6.8;1;0;;
PERINAT_P;2019;840001861;840006597;MIVG;0;2;0.53;;;;
PERINAT_P;2019;840001861;840006597;N2200;6;15;11.43;;;;
PERINAT_P;2019;840001861;840006597;N2340;32;13;39.26;;;;
PERINAT_P;2019;840001861;840006597;N2530;43;17;57.44;;;;
PERINAT_P;2019;840001861;840006597;N2700;0;2;1.24;;;;
PERINAT_P;2019;840001861;840006597;N2800;45;19;56.09;;;;
PERINAT_P;2019;840001861;840006597;NAUT;12;111;51.46;;;;
PERINAT_P;2019;850000118;850013244;M1030;8;;8;1;1;0;0
PERINAT_P;2019;850000118;850013244;M1140;2;;2;0;0;;
PERINAT_P;2019;850000118;850013244;M2050;6;;6;1;1;;
PERINAT_P;2019;850000118;850013244;N2340;1;;1;;;;
PERINAT_P;2019;850000118;850013244;N2530;7;3;7.9;;;;
PERINAT_P;2019;850000118;850013244;N2700;;1;0.12;;;;
PERINAT_P;2019;850000118;850013244;N2800;7;8;10.96;;;;
PERINAT_P;2019;850000118;850013244;N280H;7;8;10.96;;;;
PERINAT_P;2019;850000118;850013244;NAUT;;1;0.1;;;;
PERINAT_P;2019;850000142;850000019;M1140;;10;2.36;;;;
PERINAT_P;2019;850000142;850000019;M2050;3;14;11.29;;;;
PERINAT_P;2019;850000142;850000019;MAUT;;6;1.2;;;;
PERINAT_P;2019;850000142;850000019;N2200;8;16;20.89;;;;
PERINAT_P;2019;850000142;850000019;N2340;4;8;8.72;;;;
PERINAT_P;2019;850000142;850000019;N2530;8;8;13.33;;;;
PERINAT_P;2019;850000142;850000019;N2700;;2;0.15;;;;
PERINAT_P;2019;850000142;850000019;N2800;;50;21.08;;;;
PERINAT_P;2019;850000142;850000019;NAUT;10;24;22.69;;;;
PERINAT_P;2019;850000175;850009010;M1030;0;4;0.5;1;0;0;0
PERINAT_P;2019;850000175;850009010;M1140;0;0;0.73;0;0;;
PERINAT_P;2019;850000175;850009010;M2050;3;2;2.98;1;0;;
PERINAT_P;2019;850000175;850009010;MIVG;0;1;0.5;;;;
PERINAT_P;2019;850000175;850009010;N2530;5;11;12.86;;;;
PERINAT_P;2019;850000175;850009010;N2700;0;1;0.41;;;;
PERINAT_P;2019;850000175;850009010;N2800;7;16;17.3;;;;
PERINAT_P;2019;850000175;850009010;N280H;4;11;10.76;;;;
PERINAT_P;2019;850000175;850009010;NAUT;7;8;14.29;;;;
PERINAT_P;2019;850000209;850000019;M2050;;2;0.81;;;;
PERINAT_P;2019;850000209;850000019;N2200;;2;0.03;;;;
PERINAT_P;2019;850000209;850000019;N2700;;1;0.15;;;;
PERINAT_P;2019;850000209;850000019;N2800;1;1;1.26;;;;
PERINAT_P;2019;850000209;850000019;NAUT;;5;1.22;;;;
PERINAT_P;2019;850000225;850000019;M2050;;2;0.3;;;;
PERINAT_P;2019;850000225;850000019;MAUT;;1;0.37;;;;
PERINAT_P;2019;850000225;850000019;N2530;;1;0.45;;;;
PERINAT_P;2019;850000225;850000019;N2700;;1;0.21;;;;
PERINAT_P;2019;850000225;850000019;N2800;;5;1.68;;;;
PERINAT_P;2019;850000225;850000019;NAUT;;2;0.93;;;;
PERINAT_P;2019;850000241;850000084;M1030;4;1;0.82;0;1;0;0
PERINAT_P;2019;850000241;850000084;M1140;2;1;2.03;0;1;;
PERINAT_P;2019;850000241;850000084;M2050;5;1;3.74;0;1;;
PERINAT_P;2019;850000241;850000084;N2200;8;;6.48;;;;
PERINAT_P;2019;850000241;850000084;N2340;1;1;1.81;;;;
PERINAT_P;2019;850000241;850000084;N2530;6;7;6.46;;;;
PERINAT_P;2019;850000241;850000084;N2700;;1;0.5;;;;
PERINAT_P;2019;850000241;850000084;N2800;7;11;15.23;;;;
PERINAT_P;2019;850000241;850000084;N280H;7;11;5.6;;;;
PERINAT_P;2019;850000241;850000084;NAUT;25;11;13.59;;;;
PERINAT_P;2019;850009630;850000035;M2050;2;0;1;;;;
PERINAT_P;2019;850009630;850000035;N2340;1;;0.7;;;;
PERINAT_P;2019;850009630;850000035;N2530;7;4;9.05;;;;
PERINAT_P;2019;850009630;850000035;N2800;11;4;8.35;;;;
PERINAT_P;2019;850009630;850000035;N280H;5;2;6;;;;
PERINAT_P;2019;850009630;850000035;NAUT;2;1;2.5;;;;
PERINAT_P;2019;860000025;860013382;M1030;;5;1.73;;;;
PERINAT_P;2019;860000025;860013382;M1140;1;15;2.85;1;0;;
PERINAT_P;2019;860000025;860013382;M2050;13;;3.78;;;;
PERINAT_P;2019;860000025;860013382;N2530;15;7;20.43;;;;
PERINAT_P;2019;860000025;860013382;N2800;21;2;22.21;;;;
PERINAT_P;2019;860000025;860013382;N280H;21;2;10.95;;;;
PERINAT_P;2019;860000033;860013382;N2800;1;;1;;;;
PERINAT_P;2019;860000058;860014208;M2050;;3;0.7;0;0;;
PERINAT_P;2019;860000058;860014208;N2800;1;1;1.5;;;;
PERINAT_P;2019;860000058;860014208;NAUT;2;1;1.5;;;;
PERINAT_P;2019;860000223;860014208;M1030;2;4;4.73;1;0;;
PERINAT_P;2019;860000223;860014208;M1140;;15;4.38;1;0;;
PERINAT_P;2019;860000223;860014208;M2050;2;12;8.1;1;0;;
PERINAT_P;2019;860000223;860014208;MIVG;;8;0.3;;;;
PERINAT_P;2019;860000223;860014208;N2200;37;27;48.97;;;;
PERINAT_P;2019;860000223;860014208;N2340;10;7;10.83;;;;
PERINAT_P;2019;860000223;860014208;N2530;48;17;51.4;;;;
PERINAT_P;2019;860000223;860014208;N2700;;1;0.8;;;;
PERINAT_P;2019;860000223;860014208;N2800;45;5;38.32;;;;
PERINAT_P;2019;860000223;860014208;N280H;17;2;15.27;;;;
PERINAT_P;2019;860000223;860014208;NAUT;17;1;13.63;;;;
PERINAT_P;2019;860780568;860000140;M1030;2;;2;0;1;;1
PERINAT_P;2019;860780568;860000140;M1140;2;;2;0;1;;
PERINAT_P;2019;860780568;860000140;M2050;8;;8;0;1;;
PERINAT_P;2019;860780568;860000140;MIVG;8;;8;;;;
PERINAT_P;2019;860780568;860000140;N2530;10;1;10.6;;;;
PERINAT_P;2019;860780568;860000140;N2700;;1;0.2;;;;
PERINAT_P;2019;860780568;860000140;N2800;13;5;15.97;;;;
PERINAT_P;2019;860780568;860000140;N280H;9;5;11.16;;;;
PERINAT_P;2019;870000098;870000023;M1140;3;;2.08;0;1;;
PERINAT_P;2019;870000098;870000023;M2050;3;2;2.75;0;1;;
PERINAT_P;2019;870000098;870000023;N2530;1;;0.86;;;;
PERINAT_P;2019;870000098;870000023;N2800;7;3;9.82;;;;
PERINAT_P;2019;870000098;870000023;N280H;;;0.01;;;;
PERINAT_P;2019;870000098;870000023;NAUT;7;5;11.54;;;;
PERINAT_P;2019;870000270;870000031;MIVG;;1;0.01;;;;
PERINAT_P;2019;870000411;870017415;M1140;4;;4;;;;
PERINAT_P;2019;870000411;870017415;M2050;7;;7;;;;
PERINAT_P;2019;870000411;870017415;N2340;1;0;1;;;;
PERINAT_P;2019;870000411;870017415;N2530;16;3;18.07;;;;
PERINAT_P;2019;870000411;870017415;N2800;18;6;20.81;;;;
PERINAT_P;2019;870000411;870017415;N280H;17;6;19.81;;;;
PERINAT_P;2019;870014859;870000015;M1030;0;0;0;1;0;0;0
PERINAT_P;2019;870014859;870000015;M1140;7;1;3.53;1;0;;
PERINAT_P;2019;870014859;870000015;M2050;11;1;2.3;1;0;;
PERINAT_P;2019;870014859;870000015;MAUT;2;0;1.9;;;;
PERINAT_P;2019;870014859;870000015;MIVG;1;0;0.05;;;;
PERINAT_P;2019;870014859;870000015;N2340;16;9;24.65;;;;
PERINAT_P;2019;870014859;870000015;N2530;16;13;25.18;;;;
PERINAT_P;2019;870014859;870000015;N2700;;1;0.41;;;;
PERINAT_P;2019;870014859;870000015;N2800;37;12;44.44;;;;
PERINAT_P;2019;870014859;870000015;N280H;18;7;20.97;;;;
PERINAT_P;2019;870014859;870000015;NAUT;66;34;95.46;;;;
PERINAT_P;2019;880000021;880007059;M1140;6;5;9.2;1;;;
PERINAT_P;2019;880000021;880007059;M2050;;;;0;1;;
PERINAT_P;2019;880000021;880007059;MAUT;2;;2;;;;
PERINAT_P;2019;880000021;880007059;MIVG;2;;2;;;;
PERINAT_P;2019;880000021;880007059;N2200;15;3;8.87;;;;
PERINAT_P;2019;880000021;880007059;N2340;;15;7.11;;;;
PERINAT_P;2019;880000021;880007059;N2530;17;3;10.88;;;;
PERINAT_P;2019;880000021;880007059;N2800;11;6;15.78;;;;
PERINAT_P;2019;880000021;880007059;N280H;11;6;15.78;;;;
PERINAT_P;2019;880000021;880007059;NAUT;8;1;5.29;;;;
PERINAT_P;2019;880000039;880780069;M1140;;1;0.02;;;;
PERINAT_P;2019;880000039;880780069;M2050;;3;0.6;;;;
PERINAT_P;2019;880000039;880780069;N2800;1;;1;;;;
PERINAT_P;2019;880000047;880780077;M2050;4;2;2.33;;;;
PERINAT_P;2019;880000047;880780077;N2200;2;;1.11;;;;
PERINAT_P;2019;880000047;880780077;N2530;4;9;5.72;;;;
PERINAT_P;2019;880000047;880780077;N2700;;;0.06;;;;
PERINAT_P;2019;880000047;880780077;N2800;9;1;14.2;;;;
PERINAT_P;2019;880000047;880780077;N280H;6;;5.07;;;;
PERINAT_P;2019;880000047;880780077;NAUT;1;;0.83;;;;
PERINAT_P;2019;880000054;880007299;M1030;3;2;3.37;1;0;0;0
PERINAT_P;2019;880000054;880007299;M1140;3;0;2.11;0;1;;
PERINAT_P;2019;880000054;880007299;M2050;0;1;0.5;0;1;;
PERINAT_P;2019;880000054;880007299;N2800;0;12;8.93;;;;
PERINAT_P;2019;880000054;880007299;N280H;;8;6.23;;;;
PERINAT_P;2019;880000054;880007299;NAUT;;29;13.74;;;;
PERINAT_P;2019;880000062;880780093;M1030;1;;1;1;0;0;0
PERINAT_P;2019;880000062;880780093;M1140;;5;1.05;0;1;;
PERINAT_P;2019;880000062;880780093;M2050;;5;2.65;0;1;;
PERINAT_P;2019;880000062;880780093;N2200;;3;2.41;;;;
PERINAT_P;2019;880000062;880780093;N2340;;6;4.09;;;;
PERINAT_P;2019;880000062;880780093;N2800;;18;13.77;;;;
PERINAT_P;2019;880000062;880780093;NAUT;;43;25.06;;;;
PERINAT_P;2019;880788591;880780150;M1140;2;;2;;;;
PERINAT_P;2019;880788591;880780150;M2050;6;;6;;;;
PERINAT_P;2019;880788591;880780150;MIVG;6;;6;;;;
PERINAT_P;2019;880788591;880780150;N2340;1;2;2.07;;;;
PERINAT_P;2019;880788591;880780150;N2800;15;6;18.82;;;;
PERINAT_P;2019;880788591;880780150;N280H;12;2;13.35;;;;
PERINAT_P;2019;890975527;890000037;M1140;1;;1;;;;
PERINAT_P;2019;890975527;890000037;M2050;4;5;6.79;1;0;;
PERINAT_P;2019;890975527;890000037;N2200;5;;5;;;;
PERINAT_P;2019;890975527;890000037;N2340;7;6;11.07;;;;
PERINAT_P;2019;890975527;890000037;N2530;29;3;31.71;;;;
PERINAT_P;2019;890975527;890000037;N2700;1;;1;;;;
PERINAT_P;2019;890975527;890000037;N2800;32;10;40.57;;;;
PERINAT_P;2019;890975527;890000037;N280H;12;;12;;;;
PERINAT_P;2019;890975527;890000037;NAUT;19;5;23.28;;;;
PERINAT_P;2019;890975535;890000409;N2530;1;;1;;;;
PERINAT_P;2019;890975535;890000409;N2800;1;;1;;;;
PERINAT_P;2019;890975543;890000417;M2050;;1;0.1;;;;
PERINAT_P;2019;890975543;890000417;N2800;;2;1.67;;;;
PERINAT_P;2019;890975543;890000417;NAUT;1;;0.8;;;;
PERINAT_P;2019;890975550;890970569;M1140;7;2;6.54;;;;
PERINAT_P;2019;890975550;890970569;M2050;5;2;5.66;;;;
PERINAT_P;2019;890975550;890970569;N2200;2;;2.27;;;;
PERINAT_P;2019;890975550;890970569;N2340;9;3;9.93;;;;
PERINAT_P;2019;890975550;890970569;N2530;14;8;23.17;;;;
PERINAT_P;2019;890975550;890970569;N2700;;1;0.47;;;;
PERINAT_P;2019;890975550;890970569;N2800;18;9;25.17;;;;
PERINAT_P;2019;890975550;890970569;NAUT;8;3;9.03;;;;
PERINAT_P;2019;900003039;900000365;M1030;14;7;15.63;1;;1;
PERINAT_P;2019;900003039;900000365;M1140;9;8;11.34;1;;;
PERINAT_P;2019;900003039;900000365;M2050;14;5;13.46;1;1;;
PERINAT_P;2019;900003039;900000365;MIVG;2;1;0.7;;;;
