AN;FI;FI_EJ;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;SEANCES_MED;CONSULT_EXT;SPED;UGER;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;FIL_TPL_GEN;FIL_TPL_INF;FIL_TPL_PEN;FIL_TPL_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;NB_CATTP_GEN;NB_CATTP_INF;NB_CATTP_PEN;NB_CATTP_TOT;ACT_CATTP_GEN;ACT_CATTP_INF;ACT_CATTP_PEN;ACT_CATTP_TOT;NB_CMP_GEN;NB_CMP_INF;NB_CMP_TOT;ACT_CMP_GEN;ACT_CMP_INF;ACT_CMP_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;PLATOT_HAD;SEJ_HAD;AUTGEN;PASSU_GEN;AUTPED;PASSU_PED;GEN;PED;ANT;SAMU;REA;SEJ_REANIM;TYPE1;SEJACC;TYPE2;SEJ_NEO;TYPE3;SEJ_REA;TRT_HEMO_CENTRE;SEAN_HEMO_CENTRE;TRT_INSUFF_REN;SEM_TRT_INSUFF_REN;CHIMIO;SEAN_CHIMIO;RTH;SEAN_RADIO;CHIRCAR;CARDIO_INT;NEUROCHIR;NEURO_INT;GREFFE;AMP;PRIS;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;INTTOT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRINF;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRINF;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;BIOGENSPE;MICROBIO;HEMATO;IMMUNO;GENE;ASSISTMED;ANOTO;PHARMA_A11;PHARMA_A20;PHARMA_A19;PHARMA_A26;NB_SCAN;ACT_SCAN;NB_IRM;ACT_IRM;NB_CAM;ACT_CAM;NB_TOMO;ACT_TOMO;SAL_INTERV;POST_REVEIL
2019;230000846;230780066;26;0;0;26;540;0;0;540;6119;0;0;6119;;;;;0;0;0;0;;12199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33;417;0;;30;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;5;;;;;;;;1;7;;;;;;;;;;;;;4.79;3.79;;;;;;;;1;5.79;;;5;;24;40;13;2;0;84;1;;19;1;1;3;;2;1;36;63;147;;3.55;;24.51;38.16;13.82;0.99;0.74;81.77;1;;16.7;0.96;0.96;2.93;;1.85;1;31.23;55.67;137.44;;;;;;;;;;;;;;;;;;;;;
2019;230780082;750005068;33;;;33;1304;0;0;1304;9710;0;0;9710;9;;;9;1427;0;0;1427;2324;13739;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;131;1828;2752;5;;;;;;;;;;;;;1;279;;;;;;;;;;;1;2324;0;;0;0;0;0;0;;;18;;;;;;1;;2;1;22;3;;;;;;;;;;;;14.25;;;;;;0.2;;1.5;0.8;16.75;2.81;;6;;80;56;27;2;18;189;2;1;36;5;2;6;3;2;;69;124;313;;5.92;;66.26;44.36;21.01;1.03;13.89;152.47;2;1;28.86;3.75;1.77;4.77;3;1.83;;53.64;98.85;251.32;;;;;;;;;;;;;;;;;;;;2;
2019;240000174;240000042;10;;;10;142;0;0;142;2468;0;0;2468;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;248;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;5;6;;;;;;;;;;;;;;;;;;;;;0.57;0.83;1.4;;;1;;11;18;19;1;2;52;2;;6;1;1;2;;;;10;21;73;;0.7;;6.94;17.11;15.13;0.6;1.4;41.88;0.7;;3.98;0.5;0.5;2;;;;8.96;16.14;58.02;;;;;;;;;;;;;;;;;;;;;
2019;240000414;240000067;10;;;10;217;0;0;217;2425;0;0;2425;1;;;1;67;0;0;67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21;331;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;1;;3;;;;;;;;;;;;;1;;;;;;;;0.8;;1.8;;;2;;8;22;1;1;4;38;;;8;1;1;2;;;;3;14;52;;1.52;;9.72;19.51;0.6;0.46;3.4;35.21;;;7.99;0.39;0.39;2;;;;2.9;13.28;48.49;;;;;;;;;;;;;;;;;;;;;
2019;240000455;240000075;10;;;10;265;0;0;265;2261;0;0;2261;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;425;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;;;;;;1;;4;;;;;;;;;;;;;1.9;1.9;;;;;;;0.42;;2.32;;;2;;11;22;5;1;2;43;1;;9;1;1;1;;;;17;29;72;;1;;10.22;19.23;4.18;0.4;1.29;36.32;0.6;;6.09;1;1;1;;;;8.2;16.89;53.21;;;;;;;;;;;;;;;;;;;;;
2019;240000471;240000109;4;;;4;142;0;0;142;1475;0;0;1475;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28;320;0;;30;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;1;;3;;0;0;;;;;;;;;0;2;2;;;;;;;0.6;;2.6;;;1;;13;21;15;1;3;54;1;;10;1;1;1;;;;29;42;96;;1;;11.67;19.27;13.3;0.2;2.3;47.74;1;;8.7;0.75;0.75;0.8;;;;23.31;34.56;82.3;;;;;;;;;;;;;;;;;;;;;
2019;240000505;240016055;32;;;32;221;0;0;221;3273;0;0;3273;;;;;0;0;0;0;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;2;;;;;;;;;;;;;1;1;;;;;;;0.7;;1.7;;;2;;10;18;5;1;2;38;2;;16;1;1;2;;;;22;43;81;;1.19;;9.6;12.25;4.25;0.1;0.85;28.24;0.38;;2.94;0.6;0.6;2;;;;4.71;10.63;38.87;;;;;;;;;;;;;;;;;;;;;
2019;250000627;250000221;20;;;20;465;0;0;465;4916;0;0;4916;;;;;15;0;0;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;362;0;;30;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;1;;3;;15;15;;;;;;;;;15;0.43;0.43;;;;;;;1;;1.43;;;2;;21;43;12;1;3;82;;;12;;;2;;;;16;30;112;;2.33;;17.52;35.38;8.11;0.5;2.25;66.09;;;9.65;;;2;;;;14.75;26.4;92.49;;;;;;;;;;;;;;;;;;;;;
2019;250000635;250000239;10;;;10;279;0;0;279;3040;0;0;3040;1;;;1;1;0;0;1;;368;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28;340;1061;6;20;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6;;;;;;;;;6;;;;;;;;;;;;;1.15;1.15;;;;;;;;;1.15;;;3;;20;31;15;2;8;79;1;;14;2;1;3;;;;30;50;129;;1.45;;17.96;26.95;13.75;1.06;4.16;65.33;0.7;;11.6;1.45;1;1.24;;;;25.2;40.19;105.52;;;;;;;;;;;;;;;;;;;;;
2019;250000726;250000478;6;0;0;6;132;0;0;132;1346;0;0;1346;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31;381;1336;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;2;;4;;4;4;;;;;;;;;4;0.24;0.24;;;;;;;0.9;;1.14;;;1;;15;31;7;2;1;57;;;12;2;1;2;;;;25;41;98;;0.76;;13.01;21.71;4.84;0.85;0.5;41.67;;;6.38;1.16;0.66;1.28;;;;16.4;25.22;66.89;;;;;;;;;;;;;;;;;;;;;
2019;260000237;260000088;10;;;10;138;0;0;138;1697;0;0;1697;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;364;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;;;;;;2;;5;;10;10;;;;;;;;;10;1.86;1.86;;;;;;;0.83;;2.69;;;1;1;13;15;6;1;5;42;;;11;2;2;3;;1;;21;38;80;;1.3;0.25;10.98;14.16;4.22;0.1;2.92;33.93;0.21;;6.8;1.16;1.16;1.7;;0.54;;6.5;16.91;50.84;;;;;;;;;;;;;;;;;;;;;
2019;260000278;260000096;6;;;6;133;0;0;133;1159;0;0;1159;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;250;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;1;;3;;6;6;;;;;;;;;6;0.15;0.15;;;;;;;0.21;;0.36;;;1;;9;17;20;1;5;53;1;;8;1;;1;;;;15;26;79;;0.7;;7.66;11.91;8.92;0.2;3.24;32.63;0.35;;2.71;0.2;;0.19;;;;11.3;14.75;47.38;;;;;;;;;;;;;;;;;;;;;
2019;270000441;270000110;34;;;34;1494;0;0;1494;10784;0;0;10784;;;;;0;0;0;0;;23718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;391;0;;50;49;24;175;1;15853;0;;1;0;0;0;0;;0;;0;;0;;;;;;0;;0;;0;0;0;0;0;0;0;17;7;7;;1;;;;2;1;21;1;1;;;;;;;;;;1;15.04;5.95;8.09;;0.2;;;;0.79;0.06;16.09;1;1;7;;55;87;41;3;2;196;1;;28;4;2;3;;7;;40;83;279;1;6.98;;49.6;78.41;33.68;1.99;2;173.66;1.25;;25.28;2.57;1.59;3;;6.74;;34.83;73.67;247.33;;;;;;;;;;;;1;;;;;;;;;
2019;280000100;280000225;15;;;15;173;0;0;173;3441;0;0;3441;;;;;0;0;0;0;;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;155;0;;36;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;3;;;;;;;1;;6;;;;;;;;;;;;;1.85;1.26;;;;;;;0.8;;2.65;;;1;;15;34;17;1;4;72;;;10;2;;;3;;;26;41;113;;0.42;;13.76;30.61;14.28;0.25;1.39;60.71;;;5.83;1;;;1.58;;;15.24;23.65;84.36;;;;;;;;;;;;;;;;;;;;;
2019;290000272;290000090;5;;;5;74;0;0;74;1671;0;0;1671;0;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;176;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;2;;15;15;;;;;;;;;15;0.48;0.48;;;;;;;0.25;;0.73;;;1;;9;19;8;1;2;40;1;;8;4;1;2;;;;16;31;71;;1;;8.29;10.46;6.02;0.5;1;27.27;0.5;;3.75;2.45;0.25;1.37;;;;16.04;24.11;51.38;;;;;;;;;;;;;;;;;;;;;
2019;290000322;290000108;15;;;15;230;0;0;230;4633;0;0;4633;0;;;0;0;0;0;0;;2392;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33;414;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;1;;4;1;21;21;;;;;;;;;21;1;;;;;;;;1;;2;1;;3;;14;32;4;1;2;56;4;;15;1;1;2;;;;37;59;115;;2.5;;12.01;26.33;3.82;0.1;0.64;45.4;4.68;;11.69;0.5;0.5;1.65;;;;32.02;50.54;95.94;;;;;;;;;;;;;;;;;;;;;
2019;290000975;290000546;3;;;3;112;0;0;112;644;0;0;644;2;;;2;1172;0;0;1172;4287;2841;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;138;1411;14931;44;;;;;;;;;;;;;0;;;;;;;;1;4287;;;0;;0;;0;0;0;0;0;;;29;3;;;1;;;;3;2;35;3;;;;;;;;;;;;23.86;2.96;;;0.03;;;;2.82;1.65;28.36;2.33;;11;;98;77;32;11;75;304;5;2;92;18;5;7;;3;;75;202;506;;10.23;;78.04;74.89;24.9;5.56;68.08;261.7;1.89;0.43;53.34;13.7;3.82;5.85;;1.8;;59.46;136.47;398.17;;;;;;;;;;;;;;;;;;;;;
2019;290001015;290000751;21;;;21;373;0;0;373;6763;0;0;6763;4;;;4;420;0;0;420;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31;328;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6;;;;;;;;;6;;7;7;;;;;;;;;7;4.04;4.04;;;;;;;;;4.04;;;2;;19;24;16;2;2;65;1;;11;2;1;;;;;19;33;98;;1.28;;19.07;19.48;9.68;0.91;1.1;51.52;0.37;;4.92;1.2;0.8;;;;;8.47;14.96;66.48;;;;;;;;;;;;;;;;;;;;;
2019;2A0000212;2A0000170;8;0;0;8;101;0;0;101;1503;0;0;1503;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;213;0;;30;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;2;;;;;;;2;;5;;;;;;;;;;;;;2.23;2.12;;;;;;;1.06;;3.29;;;5;;33;55;36;;3;132;1;;22;1;1;3;;4;;55;86;218;;4.71;;30.05;51.77;33.2;;2.12;121.85;1;;20.07;1;1;3;;2.63;;49.63;77.33;199.18;;;;;;;;;;;;;;;;;;;;;
2019;2A0002614;2A0002606;5;;;5;153;0;0;153;1399;0;0;1399;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;80;0;;30;16;25;85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;;;;;;1;;4;;;;;;;;;;;;;3.45;3.45;;;;;;;1.04;;4.49;;;1;;20;28;10;1;3;63;;;14;;;3;;3;;13;33;96;;1.15;;20.17;24.71;8.39;0.85;1.51;56.78;;;13.23;;;1.88;;3.27;;13;31.38;88.16;;;;;;;;;;;;;;;;;;;;;
2019;2B0000038;2B0004246;20;;;20;511;0;0;511;5670;0;0;5670;;;;;0;0;0;0;801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;160;0;;10;4;20;75;;;;;;;;;0;;;;;;;;;;;;1;801;0;;0;0;0;0;0;;;17;16;;;;;;;5;2;24;;;;;;;;;;;;;4.85;4.3;;;;;;;2.05;1.1;8;;;2;;33;30;3;1;5;74;1;;18;1;1;5;;3;;18;46;120;;2;;33;30;3;0.5;4;72.5;1;;16.25;0.25;0.25;4.7;;3;;18;43.2;115.7;;;;;;;;;;;;;;;;;;;;;
2019;300000056;300780079;10;0;0;10;178;0;0;178;4217;0;0;4217;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;668;0;;;;5;59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;;;;;;;4;1;10;;0;0;;;;;;;0;0;0;2.99;2.99;;;;;;;1.48;0.07;4.54;0.5;;4;;21;45;20;2;11;103;2;;21;1;1;5;;;;41;70;173;;2.7;;19.98;41.95;18.34;1.36;10.51;94.84;2.48;;20.07;1;1;4.01;;;;40.42;67.98;162.82;;;;;;;;;;;;;;;;;;;;;
2019;300000064;300780087;10;;;10;323;0;0;323;3572;0;0;3572;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44;483;0;;30;27;8;139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;;;1;;;;2;;8;;;;;;;;;;;;;5.7;5.7;;;0.2;;;;2;;7.9;1.52;;4;;30;64;30;2;11;141;3;;28;5;4;9;;;;63;108;249;;4.45;;32.04;58.49;20.73;1.65;7.7;125.06;2.91;;26.78;2.95;1.78;7.83;;;;55.62;96.09;221.15;;;;;;;;;;;;;;;;;;;;;
2019;300000072;300780095;21;;;21;358;0;0;358;5881;0;0;5881;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;239;12;0;30;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;3;;;;;;;2;;7;;10;10;;;;;;;;;10;1.62;1.01;;;;;;;1;;2.62;;;5;;19;28;14;2;6;74;2;;11;1;1;2;;;;28;44;118;;3.97;;14.01;26.61;10.85;1.1;3.08;59.62;1.31;;9.85;1;1;1.84;;;;24.6;38.6;98.22;;;;;;;;;;;;;;;;;;;;;
2019;300000478;300781010;11;0;0;11;381;0;0;381;3018;0;0;3018;1;0;0;1;19;0;0;19;;1667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34;349;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;3;;;;;;;1;;5;;;;;;;;;;;;;2.8;2.7;;;;;;;1;;3.8;;;2;1;18;34;8;;;63;;;10;2;;1;;1;;16;30;93;;1.63;0.2;18.13;28.54;6.32;;;54.82;;;8.94;1.85;;1.04;;0.6;;14.69;27.12;81.94;;;;;;;;;;;;;;;;;;;;;
2019;320000110;320004310;28;;;28;517;0;0;517;7604;0;0;7604;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;340;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;2;;3;;21;21;;;;;;;;;21;0.75;0.75;;;;;;;1.07;;1.82;;;3;;15;27;19;1;2;67;1;;12;1;1;2;;;;26;42;109;;1.97;;14.55;23.87;19.63;0.6;2;62.62;0.58;;7.47;1;1;1.5;;;;25.58;36.13;98.75;;;;;;;;;;;;;;;;;;;;;
2019;320000128;320780158;15;;;15;280;0;0;280;3869;0;0;3869;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;234;0;;30;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;;;;;;;1;1;5;;9;9;;;;;;;;;9;0.44;0.14;;;;;;;0.5;0.2;1.14;;;3;;15;29;23;1;7;78;;;8;1;;2;;;;22;33;111;;2.34;;14.24;23.78;19.53;0.77;4.56;65.22;;;7.76;0.9;;1.2;;;;22.07;31.93;97.15;;;;;;;;;;;;;;;;;;;;;
2019;320000144;320780174;28;;;28;578;0;0;578;8266;0;0;8266;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;438;0;;30;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;3;;5;;9;9;;;;;;;;;9;0.22;0.12;;;;;;;0.82;;1.04;;;4;;23;51;23;1;8;110;3;;8;1;1;2;;;;34;48;158;;3.45;;19.18;30.23;20.22;1;5.1;79.18;3;;8;0.8;0.8;1.3;;;;34.3;47.4;126.58;;;;;;;;;;;;;;;;;;;;;
2019;320000151;320780182;5;;;5;161;0;0;161;2539;0;0;2539;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;250;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;5;5;;;;;;;;;5;;;;;;;;;0.49;;0.49;;;1;;7;10;5;1;3;27;1;;5;1;1;1;;;;12;20;47;;1;;6.86;9.86;5;0.1;1.4;24.22;1;;4.86;0.2;0.2;0.2;;;;12;18.26;42.48;;;;;;;;;;;;;;;;;;;;;
2019;320000177;320780208;10;;;10;261;0;0;261;4079;0;0;4079;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;327;0;;30;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;2;1;5;;1;1;;;;;;;;;1;0.33;0.3;;;;;;;1.35;1;2.68;;;2;;16;32;28;1;5;84;1;;8;2;1;3;;;;30;44;128;;1.3;;13.71;27.17;25.66;0.4;2.52;70.76;1;;8;1.21;0.86;2.6;;;;27.94;40.75;111.51;;;;;;;;;;;;;;;;;;;;;
2019;330000613;330781261;39;0;0;39;1542;0;0;1542;12664;0;0;12664;0;0;0;0;0;0;0;0;;20892;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;706;0;;60;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;6;;;;;;2;2;;20;1;;;;;;;;;;;;9.21;4.18;;;;;;0.06;1.18;;10.45;1.34;;4;;48;94;38;2;6;192;1;;44;3;2;3;;7;1;26;85;277;;3.6;;45.78;93.97;35.31;1.63;2.73;183.02;0.62;;38.96;2.8;2.24;1.15;;6.62;1;25.31;76.46;259.48;;;;;;;;;;;;1;;;;;;;;;
2019;330804501;330781212;18;0;0;18;516;0;0;516;5116;0;0;5116;;;;;0;0;0;0;;620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;437;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;;;;;;;1;;5;;;;;;;;;;;;;2;2;;;;;;;1;;3;;;2;;17;40;5;1;2;67;1;;10;1;1;3;;1;;12;28;95;;1.5;;16.1;39.6;5;0.24;1.6;64.04;0.5;;9.9;1;1;1.9;;0.6;;11.6;25.5;89.54;;;;;;;;;;;;;;;;;;;;;
2019;340000173;340780451;25;;;25;457;0;0;457;5739;0;0;5739;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;1;;3;;6;6;;;;;;;0;;6;1.14;1.14;;;;;;;0.35;;1.49;1.12;;2;;12;16;6;1;2;39;1;;13;;;1;;;;22;37;76;;0.71;;9.52;14.16;3.55;0.3;0.85;29.09;1;;11.73;;;1.27;;;;20.98;34.98;64.07;;;;;;;;;;;;;;;;;;;;;
2019;340000215;340780519;22;0;0;22;518;0;0;518;6187;0;0;6187;0;0;0;0;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;245;0;;28;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;2;;2;2;;;;;;;;;2;;;;;;;;;1.44;;1.44;;;3;;21;33;35;0;4;96;1;;12;1;1;3;;5;;21;43;139;;1.75;;17.35;30.25;32.58;0.07;4.15;86.15;0.63;;6.55;1;1;1.82;;3.93;;13.37;27.3;113.45;;;;;;;;;;;;1;;;;;;;;;
2019;340000231;340780535;32;;;32;983;0;0;983;10630;0;0;10630;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;274;0;;49;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;4;;;;;;;2;;7;1;4;4;;;;;;;;;4;3.07;2.87;;;;;;;0.77;;3.84;2.05;;5;;36;56;22;1;5;125;1;;19;2;1;3;;;;34;59;184;;2.78;;28.79;51.48;23.01;0.4;3.49;109.95;0.48;;10.76;1.56;0.58;1.43;;;;16.1;30.33;140.28;;;;;;;;;;;;;;;;;;;;;
2019;340000249;340780543;11;;;11;292;0;0;292;3850;0;0;3850;;;;;0;0;0;0;;226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;266;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1;;;;;1;;1;;6;;6;6;;;;;;;;;6;1.36;0.33;;;;;0.1;;0.11;;1.57;0.66;;2;;11;24;22;1;5;65;2;;8;1;1;2;;;;17;30;95;;2;;11.08;18.88;19.84;0.12;2.75;54.67;1.77;;7.4;0.93;0.93;2;;;;14.52;26.62;81.29;;;;;;;;;;;;;;;;;;;;;
2019;340780444;340009893;10;;;10;155;0;0;155;3358;0;0;3358;;;;;0;0;0;0;;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;295;0;;30;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;2;;;;;;;3;1;7;;0;0;;;;;;;0;0;0;1.7;1.5;;;;;;;0.68;0.15;2.53;0;;2;;21;46;23;1;5;98;1;;11;2;1;2;;;;18;34;132;;2.2;;19.02;40.84;19.65;1.2;3.68;86.59;1;;10.49;2;1;1.78;;;;16.27;31.54;118.13;;;;;;;;;;;;;;;;;;;;;
