BOR;AN;FI;FI_EJ;DIM_A1;DIM_A2;DIM_A3;DIM_A4;DIM_A5;DIM_A6;DIM_A7;DIM_A8;DIM_A9;DIM_A10;DIM_A11;DIM_A12;DIM_A13;DIM_A14;DIM_A15;DIM_A16;DIM_A17;DIM_A18;DIM_A19;DIM_A20;DIM_A21;DIM_A22;DIM_A23;DIM_A24;DIM_A25
INFOMED;2019;750801441;750712184;;1;;;;;1;;;;;;0;0;0;0;0;0;;;0;0;;1;0.4
INFOMED;2019;750802316;750720492;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;;0.05;
INFOMED;2019;750803447;750712184;1;;;;;;;;;1;;;;;;;1;1;0;1;0;0;;7.5;1
INFOMED;2019;750803454;750712184;;1;;;;;;;;1;;;0;0;0;0;1;0;;;0;0;;4.95;2
INFOMED;2019;750806226;750712184;;;;;;1;;;;;;;0;0;0;0;1;0;0;0;1;0;;2;0.65
INFOMED;2019;750814824;330030859;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0;0
INFOMED;2019;750825184;950000760;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.05;0
INFOMED;2019;760000018;760780023;;;1;;;;1;;;1;;;0;0;0;0;0;1;1;0;0;0;;4.1;1.84
INFOMED;2019;760000026;760780031;;;;;;;;;1;;;;1;1;1;1;1;0;;;1;1;760000158;;
INFOMED;2019;760000034;760780049;;;;;;;1;;;;;;1;1;1;1;1;;;;;1;760782227;;
INFOMED;2019;760000042;760780056;;;1;;;;;;1;;;;0;0;0;0;0;1;0;1;0;1;760780023;0.6;0.1
INFOMED;2019;760000059;760780064;;;1;;;;;;1;;;;0;0;0;0;0;;;;;1;760782227;0.15;0.1
INFOMED;2019;760000133;760780213;;;;;;;;;1;;;;0;0;0;0;0;0;;;0;1;760782227;0.17;0.17
INFOMED;2019;760000141;760780239;;;1;;;;;;;;;;0;0;0;0;1;0;;;0;0;;1;0.1
INFOMED;2019;760000158;760780239;;;1;;;;;;;;;1;0;0;0;0;1;0;;;0;1;760780262;22.9;2.6
INFOMED;2019;760000166;760780247;;1;;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;3.69;1.69
INFOMED;2019;760000174;760780254;;1;;;;;;1;;;;;1;0;1;1;1;0;0;0;0;1;760000620;;
INFOMED;2019;760000182;760780262;;;1;;;;;;1;;;;0;0;0;0;0;0;;;0;1;760780239;0.7;0.2
INFOMED;2019;760000190;760780270;;;;;;;;;;;1;;0;0;0;0;0;1;1;0;0;0;;4;0.6
INFOMED;2019;760000364;760780734;;;1;;;1;;;1;;;;0;0;0;0;0;0;1;0;1;1;760805770;2.31;0.2
INFOMED;2019;760000372;760780742;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;1;1;;1;0.7
INFOMED;2019;760000380;760780759;;;;;;;;1;;;;;1;1;1;1;;0;0;0;0;1;760780742;0.4;0.1
INFOMED;2019;760000398;760780742;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;1;0;;1;0.3
INFOMED;2019;760000463;760024042;;1;;;;1;1;;;;;;0;0;0;0;0;;1;0;0;0;;5.53;2
INFOMED;2019;760000620;760782227;;;1;;;1;;;1;;;1;0;0;0;0;0;0;0;0;0;0;;1;1
INFOMED;2019;760000802;760782425;;;;;;;;1;;;;;1;1;1;1;1;0;0;0;0;1;760782227;0.05;0.05
INFOMED;2019;760020529;760000257;;;;;;1;;;;;;;0;0;0;1;1;1;1;1;1;0;;0.1;0.5
INFOMED;2019;760021329;760000448;;;1;;1;;;;1;;;;0;0;0;0;0;1;1;0;1;1;;4;
INFOMED;2019;760025312;760000315;;1;;;;;;;;;;;0;0;1;1;1;0;0;1;1;0;;13.38;0.21
INFOMED;2019;760027292;760027300;;;1;;;;;1;;;;;0;0;0;0;0;1;1;1;1;;;2.5;
INFOMED;2019;760029017;920030269;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;0.4;0.1
INFOMED;2019;760034637;760000448;;;;;;;;;1;;;;0;0;0;0;0;1;;1;0;1;;0.5;
INFOMED;2019;760780205;760000125;;;1;;;;;;;;;;1;0;1;1;1;1;1;;1;0;;1;
INFOMED;2019;760780288;750005068;;;;;;;;;;;;1;0;0;0;0;0;1;1;0;0;0;;0.4;0.1
INFOMED;2019;760780510;760000257;;;1;;;;;;;;;;0;0;0;0;0;0;;;;0;;2;0.5
INFOMED;2019;760780619;760000307;;;;;;1;;;1;;;;0;0;0;0;0;1;1;0;0;;;1;4
INFOMED;2019;760780668;760000331;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.5;0.05
INFOMED;2019;760780692;760025734;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;1;
INFOMED;2019;760780783;760000406;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;1.3;0.1
INFOMED;2019;760780791;760000414;;;1;;;;;;;;;;0;0;0;1;1;1;1;0;1;0;;2.5;0
INFOMED;2019;760780825;760000430;;;1;;;;;;;;;;0;0;0;0;0;1;0;0;1;0;;2;0.15
INFOMED;2019;760780981;760027342;;;;;;;1;;;;;;0;0;1;1;1;0;0;0;0;0;;0.5;0.26
INFOMED;2019;760781054;930019484;;;;;;;1;;;;;;0;0;0;1;0;0;0;0;1;0;;0.1;
INFOMED;2019;760783035;750721334;;;1;;1;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.55;0.43
INFOMED;2019;760783159;760000851;;;1;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;1.35;0.57
INFOMED;2019;760783522;760780239;;;1;;;;1;;;;;;0;0;0;0;1;0;;;0;0;;3.3;0.7
INFOMED;2019;760802439;750826307;;;;;;;;;1;;;;0;0;0;0;0;1;0;1;0;0;;0.04;0.01
INFOMED;2019;760805770;760780726;;;1;1;;;1;;;1;;;0;0;0;0;0;1;1;0;1;0;;17.71;2.66
INFOMED;2019;760920603;760920587;;;;;;;1;;;;;;0;0;1;1;1;0;0;0;0;0;;0.5;0.26
INFOMED;2019;760920918;760000273;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;0;0;;0.5;0.25
INFOMED;2019;760921809;760000273;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;5;1
INFOMED;2019;770000131;770021145;;1;;;;;1;;;1;;;0;0;0;0;0;1;1;0;1;1;770021145;3.5;0.4
INFOMED;2019;770000149;770021152;;1;;;;;;;;;;;0;0;0;0;0;1;1;0;;0;;5.8;
INFOMED;2019;770000156;770110054;;;1;;;;1;;;1;;;0;0;0;0;0;;;;;0;;8;1
INFOMED;2019;770000164;770021152;;1;;;1;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;2.8;
INFOMED;2019;770000172;770110070;;;1;;;;;;1;;;1;0;0;1;1;1;0;;;1;0;;1.25;0.25
INFOMED;2019;770000180;770110054;;;1;;;;;;1;;;;0;0;0;0;0;0;;;0;0;;;
INFOMED;2019;770000214;770021152;;;1;;;;;1;;;;1;0;0;0;0;0;1;1;0;0;0;;4.03;0.45
INFOMED;2019;770000420;770700029;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;0.1;
INFOMED;2019;770000446;770021145;;1;;;;;1;;;1;;;0;0;0;0;0;1;1;0;1;1;770021145;6.55;1.1
INFOMED;2019;770006138;770020113;;;;;;;;;;;1;;0;0;0;1;1;1;0;1;0;0;;0.3;0.15
INFOMED;2019;770016467;920030269;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;1;0;;0.4;0.3
INFOMED;2019;770016491;770016483;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;0.4;0.1
INFOMED;2019;770019032;770021145;;1;;;;;;;;1;;;0;0;0;0;0;1;1;0;1;1;770021145;5.96;2
INFOMED;2019;770020055;770000271;;;1;;;;;;;;;;0;0;0;1;1;0;0;0;0;1;690780499;0.15;0.01
INFOMED;2019;770020477;750720468;;;1;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;3.5;1
INFOMED;2019;770021186;770021160;;;;;;1;;;;;;;0;0;0;1;1;0;0;0;;0;;0.09;0.16
INFOMED;2019;770021251;440052041;;;;;;1;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.4;
INFOMED;2019;770150027;750720575;;;;;;;1;;;1;;;0;0;0;0;;0;0;0;1;0;;1;0.05
INFOMED;2019;770300010;770004299;;;1;;;;;;;;;;0;0;0;0;0;1;0;1;0;0;;1;0.33
INFOMED;2019;770300135;770000289;;;1;;;;;;1;;;;0;0;0;1;1;0;0;0;0;0;;1.8;0.63
INFOMED;2019;770300143;770000362;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;2.36;0.17
INFOMED;2019;770300192;770000313;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;0.19
INFOMED;2019;770300218;440052041;;;;;;;;;1;;;;0;0;0;0;0;1;0;0;0;0;;0.6;0
INFOMED;2019;770300259;770000347;;;;;;;1;;;;;;0;0;1;1;1;0;0;0;1;0;;0.97;0.05
INFOMED;2019;770300275;770000289;;;1;;;;;;;;;;0;0;0;1;1;0;0;0;0;0;;0.4;0.21
INFOMED;2019;770310027;770000388;;;;;;;;;;;;1;;;;;;;;;;;;;
INFOMED;2019;770700011;930027347;;;;;;1;;;1;;;;0;0;0;0;0;0;0;0;0;1;930027347;1.25;0.25
INFOMED;2019;770790707;770000719;;;1;;;;;;;;;;1;0;1;1;1;0;0;0;0;0;;1.05;0.09
INFOMED;2019;770803989;770000925;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;0.35;0.23
INFOMED;2019;770813400;770001014;1;;;;;;;;;;;;0;0;1;1;1;;0;0;0;1;;1;0.2
INFOMED;2019;780000287;780110011;;1;;;;;1;;;1;;;0;0;0;0;0;0;;;1;0;780110011;7.6;1
INFOMED;2019;780000295;780002697;1;;;;;;1;;;;;1;0;0;0;0;0;0;0;;1;0;;3.66;0.5
INFOMED;2019;780000303;780024113;1;;;;;;1;;;1;;;0;0;0;0;0;1;1;0;0;0;;2.4;0.5
INFOMED;2019;780000311;780001236;;1;;;;1;;1;;1;;;0;0;0;0;1;0;0;0;1;0;;8.2;0.7
INFOMED;2019;780000329;780110052;1;;;;;;;;;;;;0;0;0;0;0;1;1;0;1;1;780800256;5.4;1
INFOMED;2019;780000337;780001236;;1;;;;;;1;;1;;;0;0;0;0;1;0;0;0;1;0;;8.2;0.7
INFOMED;2019;780000352;780110094;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;0.5;0.5
INFOMED;2019;780000378;780130027;;;1;;;;;;1;;;;0;0;0;0;0;0;;;0;1;780110052;0.5;0.02
INFOMED;2019;780000386;780021788;;1;;;;;;1;;;;;0;0;0;0;0;0;;;0;0;;0.25;0.2
INFOMED;2019;780000402;780024113;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;1.4;0.5
INFOMED;2019;780000410;780140059;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;0.7;0.7
INFOMED;2019;780001467;780023156;;;;;;;;1;;;;;0;0;0;1;1;0;0;0;0;0;;0.5;
INFOMED;2019;780001657;780530010;;;;;;;;1;;;;;0;0;0;0;0;0;;;0;0;;1;0.2
INFOMED;2019;780008298;920030269;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;1;1;0;0;;0.2;0.1
INFOMED;2019;780017802;780002010;;;1;;;;;;;;;;0;0;1;1;1;1;1;1;0;0;;0.05;
INFOMED;2019;780018727;780018719;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;1.25;0
INFOMED;2019;780020111;;;;;;;;;;;;1;;1;0;1;1;1;1;1;1;0;0;;0.05;0.03
INFOMED;2019;780022737;780000675;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;0.2;0.05
INFOMED;2019;780023545;750720609;;;;;;1;;;;;;;0;0;0;0;0;0;;;0;1;780110011;;0.09
INFOMED;2019;780140018;750005068;1;;;;;;1;;;1;;;0;0;0;0;0;1;0;0;0;1;780150017;2;0.3
INFOMED;2019;780140042;780017455;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;;0.5;0.2
INFOMED;2019;780140075;750721391;;;;;;;;;1;;;1;0;0;0;1;0;1;1;1;0;0;750721391;0.8;0.8
INFOMED;2019;780150017;750005068;;;1;;;;;1;;;;;0;0;0;0;0;1;0;0;0;0;;1;0.35
INFOMED;2019;780150033;780020715;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;;
INFOMED;2019;780150066;780808614;;;1;;;;;1;;;;;0;0;0;0;0;0;0;0;1;0;;2;0.4
INFOMED;2019;780300075;780000485;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0;0.3
INFOMED;2019;780300109;780000519;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.1;0.1
INFOMED;2019;780300125;780000535;;;1;;;;;;;;;;1;1;1;1;1;1;1;0;1;0;;1;0.2
INFOMED;2019;780300208;780000576;;1;;;;;;1;;;;;0;0;1;1;1;0;;;1;0;;0.5;
INFOMED;2019;780300224;310021225;;;;;;;1;;;;;;0;0;0;0;0;1;1;1;0;0;;0.1;0.1
INFOMED;2019;780300323;780003679;1;;;;;;;;;;;;;;;;;;;;;1;;;
INFOMED;2019;780300406;780018032;1;;;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;2.5;0.3
INFOMED;2019;780300414;780000675;;1;;;;;;;;;;;0;0;0;0;0;1;0;0;1;0;;2.6;0.3
INFOMED;2019;780300422;780002259;;1;;;;;;;;;;;0;0;0;0;0;0;;;0;0;;2.5;0.1
INFOMED;2019;780630026;750803900;;1;;;;;;1;;;;;0;0;1;1;1;0;0;0;1;0;;0.53;0.12
INFOMED;2019;780800256;780110078;;1;;;;;1;;;1;;;0;0;0;0;0;1;0;0;1;0;;8.1;2
INFOMED;2019;780825816;780003638;;;;;;;1;;;;;;0;0;0;0;1;0;;;0;0;;0.5;0.1
INFOMED;2019;790000087;790000012;;;1;1;;;;;1;1;;;0;0;0;0;0;1;1;1;0;0;;7.9;
INFOMED;2019;790000111;790019491;;;1;;;1;;;1;;;;1;1;1;1;1;;0;1;0;1;790000087;0.3;0.1
INFOMED;2019;790000145;790000079;;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;1;790006654;;
INFOMED;2019;790000186;790000178;;;;;;;;;1;;;;1;1;0;1;1;0;0;0;0;0;;0.5;0.2
INFOMED;2019;790000681;790002497;;;;;;;;;1;;;;0;0;0;0;1;0;;;1;0;;0.75;
INFOMED;2019;790008064;790002497;;;;;;;;;1;;;;0;0;0;0;1;1;0;1;0;1;;0.5;1
INFOMED;2019;790009948;790001242;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;1.9;0.2
INFOMED;2019;790019848;790006654;;;1;;;;;;1;;;1;0;0;0;0;0;1;1;0;0;1;790000079;5.7;1.4
INFOMED;2019;800000143;800000028;;;1;;;1;;;1;;;1;0;0;0;0;0;0;0;0;0;0;;3.9;1
INFOMED;2019;800000150;800002982;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;1;
INFOMED;2019;800000184;800000036;;1;;;1;;;1;;1;;;0;0;1;1;1;0;;;;1;800000200;0.9;0
INFOMED;2019;800000200;800000051;;1;;;1;;;1;;;1;;0;0;1;1;0;0;;;;;;1;1
INFOMED;2019;800000226;800000069;;;1;1;;;;1;;;;;0;0;0;0;0;1;1;0;1;1;800000044;2.79;0.1
INFOMED;2019;800000275;800000077;;1;;1;;;;1;;;;;0;0;0;0;0;;;;1;;;0.23;0.18
INFOMED;2019;800000390;800000085;;;1;;;1;;;1;;;1;0;0;0;0;0;0;0;0;0;1;800000051;1.2;0.5
INFOMED;2019;800000432;800000093;;1;;1;;;1;;;1;;;0;0;0;0;1;0;0;0;0;1;020000162;3;0.4
INFOMED;2019;800000440;800000085;;;1;;;1;;;1;;;1;0;0;0;0;0;0;0;0;0;1;800000051;0.5;0.5
INFOMED;2019;800000457;800000119;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;1.54;1
INFOMED;2019;800000507;800000135;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;;1;800000028;0.8;
INFOMED;2019;800002503;800001141;;1;;;;;;;;;;;1;0;1;1;1;;;;;;;1.5;0.5
INFOMED;2019;800006124;800000044;;;1;;;;;;1;;;;0;0;0;0;;1;0;0;0;0;;16.3;2.67
INFOMED;2019;800008989;800002941;;;;;;;;;1;;;;0;0;0;0;0;1;1;0;1;1;800009466;0.42;0.09
INFOMED;2019;800009466;800002982;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;2;1
INFOMED;2019;800009920;800003071;;;1;;;;;;;;;;0;0;0;0;0;1;0;0;0;0;;6.55;0.99
INFOMED;2019;800012528;800003071;;;1;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;0.5;0.16
INFOMED;2019;800013179;800013138;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;1.44;0.11
INFOMED;2019;800015489;800000036;;1;;;1;;;1;;1;;;0;0;1;1;1;0;;;;1;800000200;;
INFOMED;2019;800015729;800015679;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;1.7;0.1
INFOMED;2019;810000158;810100099;;;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;;
INFOMED;2019;810000224;810000471;;1;;;;;;;;;;;1;0;1;1;1;1;1;0;0;0;;2.35;0.25
INFOMED;2019;810000232;810099903;;;;;;;;1;;;;;0;0;0;1;1;1;1;1;1;0;;0.4;
INFOMED;2019;810000448;810099945;;;1;;;;;;1;;;;1;0;1;1;1;0;0;0;0;1;810000505;1.03;0.11
INFOMED;2019;810000505;810000331;;;1;;;1;;;;;;;0;0;0;0;0;1;1;0;0;0;;4.75;1.6
INFOMED;2019;810000513;810000349;;1;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;810000331;1.31;0
INFOMED;2019;810000521;810000380;;;1;;;;;;;;;;0;0;0;0;1;1;1;0;1;0;;8;0.73
INFOMED;2019;810000539;810000398;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;810000455;0.1;0
INFOMED;2019;810000547;810000380;;;;;;;;1;;;;;0;0;0;0;1;1;1;0;1;0;;;
INFOMED;2019;810000562;810000455;;;1;;;;;1;;;1;;0;0;0;0;0;1;1;1;0;1;810000398;2.8;0.7
INFOMED;2019;810003954;810099903;;;;;;;;1;;;;;0;0;0;1;1;1;1;1;1;0;;0.4;
INFOMED;2019;810099838;810000380;;;;;;;;1;;;;;0;0;0;0;1;1;1;0;1;0;;;
INFOMED;2019;810100008;;;;;;;;;;;;1;;0;0;0;0;0;1;0;0;0;0;;2;1
INFOMED;2019;810101170;810101162;;;1;;;;;;1;;;;0;0;0;0;1;1;1;0;1;1;;3;
INFOMED;2019;810101444;810000992;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;2.82;0.2
INFOMED;2019;820000032;820000016;;;1;;;1;1;;;1;;;0;0;0;0;0;1;1;0;0;0;;7.27;1
INFOMED;2019;820000040;820000081;;;1;;;;;;;;;;0;0;0;0;1;1;1;0;1;0;;3;0.3
INFOMED;2019;820000057;820000131;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;3.8;0.3
INFOMED;2019;820000065;820000156;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;1.37;0.34
INFOMED;2019;820000412;820000560;;;;;;;1;;;;;;0;0;0;0;0;1;1;1;0;0;;0.07;0.05
INFOMED;2019;820000420;820000206;;;;;;;;1;;;;;;;;;;;;;;1;820000032;0.8;0.1
INFOMED;2019;820000461;820000248;;;;;;;;;1;;;;0;1;1;1;1;0;0;0;0;0;;0.05;0.1
INFOMED;2019;820000883;820004950;;1;;1;;;;1;;;;;0;0;0;0;0;1;1;0;1;0;;1.5;0.39
INFOMED;2019;820002350;820000578;;;;;;;;1;;;;;0;0;0;1;1;1;1;1;1;0;;0.4;0.01
INFOMED;2019;820003218;820008142;;;;;;;1;;;;;;1;0;0;0;0;0;0;0;0;0;;0.6;0.2
INFOMED;2019;830000279;830100517;;1;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;;2;0.72
INFOMED;2019;830000287;830100525;1;;;;;;1;;;1;;;0;0;0;0;0;1;0;0;0;0;;4.8;2
INFOMED;2019;830000295;830100533;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;1;0;;3;0.6
INFOMED;2019;830000303;830100541;;;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;1;830100616;;
INFOMED;2019;830000311;830100566;;1;;;;;1;;;1;;;0;0;0;0;0;1;1;0;0;1;830000287;5;1.4
INFOMED;2019;830000337;830100590;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;1;830000311;1;0.12
INFOMED;2019;830000345;830100616;1;;;;;;1;;;1;;;0;0;0;0;0;1;0;0;0;0;;7.46;3
INFOMED;2019;830000600;830101200;;;;;;;;;;1;;;0;0;0;0;0;1;1;1;0;0;;0.98;0.9
INFOMED;2019;830003877;920030921;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;;0.1;
INFOMED;2019;830012548;830002119;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;1;;1;
INFOMED;2019;830012589;830003695;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;1;830100434;1;0.05
INFOMED;2019;830012688;830012639;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.5;
INFOMED;2019;830013819;830002119;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;1;;1;
INFOMED;2019;830016556;830000451;;;;;;;;1;;;;;1;1;1;1;1;0;0;0;1;0;;0.3;0.1
INFOMED;2019;830017372;750721235;;;;;;;;;1;;;;0;0;0;1;1;0;;;0;0;;0.3;0.1
INFOMED;2019;830017505;830002119;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;1;;1;
INFOMED;2019;830019600;830000063;;;;;;1;;;;;;;0;0;0;0;0;0;0;0;0;0;;;
INFOMED;2019;830100012;750712184;;;;;;;;1;;;;;0;0;0;0;0;1;0;1;0;1;830100517;1.9;0.4
INFOMED;2019;830100103;830000022;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;1;830100434;3;0.11
INFOMED;2019;830100251;830000063;;;1;;;;;;;;;;0;0;0;0;0;;;;;0;;2.36;0.13
INFOMED;2019;830100319;830020855;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;3.5;0.35
INFOMED;2019;830100327;830000105;;1;;;;;;;;;;;0;0;0;0;0;0;;;0;0;;1.5;0.1
INFOMED;2019;830100335;920030269;;;;;;;1;1;;;;;0;0;0;0;0;0;;;;0;;0.2;
INFOMED;2019;830100368;830000147;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;1;830100434;1;0.11
INFOMED;2019;830100392;830000154;;;1;;;1;;;;;;;0;0;0;0;0;1;1;0;0;0;;2;0.23
INFOMED;2019;830100418;830000170;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;0.5;0.05
INFOMED;2019;830100434;830000196;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;5;0.11
INFOMED;2019;830100442;830000204;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;;;0.1;0.05
INFOMED;2019;830100459;830000212;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;2;0.13
INFOMED;2019;830100475;830000238;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;1;830100434;2;0.11
INFOMED;2019;830100558;690781810;1;;;;;;1;;;;;;0;0;0;0;0;0;;;0;0;;1;0.5
INFOMED;2019;830100574;750821092;1;;;;;;;;;1;;;0;0;0;0;1;1;0;0;0;0;;6.81;0.46
INFOMED;2019;830100624;920030913;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0.1;
INFOMED;2019;830100632;250002284;;;;;;;;;1;;;;1;0;0;1;1;0;0;0;0;0;;0.08;0.7
INFOMED;2019;830100681;750005068;;;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;1.5;0.2
INFOMED;2019;830100764;440052041;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.5;0.25
INFOMED;2019;830100806;920030269;;;;;;;1;;;;;;0;0;0;0;0;0;;;0;0;;0.1;0.05
INFOMED;2019;830100822;830000477;;;;;;;1;;;;;;0;0;0;0;0;1;0;1;0;0;;;
INFOMED;2019;830100855;830000493;;;1;;;;;;1;;;;1;1;0;1;1;1;1;1;1;0;;1.67;0.12
INFOMED;2019;830100863;920030913;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;0.1;
INFOMED;2019;830101408;830000659;;;;;;;1;;;;;;1;1;1;1;1;1;0;1;0;0;;0.25;0.05
INFOMED;2019;830200507;830013678;;;;;;;1;;;;;;0;0;0;0;0;0;;;1;0;;0.5;0.23
INFOMED;2019;830200515;830001012;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;;0.15;0.1
INFOMED;2019;830200523;830210084;;;1;;;;;;;;;;1;0;0;1;1;1;1;1;1;1;;1.94;
INFOMED;2019;830206983;830008819;;;;;;;;1;;;;;0;0;0;0;0;1;0;0;;1;830100517;;
INFOMED;2019;830207114;830001855;;;;;1;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.1;0.4
INFOMED;2019;830213617;830002119;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;1;;1;
INFOMED;2019;830213625;830002119;;;1;;;;;;;;;;0;;0;0;0;1;1;1;0;1;;1;
INFOMED;2019;840000202;130037815;;;;;;;1;;;;;;0;0;0;1;1;0;;;0;0;;0.5;0.05
INFOMED;2019;840000285;840000608;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;1.06;
INFOMED;2019;840000327;840000640;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;0.8;
INFOMED;2019;840000343;840000012;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;1;1;840006597;1;0.2
INFOMED;2019;840000350;840000657;;1;;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;4;1
INFOMED;2019;840000392;840000046;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;2.79;0.5
INFOMED;2019;840000400;840000673;;1;;;;;;;;;;;0;0;0;1;1;1;1;0;0;0;;1.5;0.1
INFOMED;2019;840000418;840004659;;;1;;;;;;1;;;;0;0;0;0;1;0;0;0;1;1;130781446;;0.2
INFOMED;2019;840000426;840000061;;;1;;;;;;1;;;;0;0;0;0;0;0;;0;;1;840001861;0.1;
INFOMED;2019;840000434;840000079;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;1;840006597;0.6;0.1
INFOMED;2019;840000467;840003651;;1;;;;;;;;;;;1;0;1;1;1;0;0;0;1;0;;;
INFOMED;2019;840000483;840000087;1;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;2.37;1.1
INFOMED;2019;840000491;130041916;;1;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;2.5;0.2
INFOMED;2019;840000509;840000707;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;;0.15;0.1
INFOMED;2019;840000525;840000111;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;1;1;840000087;0.5;0.25
INFOMED;2019;840000533;840000129;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;1;840000087;1;0.2
INFOMED;2019;840000541;840000137;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;3;1
INFOMED;2019;840001861;840006597;;1;;;;;1;;;;;;0;0;0;0;1;1;1;;0;1;840000012;18.05;2.03
