BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST
DIALYSE_P;2019;330780495;330796392;NCINF;1;3;3.48;;
DIALYSE_P;2019;330781360;330781196;M1110;1;9;4.2;0;1
DIALYSE_P;2019;330781360;330781196;N2500;20;7;26.15;;
DIALYSE_P;2019;330781360;330781196;NAUT;7;1;7.51;;
DIALYSE_P;2019;330781360;330781196;NCINF;34;21;49.54;;
DIALYSE_P;2019;330783374;330000274;M1110;;7;2.7;0;1
DIALYSE_P;2019;330783374;330000274;N2500;14;6;18.06;;
DIALYSE_P;2019;330783374;330000274;N4100;5;;5;;
DIALYSE_P;2019;330783374;330000274;NAUT;1;;1;;
DIALYSE_P;2019;330783374;330000274;NCINF;28;8;33.16;;
DIALYSE_P;2019;330795295;330007386;NCINF;;2;2;;
DIALYSE_P;2019;330795303;330007386;NCINF;;1;0.5;;
DIALYSE_P;2019;330802364;330007386;NCINF;2;1;2.5;;
DIALYSE_P;2019;340009539;340009489;M1110;2;2;3;0;1
DIALYSE_P;2019;340009539;340009489;NCINF;28;7;33.45;;
DIALYSE_P;2019;340013119;340000264;M1110;;7;1.11;;1
DIALYSE_P;2019;340013119;340000264;N4100;5;15;9.24;;
DIALYSE_P;2019;340013119;340000264;NAUT;22;55;43.22;;
DIALYSE_P;2019;340013119;340000264;NCINF;1;33;3.44;;
DIALYSE_P;2019;340013168;340000264;M1110;;11;4.24;;1
DIALYSE_P;2019;340013168;340000264;N4100;;12;2.53;;
DIALYSE_P;2019;340013168;340000264;NAUT;8;31;10.85;;
DIALYSE_P;2019;340013168;340000264;NCINF;26;51;53.52;;
DIALYSE_P;2019;340013218;340000264;M1110;;5;1.12;;1
DIALYSE_P;2019;340013218;340000264;N4100;;4;0.47;;
DIALYSE_P;2019;340013218;340000264;NAUT;;19;0.89;;
DIALYSE_P;2019;340013218;340000264;NCINF;4;8;7.27;;
DIALYSE_P;2019;340013259;340000264;M1110;;1;0.16;;1
DIALYSE_P;2019;340013259;340000264;N4100;;3;0.18;;
DIALYSE_P;2019;340013259;340000264;NAUT;;19;0.91;;
DIALYSE_P;2019;340013259;340000264;NCINF;;6;0.12;;
DIALYSE_P;2019;340013309;340000264;M1110;;4;0.79;;1
DIALYSE_P;2019;340013309;340000264;N4100;;4;0.42;;
DIALYSE_P;2019;340013309;340000264;NAUT;;19;1.36;;
DIALYSE_P;2019;340013309;340000264;NCINF;;14;3.49;;
DIALYSE_P;2019;340013358;340000264;M1110;;2;0.15;;1
DIALYSE_P;2019;340013358;340000264;N4100;;2;0.18;;
DIALYSE_P;2019;340013358;340000264;NAUT;;19;0.44;;
DIALYSE_P;2019;340013358;340000264;NCINF;;9;0.52;;
DIALYSE_P;2019;340013499;340000264;M1110;;4;;;1
DIALYSE_P;2019;340013499;340000264;N4100;;5;0.65;;
DIALYSE_P;2019;340013499;340000264;NAUT;;7;1.11;;
DIALYSE_P;2019;340013499;340000264;NCINF;;8;0.67;;
DIALYSE_P;2019;340015999;940023831;M1110;4;;4;1;1
DIALYSE_P;2019;340015999;940023831;N2500;11;2;11.88;;
DIALYSE_P;2019;340015999;940023831;N4100;;1;0.69;;
DIALYSE_P;2019;340015999;940023831;NAUT;13;3;23.88;;
DIALYSE_P;2019;340015999;940023831;NCINF;46;10;50.14;;
DIALYSE_P;2019;340016005;940023856;M1110;;6;0.43;0;1
DIALYSE_P;2019;340016005;940023856;NAUT;3;;1.64;;
DIALYSE_P;2019;340016005;940023856;NCINF;4;;4.11;;
DIALYSE_P;2019;340017292;340009489;NCINF;;6;3;;
DIALYSE_P;2019;340019603;340019587;M1110;;5;2.87;;1
DIALYSE_P;2019;340019603;340019587;N4100;;9;1;;
DIALYSE_P;2019;340019603;340019587;NAUT;;39;4.3;;
DIALYSE_P;2019;340019603;340019587;NCINF;9;18;12.99;;
DIALYSE_P;2019;340020221;340000264;M1110;;38;2.03;;1
DIALYSE_P;2019;340020221;340000264;N4100;;14;1.35;;
DIALYSE_P;2019;340020221;340000264;NAUT;;27;4.08;;
DIALYSE_P;2019;340020221;340000264;NCINF;;41;2.44;;
DIALYSE_P;2019;340023142;940023856;M1110;;6;0.96;0;1
DIALYSE_P;2019;340023142;940023856;N4100;;1;0.5;;
DIALYSE_P;2019;340023142;940023856;NAUT;2;4;2.54;;
DIALYSE_P;2019;340023142;940023856;NCINF;8;4;11.92;;
DIALYSE_P;2019;340780840;940023823;M1110;;6;4.61;1;1
DIALYSE_P;2019;340780840;940023823;N2500;15;5;17.31;;
DIALYSE_P;2019;340780840;940023823;N4100;;1;0.5;;
DIALYSE_P;2019;340780840;940023823;NAUT;26;11;25.17;;
DIALYSE_P;2019;340780840;940023823;NCINF;38;11;44.52;;
DIALYSE_P;2019;340796663;340780477;M1110;;5;0.99;0;1
DIALYSE_P;2019;340796663;340780477;N2500;3;;2.8;;
DIALYSE_P;2019;340796663;340780477;NCINF;5;1;5.46;;
DIALYSE_P;2019;350000147;350000022;M1110;;6;1.09;0;1
DIALYSE_P;2019;350000147;350000022;N2500;0;4;3.2;;
DIALYSE_P;2019;350000147;350000022;NAUT;0;3;0.95;;
DIALYSE_P;2019;350000147;350000022;NCINF;1;11;8.58;;
DIALYSE_P;2019;350000741;350005179;M1110;1;2;0.9;;
DIALYSE_P;2019;350000741;350005179;N2500;2;7;7.21;;
DIALYSE_P;2019;350000741;350005179;NAUT;3;1;1.64;;
DIALYSE_P;2019;350000741;350005179;NCINF;9;8;13.8;;
DIALYSE_P;2019;350002804;350000626;M1110;;2;1.19;0;1
DIALYSE_P;2019;350002804;350000626;N4100;;;0.55;;
DIALYSE_P;2019;350002804;350000626;NAUT;;;3.03;;
DIALYSE_P;2019;350002804;350000626;NCINF;;31;27.3;;
DIALYSE_P;2019;350030763;350000626;M1110;;;0.15;0;0
DIALYSE_P;2019;350030763;350000626;N4100;;;0.1;;
DIALYSE_P;2019;350030763;350000626;NAUT;;;1.03;;
DIALYSE_P;2019;350030763;350000626;NCINF;;;3.83;;
DIALYSE_P;2019;350032934;350000626;M1110;6;4;4.5;0;0
DIALYSE_P;2019;350032934;350000626;N4100;14;1;1.63;;
DIALYSE_P;2019;350032934;350000626;NAUT;44;20;12.75;;
DIALYSE_P;2019;350032934;350000626;NCINF;22;66;29.09;;
DIALYSE_P;2019;350040044;350000626;M1110;6;5;3.7;0;0
DIALYSE_P;2019;350040044;350000626;N4100;;;1.25;;
DIALYSE_P;2019;350040044;350000626;NAUT;5;5;8.2;;
DIALYSE_P;2019;350040044;350000626;NCINF;8;55;28.23;;
DIALYSE_P;2019;350041059;350000626;M1110;;;0.03;0;0
DIALYSE_P;2019;350041059;350000626;N4100;;;0.03;;
DIALYSE_P;2019;350041059;350000626;NAUT;;;0.35;;
DIALYSE_P;2019;350041059;350000626;NCINF;;;1.25;;
DIALYSE_P;2019;350042131;350000626;M1110;;;0.86;0;0
DIALYSE_P;2019;350042131;350000626;N4100;;;0.23;;
DIALYSE_P;2019;350042131;350000626;NAUT;;;2.19;;
DIALYSE_P;2019;350042131;350000626;NCINF;;;6.18;;
DIALYSE_P;2019;350042602;350000626;M1110;;;1.14;0;0
DIALYSE_P;2019;350042602;350000626;N4100;;;0.36;;
DIALYSE_P;2019;350042602;350000626;NAUT;;;3.16;;
DIALYSE_P;2019;350042602;350000626;NCINF;;;8.94;;
DIALYSE_P;2019;350046751;350000626;M1110;;;1.9;0;
DIALYSE_P;2019;350046751;350000626;N4100;;;1.01;;
DIALYSE_P;2019;350046751;350000626;NAUT;;;10.69;;
DIALYSE_P;2019;350046751;350000626;NCINF;;;30.21;;
DIALYSE_P;2019;360000962;920033412;N2500;2;;2;;
DIALYSE_P;2019;360000962;920033412;NCINF;3;;3;;
DIALYSE_P;2019;360002133;920033412;M1110;3;;3;0;0
DIALYSE_P;2019;360002133;920033412;N2500;11;1;10.5;;
DIALYSE_P;2019;360002133;920033412;N4100;2;;2;;
DIALYSE_P;2019;360002133;920033412;NAUT;5;;5;;
DIALYSE_P;2019;360002133;920033412;NCINF;25;4;26.38;;
DIALYSE_P;2019;370000085;370013468;M1110;;;1.68;0;1
DIALYSE_P;2019;370000085;370013468;N2500;;;2.18;;
DIALYSE_P;2019;370000085;370013468;NAUT;;;0.5;;
DIALYSE_P;2019;370000085;370013468;NCINF;;;6.32;;
DIALYSE_P;2019;370000093;370013468;M1110;3;;1.68;0;1
DIALYSE_P;2019;370000093;370013468;N2500;4;1;2.95;;
DIALYSE_P;2019;370000093;370013468;NAUT;1;;0.5;;
DIALYSE_P;2019;370000093;370013468;NCINF;11;5;7;;
DIALYSE_P;2019;370000499;370000481;M1110;;1;0.16;0;1
DIALYSE_P;2019;370000499;370000481;N2500;2;0;1;;
DIALYSE_P;2019;370000499;370000481;NAUT;1;1;1;;
DIALYSE_P;2019;370000499;370000481;NCINF;3;2;2.8;;
DIALYSE_P;2019;370000861;370000481;M1110;2;1;2.1;1;
DIALYSE_P;2019;370000861;370000481;N2500;14;4;14.3;;
DIALYSE_P;2019;370000861;370000481;NAUT;0;3;1.68;;
DIALYSE_P;2019;370000861;370000481;NCINF;24;14;32.1;;
DIALYSE_P;2019;370002040;370001067;M1110;3;;2.92;0;0
DIALYSE_P;2019;370002040;370001067;N4100;1;;1;;
DIALYSE_P;2019;370002040;370001067;NAUT;5;;4.38;;
DIALYSE_P;2019;370002040;370001067;NCINF;17;1;17.59;;
DIALYSE_P;2019;370100885;370001067;NCINF;5;;4.65;;
DIALYSE_P;2019;370102832;370001067;NCINF;7;1;7.16;;
DIALYSE_P;2019;370103152;370001067;NCINF;5;1;4.75;;
DIALYSE_P;2019;370104002;370001067;NCINF;3;;2.94;;
DIALYSE_P;2019;370104572;370001067;NCINF;1;1;0.16;;
DIALYSE_P;2019;370104804;370001067;NCINF;1;3;3.53;;
DIALYSE_P;2019;380000034;380780049;M1110;3;1;3.21;;
DIALYSE_P;2019;380000034;380780049;NCINF;2;0;2;;
DIALYSE_P;2019;380000067;380780080;M1110;1;2;1.65;0;1
DIALYSE_P;2019;380000067;380780080;NAUT;3;;3.28;;
DIALYSE_P;2019;380000067;380780080;NCINF;12;8;18.87;;
DIALYSE_P;2019;380000729;690796552;M1110;;3;0.05;;1
DIALYSE_P;2019;380000729;690796552;NCINF;0;4;1.18;;
DIALYSE_P;2019;380000828;690002225;M1110;4;;2.93;0;0
DIALYSE_P;2019;380000828;690002225;N2500;4;2;5.43;;
DIALYSE_P;2019;380000828;690002225;N4100;;;0.32;;
DIALYSE_P;2019;380000828;690002225;NAUT;4;4;1.99;;
DIALYSE_P;2019;380000828;690002225;NCINF;27;8;28.45;;
DIALYSE_P;2019;380000968;690796552;M1110;0;5;1.95;;1
DIALYSE_P;2019;380000968;690796552;N2500;3;4;5.96;;
DIALYSE_P;2019;380000968;690796552;NAUT;;4;1.89;;
DIALYSE_P;2019;380000968;690796552;NCINF;24;12;28.6;;
DIALYSE_P;2019;380019026;380793802;M1110;;;0.79;1;1
DIALYSE_P;2019;380019026;380793802;NAUT;3;;2.81;;
DIALYSE_P;2019;380019026;380793802;NCINF;2;1;2.96;;
DIALYSE_P;2019;380784801;380793802;M1110;7;15;7.2;1;1
DIALYSE_P;2019;380784801;380793802;N2500;6;3;7.49;;
DIALYSE_P;2019;380784801;380793802;N4100;6;;6;;
DIALYSE_P;2019;380784801;380793802;NAUT;29;20;38.63;;
DIALYSE_P;2019;380784801;380793802;NCINF;46;28;64.98;;
DIALYSE_P;2019;380793810;380793802;M1110;1;;1.8;1;1
DIALYSE_P;2019;380793810;380793802;NAUT;25;5;28.91;;
DIALYSE_P;2019;380793810;380793802;NCINF;13;7;18.05;;
DIALYSE_P;2019;380797217;380793802;M1110;;;0.01;1;1
DIALYSE_P;2019;380797217;380793802;NCINF;;1;0.45;;
DIALYSE_P;2019;380803965;380793802;M1110;3;;2.21;1;1
DIALYSE_P;2019;380803965;380793802;N2500;8;1;7.53;;
DIALYSE_P;2019;380803965;380793802;NAUT;1;3;2.41;;
DIALYSE_P;2019;380803965;380793802;NCINF;8;11;15.42;;
DIALYSE_P;2019;390000065;390780161;M1110;2;;2;0;1
DIALYSE_P;2019;390000065;390780161;N2500;3;;3.19;;
DIALYSE_P;2019;390000065;390780161;NAUT;1;;1;;
DIALYSE_P;2019;390000065;390780161;NCINF;5;7;9.13;;
DIALYSE_P;2019;390000222;390780609;M1110;;;0.19;1;1
DIALYSE_P;2019;390000222;390780609;N2500;6;1;6.75;;
DIALYSE_P;2019;390000222;390780609;NAUT;4;;3.62;;
DIALYSE_P;2019;390000222;390780609;NCINF;14;2;14.32;;
DIALYSE_P;2019;400000139;400011177;M1110;2;0;2.67;0;1
DIALYSE_P;2019;400000139;400011177;N2500;5;18;10.23;;
DIALYSE_P;2019;400000139;400011177;NAUT;2;10;4.17;;
DIALYSE_P;2019;400000139;400011177;NCINF;8;18;15.86;;
DIALYSE_P;2019;400006730;330000266;M1110;;;0.09;0;1
DIALYSE_P;2019;400006730;330000266;NCINF;;3;1.52;;
DIALYSE_P;2019;400007043;640000113;M1110;;6;1.1;0;0
DIALYSE_P;2019;400007332;330000266;M1110;;3;0.27;0;1
DIALYSE_P;2019;400007332;330000266;NCINF;;5;3.77;;
DIALYSE_P;2019;400010906;330000266;M1110;;;0.14;0;1
DIALYSE_P;2019;400010906;330000266;NCINF;;3;1.97;;
DIALYSE_P;2019;400011201;640017612;NCINF;1;;1;;
DIALYSE_P;2019;400789715;330007386;NCINF;2;;2;;
DIALYSE_P;2019;410000202;410000319;M1110;3;2;4;0;1
DIALYSE_P;2019;410000202;410000319;N2500;13;2;14.01;;
DIALYSE_P;2019;410000202;410000319;N4100;1;;1;;
DIALYSE_P;2019;410000202;410000319;NAUT;4;5;5.61;;
DIALYSE_P;2019;410000202;410000319;NCINF;32;3;34.37;;
DIALYSE_P;2019;410005011;330030958;M1110;0;0;0;0;1
DIALYSE_P;2019;410005011;330030958;N2500;2;;2;;
DIALYSE_P;2019;410005011;330030958;NCINF;6;;6;;
DIALYSE_P;2019;410005953;330030958;M1110;0;0;0;0;1
DIALYSE_P;2019;410005953;330030958;N2500;1;;1;;
DIALYSE_P;2019;410005953;330030958;NCINF;3;;3;;
DIALYSE_P;2019;410007553;330030958;M1110;3;2;4;0;1
DIALYSE_P;2019;410007553;330030958;N2500;4;;4;;
DIALYSE_P;2019;410007553;330030958;N4100;2;;1.5;;
DIALYSE_P;2019;410007553;330030958;NAUT;1;;0.5;;
DIALYSE_P;2019;410007553;330030958;NCINF;16;2;17;;
DIALYSE_P;2019;420000010;420780033;M1110;5;2;1.95;0;1
DIALYSE_P;2019;420000010;420780033;N2500;9;1;9.95;;
DIALYSE_P;2019;420000010;420780033;NAUT;8;2;7.22;;
DIALYSE_P;2019;420000010;420780033;NCINF;25;4;26.9;;
DIALYSE_P;2019;420011603;420001752;M1110;;;0.3;0;0
DIALYSE_P;2019;420011603;420001752;N4100;;;0.6;;
DIALYSE_P;2019;420011603;420001752;NAUT;1;1;4.16;;
DIALYSE_P;2019;420011603;420001752;NCINF;2;0;2.8;;
DIALYSE_P;2019;420012536;420001752;M1110;;;2.1;0;0
DIALYSE_P;2019;420012536;420001752;N2500;7;3;8.1;;
DIALYSE_P;2019;420012536;420001752;N4100;;;0.6;;
DIALYSE_P;2019;420012536;420001752;NAUT;6;7;15.55;;
DIALYSE_P;2019;420012536;420001752;NCINF;11;7;18.46;;
DIALYSE_P;2019;420014623;420001752;M1110;;;0.9;0;0
DIALYSE_P;2019;420014623;420001752;NAUT;2;1;2.8;;
DIALYSE_P;2019;420014623;420001752;NCINF;3;2;4.54;;
DIALYSE_P;2019;420785354;420784878;M1110;1;;0.8;0;0
DIALYSE_P;2019;420785354;420784878;N2500;6;3;7.54;;
DIALYSE_P;2019;420785354;420784878;NAUT;9;2;6.48;;
DIALYSE_P;2019;420785354;420784878;NCINF;16;7;19.89;;
DIALYSE_P;2019;420786808;420001752;M1110;;;0.65;0;0
DIALYSE_P;2019;420786808;420001752;N4100;;;0.6;;
DIALYSE_P;2019;420786808;420001752;NAUT;3;0;5.46;;
DIALYSE_P;2019;420786808;420001752;NCINF;2;2;4.3;;
DIALYSE_P;2019;420787525;420001752;M1110;;;0.15;0;0
DIALYSE_P;2019;420787525;420001752;N4100;;;0.6;;
DIALYSE_P;2019;420787525;420001752;NAUT;;;3.76;;
DIALYSE_P;2019;420787525;420001752;NCINF;;2;2.2;;
DIALYSE_P;2019;420788689;420001752;M1110;;;0.65;0;0
DIALYSE_P;2019;420788689;420001752;N4100;;;0.6;;
DIALYSE_P;2019;420788689;420001752;NAUT;3;0;5.46;;
DIALYSE_P;2019;420788689;420001752;NCINF;2;1;3.6;;
DIALYSE_P;2019;420789968;420001752;M1110;6;1;1.3;0;0
DIALYSE_P;2019;420789968;420001752;N4100;5;0;1.5;;
DIALYSE_P;2019;420789968;420001752;NAUT;30;7;20.33;;
DIALYSE_P;2019;420789968;420001752;NCINF;29;5;26.38;;
DIALYSE_P;2019;430000117;430000018;M1110;0;2;0.45;1;1
DIALYSE_P;2019;430000117;430000018;N2500;1;10;5.84;;
DIALYSE_P;2019;430000117;430000018;NAUT;2;6;3.02;;
DIALYSE_P;2019;430000117;430000018;NCINF;7;22;18.91;;
DIALYSE_P;2019;430003475;420001752;M1110;;;0.65;0;0
DIALYSE_P;2019;430003475;420001752;N4100;;;0.5;;
DIALYSE_P;2019;430003475;420001752;NAUT;2;1;5.06;;
DIALYSE_P;2019;430003475;420001752;NCINF;1;3;4;;
DIALYSE_P;2019;430004309;630000990;M1110;;;0.3;0;0
DIALYSE_P;2019;430004309;630000990;NAUT;;1;0.54;;
DIALYSE_P;2019;430004309;630000990;NCINF;;5;4.9;;
DIALYSE_P;2019;430004358;630000990;M1110;;4;1.3;0;0
DIALYSE_P;2019;430004358;630000990;NAUT;;7;1.76;;
DIALYSE_P;2019;430004358;630000990;NCINF;;5;5;;
DIALYSE_P;2019;430004408;630000990;M1110;;;0.16;0;0
DIALYSE_P;2019;430004408;630000990;NAUT;;5;0.43;;
DIALYSE_P;2019;430004408;630000990;NCINF;;4;3.2;;
DIALYSE_P;2019;440000016;440000057;M1110;5;1;1.35;0;0
DIALYSE_P;2019;440000016;440000057;N2500;2;10;9.28;;
DIALYSE_P;2019;440000016;440000057;N4100;;1;0.3;;
DIALYSE_P;2019;440000016;440000057;NAUT;2;4;4.48;;
DIALYSE_P;2019;440000016;440000057;NCINF;7;14;17.67;;
DIALYSE_P;2019;440000271;440000289;M1110;4;4;2.4;0;1
DIALYSE_P;2019;440000271;440000289;N2500;4;3;5.72;;
DIALYSE_P;2019;440000271;440000289;NAUT;0;1;0.9;;
DIALYSE_P;2019;440000271;440000289;NCINF;27;10;31.93;;
DIALYSE_P;2019;440005080;440002590;M1110;1;32;3.76;0;0
DIALYSE_P;2019;440005080;440002590;N4100;11;;11;;
DIALYSE_P;2019;440005080;440002590;NAUT;83;28;60.1;;
DIALYSE_P;2019;440005080;440002590;NCINF;;40;22.19;;
DIALYSE_P;2019;440027589;440002590;M1110;6;3;0.06;0;0
DIALYSE_P;2019;440027589;440002590;NAUT;13;4;0.09;;
DIALYSE_P;2019;440027589;440002590;NCINF;3;;0.63;;
DIALYSE_P;2019;440036176;440002590;M1110;;7;1.16;0;0
DIALYSE_P;2019;440036176;440002590;N2500;;14;3.04;;
DIALYSE_P;2019;440036176;440002590;NAUT;;5;0.58;;
DIALYSE_P;2019;440036176;440002590;NCINF;9;2;9.06;;
DIALYSE_P;2019;440036218;440002590;M1110;;9;0.12;0;0
DIALYSE_P;2019;440036218;440002590;NAUT;;17;0.17;;
DIALYSE_P;2019;440036218;440002590;NCINF;;2;0.08;;
DIALYSE_P;2019;440036473;440002590;M1110;;9;0.12;0;0
DIALYSE_P;2019;440036473;440002590;NAUT;;17;0.17;;
DIALYSE_P;2019;440036473;440002590;NCINF;;2;0.08;;
DIALYSE_P;2019;440036499;440002590;M1110;;9;3.12;0;0
DIALYSE_P;2019;440036499;440002590;N2500;18;7;16.15;;
DIALYSE_P;2019;440036499;440002590;NAUT;13;5;5.08;;
DIALYSE_P;2019;440036499;440002590;NCINF;49;31;42.49;;
DIALYSE_P;2019;440039568;440002590;M1110;;4;0.16;0;0
DIALYSE_P;2019;440039568;440002590;NAUT;;4;0.5;;
DIALYSE_P;2019;440039568;440002590;NCINF;3;1;3.01;;
DIALYSE_P;2019;440042513;440002590;M1110;;9;0.06;0;0
DIALYSE_P;2019;440042513;440002590;NAUT;13;4;0.09;;
DIALYSE_P;2019;440042513;440002590;NCINF;;2;0.05;;
DIALYSE_P;2019;440050441;440002590;M1110;;4;0.38;0;0
DIALYSE_P;2019;440050441;440002590;N2500;;2;1;;
DIALYSE_P;2019;440050441;440002590;NAUT;;4;1;;
DIALYSE_P;2019;440050441;440002590;NCINF;13;10;15.79;;
DIALYSE_P;2019;440055770;440002590;M1110;;7;2.66;0;0
DIALYSE_P;2019;440055770;440002590;N2500;;13;6.31;;
DIALYSE_P;2019;440055770;440002590;NAUT;;5;1.28;;
DIALYSE_P;2019;440055770;440002590;NCINF;;26;15.28;;
DIALYSE_P;2019;450000294;450000591;M1110;2;;2;0;0
DIALYSE_P;2019;450000294;450000591;N2500;2;;2.51;;
DIALYSE_P;2019;450000294;450000591;NAUT;1;;1.04;;
DIALYSE_P;2019;450000294;450000591;NCINF;13;;13.12;;
DIALYSE_P;2019;450002613;450000088;M1110;2;3;3.6;;1
DIALYSE_P;2019;450002613;450000088;N2500;16;3;20.38;;
DIALYSE_P;2019;450002613;450000088;NAUT;2;3;4.7;;
DIALYSE_P;2019;450002613;450000088;NCINF;19;20;30.48;;
DIALYSE_P;2019;450011549;450001201;NCINF;3;4;6;;
DIALYSE_P;2019;450012935;450001466;M1110;2;;2;0;0
DIALYSE_P;2019;450012935;450001466;N2500;7;;7;;
DIALYSE_P;2019;450012935;450001466;N4100;1;;1;;
DIALYSE_P;2019;450012935;450001466;NAUT;6;7;7.93;;
DIALYSE_P;2019;450012935;450001466;NCINF;16;;15.8;;
DIALYSE_P;2019;450013818;920033610;N4100;1;0;0.8;;
DIALYSE_P;2019;450013818;920033610;NCINF;4;0;4;;
DIALYSE_P;2019;450017694;450001201;M1110;0;4;0.91;0;0
DIALYSE_P;2019;450017694;450001201;N4100;2;;2;;
DIALYSE_P;2019;450017694;450001201;NAUT;2;;2;;
DIALYSE_P;2019;450017694;450001201;NCINF;2;4;4.91;;
DIALYSE_P;2019;450018395;450001466;M1110;2;;2;0;0
DIALYSE_P;2019;450018395;450001466;NAUT;;2;1.38;;
DIALYSE_P;2019;450018395;450001466;NCINF;2;;2;;
DIALYSE_P;2019;450018460;920033610;M1110;3;;3;0;1
DIALYSE_P;2019;450018460;920033610;N2500;9;;9;;
DIALYSE_P;2019;450018460;920033610;N4100;1;;1;;
DIALYSE_P;2019;450018460;920033610;NCINF;24;1;24.8;;
DIALYSE_P;2019;450020698;450001201;M1110;0;1;0;0;0
DIALYSE_P;2019;450020698;450001201;NCINF;4;1;4.5;;
DIALYSE_P;2019;460000110;460780216;M1110;4;0;3.86;0;1
DIALYSE_P;2019;460000110;460780216;N2500;7;0;6.99;;
DIALYSE_P;2019;460000110;460780216;NAUT;4;0;3.75;;
DIALYSE_P;2019;460000110;460780216;NCINF;13;1;13.23;;
DIALYSE_P;2019;460004641;310000633;M1110;;;0.07;1;1
DIALYSE_P;2019;460004641;310000633;N4100;;;0.29;;
DIALYSE_P;2019;460004641;310000633;NAUT;;;0.79;;
DIALYSE_P;2019;460004641;310000633;NCINF;;2;1.27;;
DIALYSE_P;2019;460786346;310000633;M1110;;;0.11;1;1
DIALYSE_P;2019;460786346;310000633;N4100;;;0.29;;
DIALYSE_P;2019;460786346;310000633;NAUT;;;0.79;;
DIALYSE_P;2019;460786346;310000633;NCINF;;3;1.92;;
DIALYSE_P;2019;460786353;310000633;M1110;;;0.27;1;1
DIALYSE_P;2019;460786353;310000633;N4100;;;0.29;;
DIALYSE_P;2019;460786353;310000633;NAUT;;;0.79;;
DIALYSE_P;2019;460786353;310000633;NCINF;;4;2.46;;
DIALYSE_P;2019;460786478;310000633;M1110;;;0.06;1;1
DIALYSE_P;2019;460786478;310000633;N4100;;;0.29;;
DIALYSE_P;2019;460786478;310000633;NAUT;;;0.79;;
DIALYSE_P;2019;460786478;310000633;NCINF;;2;1.03;;
DIALYSE_P;2019;470000423;470016171;M1110;0;5;2.46;0;1
DIALYSE_P;2019;470000423;470016171;N2500;8;11;16.95;;
DIALYSE_P;2019;470000423;470016171;NAUT;0;6;2.23;;
DIALYSE_P;2019;470000423;470016171;NCINF;15;11;22.89;;
DIALYSE_P;2019;470001868;330000266;M1110;;;0.13;0;1
DIALYSE_P;2019;470001868;330000266;NCINF;;9;2.79;;
DIALYSE_P;2019;470002262;330000266;M1110;;5;0.14;0;1
DIALYSE_P;2019;470002262;330000266;NCINF;;9;3.04;;
DIALYSE_P;2019;470002320;330000266;M1110;;;0.22;0;1
DIALYSE_P;2019;470002320;330000266;NCINF;;5;3.02;;
DIALYSE_P;2019;470002346;330000266;M1110;;;0.05;0;1
DIALYSE_P;2019;470002346;330000266;NCINF;;2;1.11;;
DIALYSE_P;2019;470002361;330000266;M1110;;;0.1;0;1
DIALYSE_P;2019;470002361;330000266;NCINF;;9;2.25;;
DIALYSE_P;2019;470002387;330000266;M1110;;;0.07;0;1
DIALYSE_P;2019;470002387;330000266;NCINF;;2;1.48;;
DIALYSE_P;2019;470002403;330000266;M1110;;;0.1;0;1
DIALYSE_P;2019;470002403;330000266;NCINF;;3;2.29;;
DIALYSE_P;2019;470002411;330000266;M1110;;;0.06;0;1
DIALYSE_P;2019;470002411;330000266;NCINF;;4;1.31;;
DIALYSE_P;2019;470013558;330000266;M1110;;;0.12;0;1
DIALYSE_P;2019;470013558;330000266;NCINF;;4;2.56;;
DIALYSE_P;2019;480001403;340000264;M1110;;1;0.34;;1
DIALYSE_P;2019;480001403;340000264;N4100;;4;0.31;;
DIALYSE_P;2019;480001403;340000264;NAUT;;7;0.48;;
DIALYSE_P;2019;480001403;340000264;NCINF;;16;2.95;;
DIALYSE_P;2019;480001783;340000264;M1110;;6;0.82;;
DIALYSE_P;2019;480001783;340000264;N4100;;6;0.72;;
DIALYSE_P;2019;480001783;340000264;NAUT;;10;1.21;;
DIALYSE_P;2019;480001783;340000264;NCINF;;18;8.44;;
DIALYSE_P;2019;490000049;490000031;M1110;0;2;1.53;0;1
DIALYSE_P;2019;490000049;490000031;N2500;5;3;7.4;;
DIALYSE_P;2019;490000049;490000031;NAUT;3;0;2.92;;
DIALYSE_P;2019;490000049;490000031;NCINF;11;7;15.93;;
DIALYSE_P;2019;490000635;490000676;M1110;3;;2.3;0;1
DIALYSE_P;2019;490000635;490000676;N2500;3;3;5.51;;
DIALYSE_P;2019;490000635;490000676;NAUT;1;;1;;
DIALYSE_P;2019;490000635;490000676;NCINF;9;9;15.2;;
DIALYSE_P;2019;490007499;440002590;M1110;;7;2.55;0;0
DIALYSE_P;2019;490007499;440002590;N2500;14;7;16.01;;
DIALYSE_P;2019;490007499;440002590;NAUT;1;7;3.88;;
DIALYSE_P;2019;490007499;440002590;NCINF;57;14;36.3;;
DIALYSE_P;2019;490008224;440002590;M1110;;6;0.51;0;0
DIALYSE_P;2019;490008224;440002590;NAUT;;5;0.61;;
DIALYSE_P;2019;490009008;440002590;M1110;;6;0.77;0;0
DIALYSE_P;2019;490009008;440002590;N2500;7;1;6.37;;
DIALYSE_P;2019;490009008;440002590;NAUT;1;5;1.32;;
DIALYSE_P;2019;490009008;440002590;NCINF;10;8;14.54;;
DIALYSE_P;2019;490011350;440002590;M1110;;7;0.26;0;0
