BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;DISU;DISHU
IMAGES_P;2019;440000271;440000289;N4130;61;27;78.93;;;;
IMAGES_P;2019;440000271;440000289;N4160;3;1;3.5;;;;
IMAGES_P;2019;440000271;440000289;NAUT;29;7;33.21;;;;
IMAGES_P;2019;440000396;440053643;M1160;0;2;0.98;;;;
IMAGES_P;2019;440000396;440053643;N4130;6;1;6.92;0;1;;
IMAGES_P;2019;440000396;440053643;NAUT;;1;0.5;;;;
IMAGES_P;2019;440000453;440000289;M1160;;1;0.3;0;0;0;0
IMAGES_P;2019;440000453;440000289;N4130;1;1;1.5;;;;
IMAGES_P;2019;440000503;440000313;M1160;;;;1;0;;
IMAGES_P;2019;440000503;440000313;N4130;7;4;11.13;0;0;;
IMAGES_P;2019;440000503;440000313;N4160;1;;0.94;;;;
IMAGES_P;2019;440000503;440000313;NAUT;4;;4.06;;;;
IMAGES_P;2019;440000560;850009010;M1160;;1;0.05;0;0;;
IMAGES_P;2019;440000560;850009010;N4130;0;13;1.12;0;0;;
IMAGES_P;2019;440000560;850009010;N4160;0;1;0.1;;;;
IMAGES_P;2019;440000560;850009010;NAUT;0;4;0.42;;;;
IMAGES_P;2019;440001113;490017258;M1160;5;4;7.51;0;0;0;1
IMAGES_P;2019;440001113;490017258;M1210;4;6;6.36;0;0;;
IMAGES_P;2019;440001113;490017258;N4130;21;13;27.07;0;1;;
IMAGES_P;2019;440001113;490017258;N4160;1;;0.99;;;;
IMAGES_P;2019;440001113;490017258;NAUT;6;14;15.33;;;;
IMAGES_P;2019;440003291;440000289;N4130;1;2;2.32;;;;
IMAGES_P;2019;440017598;440000289;M1160;16;6;7.37;1;1;;
IMAGES_P;2019;440017598;440000289;M1210;8;3;5;1;1;;
IMAGES_P;2019;440017598;440000289;N4130;29;15;39.31;;;;
IMAGES_P;2019;440017598;440000289;NAUT;16;3;17.66;;;;
IMAGES_P;2019;440041580;440041572;M1160;;14;;0;1;0;0
IMAGES_P;2019;440041580;440041572;M1210;;5;;0;0;;
IMAGES_P;2019;440041580;440041572;N4130;10;2;10.66;0;0;;
IMAGES_P;2019;440041580;440041572;N4160;1;;0.83;;;;
IMAGES_P;2019;440041580;440041572;NAUT;20;3;18.07;;;;
IMAGES_P;2019;440053387;440018661;N4130;0;1;0.62;0;0;;
IMAGES_P;2019;450000062;450000104;M1160;2;1;2.23;1;0;0;0
IMAGES_P;2019;450000062;450000104;N4130;16;;15.36;1;0;;
IMAGES_P;2019;450000062;450000104;NAUT;9;1;10.6;;;;
IMAGES_P;2019;450000070;450000112;M1160;;2;0.7;;;;
IMAGES_P;2019;450000070;450000112;N4130;6;2;7.6;;;;
IMAGES_P;2019;450000070;450000112;NAUT;2;1;2.91;;;;
IMAGES_P;2019;450000294;450000591;M1160;6;24;7.5;0;1;0;0
IMAGES_P;2019;450000294;450000591;N4130;13;2;13.45;0;1;;
IMAGES_P;2019;450000294;450000591;N4160;1;;0.92;;;;
IMAGES_P;2019;450000294;450000591;NAUT;10;;8.89;;;;
IMAGES_P;2019;450002613;450000088;M1160;11;9;17.22;0;1;0;0
IMAGES_P;2019;450002613;450000088;M1210;4;2;4.93;0;0;;
IMAGES_P;2019;450002613;450000088;N4130;56;32;80.97;1;1;;
IMAGES_P;2019;450002613;450000088;N4160;3;2;4.29;;;;
IMAGES_P;2019;450002613;450000088;NAUT;30;12;36.3;;;;
IMAGES_P;2019;460000045;460780083;M1160;1;1;1.47;1;1;1;0
IMAGES_P;2019;460000045;460780083;N4130;8;4;10.74;1;;;
IMAGES_P;2019;460000045;460780083;N4160;0;1;0.9;;;;
IMAGES_P;2019;460000045;460780083;NAUT;2;2;3.15;;;;
IMAGES_P;2019;460000052;460780091;M1160;;1;0.92;0;1;;
IMAGES_P;2019;460000052;460780091;N4130;3;1;3.76;0;1;;
IMAGES_P;2019;460000052;460780091;NAUT;1;;1.13;;;;
IMAGES_P;2019;460000060;460780117;N4130;1;;1;0;0;;
IMAGES_P;2019;460000102;460780208;M1160;;5;2;0;1;1;0
IMAGES_P;2019;460000102;460780208;N4130;8;;6.93;0;1;;
IMAGES_P;2019;460000102;460780208;N4160;;1;0.2;;;;
IMAGES_P;2019;460000102;460780208;NAUT;3;2;4.39;;;;
IMAGES_P;2019;460000110;460780216;M1160;2;2;4.05;0;1;0;0
IMAGES_P;2019;460000110;460780216;N4130;17;1;16.77;1;0;;
IMAGES_P;2019;460000110;460780216;N4160;1;0;0.9;;;;
IMAGES_P;2019;460000110;460780216;NAUT;10;2;10.93;;;;
IMAGES_P;2019;470000027;470014069;M1160;11;;11;0;1;0;0
IMAGES_P;2019;470000027;470014069;N4130;13;;13;0;1;;
IMAGES_P;2019;470000423;470016171;M1160;1;7;3.62;0;1;0;0
IMAGES_P;2019;470000423;470016171;M1210;3;11;3.62;0;0;;
IMAGES_P;2019;470000423;470016171;N4130;29;10;34.71;1;0;;
IMAGES_P;2019;470000423;470016171;N4160;1;0;1;;;;
IMAGES_P;2019;470000423;470016171;NAUT;14;11;14.84;;;;
IMAGES_P;2019;470000431;470000324;M1160;2;;2.16;0;1;1;1
IMAGES_P;2019;470000431;470000324;N4130;16;3;17.71;0;1;;
IMAGES_P;2019;470000431;470000324;N4160;;1;0.5;;;;
IMAGES_P;2019;470000431;470000324;NAUT;4;5;7.5;;;;
IMAGES_P;2019;470000480;470001660;M1160;3;1;3.5;0;1;0;0
IMAGES_P;2019;470000480;470001660;N4130;11;10;18.37;1;0;;
IMAGES_P;2019;470000480;470001660;N4160;1;;1;;;;
IMAGES_P;2019;470000480;470001660;NAUT;13;5;15.51;;;;
IMAGES_P;2019;470000522;470016171;N4130;1;0;1;;;;
IMAGES_P;2019;480000017;480780097;M1160;1;1;1.13;0;1;1;0
IMAGES_P;2019;480000017;480780097;N4130;9;5;13.51;0;1;;
IMAGES_P;2019;480000017;480780097;N4160;;1;0.64;;;;
IMAGES_P;2019;480000017;480780097;NAUT;7;;6.71;;;;
IMAGES_P;2019;480000074;480780162;N4130;;1;0.1;0;0;;
IMAGES_P;2019;480783034;480782101;M1160;;;;1;0;0;0
IMAGES_P;2019;480783034;480782101;N4130;;1;0.45;0;0;;
IMAGES_P;2019;490000049;490000031;M1160;14;17;24.01;1;1;;
IMAGES_P;2019;490000049;490000031;M1210;6;2;6.43;0;0;;
IMAGES_P;2019;490000049;490000031;N4130;62;33;87.62;;;;
IMAGES_P;2019;490000049;490000031;N4160;5;0;5.63;;;;
IMAGES_P;2019;490000049;490000031;NAUT;37;17;47.53;;;;
IMAGES_P;2019;490000106;490000163;M1160;;1;0.1;;;;
IMAGES_P;2019;490000106;490000163;N4130;;1;0.3;;;;
IMAGES_P;2019;490000155;490017258;M1160;4;1;4.38;;;;
IMAGES_P;2019;490000155;490017258;M1210;3;2;4.24;;;;
IMAGES_P;2019;490000155;490017258;N4130;13;6;15.73;;;;
IMAGES_P;2019;490000155;490017258;N4160;1;;0.98;;;;
IMAGES_P;2019;490000155;490017258;NAUT;7;;5.56;;;;
IMAGES_P;2019;490000635;490000676;M1160;4;1;4.51;0;1;0;0
IMAGES_P;2019;490000635;490000676;N4130;18;17;32.76;0;1;;
IMAGES_P;2019;490000635;490000676;N4160;1;;0.9;;;;
IMAGES_P;2019;490000635;490000676;NAUT;7;3;9.37;;;;
IMAGES_P;2019;490001765;490528452;M1160;;1;0.78;0;1;0;0
IMAGES_P;2019;490001765;490528452;N4130;9;9;14.89;0;0;;
IMAGES_P;2019;490001765;490528452;N4160;;1;0.9;;;;
IMAGES_P;2019;490001765;490528452;NAUT;5;5;9.15;;;;
IMAGES_P;2019;490540440;490004330;NAUT;;2;1.5;;;;
IMAGES_P;2019;500000021;500000054;M1160;3;1;3.87;0;1;0;0
IMAGES_P;2019;500000021;500000054;N4130;12;4;14.52;0;0;;
IMAGES_P;2019;500000021;500000054;N4160;0;1;0.35;;;;
IMAGES_P;2019;500000021;500000054;NAUT;8;3;10.68;;;;
IMAGES_P;2019;500000146;500000500;M1160;5;;5;;1;;
IMAGES_P;2019;500000146;500000500;M1210;2;;2;;1;;
IMAGES_P;2019;500000146;500000500;N4130;5;2;6;;1;;
IMAGES_P;2019;500000187;500000013;M1160;6;3;6.18;0;0;0;0
IMAGES_P;2019;500000187;500000013;N4130;26;6;29.03;1;1;;
IMAGES_P;2019;500000187;500000013;N4160;1;0;1;;;;
IMAGES_P;2019;500000187;500000013;NAUT;11;8;15.21;;;;
IMAGES_P;2019;500000229;500000567;M1160;;1;0.2;0;0;0;0
IMAGES_P;2019;500000229;500000567;N4130;;1;0.8;0;0;;
IMAGES_P;2019;500000260;500000054;M1160;;1;1.48;0;1;0;0
IMAGES_P;2019;500000260;500000054;N4130;10;0;10;0;0;;
IMAGES_P;2019;500000260;500000054;N4160;0;1;0.4;;;;
IMAGES_P;2019;500000260;500000054;NAUT;5;1;5.97;;;;
IMAGES_P;2019;500000427;500000096;M1160;2;2;0.83;0;0;0;0
IMAGES_P;2019;500000427;500000096;N4130;2;3;3.45;0;1;;
IMAGES_P;2019;500000427;500000096;N4160;1;;0.1;;;;
IMAGES_P;2019;500000427;500000096;NAUT;2;;1.22;;;;
IMAGES_P;2019;500000450;500000112;M1160;1;2;2;0;1;0;0
IMAGES_P;2019;500000450;500000112;N4130;17;8;24.81;0;1;;
IMAGES_P;2019;500000450;500000112;N4160;1;;1;;;;
IMAGES_P;2019;500000450;500000112;NAUT;6;3;7.65;;;;
IMAGES_P;2019;500000468;500000013;M1160;4;2;2.02;0;0;0;0
IMAGES_P;2019;500000468;500000013;N4130;5;1;5.96;0;0;;
IMAGES_P;2019;500000468;500000013;NAUT;1;2;2.27;;;;
IMAGES_P;2019;500000591;500000393;N4130;5;;5;;;;
IMAGES_P;2019;500000591;500000393;NAUT;1;;1;;;;
IMAGES_P;2019;500002357;500002233;M1160;1;;1;0;1;0;0
IMAGES_P;2019;500002357;500002233;M1210;;2;0.8;0;;;
IMAGES_P;2019;500002357;500002233;N4130;;7;0.3;0;1;;
IMAGES_P;2019;500002357;500002233;NAUT;;6;0.3;;;;
IMAGES_P;2019;510000169;510000037;M1160;2;1;2.86;;;;
IMAGES_P;2019;510000169;510000037;N4130;11;4;14.79;;;;
IMAGES_P;2019;510000169;510000037;N4160;;2;0.92;;;;
IMAGES_P;2019;510000169;510000037;NAUT;1;4;3.55;;;;
IMAGES_P;2019;510000177;100006279;N4130;2;;1.85;;;;
IMAGES_P;2019;510000235;510000060;M1160;1;3;3.58;;1;;
IMAGES_P;2019;510000235;510000060;N4130;11;3;13.16;1;0;;
IMAGES_P;2019;510000235;510000060;N4160;;1;0.8;;;;
IMAGES_P;2019;510000235;510000060;NAUT;3;6;5.74;;;;
IMAGES_P;2019;510000250;510000078;M1160;;1;0.46;0;1;1;1
IMAGES_P;2019;510000250;510000078;N4130;2;1;2.86;1;1;;
IMAGES_P;2019;510000250;510000078;NAUT;2;;2.04;;;;
IMAGES_P;2019;510000466;510000102;M1160;;2;0.2;0;;0;0
IMAGES_P;2019;510000466;510000102;N4130;3;1;2.5;0;0;;
IMAGES_P;2019;510000516;510000136;M1160;0;4;1;;;;
IMAGES_P;2019;510000516;510000136;M1210;5;2;6.4;;;;
IMAGES_P;2019;510000516;510000136;N4130;23;2;24.5;;;;
IMAGES_P;2019;510000516;510000136;N4160;1;;1;;;;
IMAGES_P;2019;510000516;510000136;NAUT;15;2;16.35;;;;
IMAGES_P;2019;510002447;510000029;M1160;9;;5;1;1;0;0
IMAGES_P;2019;510002447;510000029;M1210;;;;0;1;;
IMAGES_P;2019;510002447;510000029;N4130;25;8;29.06;0;0;;
IMAGES_P;2019;510002447;510000029;N4160;5;0;3.18;;;;
IMAGES_P;2019;510002447;510000029;NAUT;21;4;14.09;;;;
IMAGES_P;2019;510002470;510000029;M1160;1;1;1;0;0;0;0
IMAGES_P;2019;510002470;510000029;N4130;10;1;8.91;0;0;;
IMAGES_P;2019;510002470;510000029;NAUT;4;0;3.54;;;;
IMAGES_P;2019;510004302;510000029;M1160;17;4;13.7;0;1;0;0
IMAGES_P;2019;510004302;510000029;M1210;;;;0;1;;
IMAGES_P;2019;510004302;510000029;N4130;32;1;30.41;1;1;;
IMAGES_P;2019;510004302;510000029;N4160;4;0;1.32;;;;
IMAGES_P;2019;510004302;510000029;NAUT;28;2;15.72;;;;
IMAGES_P;2019;520000019;520780024;N4130;;1;0.2;0;0;;
IMAGES_P;2019;520000027;520780032;M1160;1;2;1.47;0;1;;
IMAGES_P;2019;520000027;520780032;N4130;11;2;12.89;0;1;;
IMAGES_P;2019;520000027;520780032;N4160;;1;0.5;;;;
IMAGES_P;2019;520000027;520780032;NAUT;3;1;3.38;;;;
IMAGES_P;2019;520000068;520780073;M1160;1;0;1;0;1;1;1
IMAGES_P;2019;520000068;520780073;N4130;10;2;11.03;1;0;;
IMAGES_P;2019;520000068;520780073;NAUT;7;2;6.17;;;;
IMAGES_P;2019;530000017;530000025;M1160;5;2;5.47;;1;0;0
IMAGES_P;2019;530000017;530000025;N4130;11;0;11;1;0;;
IMAGES_P;2019;530000017;530000025;N4160;0;1;0.5;;;;
IMAGES_P;2019;530000017;530000025;NAUT;6;0;5.2;;;;
IMAGES_P;2019;530000173;530000074;M1160;2;;2;0;1;;
IMAGES_P;2019;530000173;530000074;N4130;10;3;12.5;0;1;;
IMAGES_P;2019;530000173;530000074;N4160;1;0;1;;;;
IMAGES_P;2019;530000173;530000074;NAUT;5;3;7.01;;;;
IMAGES_P;2019;530000264;530000371;M1160;2;1;2.63;0;1;0;0
IMAGES_P;2019;530000264;530000371;N4130;17;9;24.23;;;;
IMAGES_P;2019;530000264;530000371;N4160;1;0;1;;;;
IMAGES_P;2019;530000264;530000371;NAUT;7;6;10.32;;;;
IMAGES_P;2019;530031962;530000975;M1160;;9;3.5;0;0;0;0
IMAGES_P;2019;530031962;530000975;M1210;;5;1;0;0;;
IMAGES_P;2019;530031962;530000975;N4130;12;;10;0;0;;
IMAGES_P;2019;530031962;530000975;N4160;1;;1;;;;
IMAGES_P;2019;530031962;530000975;NAUT;7;;6;;;;
IMAGES_P;2019;540000015;540023264;M1160;;3;0.9;0;1;0;0
IMAGES_P;2019;540000015;540023264;N4130;5;2;6.48;1;1;;
IMAGES_P;2019;540000015;540023264;N4160;1;;1;;;;
IMAGES_P;2019;540000015;540023264;NAUT;8;1;8.98;;;;
IMAGES_P;2019;540000023;540000049;M1160;;6;1.56;0;1;1;0
IMAGES_P;2019;540000023;540000049;N4130;8;1;7.53;0;1;;
IMAGES_P;2019;540000023;540000049;NAUT;6;1;5.09;;;;
IMAGES_P;2019;540000155;540000080;M1160;1;6;1.12;0;1;1;0
IMAGES_P;2019;540000155;540000080;N4130;;17;4.88;1;1;;
IMAGES_P;2019;540000155;540000080;N4160;;1;0.25;;;;
IMAGES_P;2019;540000155;540000080;NAUT;;11;3.04;;;;
IMAGES_P;2019;540000163;540023264;M1160;;2;0.91;0;0;0;0
IMAGES_P;2019;540000163;540023264;N4130;6;3;7.83;1;1;;
IMAGES_P;2019;540000163;540023264;NAUT;1;;0.96;;;;
IMAGES_P;2019;540000296;540000106;M1160;19;;0.57;0;1;0;0
IMAGES_P;2019;540000296;540000106;N4130;8;1;8.8;0;1;;
IMAGES_P;2019;540000296;540000106;N4160;;1;0.2;;;;
IMAGES_P;2019;540000296;540000106;NAUT;;5;4;;;;
IMAGES_P;2019;540000668;540006707;N4130;1;;1;0;0;;
IMAGES_P;2019;540000668;540006707;NAUT;1;;0.75;;;;
IMAGES_P;2019;540001070;540000767;M1160;;2;0.92;0;1;;
IMAGES_P;2019;540001070;540000767;N4130;11;1;11.66;0;0;;
IMAGES_P;2019;540001070;540000767;N4160;1;0;1.3;;;;
IMAGES_P;2019;540001070;540000767;NAUT;4;1;4.92;;;;
IMAGES_P;2019;540001096;570010181;M1160;1;;1;;;;
IMAGES_P;2019;540001096;570010181;N4130;11;;9.74;;;;
IMAGES_P;2019;540001096;570010181;NAUT;5;;5;;;;
IMAGES_P;2019;540001104;570027995;N4130;;1;0.4;0;0;;
IMAGES_P;2019;540001138;540023264;M1160;23;11;15.61;0;1;1;1
IMAGES_P;2019;540001138;540023264;N4130;47;17;59.76;1;1;;
IMAGES_P;2019;540001138;540023264;N4160;1;;1;;;;
IMAGES_P;2019;540001138;540023264;NAUT;31;7;34.73;;;;
IMAGES_P;2019;540001286;540003019;M1160;5;6;5.6;;0;0;0
IMAGES_P;2019;540001286;540003019;N4130;13;9;19.23;0;0;;
IMAGES_P;2019;540001286;540003019;N4160;1;;1;;;;
IMAGES_P;2019;540001286;540003019;NAUT;;1;0.48;;;;
IMAGES_P;2019;540002698;540023264;M1160;10;4;7.72;0;1;0;0
IMAGES_P;2019;540002698;540023264;M1210;9;2;7.8;0;0;;
IMAGES_P;2019;540002698;540023264;N4130;83;20;95.92;1;1;;
IMAGES_P;2019;540002698;540023264;N4160;3;;3.63;;;;
IMAGES_P;2019;540002698;540023264;NAUT;36;10;43.29;;;;
IMAGES_P;2019;540009412;540019726;M1160;;1;0.17;0;0;0;0
IMAGES_P;2019;540009412;540019726;N4130;1;;1;0;0;;
IMAGES_P;2019;540013737;540019726;M1160;;1;0.17;0;0;0;0
IMAGES_P;2019;540013737;540019726;N4130;1;;1;;;;
IMAGES_P;2019;550000012;550006795;M1160;1;;1.17;0;1;0;0
IMAGES_P;2019;550000012;550006795;N4130;19;3;16.7;1;1;;
IMAGES_P;2019;550000012;550006795;N4160;1;;1;;;;
IMAGES_P;2019;550000012;550006795;NAUT;8;3;7.98;;;;
IMAGES_P;2019;550000038;550000046;M1160;;2;0.5;;;;
IMAGES_P;2019;550000038;550000046;N4130;2;;2;0;0;;
IMAGES_P;2019;550000038;550000046;NAUT;2;;2;;;;
IMAGES_P;2019;550000202;550006795;M1160;0;1;0.1;0;0;0;0
IMAGES_P;2019;550000202;550006795;NAUT;;1;0.75;;;;
IMAGES_P;2019;550000434;550003354;M1160;2;2;3.83;0;1;0;0
IMAGES_P;2019;550000434;550003354;N4130;14;;12.82;0;1;;
IMAGES_P;2019;550000434;550003354;N4160;1;;0.83;;;;
IMAGES_P;2019;550000434;550003354;NAUT;7;1;7.54;;;;
IMAGES_P;2019;560000127;560023210;M1160;15;;9.59;0;1;;
IMAGES_P;2019;560000127;560023210;N4130;17;39;47.38;;1;;
IMAGES_P;2019;560000127;560023210;N4160;1;1;1.16;;;;
IMAGES_P;2019;560000127;560023210;NAUT;11;23;31.37;;;;
IMAGES_P;2019;560000135;560005746;M1160;7;9;11.94;1;0;0;0
IMAGES_P;2019;560000135;560005746;N4130;26;13;36.44;;;;
IMAGES_P;2019;560000135;560005746;N4160;2;;2;;;;
IMAGES_P;2019;560000135;560005746;NAUT;17;2;17.87;;;;
IMAGES_P;2019;560000143;560014748;M1160;5;3;5.8;0;1;0;0
IMAGES_P;2019;560000143;560014748;N4130;22;;22.2;0;0;;
IMAGES_P;2019;560000143;560014748;N4160;1;;0.25;;;;
IMAGES_P;2019;560000143;560014748;NAUT;10;;9.82;;;;
IMAGES_P;2019;560000184;560006017;M1160;;3;0.21;0;0;0;1
IMAGES_P;2019;560000184;560006017;N4130;2;1;2.7;0;1;;
IMAGES_P;2019;560000192;560000044;M1160;;3;2.42;0;0;0;0
IMAGES_P;2019;560000192;560000044;N4130;6;8;12.89;1;0;;
IMAGES_P;2019;560000192;560000044;N4160;1;;0.8;;;;
IMAGES_P;2019;560000192;560000044;NAUT;5;;4.45;;;;
IMAGES_P;2019;560000200;560023210;M1160;9;1;1.05;0;0;;
IMAGES_P;2019;560000200;560023210;N4130;0;1;0.74;0;0;;
IMAGES_P;2019;560000200;560023210;N4160;0;1;0.1;;;;
IMAGES_P;2019;560000200;560023210;NAUT;2;22;3.55;;;;
IMAGES_P;2019;560000382;560002032;N4130;1;;1;0;1;;
IMAGES_P;2019;560000697;560002677;M1160;;1;0.1;0;0;0;0
IMAGES_P;2019;560000697;560002677;N4130;1;;0.3;0;0;;
IMAGES_P;2019;560002024;560006074;N4130;;2;1.1;0;0;;
IMAGES_P;2019;560002933;560026965;M1160;;17;2.5;0;1;;
IMAGES_P;2019;560002933;560026965;N4130;2;2;4.25;0;1;;
IMAGES_P;2019;560002933;560026965;NAUT;;3;2.49;;;;
IMAGES_P;2019;570000059;570025254;M1160;6;3;7.03;0;1;0;0
IMAGES_P;2019;570000059;570025254;N4130;17;4;19.16;1;1;;
IMAGES_P;2019;570000059;570025254;N4160;1;0;1;;;;
IMAGES_P;2019;570000059;570025254;NAUT;11;3;10;;;;
IMAGES_P;2019;570000117;570015099;M1160;1;3;2.54;0;1;0;0
IMAGES_P;2019;570000117;570015099;N4130;16;1;17.22;1;1;;
IMAGES_P;2019;570000117;570015099;N4160;1;;1;;;;
IMAGES_P;2019;570000117;570015099;NAUT;4;0;4.2;;;;
IMAGES_P;2019;570000216;570010181;M1160;2;9;5.03;0;1;0;1
IMAGES_P;2019;570000216;570010181;N4130;20;3;19.43;1;0;;
IMAGES_P;2019;570000216;570010181;N4160;1;;1;;;;
IMAGES_P;2019;570000216;570010181;NAUT;6;3;7.95;;;;
IMAGES_P;2019;570000281;570005165;M1160;1;0;1;0;0;0;0
IMAGES_P;2019;570000281;570005165;NAUT;1;1;1.7;;;;
IMAGES_P;2019;570000349;570005165;M1160;5;0;5.06;0;1;1;1
IMAGES_P;2019;570000349;570005165;M1210;2;0;2;0;;;
IMAGES_P;2019;570000349;570005165;N4130;39;12;47.09;1;0;;
IMAGES_P;2019;570000349;570005165;N4160;1;;1.09;;;;
IMAGES_P;2019;570000349;570005165;NAUT;6;7;10.95;;;;
IMAGES_P;2019;570000356;570000919;M1160;;7;3.5;0;1;;
IMAGES_P;2019;570000356;570000919;N4130;4;;4;;;;
IMAGES_P;2019;570000356;570000919;NAUT;2;;2;;;;
IMAGES_P;2019;570000380;570000034;N4130;1;1;1.91;0;0;;
IMAGES_P;2019;570000562;570011353;N4130;1;1;1;0;0;;
IMAGES_P;2019;570000596;750821092;M1160;1;1;1.13;1;1;1;0
IMAGES_P;2019;570000596;750821092;N4130;11;1;10.56;1;0;;
IMAGES_P;2019;570000596;750821092;N4160;1;;1;;;;
IMAGES_P;2019;570000596;750821092;NAUT;5;;5;;;;
IMAGES_P;2019;570000661;570000158;M1160;;1;0.4;0;0;0;0
IMAGES_P;2019;570000661;570000158;N4130;1;;1;;;;
IMAGES_P;2019;570000661;570000158;N4160;;;0.16;;;;
IMAGES_P;2019;570000661;570000158;NAUT;1;;1.5;;;;
IMAGES_P;2019;570000901;570000158;M1160;6;2;6.5;0;1;1;1
IMAGES_P;2019;570000901;570000158;N4130;23;11;30.28;1;;;
IMAGES_P;2019;570000901;570000158;N4160;1;;1;;;;
IMAGES_P;2019;570000901;570000158;NAUT;13;5;15.51;;;;
IMAGES_P;2019;570000950;570000398;M1160;;2;0.1;0;0;0;0
IMAGES_P;2019;570000968;570000430;M1160;;1;0.6;0;0;0;0
IMAGES_P;2019;570000968;570000430;N4130;1;1;1.8;0;0;;
IMAGES_P;2019;570001057;570023630;M1160;;1;0.5;0;1;0;0
IMAGES_P;2019;570001057;570023630;N4130;3;1;3.8;0;1;;
IMAGES_P;2019;570001057;570023630;N4160;1;;1;;;;
IMAGES_P;2019;570001099;570023630;M1160;;1;0.15;0;0;0;0
IMAGES_P;2019;570003079;570010181;N4130;;1;0.25;;;;
IMAGES_P;2019;570005215;570005165;N4130;0;1;0.5;0;0;;
IMAGES_P;2019;570009670;570027995;N4130;;1;0.3;;;;
IMAGES_P;2019;570026252;570023630;M1160;;7;4.45;0;1;0;0
IMAGES_P;2019;570026252;570023630;N4130;11;3;12.69;0;1;;
IMAGES_P;2019;570026252;570023630;N4160;1;;1;;;;
IMAGES_P;2019;570026252;570023630;NAUT;7;1;7.06;;;;
IMAGES_P;2019;570026682;570005165;M1160;10;1;8.09;1;0;1;1
IMAGES_P;2019;570026682;570005165;M1210;6;0;5.16;0;0;;
IMAGES_P;2019;570026682;570005165;N4130;53;14;60.66;1;1;;
IMAGES_P;2019;570026682;570005165;N4160;2;;1.99;;;;
IMAGES_P;2019;570026682;570005165;NAUT;19;9;24.42;;;;
IMAGES_P;2019;580972644;580781136;M1160;;2;0.6;0;0;;0
IMAGES_P;2019;580972644;580781136;N4130;1;;1;0;0;;
IMAGES_P;2019;580972651;580780047;N4130;1;;1;0;;;
IMAGES_P;2019;580972669;580780070;M1160;1;1;0.93;0;0;0;0
IMAGES_P;2019;580972669;580780070;N4130;5;;5;1;1;;
IMAGES_P;2019;580972669;580780070;N4160;;1;0.1;;;;
IMAGES_P;2019;580972669;580780070;NAUT;1;1;1.5;;;;
IMAGES_P;2019;580972685;580780096;M1160;1;1;1.8;;1;0;0
IMAGES_P;2019;580972685;580780096;N4130;10;2;6.93;0;1;;
IMAGES_P;2019;580972685;580780096;N4160;1;;0.1;;;;
IMAGES_P;2019;580972685;580780096;NAUT;4;1;2.22;;;;
IMAGES_P;2019;580972693;580780039;M1160;2;1;4.12;0;1;0;0
IMAGES_P;2019;580972693;580780039;M1210;1;1;2.18;0;0;;
IMAGES_P;2019;580972693;580780039;N4130;19;10;26.55;1;1;;
IMAGES_P;2019;580972693;580780039;N4160;;1;0.9;;;;
IMAGES_P;2019;580972693;580780039;NAUT;26;15;28.36;;;;
IMAGES_P;2019;590000014;590780052;M1160;;2;0.3;0;0;0;
IMAGES_P;2019;590000014;590780052;N4130;2;1;2.69;0;1;;
IMAGES_P;2019;590000014;590780052;NAUT;1;;1;;;;
IMAGES_P;2019;590000121;590780227;M1160;3;7;4.63;0;1;0;0
IMAGES_P;2019;590000121;590780227;N4130;14;7;20.66;1;1;;
IMAGES_P;2019;590000121;590780227;N4160;1;;0.98;;;;
IMAGES_P;2019;590000121;590780227;NAUT;7;2;10.02;;;;
IMAGES_P;2019;590000188;590780334;M1160;6;10;7.12;0;0;0;0
IMAGES_P;2019;590000188;590780334;M1210;3;0;3;0;0;;
IMAGES_P;2019;590000188;590780334;N4130;26;6;28.61;0;1;;
IMAGES_P;2019;590000188;590780334;N4160;3;0;3;;;;
IMAGES_P;2019;590000337;590781415;M1160;2;6;3.5;1;0;0;1
IMAGES_P;2019;590000337;590781415;M1210;;2;0.2;0;0;;
IMAGES_P;2019;590000337;590781415;N4130;29;13;39.52;0;1;;
IMAGES_P;2019;590000337;590781415;N4160;2;;2;;;;
IMAGES_P;2019;590000337;590781415;NAUT;9;5;16.88;;;;
IMAGES_P;2019;590000428;590781605;M1160;3;4;4.9;0;1;1;0
IMAGES_P;2019;590000428;590781605;N4130;16;1;17.02;0;0;;
IMAGES_P;2019;590000428;590781605;NAUT;5;2;6.27;;;;
IMAGES_P;2019;590000469;590781662;M1160;1;4;3.07;1;1;1;0
IMAGES_P;2019;590000469;590781662;N4130;8;0;7.94;1;1;;
IMAGES_P;2019;590000477;590781670;M1160;;3;1.4;0;1;0;0
IMAGES_P;2019;590000477;590781670;N4130;4;2;5.71;0;1;;
IMAGES_P;2019;590000527;590781795;M1160;;4;1.4;;;;
IMAGES_P;2019;590000527;590781795;N4130;2;1;2.55;;;;
IMAGES_P;2019;590000527;590781795;NAUT;3;0;1.37;;;;
IMAGES_P;2019;590000535;590781803;M1160;3;2;4.27;1;0;;
IMAGES_P;2019;590000535;590781803;N4130;14;3;18.16;0;1;;
IMAGES_P;2019;590000535;590781803;N4160;1;0;0.58;;;;
IMAGES_P;2019;590000535;590781803;NAUT;7;3;7.99;;;;
IMAGES_P;2019;590000543;590781811;M1160;;1;0.1;0;0;0;0
IMAGES_P;2019;590000543;590781811;N4130;;1;0.5;0;0;;
IMAGES_P;2019;590000592;590782165;M1160;1;8;4;0;1;1;0
