BOR;AN;FI;FI_EJ;PERSO;EFFPLS;EFFPAS;ETPS;NBLIB
HAD_P;2019;970111563;970100491;M9999;;2;0.75;14
HAD_P;2019;970111563;970100491;Mcoor;;1;0.5;
HAD_P;2019;970111563;970100491;N2120;1;2;1.4;
HAD_P;2019;970111563;970100491;N2210;8;5;12.8;
HAD_P;2019;970111563;970100491;N2510;8;2;9.5;
HAD_P;2019;970111563;970100491;N3120;;1;0.25;
HAD_P;2019;970111563;970100491;N9999;17;11;24.1;
HAD_P;2019;970111563;970100491;NAUT;;1;0.15;
HAD_P;2019;970112033;970100210;M9999;1;;1;
HAD_P;2019;970112033;970100210;Mcoor;1;;1;
HAD_P;2019;970112033;970100210;N2120;1;;1;
HAD_P;2019;970112033;970100210;N2210;21;;21;
HAD_P;2019;970112033;970100210;N2410;;;;8
HAD_P;2019;970112033;970100210;N2460;;;;1
HAD_P;2019;970112033;970100210;N2510;22;;22;
HAD_P;2019;970112033;970100210;N2710;;1;1;
HAD_P;2019;970112033;970100210;N3120;1;;1;
HAD_P;2019;970112033;970100210;N9999;48;2;50;9
HAD_P;2019;970112033;970100210;NAUT;2;1;2;
HAD_P;2019;970112033;970100210;Ncoor;1;;2;
HAD_P;2019;970212833;970212825;M3050;2;;2;
HAD_P;2019;970212833;970212825;M9999;5;1;5.7;
HAD_P;2019;970212833;970212825;Mcoor;3;1;3.7;
HAD_P;2019;970212833;970212825;N2120;2;;2;
HAD_P;2019;970212833;970212825;N2210;50;;49;110
HAD_P;2019;970212833;970212825;N2410;1;;1;150
HAD_P;2019;970212833;970212825;N2460;;;;3
HAD_P;2019;970212833;970212825;N2510;28;22;44.5;
HAD_P;2019;970212833;970212825;N2710;;2;1.3;0
HAD_P;2019;970212833;970212825;N3120;1;;1;
HAD_P;2019;970212833;970212825;N9999;85;24;101.8;263
HAD_P;2019;970212833;970212825;NAUT;1;;1;
HAD_P;2019;970212833;970212825;Ncoor;2;;2;
HAD_P;2019;970303608;970303590;M3050;1;;0.15;
HAD_P;2019;970303608;970303590;M9999;2;1;0.62;
HAD_P;2019;970303608;970303590;MAUT;;;0.1;
HAD_P;2019;970303608;970303590;Mcoor;1;1;0.37;
HAD_P;2019;970303608;970303590;N2210;5;;3.93;
HAD_P;2019;970303608;970303590;N2510;5;;4.7;
HAD_P;2019;970303608;970303590;N2710;1;;0.39;
HAD_P;2019;970303608;970303590;N3120;1;;0.39;
HAD_P;2019;970303608;970303590;N9999;13;;10.45;
HAD_P;2019;970303608;970303590;Ncoor;1;;1.04;
HAD_P;2019;970303640;970303590;M3050;2;;0.95;
HAD_P;2019;970303640;970303590;M9999;6;;3.64;
HAD_P;2019;970303640;970303590;Mcoor;4;;2.69;
HAD_P;2019;970303640;970303590;N2120;3;;1.62;
HAD_P;2019;970303640;970303590;N2210;12;;13.43;
HAD_P;2019;970303640;970303590;N2460;1;;1;
HAD_P;2019;970303640;970303590;N2510;12;;12.43;
HAD_P;2019;970303640;970303590;N2710;3;;2.17;
HAD_P;2019;970303640;970303590;N3120;3;;1.86;
HAD_P;2019;970303640;970303590;N9999;37;;33.85;
HAD_P;2019;970303640;970303590;Ncoor;3;;1.34;
HAD_P;2019;970303657;970303590;M3050;2;;0.24;
HAD_P;2019;970303657;970303590;M9999;3;;1.24;
HAD_P;2019;970303657;970303590;Mcoor;1;;1;
HAD_P;2019;970303657;970303590;N2120;3;;1.26;
HAD_P;2019;970303657;970303590;N2210;5;;4.22;
HAD_P;2019;970303657;970303590;N2510;5;;6.83;
HAD_P;2019;970303657;970303590;N2710;1;;0.27;
HAD_P;2019;970303657;970303590;N3120;1;;0.83;
HAD_P;2019;970303657;970303590;N9999;19;;16.42;
HAD_P;2019;970303657;970303590;NAUT;3;;2.11;
HAD_P;2019;970303657;970303590;Ncoor;1;;0.9;
HAD_P;2019;970304614;970304739;M3050;1;;0.25;
HAD_P;2019;970304614;970304739;M9999;2;;1.25;
HAD_P;2019;970304614;970304739;Mcoor;1;;1;
HAD_P;2019;970304614;970304739;N2120;1;;0.15;
HAD_P;2019;970304614;970304739;N2210;13;;7;7
HAD_P;2019;970304614;970304739;N2460;1;;0.5;
HAD_P;2019;970304614;970304739;N2510;11;;10.5;
HAD_P;2019;970304614;970304739;N2710;1;;0.5;
HAD_P;2019;970304614;970304739;N3120;1;;0.5;
HAD_P;2019;970304614;970304739;N9999;31;;22.15;7
HAD_P;2019;970304614;970304739;NAUT;1;;1;
HAD_P;2019;970304614;970304739;Ncoor;2;;2;
HAD_P;2019;970403119;970463600;M3050;;;0.5;
HAD_P;2019;970403119;970463600;M9999;1;2;2.7;
HAD_P;2019;970403119;970463600;Mcoor;1;2;2.2;
HAD_P;2019;970403119;970463600;N2120;1;0;0.75;
HAD_P;2019;970403119;970463600;N2460;;;0.5;
HAD_P;2019;970403119;970463600;N2710;1;;1;
HAD_P;2019;970403119;970463600;N3120;1;;1;
HAD_P;2019;970403119;970463600;N9999;13;0;14;
HAD_P;2019;970403119;970463600;NAUT;2;;2.5;
HAD_P;2019;970403119;970463600;Ncoor;8;;8.25;
HAD_P;2019;970404711;970400396;M3050;1;2;0.75;
HAD_P;2019;970404711;970400396;M9999;2;3;1.85;
HAD_P;2019;970404711;970400396;Mcoor;1;1;1.1;
HAD_P;2019;970404711;970400396;N2120;1;;0.25;
HAD_P;2019;970404711;970400396;N2210;12;;3.9;
HAD_P;2019;970404711;970400396;N2510;10;;3.9;
HAD_P;2019;970404711;970400396;N2710;2;;0.5;
HAD_P;2019;970404711;970400396;N3120;2;;0.5;
HAD_P;2019;970404711;970400396;N9999;34;;13.42;
HAD_P;2019;970404711;970400396;NAUT;3;;1.4;
HAD_P;2019;970404711;970400396;Ncoor;4;;2.97;
HAD_P;2019;970404851;970463600;M3050;;;0.5;
HAD_P;2019;970404851;970463600;M9999;1;;1.5;
HAD_P;2019;970404851;970463600;Mcoor;1;;1;
HAD_P;2019;970404851;970463600;N2120;;;0.8;
HAD_P;2019;970404851;970463600;N2460;;;0.5;
HAD_P;2019;970404851;970463600;N2710;;;0.5;
HAD_P;2019;970404851;970463600;N3120;1;;1;
HAD_P;2019;970404851;970463600;N9999;8;;10.05;
HAD_P;2019;970404851;970463600;NAUT;2;;2;
HAD_P;2019;970404851;970463600;Ncoor;5;;5.25;
HAD_P;2019;970405395;970400396;M3050;1;2;0.75;
HAD_P;2019;970405395;970400396;M9999;1;4;2.75;
HAD_P;2019;970405395;970400396;Mcoor;;2;2;
HAD_P;2019;970405395;970400396;N2120;1;;0.25;
HAD_P;2019;970405395;970400396;N2210;12;;11.2;
HAD_P;2019;970405395;970400396;N2510;8;;7.3;
HAD_P;2019;970405395;970400396;N2710;2;;0.5;
HAD_P;2019;970405395;970400396;N3120;2;;0.5;
HAD_P;2019;970405395;970400396;N9999;31;3;26.85;
HAD_P;2019;970405395;970400396;NAUT;2;1;2.5;
HAD_P;2019;970405395;970400396;Ncoor;4;2;4.6;
HAD_P;2019;970406625;970463600;M3050;;;0.5;
HAD_P;2019;970406625;970463600;M9999;1;1;1.5;
HAD_P;2019;970406625;970463600;Mcoor;1;1;1;
HAD_P;2019;970406625;970463600;N2120;;;0.75;
HAD_P;2019;970406625;970463600;N2460;1;;0.5;
HAD_P;2019;970406625;970463600;N2710;;1;0.5;
HAD_P;2019;970406625;970463600;N3120;1;;1;
HAD_P;2019;970406625;970463600;N9999;11;1;11.5;
HAD_P;2019;970406625;970463600;NAUT;3;;2.5;
HAD_P;2019;970406625;970463600;Ncoor;6;;6.25;
HAD_P;2019;970407318;970400396;M3050;1;2;0.75;
HAD_P;2019;970407318;970400396;M9999;2;2;1.75;
HAD_P;2019;970407318;970400396;Mcoor;1;0;1;
HAD_P;2019;970407318;970400396;N2120;1;;0.25;
HAD_P;2019;970407318;970400396;N2210;10;;9.1;228
HAD_P;2019;970407318;970400396;N2410;;;;144
HAD_P;2019;970407318;970400396;N2510;7;0;6.6;
HAD_P;2019;970407318;970400396;N2710;2;;0.5;
HAD_P;2019;970407318;970400396;N3120;2;;0.5;
HAD_P;2019;970407318;970400396;N9999;29;1;23.95;372
HAD_P;2019;970407318;970400396;NAUT;3;;1.9;
HAD_P;2019;970407318;970400396;Ncoor;4;1;5.1;
HAD_P;2019;970407656;970400396;M3050;1;2;0.75;
HAD_P;2019;970407656;970400396;M9999;2;3;2.25;
HAD_P;2019;970407656;970400396;Mcoor;1;1;1.5;
HAD_P;2019;970407656;970400396;N2120;1;;0.25;
HAD_P;2019;970407656;970400396;N2210;12;;5.2;
HAD_P;2019;970407656;970400396;N2510;10;;5.2;
HAD_P;2019;970407656;970400396;N2710;2;;0.5;
HAD_P;2019;970407656;970400396;N3120;2;;0.5;
HAD_P;2019;970407656;970400396;N9999;34;;17.41;
HAD_P;2019;970407656;970400396;NAUT;3;;1.8;
HAD_P;2019;970407656;970400396;Ncoor;4;;3.96;
HAD_P;2019;970410783;970463600;M3050;3;;0.6;
HAD_P;2019;970410783;970463600;M9999;5;;2.3;
HAD_P;2019;970410783;970463600;Mcoor;2;;1.7;
HAD_P;2019;970410783;970463600;N2120;2;;0.8;
HAD_P;2019;970410783;970463600;N2460;1;;0.5;
HAD_P;2019;970410783;970463600;N2710;1;;0.5;
HAD_P;2019;970410783;970463600;N3120;1;;1;
HAD_P;2019;970410783;970463600;N9999;18;;14.05;
HAD_P;2019;970410783;970463600;NAUT;4;;3;
HAD_P;2019;970410783;970463600;Ncoor;9;;8.25;
