BOR;AN;FI;FI_EJ;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;SEANCES_MED;CONSULT_EXT;SPED;UGER;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;FIL_TPL_GEN;FIL_TPL_INF;FIL_TPL_PEN;FIL_TPL_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;NB_CATTP_GEN;NB_CATTP_INF;NB_CATTP_PEN;NB_CATTP_TOT;ACT_CATTP_GEN;ACT_CATTP_INF;ACT_CATTP_PEN;ACT_CATTP_TOT;NB_CMP_GEN;NB_CMP_INF;NB_CMP_TOT;ACT_CMP_GEN;ACT_CMP_INF;ACT_CMP_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;PLATOT_HAD;SEJ_HAD;AUTGEN;PASSU_GEN;AUTPED;PASSU_PED;GEN;PED;ANT;SAMU;REA;SEJ_REANIM;TYPE1;SEJACC;TYPE2;SEJ_NEO;TYPE3;SEJ_REA;TRT_HEMO_CENTRE;SEAN_HEMO_CENTRE;TRT_INSUFF_REN;SEM_TRT_INSUFF_REN;CHIMIO;SEAN_CHIMIO;RTH;SEAN_RADIO;CHIRCAR;CARDIO_INT;NEUROCHIR;NEURO_INT;GREFFE;AMP;PRIS;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;INTTOT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRINF;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRINF;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;BIOGENSPE;MICROBIO;HEMATO;IMMUNO;GENE;ASSISTMED;ANOTO;PHARMA_A11;PHARMA_A20;PHARMA_A19;PHARMA_A26;NB_SCAN;ACT_SCAN;NB_IRM;ACT_IRM;NB_CAM;ACT_CAM;NB_TOMO;ACT_TOMO;SAL_INTERV;POST_REVEIL
SYGEN;2019;730000247;730780525;36;40;12;88;2393;3162;323;5878;7846;8737;1218;17801;;5;1;6;0;1265;237;1502;;22479;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;16363;0;;1;0;0;0;1;148;1;244;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;1;27;7;8;3;10;4;;;2;;39;;1;0;0;0;0;0;;;0;;1;18.26;3.05;8.68;2.22;5.19;1.61;;;1.4;;24.85;0;9;4;10;80;61;16;2;4;186;1;;36;2;1;3;;6;1;32;81;267;8.25;3.77;8.92;63.33;53.88;10.43;1.66;2.22;152.46;1;;30.91;1.45;0.5;2.58;;6.09;1;35.51;78.54;231;;;;;;;;;;;;1;1;;;;;;;4;6
SYGEN;2019;730000262;730002839;113;57;24;194;7291;2864;1441;11596;31262;11559;5134;47955;6;11;0;17;507;2634;0;3141;1128;55298;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;31732;0;;1;0;0;0;1;786;0;832;1;438;0;0;;;;;1;1128;0;;0;0;0;0;0;0;1;76;10;30;10;23;8;;;3;4;106;11;2;;;;1;;;;;3;6;47.02;3.92;20.03;8.54;13.53;5.06;;;2.56;3.76;66.87;5.46;25;12;24;153;124;66;3;6;413;2;1;95;4;2;6;;19;;55;182;595;20.46;10.07;22.61;127.48;112.96;58.25;2.51;3.99;358.33;1.69;1;82;4.37;2.38;5.52;;11.4;;52.51;158.49;516.82;;;;;;;;;;;;1;1;1;0;;;;;8;10
SYGEN;2019;730000270;730780558;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;431;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;1;;3;;;;;;;;;;;;;0.36;0.24;;;;;;;0.3;;0.66;;;2;;12;26;8;1;2;51;1;;5;1;1;1;;;;12;20;71;;0.97;;11.1;25.75;6.2;0.1;1.15;45.27;0.18;;1.82;0.3;0.3;0.28;;;;5.24;7.82;53.09;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;730000288;730780566;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26;197;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;2;;3;3;;;;;;;;;3;0.76;;;;;;;;;;0.76;;;;;7;10;5;;2;24;;;6;;;1;;;;15;22;46;;;;6.45;8.01;4.77;;1.3;20.53;;;1.69;;;0.12;;;;4.22;6.03;26.56;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;730000304;730780582;;;;;;;;;;;;;;;;;;;;;;;;;256;8;;264;2607;292;;2899;1197;59;0;1241;77;28;;105;5840;1244;;7084;0;0;0;0;;0;13;15;2;30;10456;23380;227;34063;31;22;53;55387;23710;79122;8802;4695;1231;13218;9063;4708;1231;14768;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;3;;;1;;56;;4;2;68;6;0;0;;;0;;0;;0;0;0;2.93;2.23;;;0.05;;47.99;;2.8;2;55.77;5;;38;1;335;61;75;74;41;625;5;1;92;57;22;5;;;2;98;260;885;;38.18;1.23;313.63;62.57;75.76;60.95;31.91;584.23;5;1;89.85;53.01;20.36;5;;;2;97.33;253.19;837.42;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;730000924;690796552;;;;;;;;;;;;;;;;;;;;;11909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;393;0;;0;;;;;;;;;7;;;;;;;;;;7;;;;;;;;;;;;;1.81;;;;;;;;;;1.81;;;1;;23;;9;;;33;;;2;;;;;;;;2;35;;0.44;;18.33;;7.75;;;26.52;;;0.9;;;;;;;;0.9;27.42;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;730004298;730010048;50;119;;169;2856;7643;0;10499;13395;21638;0;35033;20;60;;80;109;19435;0;19544;5657;112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;438;1488;6;;;;;1;27196;0;;;;;;1;550;;;;;;;;;;;1;5657;0;;0;0;0;0;0;;;8;2;;;;;;;4;;12;;77;4;8;19;46;3;3;;;8;134;5.1;1.6;;;;;;;3.3;;8.4;;;14;72;97;71;56;3;4;317;5;1;47;1;1;6;;;;29;89;406;;13.62;64.82;92.94;68.57;54.8;1.44;4;300.19;4.1;1;44.54;1;1;6;;;;28.2;84.84;385.03;;;;;;;;;;;;1;;1;;;;;;15;24
SYGEN;2019;730005709;380793802;;;;;;;;;;;;;;;;;;;;;285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;694;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;730007978;730011731;;;;;;;;;;;;;;;;;;;;;;;;;101;;;101;884;;;884;627;;;;10;;;10;4688;;;4688;;;;;;;;;;;;;;;;;;;;;;;;;624;;;624;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;1;;5;;;;;;;;;;;;;;;;;;;3.75;;0.5;;4.25;;;1;;43;1;9;4;;58;1;;11;1;;;;;;8;21;79;;1;;38.28;1;8.78;2.18;;51.24;1;;10.19;1;;;;;;8;20.19;71.43;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;730010477;730780103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;1;0;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;730012176;730002839;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;1;0;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;730012440;730002839;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;1;0;;;;;;;;;;;;;0;;0;;;;;;;;;15;;15;;;;;;;;15;;;;;;;;;;;;;5.09;;5.09;;;;;;;;5.09;;;;;;;;;;;;;;;;;;;;;;;;0.18;;6.95;;;;;7.13;;;;;;;;;;;;7.13;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;730012499;730012481;5;61;;66;151;1567;0;1718;962;5123;0;6085;;22;;22;4;2466;0;2470;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;346;;;;;;;;;;;0;;0;;0;0;0;0;0;;;;;;;;;;;1;2;3;;14;;;10;17;;;;;1;32;;;;;;;;;1;0.11;1.11;;;3;3;29;15;19;;1;70;1;;18;;;3;;;1;12;35;105;;2.86;1.84;26.29;12.44;16.96;;0.2;60.59;0.86;;14.43;;;2.71;;;1;6.96;25.96;86.55;;;;;;;;;;;;;;;;;;;;4;8
SYGEN;2019;730780475;690029723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70;776;59;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;4;;;;;;;1;;6;;;;;;;;;;;;;3.31;3.11;;;;;;;0.68;;3.99;;;1;;21;15;8;1;7;53;4;1;9;1;1;1;;;;3;19;72;;0.8;;18.08;12.91;7;0.68;5.65;45.12;4;1;7.5;1;1;0.68;;;;2.12;16.3;61.42;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;730780681;750721334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92;595;5114;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;4;;;;;;;1;;7;;;;;;;;;;;;;6;4;;;;;;;0.78;;6.78;;;4;;23;36;11;2;31;107;1;1;13;2;2;2;;;;;19;126;;4;;19.42;28.13;10.4;0.5;27.61;90.06;0.5;1;10.8;1.55;1.55;0.88;;;;;14.73;104.79;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;730780988;730002698;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62;631;25015;130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;1;;7;;12;;;1;3;1;;;;;15;5.7;;;;;;;;1;;6.7;;;2;;14;19;;;48;83;7;;36;2;2;1;;;;9;55;138;;2;;11.2;18.76;;;32.87;64.83;1.44;;14.53;0.86;0.86;1.12;;;;4.47;22.42;87.25;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;730783552;730000015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70;703;886;4;53;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;;;;;;;;;;19;2;;;;;;;;;;;;13.88;0.18;;;;;;;;;13.88;2;;6;;49;75;17;9;1;157;0;;7;3;3;;;;;0;10;167;;5.83;;43.58;68.34;16.29;6.32;0.84;141.2;0.07;;6.16;2.29;2.16;;;;;0.13;8.65;149.85;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;730783644;730000015;49;;;49;1511;0;0;1511;13403;0;0;13403;5;;;5;60;0;0;60;;7317;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22;207;3013;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;2;;0;;;;;;;15;4;2;0;;0;;;;;;;2;11.31;0.64;;0.5;;;;;;;11.31;4;;4;;32;30;14;5;23;108;;;8;2;0;;;;;2;12;120;;3.31;;26.31;27.98;13.24;2.64;19.68;93.16;;;7.53;1.61;0.31;;;;;1.41;10.55;103.71;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;730783974;750826307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;103;146;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;5;;;;;;;1;;7;;;;;;;;;;;;;0.3;0.24;;;;;;;0.01;;0.31;0.06;;;;0;;;;;0;2;;12;0;;;;;;3;17;17;;;;0.44;;;;;0.44;0.16;;0.99;1.71;;;;;;0.18;3.04;3.48;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;730785011;690796552;;;;;;;;;;;;;;;;;;;;;4187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;0.33;;;;;;;;;;0.33;;;0;;5;;;;;5;;;0;;;;;;;1;1;6;;0.09;;4.46;;;;;4.55;;;0.27;;;;;;;1;1.27;5.82;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;730785276;730002839;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;0.35;;;;;;;;;;0.35;;;;;6;18;7;;1;32;;;;;;;;;;;;32;;0.55;;6.33;16.06;7.23;0.15;0.27;30.59;0.14;;0.42;0.32;0.19;;;;;0.46;1.34;31.93;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;730785466;380793802;;;;;;;;;;;;;;;;;;;;;1187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;1;;;;1.15;;;;;1.15;;;;;;;;;;;;1.15;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;730786233;690796552;;;;;;;;;;;;;;;;;;;;;4328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;;;;;;;;;;;;;0.47;;;;;;;;;;0.47;;;0;;10;;1;;;11;;;0;;;;;;;;0;11;;0.14;;7.47;;0.78;;;8.39;;;0.39;;;;;;;;0.39;8.78;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;730786464;380793802;;;;;;;;;;;;;;;;;;;;;2157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;;;1;;;;;;;;1;3;;;;1.68;;;;;1.68;;;0.4;;;;;;;;0.4;2.08;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;730790235;380793802;;;;;;;;;;;;;;;;;;;;;753;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;1;;;;1.19;;;;;1.19;;;;;;;;;;;;1.19;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740000062;740780168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;726;1523;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;2;;;;;;;1;;6;;;;;;;;;;;;;5.12;1.25;;;;;;;0.85;;5.97;;;4;;29;34;15;1;13;96;5;;11;2;2;2;;;;4;24;120;;2.92;;23.05;27.1;11.85;0.67;10.17;75.76;1.45;;5.15;1.48;1.48;1.64;;;;3.51;13.23;88.99;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740000237;740781133;405;146;65;616;24815;8417;4867;38099;126865;41996;19059;187920;17;20;;37;3113;6567;0;9680;48615;221386;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;603;1;75748;0;;1;0;0;1;1;5374;0;2615;1;593;0;0;1;11496;1;87;1;12036;1;22771;1;1;1;1;0;0;1;304;50;45;48;51;14;8;6;26;16;411;97;3;;;;3;;;;;;6;235.17;33.43;36.69;39.45;42.62;11.96;6.35;0.38;23.16;14.42;322.1;99.03;59;53;113;756;558;194;25;72;1830;9;1;436;39;29;43;58;52;6;302;946;2776;53.99;47.97;102.91;717.79;517.24;186.76;16.74;56.58;1699.98;9.3;0.78;401.59;32.41;24.36;41.76;52.63;48.1;5.69;286.02;878.28;2578.26;1;1;1;1;1;1;0;;;;;2;1;2;0;;;;;27;19
SYGEN;2019;740000278;740781182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;256;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;2;;;;;;;2;;6;;;;;;;;;;;;;1.82;1.38;;;;;;;0.28;;2.1;;;2;;8;5;4;1;3;23;2;;7;2;1;2;;;;7;20;43;;1.2;;5.66;4.91;2.37;0.1;2.2;16.44;0.34;;2.35;0.4;0.19;0.56;;;;2.86;6.51;22.95;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740000286;740781190;20;;;20;322;0;0;322;6228;0;0;6228;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;272;0;;30;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6;;;;;;;3;;9;;;;;;;;;;;;;3.23;3.23;;;;;;;0.99;;4.22;;;3;;28;33;21;2;8;95;1;;14;1;1;1;;;;28;45;140;;2.37;;21.29;36.65;20.07;0.89;3.81;85.08;1.05;;9.93;0.63;0.63;0.87;;;;26.92;39.4;124.48;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740000294;740781208;40;0;0;40;1075;0;0;1075;10140;0;0;10140;;;;;0;0;0;0;;8100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;497;3145;10;;;;;1;3862;0;;;;;;0;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;11;6;;;2;;;;1;;14;1;0;0;;;0;;;;0;;0;8.16;3.34;;;0.41;;;;0.32;;8.89;1;;2;;51;71;22;1;10;157;1;;20;2;2;4;;1;;29;57;214;;1.42;;41.79;60.83;15.43;0.69;7.31;127.47;0.5;;17.13;1.17;1.17;2.12;;0.5;;26.54;47.96;175.43;;;;;;;;;;;;;;;;;;;;1;
SYGEN;2019;740000302;740781133;134;19;21;174;5558;1312;1329;8199;41834;4172;4698;50704;4;10;;14;187;2761;0;2948;118;55510;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;302;2857;15;30;0;;;1;25447;0;;1;0;0;0;1;610;1;1029;0;0;0;0;;;;;1;118;0;;0;0;0;0;0;0;1;53;16;16;4;17;8;;;3;3;76;5;2;;;;;;;;;;2;47.46;13.24;12.56;3.33;13.49;4.61;;0.03;2.65;2.33;65.96;4.17;30;6;13;146;114;49;6;14;378;1;;94;9;1;7;12;15;1;91;230;608;25.15;6.77;10.55;143.94;108.31;47.7;3.43;13.25;359.1;0.59;;85.76;6.75;1.51;6.6;10.87;14.63;1.07;87.91;214.18;573.28;1;0;1;0;0;0;0;;;;;1;1;1;0;;;;;8;9
SYGEN;2019;740000328;740790381;177;52;26;255;9484;3605;2289;15378;56166;15781;6898;78845;10;15;0;25;1400;5030;0;6430;12066;113018;1;1;43;;;43;346;;;346;222;0;;222;19;25;;44;4138;2450;;6588;;;;;;;1;1;;2;4339;2511;;6850;3;4;7;12589;25485;38074;1347;757;;2104;1606;757;;2363;;;;;;;20;581;1;44602;0;;1;0;0;0;1;985;0;1426;1;252;0;0;1;8720;1;52;1;2436;0;;0;0;0;0;0;0;1;86;16;;14;36;13;7;;7;7;143;7;;;;;;;;;;;;65.65;13.33;;13.28;28.55;9.76;8.82;;6.8;3.94;113.76;17.56;37;19;33;343;239;117;27;30;845;6;1;195;33;9;16;21;18;2;197;489;1334;32.01;19.36;28.79;340.59;216.13;100.58;22.82;22.57;782.85;5.31;1.03;187.98;28.65;7.9;15.76;20.52;19.47;1.92;184.74;465.38;1248.23;1;1;1;0;0;1;0;;;;;1;1;1;0;;;;;9;12
SYGEN;2019;740000401;740781893;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;2;;;;;;;;;;;;;1.09;;;;;;;;;;1.09;;;2;;10;26;14;1;6;59;3;;9;3;;3;;;;55;73;132;;0.86;;4.8;22.05;6.82;0.28;1.51;36.32;0.5;;1.38;0.58;;0.46;;;;3.65;6.57;42.89;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740000583;740785035;;;;;;;;;;;;;;;;;;;;;;;;;165;0;;165;1785;0;;1785;939;0;24;;38;;;38;9787;;;9787;5;;5;0;;0;3;4;;7;7626;8988;;16614;7;6;13;30768;14997;45765;4281;1576;631;;5161;1576;631;7025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;9;;;;;23;;2;;34;;;;;;;;;;;;;6.54;6.54;;;;;22.16;;2.01;;30.71;;;17;2;190;51;50;53;25;388;3;1;61;33;29;6;;;;54;158;546;;15.7;1.17;172.61;50.98;47.5;42.16;21.26;351.38;2.86;1;56.79;27.37;24.81;4.15;;;;53.19;145.36;496.74;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740001847;740780168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;2;;;;;;;;;;;;;1.09;0.2;;;;;;;;;1.09;;;1;;10;27;16;1;1;56;1;;9;3;1;;;;;1;14;70;;1;;8.39;20.85;13.81;0.56;1;45.61;0.6;;2.01;1.46;0.3;;;;;0.96;5.03;50.64;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740001912;740012653;;;;;;;;;;;;;;;;;;;;;20731;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1;20731;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;1;;4;;;;;16;2;;23;23;;;;;;;;;;1;;3;;;;;12.49;1;;17.49;17.49;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740004148;310021373;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65;529;10444;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;2;;;;;;;1;;6;;;;;;;;1;;;;1;4.6;1.8;;;;;;;1;;5.6;;;3;;26;32;13;4;28;106;1;;9;2;2;;;;;8;20;126;;3;;18.3;23.25;10.91;2.4;19.84;77.7;1;;7.4;1.1;1.1;;;;;7.5;17;94.7;;;;;;;;;;;;;;;;;;;;;
SYGEN;2019;740010475;440052041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66;546;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;3;;204;204;;;;;;;;;204;2.1;;;;;;;;;;2.1;;;5;;20;15;1;1;;42;1;1;4;1;1;3;;;;;10;52;;5;;18.6;14.8;0.6;0.5;;39.5;1;1;3.8;1;1;2;;;;;8.8;48.3;;;;;;;;;;;;;;;;;;;;;
