BOR;AN;FI;FI_EJ;EQUIPIMA;NB;NBEXP;ACTET;ACTEXET;ACTEXEJ;ACTEX;ACTNUI;ACTINT
IMAGES;2019;380000042;380780056;SCAN;1;1;2076;;;5214;;0
IMAGES;2019;380000042;380780056;VASC;1;0;;;;;;0
IMAGES;2019;380000059;380780072;RADIO;2;2;1628;186;0;651;0;0
IMAGES;2019;380000067;380780080;CAM;4;4;1060;;125;5012;;0
IMAGES;2019;380000067;380780080;IRM;4;4;8857;;;20580;;1
IMAGES;2019;380000067;380780080;LITHO;1;1;16;;;129;;1
IMAGES;2019;380000067;380780080;MAMM;1;1;;;;1906;;
IMAGES;2019;380000067;380780080;RADIO;9;9;56015;;;31859;1404;1
IMAGES;2019;380000067;380780080;SCAN;4;4;42278;;;15520;1004;1
IMAGES;2019;380000067;380780080;TOMO;1;1;466;;72;3830;;0
IMAGES;2019;380000067;380780080;VASC;4;4;8169;;;353;36;1
IMAGES;2019;380000067;380780080;dtIRM2;1;1;3152;;;9249;;0
IMAGES;2019;380000091;380780171;RADIO;2;2;1263;;;4773;0;
IMAGES;2019;380000109;380780213;RADIO;2;2;566;;;629;;
IMAGES;2019;380000133;380780247;RADIO;3;3;759;;78;61;;0
IMAGES;2019;380000174;380781435;IRM;1;1;1185;;;3411;;0
IMAGES;2019;380000174;380781435;MAMM;1;1;;;;692;;
IMAGES;2019;380000174;380781435;RADIO;4;4;14156;;;23646;367;0
IMAGES;2019;380000174;380781435;SCAN;1;1;8767;;;7036;166;0
IMAGES;2019;380000406;380784751;IRM;1;1;980;;;15896;;
IMAGES;2019;380000406;380784751;RADIO;2;2;4283;;;7487;713;1
IMAGES;2019;380000406;380784751;SCAN;1;1;9536;;;14197;512;1
IMAGES;2019;380020123;380021139;MAMM;1;0;;;;;;
IMAGES;2019;380020123;380021139;RADIO;2;0;;;;;;
IMAGES;2019;380780197;380798173;LITHO;1;1;132;;;;;1
IMAGES;2019;380780197;380798173;MAMM;1;;;;;;;
IMAGES;2019;380780197;380798173;RADIO;2;;;;;;;
IMAGES;2019;380780197;380798173;SCAN;1;;;;;;;
IMAGES;2019;380780288;380019224;RADIO;2;0;;;;;;
IMAGES;2019;380780288;380019224;SCAN;1;0;;;;;;
IMAGES;2019;380780379;380798249;RADIO;1;1;971;;;;;0
IMAGES;2019;380782722;380780080;IRM;1;1;638;;;10531;;0
IMAGES;2019;380782722;380780080;RADIO;3;3;8651;;;34678;24;1
IMAGES;2019;380782722;380780080;SCAN;1;1;1895;;;6724;;1
IMAGES;2019;380786442;380798025;IRM;2;;;;;;;
IMAGES;2019;380786442;380798025;MAMM;1;;;;;;;
IMAGES;2019;380786442;380798025;RADIO;3;;;;;;;
IMAGES;2019;380786442;380798025;SCAN;2;;;;;;;
IMAGES;2019;380786442;380798025;VASC;2;;;;;;;
IMAGES;2019;390000040;390780146;CAM;1;;;;;;;0
IMAGES;2019;390000040;390780146;IRM;2;;;;;;;0
IMAGES;2019;390000040;390780146;LITHO;1;1;34;0;0;0;;
IMAGES;2019;390000040;390780146;RADIO;2;2;7836;0;0;24805;400;1
IMAGES;2019;390000040;390780146;SCAN;2;2;6213;0;0;8753;180;1
IMAGES;2019;390000057;390780153;RADIO;1;1;160;;;5998;0;0
IMAGES;2019;390000065;390780161;RADIO;2;2;3293;;;7019;129;0
IMAGES;2019;390000065;390780161;SCAN;1;1;778;;;1210;;0
IMAGES;2019;390000073;390780179;RADIO;1;1;551;;;2611;;0
IMAGES;2019;390000172;250006335;RADIO;1;1;181;;;;;
IMAGES;2019;390000214;390780146;RADIO;1;1;763;0;0;3191;0;0
IMAGES;2019;390000222;390780609;IRM;1;1;688;;;334;;0
IMAGES;2019;390000222;390780609;RADIO;2;2;14243;;;;240;1
IMAGES;2019;390000222;390780609;SCAN;1;1;8184;;;4558;152;1
IMAGES;2019;400000105;400780193;IRM;1;1;1820;44;;4074;16;0
IMAGES;2019;400000105;400780193;RADIO;3;3;13199;312;;24379;501;1
IMAGES;2019;400000105;400780193;SCAN;1;1;9622;168;;6097;387;1
IMAGES;2019;400000139;400011177;CAM;2;2;565;;;10754;;0
IMAGES;2019;400000139;400011177;IRM;2;2;759;;;8834;47;0
IMAGES;2019;400000139;400011177;MAMM;1;1;;;;91;;
IMAGES;2019;400000139;400011177;RADIO;6;6;7457;;;25915;589;0
IMAGES;2019;400000139;400011177;SCAN;2;2;5066;;;16916;215;1
IMAGES;2019;400000139;400011177;VASC;1;1;1369;;;;;
IMAGES;2019;400000139;400011177;dtIRM1;1;1;241;;;5011;;0
IMAGES;2019;400000139;400011177;dtIRM2;1;1;518;;;3823;;0
IMAGES;2019;400780250;400011177;RADIO;1;1;817;;;2;;0
IMAGES;2019;400782769;400014213;RADIO;6;6;4748;;;501;78;1
IMAGES;2019;400782769;400014213;SCAN;1;1;1153;;;78;38;1
IMAGES;2019;400791018;400790994;RADIO;1;1;2794;;;;;
IMAGES;2019;410000020;410000087;IRM;1;1;1456;;7818;6716;3;
IMAGES;2019;410000020;410000087;MAMM;1;1;;;;3723;;
IMAGES;2019;410000020;410000087;RADIO;4;4;7742;;95;32320;620;
IMAGES;2019;410000020;410000087;SCAN;2;2;9127;;86;31684;358;
IMAGES;2019;410000038;410000095;RADIO;2;2;4817;165;;7325;180;
IMAGES;2019;410000038;410000095;SCAN;1;;;;;;;
IMAGES;2019;410000046;410000103;IRM;1;1;102;;;4461;;
IMAGES;2019;410000046;410000103;RADIO;2;2;5977;;;11526;188;
IMAGES;2019;410000046;410000103;SCAN;1;1;2666;;;6140;44;
IMAGES;2019;410000053;410000111;RADIO;1;1;344;157;;905;;
IMAGES;2019;410000202;410000319;IRM;1;;;;;;;
IMAGES;2019;410000202;410000319;RADIO;3;;;;;;;
IMAGES;2019;410000202;410000319;SCAN;1;;;;;;;
IMAGES;2019;410000202;410000319;dtIRM2;1;;;;;;;
IMAGES;2019;410000418;440052041;RADIO;1;;;;;;;0
IMAGES;2019;420000010;420780033;IRM;1;1;4504;;;12683;12;0
IMAGES;2019;420000010;420780033;MAMM;1;1;;;;2892;;
IMAGES;2019;420000010;420780033;RADIO;4;4;12763;;;;;
IMAGES;2019;420000010;420780033;SCAN;1;1;10350;;;30114;386;1
IMAGES;2019;420000226;420013831;IRM;1;1;503;33;0;5094;0;0
IMAGES;2019;420000226;420013831;MAMM;1;1;;;;1200;;
IMAGES;2019;420000226;420013831;RADIO;2;2;6038;4;40;14753;223;0
IMAGES;2019;420000226;420013831;SCAN;1;1;10581;9;35;20377;71;0
IMAGES;2019;420000234;420780652;RADIO;3;3;10446;811;;18165;464;
IMAGES;2019;420000234;420780652;SCAN;1;1;5089;473;;4677;91;0
IMAGES;2019;420000242;420780660;RADIO;1;1;227;;;;;
IMAGES;2019;420000267;420013831;IRM;1;1;96;69;0;621;0;0
IMAGES;2019;420000267;420013831;MAMM;1;1;;;;2164;;
IMAGES;2019;420000267;420013831;RADIO;2;2;9741;10;0;4689;104;0
IMAGES;2019;420000267;420013831;SCAN;1;1;9455;43;0;13149;31;0
IMAGES;2019;420010241;420013492;MAMM;1;1;;;;2369;;
IMAGES;2019;420010241;420013492;RADIO;2;2;1389;;;1005;;0
IMAGES;2019;420010241;420013492;SCAN;1;1;544;;;;;0
IMAGES;2019;420011413;420011405;CAM;3;3;360;;;8802;;
IMAGES;2019;420011413;420011405;IRM;1;1;632;;;15918;2;
IMAGES;2019;420011413;420011405;MAMM;1;1;;;;2026;;
IMAGES;2019;420011413;420011405;RADIO;2;2;13981;;;32619;459;
IMAGES;2019;420011413;420011405;SCAN;2;2;7344;;;57720;246;
IMAGES;2019;420011413;420011405;TOMO;1;1;136;;;4430;;
IMAGES;2019;420011413;420011405;VASC;1;1;1648;;;;;
IMAGES;2019;420780504;420000135;IRM;1;0;;;;;;
IMAGES;2019;420780504;420000135;RADIO;3;0;;;;;;
IMAGES;2019;420780504;420000135;SCAN;2;0;;;;;;
IMAGES;2019;420780504;420000135;dtIRM1;1;0;;;;;;
IMAGES;2019;420780637;420002495;RADIO;3;3;8837;0;0;35292;;0
IMAGES;2019;420780637;420002495;SCAN;1;1;4539;0;0;7556;;0
IMAGES;2019;420780678;420002495;RADIO;1;1;268;0;0;0;0;0
IMAGES;2019;420782559;420784878;RADIO;1;1;636;;;69;;0
IMAGES;2019;420782567;420784878;RADIO;1;1;3508;;;311;;0
IMAGES;2019;420785354;420784878;CAM;3;3;1395;;157;7386;;0
IMAGES;2019;420785354;420784878;IRM;3;3;3359;;195;10903;;0
IMAGES;2019;420785354;420784878;LITHO;1;1;28;;;;;1
IMAGES;2019;420785354;420784878;RADIO;11;11;23632;;34;51471;1106;0
IMAGES;2019;420785354;420784878;SCAN;3;3;20326;877;;9391;512;1
IMAGES;2019;420785354;420784878;TOMO;1;1;616;;113;2775;;0
IMAGES;2019;420785354;420784878;VASC;4;4;6977;114;;367;24;1
IMAGES;2019;420785354;420784878;dtIRM1;1;1;26;;12;1021;;0
IMAGES;2019;420785354;420784878;dtIRM2;2;2;1011;;67;2428;;0
IMAGES;2019;430000117;430000018;IRM;2;2;1664;;;11004;40;0
IMAGES;2019;430000117;430000018;MAMM;1;1;;;;2310;;
IMAGES;2019;430000117;430000018;RADIO;3;3;29235;;353;15939;590;1
IMAGES;2019;430000117;430000018;SCAN;2;2;17013;;218;9536;363;1
IMAGES;2019;430000117;430000018;dtIRM2;1;1;624;;;4855;;0
IMAGES;2019;430000190;430000034;RADIO;2;2;3758;0;;9865;;
IMAGES;2019;430000190;430000034;SCAN;1;1;307;;;510;;
IMAGES;2019;440000016;440000057;IRM;2;2;450;11;;5303;4;
IMAGES;2019;440000016;440000057;MAMM;2;1;;;;2082;;
IMAGES;2019;440000016;440000057;RADIO;5;3;6238;125;;38448;489;
IMAGES;2019;440000016;440000057;SCAN;3;2;3887;64;;13519;153;
IMAGES;2019;440000016;440000057;VASC;2;2;3350;6;2;379;14;
IMAGES;2019;440000016;440000057;dtIRM1;1;1;38;2;;2760;;
IMAGES;2019;440000271;440000289;CAM;3;3;2040;255;6;3916;8;0
IMAGES;2019;440000271;440000289;IRM;3;2;1539;157;1;9197;181;0
IMAGES;2019;440000271;440000289;MAMM;1;1;;;;3646;;
IMAGES;2019;440000271;440000289;RADIO;12;12;46337;251;31;73474;1677;0
IMAGES;2019;440000271;440000289;SCAN;4;3;17313;1351;5;16225;936;1
IMAGES;2019;440000271;440000289;VASC;1;1;3547;118;22;487;34;1
IMAGES;2019;440000271;440000289;dtIRM1;1;1;19;4;0;2507;;0
IMAGES;2019;440000396;440053643;RADIO;2;2;4360;;;17427;172;
IMAGES;2019;440000396;440053643;SCAN;1;;;;;;;
IMAGES;2019;440000453;440000289;RADIO;1;1;2140;88;0;30;5;0
IMAGES;2019;440000503;440000313;IRM;1;1;110;;;2591;;0
IMAGES;2019;440000503;440000313;RADIO;2;2;5888;;1432;20789;;0
IMAGES;2019;440000503;440000313;SCAN;1;;;;;;;0
IMAGES;2019;440000560;850009010;RADIO;1;1;740;;18;2057;0;0
IMAGES;2019;440001113;490017258;CAM;2;2;268;;;5253;;
IMAGES;2019;440001113;490017258;IRM;1;1;177;;;3987;;
IMAGES;2019;440001113;490017258;MAMM;2;2;;;;6312;;
IMAGES;2019;440001113;490017258;RADIO;5;5;1466;;;913;;
IMAGES;2019;440001113;490017258;SCAN;1;1;810;;;6488;;1
IMAGES;2019;440001113;490017258;TOMO;2;2;33;;;3609;;
IMAGES;2019;440003291;440000289;RADIO;2;2;3023;580;0;804;0;0
IMAGES;2019;440017598;440000289;CAM;3;3;743;46;1;9996;55;0
IMAGES;2019;440017598;440000289;IRM;2;2;1871;113;5;6625;145;0
IMAGES;2019;440017598;440000289;RADIO;2;2;32323;141;29;3084;917;0
IMAGES;2019;440017598;440000289;SCAN;1;1;6472;119;15;5583;128;0
IMAGES;2019;440017598;440000289;TOMO;2;1;191;861;0;2673;153;
IMAGES;2019;440017598;440000289;VASC;4;4;5976;322;266;5;25;1
IMAGES;2019;440017598;440000289;dtIRM2;1;1;16;2;;2860;;0
IMAGES;2019;440029338;440053411;IRM;2;;;;;;;
IMAGES;2019;440029338;440053411;LITHO;1;1;37;;;;;
IMAGES;2019;440029338;440053411;MAMM;1;;;;;;;
IMAGES;2019;440029338;440053411;RADIO;4;;;;;;;
IMAGES;2019;440029338;440053411;SCAN;2;;;;;;;
IMAGES;2019;440029338;440053411;dtIRM1;1;;;;;;;
IMAGES;2019;440029379;440000974;IRM;2;;;;;;;
IMAGES;2019;440029379;440000974;LITHO;1;;;;;;;
IMAGES;2019;440029379;440000974;RADIO;4;;;;;;;
IMAGES;2019;440029379;440000974;SCAN;2;;;;;;;
IMAGES;2019;440029379;440000974;dtIRM1;1;;;;;;;
IMAGES;2019;440041580;440041572;CAM;3;3;131;;;7851;0;
IMAGES;2019;440041580;440041572;IRM;2;;;;;;;
IMAGES;2019;440041580;440041572;MAMM;3;;;;;;;
IMAGES;2019;440041580;440041572;RADIO;7;;;;;;;
IMAGES;2019;440041580;440041572;SCAN;3;;;;;;;
IMAGES;2019;440041580;440041572;TOMO;1;;;;;;;
IMAGES;2019;440041580;440041572;VASC;4;4;7752;;;;;
IMAGES;2019;440050433;440053429;CAM;1;;;;;;;
IMAGES;2019;440050433;440053429;IRM;2;;;;;;;
IMAGES;2019;440050433;440053429;LITHO;1;1;56;;;;;1
IMAGES;2019;440050433;440053429;RADIO;2;;;;;;;
IMAGES;2019;440050433;440053429;SCAN;1;;;;;;;
IMAGES;2019;440053387;440018661;RADIO;1;1;780;0;0;552;0;0
IMAGES;2019;450000062;450000104;IRM;1;1;351;;;2156;;0
IMAGES;2019;450000062;450000104;MAMM;1;1;;;;;;
IMAGES;2019;450000062;450000104;RADIO;4;4;10741;;;17656;433;1
IMAGES;2019;450000062;450000104;SCAN;1;1;5772;;;4543;154;1
IMAGES;2019;450000062;450000104;TOMO;1;0;;;;;;
IMAGES;2019;450000070;450000112;MAMM;1;1;;;;601;;
IMAGES;2019;450000070;450000112;RADIO;2;2;1570;;;7801;88;1
IMAGES;2019;450000070;450000112;SCAN;1;1;1884;;;4737;25;1
IMAGES;2019;450000245;450000542;IRM;1;;;;;;;
IMAGES;2019;450000245;450000542;MAMM;1;;;;;;;
IMAGES;2019;450000245;450000542;RADIO;2;;;;;;;
IMAGES;2019;450000245;450000542;SCAN;1;;;;;;;
IMAGES;2019;450000245;450000542;VASC;1;;;;;;;
IMAGES;2019;450000294;450000591;IRM;2;2;590;;18;7484;;
IMAGES;2019;450000294;450000591;MAMM;1;1;;;;973;;
IMAGES;2019;450000294;450000591;RADIO;2;2;23269;;5888;7844;;
IMAGES;2019;450000294;450000591;SCAN;2;2;4681;;337;6377;;
IMAGES;2019;450000294;450000591;TOMO;1;;;;;;;
IMAGES;2019;450000294;450000591;dtIRM2;1;1;151;;3;3731;;
IMAGES;2019;450002613;450000088;CAM;3;3;2067;0;0;7143;0;1
IMAGES;2019;450002613;450000088;IRM;3;3;2514;0;0;8846;15;0
IMAGES;2019;450002613;450000088;MAMM;2;2;;;;3441;;
IMAGES;2019;450002613;450000088;RADIO;9;9;32793;1;0;65620;1459;1
IMAGES;2019;450002613;450000088;SCAN;3;3;15238;1;0;17186;362;1
IMAGES;2019;450002613;450000088;TOMO;2;2;696;0;0;3860;0;0
IMAGES;2019;450002613;450000088;VASC;4;4;69;0;0;0;0;1
IMAGES;2019;450002613;450000088;dtIRM2;1;1;425;0;0;3255;;0
IMAGES;2019;460000045;460780083;MAMM;1;1;;;;1339;;
IMAGES;2019;460000045;460780083;RADIO;1;1;1734;;;23715;145;0
IMAGES;2019;460000045;460780083;SCAN;1;1;1321;;;6438;112;0
IMAGES;2019;460000052;460780091;RADIO;2;2;1632;;;4220;22;0
IMAGES;2019;460000052;460780091;SCAN;1;1;1167;;;3690;2;0
IMAGES;2019;460000060;460780117;RADIO;1;1;1017;;;;;0
IMAGES;2019;460000102;460780208;MAMM;1;1;;;;2319;;
IMAGES;2019;460000102;460780208;RADIO;5;5;976;;;13199;107;1
IMAGES;2019;460000102;460780208;SCAN;1;1;926;;;4371;25;0
IMAGES;2019;460000110;460780216;IRM;1;1;843;;2;2672;8;0
IMAGES;2019;460000110;460780216;MAMM;1;1;;;;90;;
IMAGES;2019;460000110;460780216;RADIO;3;3;4894;;33;21733;200;1
IMAGES;2019;460000110;460780216;SCAN;1;1;3118;;8;7877;109;1
IMAGES;2019;470000027;470014069;IRM;1;;;;;;;
IMAGES;2019;470000027;470014069;LITHO;1;1;317;;;;;
IMAGES;2019;470000027;470014069;RADIO;4;;;;;;;
IMAGES;2019;470000027;470014069;SCAN;2;;;;;;;
IMAGES;2019;470000027;470014069;VASC;2;2;4541;;;;;
IMAGES;2019;470000423;470016171;CAM;4;4;958;;0;12252;0;0
IMAGES;2019;470000423;470016171;IRM;2;2;1622;;40;8498;198;0
IMAGES;2019;470000423;470016171;RADIO;4;4;13685;;0;36419;481;0
IMAGES;2019;470000423;470016171;SCAN;2;2;7542;;96;9699;549;1
IMAGES;2019;470000423;470016171;TOMO;1;1;429;;0;3139;0;0
IMAGES;2019;470000431;470000324;IRM;1;1;432;32;2907;3182;66;0
IMAGES;2019;470000431;470000324;RADIO;2;2;3330;;;22140;1877;0
IMAGES;2019;470000431;470000324;SCAN;1;1;2232;369;3150;7817;188;0
IMAGES;2019;470000480;470001660;IRM;1;1;199;3;;6520;18;0
IMAGES;2019;470000480;470001660;MAMM;1;1;;;;1325;;
IMAGES;2019;470000480;470001660;RADIO;4;4;3131;246;;22303;335;0
IMAGES;2019;470000480;470001660;SCAN;1;1;1849;64;;10499;136;0
IMAGES;2019;470000522;470016171;RADIO;1;1;699;;;4154;;
IMAGES;2019;480000017;480780097;IRM;1;1;516;;;4716;;
IMAGES;2019;480000017;480780097;MAMM;1;1;;;;860;;
IMAGES;2019;480000017;480780097;RADIO;3;3;5889;;;15545;;
IMAGES;2019;480000017;480780097;SCAN;1;1;2601;;;4146;;
IMAGES;2019;480000074;480780162;RADIO;1;1;45;8;;453;;1
IMAGES;2019;480783034;480782101;RADIO;1;1;380;;;;;0
IMAGES;2019;490000049;490000031;CAM;4;4;741;0;0;10314;0;0
IMAGES;2019;490000049;490000031;IRM;3;3;6063;49;2;13835;63;0
IMAGES;2019;490000049;490000031;RADIO;9;9;46788;482;0;81034;286;0
IMAGES;2019;490000049;490000031;SCAN;4;3;14490;204;0;28904;879;1
IMAGES;2019;490000049;490000031;TOMO;2;2;260;0;0;2879;0;0
IMAGES;2019;490000049;490000031;VASC;4;4;4977;18;0;323;32;1
IMAGES;2019;490000049;490000031;dtIRM2;1;1;2665;20;0;6192;;0
IMAGES;2019;490000106;490000163;RADIO;2;2;676;;;;;0
IMAGES;2019;490000155;490017258;CAM;1;1;207;;;4580;;
IMAGES;2019;490000155;490017258;IRM;1;1;70;;;2445;;
IMAGES;2019;490000155;490017258;MAMM;3;3;;;;7177;;
IMAGES;2019;490000155;490017258;RADIO;1;1;2719;;;843;;
IMAGES;2019;490000155;490017258;SCAN;1;1;434;;;5733;;
IMAGES;2019;490000155;490017258;TOMO;2;2;19;;;3605;;
IMAGES;2019;490000635;490000676;IRM;1;1;726;;;4606;14;0
IMAGES;2019;490000635;490000676;MAMM;1;1;;;;1593;;
IMAGES;2019;490000635;490000676;RADIO;5;5;11445;;;62404;696;0
IMAGES;2019;490000635;490000676;SCAN;2;2;4948;;;13988;125;0
IMAGES;2019;490001765;490528452;RADIO;4;4;6502;;;14310;267;
IMAGES;2019;490001765;490528452;SCAN;1;1;3530;;;3320;118;
IMAGES;2019;490020245;530000025;RADIO;1;1;161;;;1595;;
IMAGES;2019;490540440;490004330;RADIO;1;1;2078;;;14183;;0
IMAGES;2019;500000021;500000054;IRM;1;1;921;;;3779;;0
IMAGES;2019;500000021;500000054;MAMM;1;1;;;;1419;;
IMAGES;2019;500000021;500000054;RADIO;3;3;8105;;;14398;287;1
IMAGES;2019;500000021;500000054;SCAN;1;1;4755;;;5207;144;1
IMAGES;2019;500000146;500000500;IRM;1;;;;;;;
IMAGES;2019;500000146;500000500;MAMM;1;;;;;;;
IMAGES;2019;500000146;500000500;RADIO;3;;;;;;;
IMAGES;2019;500000146;500000500;SCAN;1;;;;;;;
IMAGES;2019;500000187;500000013;IRM;1;1;2222;;;6370;18;0
IMAGES;2019;500000187;500000013;MAMM;1;1;;;;3059;;
IMAGES;2019;500000187;500000013;RADIO;4;4;7082;;;48478;659;1
IMAGES;2019;500000187;500000013;SCAN;2;2;6863;;;21442;398;1
IMAGES;2019;500000229;500000567;RADIO;2;2;1133;203;0;;0;0
IMAGES;2019;500000260;500000054;RADIO;2;2;4991;;;9792;135;1
IMAGES;2019;500000260;500000054;SCAN;1;1;3203;;3436;3703;33;1
IMAGES;2019;500000427;500000096;MAMM;1;1;;;;859;;
IMAGES;2019;500000427;500000096;RADIO;2;2;1595;;;8432;;
IMAGES;2019;500000450;500000112;IRM;1;1;2688;;;9178;26;
IMAGES;2019;500000450;500000112;MAMM;1;1;;;;481;;
IMAGES;2019;500000450;500000112;RADIO;4;4;11937;;;20471;420;
IMAGES;2019;500000450;500000112;SCAN;2;2;13341;;;19273;318;0
IMAGES;2019;500000450;500000112;VASC;1;1;11;;;0;0;
IMAGES;2019;500000468;500000013;IRM;1;1;0;;;524;;
IMAGES;2019;500000468;500000013;RADIO;1;1;1146;;;12785;;
IMAGES;2019;500000468;500000013;SCAN;1;1;1102;;;10071;;
IMAGES;2019;500000591;500000393;RADIO;2;2;5374;;;7540;184;
IMAGES;2019;500002357;500002233;CAM;1;1;4;;;;;0
IMAGES;2019;500002357;500002233;LITHO;1;1;62;;;;;1
IMAGES;2019;500002357;500002233;MAMM;1;;;;;;;
IMAGES;2019;500002357;500002233;RADIO;2;2;3306;;;;;0
IMAGES;2019;500002357;500002233;SCAN;1;1;127;;;;;0
IMAGES;2019;510000169;510000037;IRM;1;1;905;2;216;2725;3;0
IMAGES;2019;510000169;510000037;RADIO;2;2;11369;124;366;18507;1765;0
IMAGES;2019;510000169;510000037;SCAN;2;2;3751;3;223;4253;359;0
IMAGES;2019;510000169;510000037;dtIRM2;1;1;905;2;216;2725;;0
IMAGES;2019;510000177;100006279;RADIO;1;1;397;0;0;3939;0;0
IMAGES;2019;510000185;510000532;IRM;1;;;;;;;
IMAGES;2019;510000185;510000532;RADIO;2;;;;;;;
IMAGES;2019;510000185;510000532;SCAN;2;;;;;;;
IMAGES;2019;510000235;510000060;IRM;1;1;248;;;3430;;0
IMAGES;2019;510000235;510000060;MAMM;1;1;;;;998;;
IMAGES;2019;510000235;510000060;RADIO;3;3;4105;;;14888;221;0
IMAGES;2019;510000235;510000060;SCAN;1;1;2808;;;3922;68;0
IMAGES;2019;510000250;510000078;RADIO;2;2;2491;;;;;
IMAGES;2019;510000250;510000078;SCAN;1;1;1663;;;;;
IMAGES;2019;510000466;510000102;RADIO;1;1;363;51;0;4387;0;0
IMAGES;2019;510000516;510000136;CAM;3;1;1816;0;614;4833;0;0
IMAGES;2019;510000516;510000136;IRM;1;1;233;0;14;2334;0;0
IMAGES;2019;510000516;510000136;MAMM;1;1;;;;3872;;
IMAGES;2019;510000516;510000136;RADIO;1;1;1108;;;447;0;0
IMAGES;2019;510000516;510000136;SCAN;1;1;595;0;28;2870;0;1
IMAGES;2019;510000516;510000136;TOMO;1;1;93;0;1779;2224;0;0
IMAGES;2019;510002447;510000029;IRM;1;1;2015;;;3134;39;0
IMAGES;2019;510002447;510000029;LITHO;1;1;81;0;20;0;;1
IMAGES;2019;510002447;510000029;RADIO;4;4;12894;;;3349;0;0
IMAGES;2019;510002447;510000029;SCAN;1;1;6814;;;6576;29;1
IMAGES;2019;510002447;510000029;VASC;1;1;1403;;;95;1;1
IMAGES;2019;510002470;510000029;RADIO;3;3;1609;;;14766;13;0
IMAGES;2019;510004302;510000029;IRM;2;2;3034;;;7281;91;0
IMAGES;2019;510004302;510000029;RADIO;6;6;9927;;;45552;774;1
IMAGES;2019;510004302;510000029;SCAN;1;1;8700;;;14622;501;0
IMAGES;2019;510004302;510000029;VASC;1;1;830;;;95;21;1
IMAGES;2019;510004302;510000029;dtIRM2;1;1;1851;;;;;
IMAGES;2019;510012040;510000532;IRM;1;;;;;;;
IMAGES;2019;510012040;510000532;RADIO;1;;;;;;;
IMAGES;2019;510012040;510000532;SCAN;1;;;;;;;
IMAGES;2019;520000019;520780024;RADIO;1;1;215;;;664;;
IMAGES;2019;520000027;520780032;IRM;1;1;141;;;1935;4;0
IMAGES;2019;520000027;520780032;MAMM;1;1;;;;596;;
IMAGES;2019;520000027;520780032;RADIO;3;3;4712;;;20256;239;0
IMAGES;2019;520000027;520780032;SCAN;1;1;2686;;;4289;115;0
IMAGES;2019;520000068;520780073;IRM;2;2;162;;;3035;;0
IMAGES;2019;520000068;520780073;MAMM;1;1;;;;1072;;
IMAGES;2019;520000068;520780073;RADIO;3;3;3599;;;21260;268;0
IMAGES;2019;520000068;520780073;SCAN;1;1;1019;;;4510;31;0
IMAGES;2019;530000017;530000025;IRM;1;1;159;;2611;2125;0;0
IMAGES;2019;530000017;530000025;MAMM;1;1;;;;96;;
IMAGES;2019;530000017;530000025;RADIO;3;4;1684;;;16065;264;0
IMAGES;2019;530000017;530000025;SCAN;1;1;3565;;505;3473;23;0
IMAGES;2019;530000173;530000074;IRM;1;1;225;;;2744;0;0
IMAGES;2019;530000173;530000074;MAMM;1;1;;;;1123;;
IMAGES;2019;530000173;530000074;RADIO;3;3;6282;;;17242;209;0
IMAGES;2019;530000173;530000074;SCAN;1;1;4093;;;6156;53;0
IMAGES;2019;530000264;530000371;MAMM;1;1;;;;1210;;
IMAGES;2019;530000264;530000371;RADIO;7;7;16217;363;;29673;433;1
IMAGES;2019;530000264;530000371;SCAN;1;1;6262;48;;6645;119;1
IMAGES;2019;530000264;530000371;VASC;1;1;1762;;;;11;1
IMAGES;2019;530031962;530000975;CAM;1;;;;;;;
IMAGES;2019;530031962;530000975;IRM;1;;;;;;;
IMAGES;2019;530031962;530000975;MAMM;1;;;;;;;
IMAGES;2019;530031962;530000975;RADIO;4;;;;;;;
IMAGES;2019;530031962;530000975;SCAN;2;;;;;;;
IMAGES;2019;540000015;540023264;IRM;1;1;213;36;3;1545;13;0
IMAGES;2019;540000015;540023264;MAMM;1;1;;;;1414;;
IMAGES;2019;540000015;540023264;RADIO;1;1;2120;19;0;652;43;0
IMAGES;2019;540000023;540000049;RADIO;2;2;3383;0;;8481;180;0
IMAGES;2019;540000023;540000049;SCAN;1;1;5669;24;;15347;168;0
IMAGES;2019;540000155;540000080;IRM;1;1;299;;;246;;0
IMAGES;2019;540000155;540000080;RADIO;2;2;4526;;0;6361;113;1
IMAGES;2019;540000155;540000080;SCAN;1;1;3650;;;1874;35;1
IMAGES;2019;540000155;540000080;VASC;1;0;;;;;;0
IMAGES;2019;540000163;540023264;RADIO;4;4;6329;64;0;40419;132;0
IMAGES;2019;540000296;540000106;MAMM;1;1;;;;1254;;
IMAGES;2019;540000296;540000106;RADIO;1;1;635;;;17666;1431;0
IMAGES;2019;540000296;540000106;SCAN;1;1;988;;;7279;1302;
IMAGES;2019;540000361;540003928;RADIO;1;0;;;;;;
IMAGES;2019;540000478;540003449;IRM;1;;;;;;;
IMAGES;2019;540000478;540003449;MAMM;1;;;;;;;
IMAGES;2019;540000478;540003449;RADIO;1;;;;;;;
IMAGES;2019;540000478;540003449;SCAN;1;;;;;;;
IMAGES;2019;540000478;540003449;VASC;4;;;;;;;
IMAGES;2019;540000478;540003449;dtIRM2;1;;;;;;;
IMAGES;2019;540000668;540006707;RADIO;1;1;946;;;;;0
IMAGES;2019;540001070;540000767;IRM;2;1;420;;;3;;0
