BOR;AN;FI;FI_EJ;PERSO;SMUR_EFFPL;SMUR_EFFPA;SMUR_ETP;SMUR_COMSU;SAMU_EFFPL;SAMU_EFFPA;SAMU_ETP
SMURSAMU_P;2019;600113476;600100721;MREG;0;0;0;1;;;
SMURSAMU_P;2019;600113476;600100721;N1220;0;0;0;1;;;
SMURSAMU_P;2019;600113476;600100721;N2120;0;0;0;1;;;
SMURSAMU_P;2019;600113476;600100721;N2223;9;1;9.59;1;;;
SMURSAMU_P;2019;600113476;600100721;N5140;11;0;10.37;1;;;
SMURSAMU_P;2019;600113476;600100721;N9999;20;1;19.96;1;;;
SMURSAMU_P;2019;610000044;610780074;M9999;2;3;2.86;1;0;0;0
SMURSAMU_P;2019;610000044;610780074;N2120;1;0;0.2;;0;0;0
SMURSAMU_P;2019;610000044;610780074;N2223;17;0;6.04;;0;0;0
SMURSAMU_P;2019;610000044;610780074;N5140;7;0;3.45;;0;0;0
SMURSAMU_P;2019;610000044;610780074;N9999;25;0;9.79;;0;0;0
SMURSAMU_P;2019;610000051;610780082;MREG;;;;1;;;
SMURSAMU_P;2019;610000051;610780082;N1220;;1;0.41;0;16;;16.5
SMURSAMU_P;2019;610000051;610780082;N2120;;1;0.5;0;;1;0.5
SMURSAMU_P;2019;610000051;610780082;N2223;;34;12.95;1;;;
SMURSAMU_P;2019;610000051;610780082;N5140;14;;13.67;;;;
SMURSAMU_P;2019;610000051;610780082;N9999;16;52;29.03;;17;2;17.55
SMURSAMU_P;2019;610000069;610780090;M9999;2;1;1.96;1;;;
SMURSAMU_P;2019;610000069;610780090;N1220;;1;0.2;1;;;
SMURSAMU_P;2019;610000069;610780090;N2120;;1;0.1;1;;;
SMURSAMU_P;2019;610000069;610780090;N2223;4;1;4.8;1;;;
SMURSAMU_P;2019;610000069;610780090;N5140;3;;3;0;;;
SMURSAMU_P;2019;610000069;610780090;N9999;7;3;8.1;1;;;
SMURSAMU_P;2019;610000077;610780124;M9999;3;2;1.6;1;;;
SMURSAMU_P;2019;610000077;610780124;N1220;;1;0.1;1;;;
SMURSAMU_P;2019;610000077;610780124;N2120;;1;0.1;1;;;
SMURSAMU_P;2019;610000077;610780124;N2223;;4;1.6;1;;;
SMURSAMU_P;2019;610000077;610780124;N5140;;3;3;0;;;
SMURSAMU_P;2019;610000077;610780124;N9999;;9;4.8;;;;
SMURSAMU_P;2019;610000119;610780165;M9999;4;1;1.24;1;0;0;0
SMURSAMU_P;2019;610000119;610780165;MREG;0;0;0;1;0;0;0
SMURSAMU_P;2019;610000119;610780165;N2223;2;0;1.81;1;0;0;0
SMURSAMU_P;2019;610000119;610780165;N2500;7;1;2.34;;0;0;0
SMURSAMU_P;2019;610000119;610780165;N5140;3;0;0.9;1;0;0;0
SMURSAMU_P;2019;610000119;610780165;N9999;12;1;5.05;1;0;0;0
SMURSAMU_P;2019;610780108;610790594;M9999;7;0;1;;;;
SMURSAMU_P;2019;610780108;610790594;N2223;;7;3;;;;
SMURSAMU_P;2019;610780108;610790594;N2500;;9;3;;;;
SMURSAMU_P;2019;610780108;610790594;N9999;;16;6;;;;
SMURSAMU_P;2019;610780116;610790594;M9999;7;7;4.34;1;;;
SMURSAMU_P;2019;610780116;610790594;N2120;;1;0.16;1;;;
SMURSAMU_P;2019;610780116;610790594;N2223;;13;3;1;;;
SMURSAMU_P;2019;610780116;610790594;N2500;;13;3;;;;
SMURSAMU_P;2019;610780116;610790594;N9999;;27;6.16;1;;;
SMURSAMU_P;2019;620000034;620100057;M9999;;27;16.38;;;25;15.5
SMURSAMU_P;2019;620000034;620100057;MREG;;27;16.38;1;;25;15.5
SMURSAMU_P;2019;620000034;620100057;N1220;2;;2;0;42;4;46.22
SMURSAMU_P;2019;620000034;620100057;N2120;1;;1.08;0;1;;0.5
SMURSAMU_P;2019;620000034;620100057;N2223;9;6;15.63;0;;;
SMURSAMU_P;2019;620000034;620100057;N2500;2;;2;;4;;3.35
SMURSAMU_P;2019;620000034;620100057;N5140;12;;11.98;0;;;
SMURSAMU_P;2019;620000034;620100057;N9999;26;6;32.69;;47;4;51.07
SMURSAMU_P;2019;620000224;620100651;M9999;;17;4.7;1;;;
SMURSAMU_P;2019;620000224;620100651;N2120;;2;1;1;;;
SMURSAMU_P;2019;620000224;620100651;N2223;7;1;7.5;0;;;
SMURSAMU_P;2019;620000224;620100651;N5140;7;1;7.5;0;;;
SMURSAMU_P;2019;620000224;620100651;N9999;14;4;16;0;;;
SMURSAMU_P;2019;620000257;620100685;M9999;8;13;4.7;1;;;
SMURSAMU_P;2019;620000257;620100685;N2120;1;;0.96;1;;;
SMURSAMU_P;2019;620000257;620100685;N2223;3;8;8.88;0;;;
SMURSAMU_P;2019;620000257;620100685;N2500;4;2;5;;;;
SMURSAMU_P;2019;620000257;620100685;N5140;6;;6;0;;;
SMURSAMU_P;2019;620000323;620101337;M9999;;21;4.93;1;;;
SMURSAMU_P;2019;620000323;620101337;N1220;;2;0.18;1;;;
SMURSAMU_P;2019;620000323;620101337;N2120;;1;0.09;1;;;
SMURSAMU_P;2019;620000323;620101337;N2223;;83;4.91;1;;;
SMURSAMU_P;2019;620000323;620101337;N2500;;23;2.95;;;;
SMURSAMU_P;2019;620000323;620101337;N9999;;109;8.16;;;;
SMURSAMU_P;2019;620000349;620101360;M9999;;7;3.24;1;;;
SMURSAMU_P;2019;620000349;620101360;N2223;8;;4.29;;;;
SMURSAMU_P;2019;620000349;620101360;N5140;6;;6;;;;
SMURSAMU_P;2019;620000349;620101360;N9999;14;;10.29;;;;
SMURSAMU_P;2019;620000653;620103440;M9999;;15;5.29;;;;
SMURSAMU_P;2019;620000653;620103440;N2223;;22;6.03;;;;
SMURSAMU_P;2019;620000653;620103440;N2500;;5;0.57;;;;
SMURSAMU_P;2019;620000653;620103440;N9999;;27;6.6;;;;
SMURSAMU_P;2019;620003202;620103432;M9999;2;0;2;;;;
SMURSAMU_P;2019;620003202;620103432;N2223;1;3;3.59;;;;
SMURSAMU_P;2019;620003202;620103432;N5140;2;;2.09;;;;
SMURSAMU_P;2019;620003202;620103432;N9999;3;3;5.68;;;;
SMURSAMU_P;2019;630000404;630780989;M9999;;;;1;8;;6.6
SMURSAMU_P;2019;630000404;630780989;MREG;;;;;8;;6.6
SMURSAMU_P;2019;630000404;630780989;N1220;1;;0.77;0;24;1;24.8
SMURSAMU_P;2019;630000404;630780989;N2120;1;;1;0;;;
SMURSAMU_P;2019;630000404;630780989;N2223;16;2;18.9;0;1;;1
SMURSAMU_P;2019;630000404;630780989;N5140;21;;20.44;0;;;
SMURSAMU_P;2019;630000404;630780989;N9999;40;2;41.85;0;25;1;25.8
SMURSAMU_P;2019;630000412;630780997;M9999;;5;1.46;1;;;
SMURSAMU_P;2019;630000412;630780997;N2120;1;1;0.15;1;;;
SMURSAMU_P;2019;630000412;630780997;N2223;3;1;4.19;1;;;
SMURSAMU_P;2019;630000412;630780997;N2500;4;3;6.84;;;;
SMURSAMU_P;2019;630000412;630780997;N9999;8;5;11.18;1;;;
SMURSAMU_P;2019;630000420;630781003;M9999;5;11;10.7;1;;;
SMURSAMU_P;2019;630000420;630781003;N2120;0;;0.1;1;;;
SMURSAMU_P;2019;630000420;630781003;N5140;4;2;5.6;1;;;
SMURSAMU_P;2019;630000420;630781003;N9999;4;2;5.7;1;;;
SMURSAMU_P;2019;630000438;630781011;M9999;3;6;8.9;1;;;
SMURSAMU_P;2019;630000438;630781011;N2120;1;0;1;1;;;
SMURSAMU_P;2019;630000438;630781011;N2223;16;3;18.4;;;;
SMURSAMU_P;2019;630000438;630781011;N5140;10;0;10;;;;
SMURSAMU_P;2019;630000438;630781011;N9999;27;3;29.4;;;;
SMURSAMU_P;2019;630000446;630781029;M1140;;;;1;;;
SMURSAMU_P;2019;630000446;630781029;M9999;5;2;3.55;1;;;
SMURSAMU_P;2019;630000446;630781029;MREG;;;;1;;;
SMURSAMU_P;2019;630000446;630781029;N1220;;;;1;;;
SMURSAMU_P;2019;630000446;630781029;N2120;1;;0.1;1;;;
SMURSAMU_P;2019;630000446;630781029;N2223;;;;1;;;
SMURSAMU_P;2019;630000446;630781029;N2500;4;1;6.75;;;;
SMURSAMU_P;2019;630000446;630781029;N5140;;;;1;;;
SMURSAMU_P;2019;630000446;630781029;N9999;5;1;6.85;1;;;
SMURSAMU_P;2019;640000162;640780417;M1140;1;3;1.29;;0;0;0
SMURSAMU_P;2019;640000162;640780417;M9999;7;6;8.94;;6;2;5.6
SMURSAMU_P;2019;640000162;640780417;N1220;0;0;0;;16;2;15.1
SMURSAMU_P;2019;640000162;640780417;N2223;8;1;8.95;;0;0;0
SMURSAMU_P;2019;640000162;640780417;N2500;2;0;1.58;;2;0;2.21
SMURSAMU_P;2019;640000162;640780417;N5140;14;0;12.2;;0;0;0
SMURSAMU_P;2019;640000162;640780417;N9999;24;1;22.73;;19;2;17.58
SMURSAMU_P;2019;640000402;640780813;M9999;1;9;2.48;;;;
SMURSAMU_P;2019;640000402;640780813;N2120;;1;0.5;;;;
SMURSAMU_P;2019;640000402;640780813;N2223;5;1;5.8;;;;
SMURSAMU_P;2019;640000402;640780813;N2500;1;;1.02;;;;
SMURSAMU_P;2019;640000402;640780813;N5140;7;;6.02;;;;
SMURSAMU_P;2019;640000402;640780813;N9999;13;2;13.35;;;;
SMURSAMU_P;2019;640000410;640780821;M9999;;;;1;;;
SMURSAMU_P;2019;640000410;640780821;N1220;0;0;0;1;;;
SMURSAMU_P;2019;640000410;640780821;N2120;0;0;0;1;;;
SMURSAMU_P;2019;640000410;640780821;N2223;3;1;3.24;1;;;
SMURSAMU_P;2019;640000410;640780821;N5140;6;0;6;1;;;
SMURSAMU_P;2019;640000410;640780821;N9999;9;1;10.26;1;;;
SMURSAMU_P;2019;640000600;640781290;M9999;6;;5.81;1;6;;5.81
SMURSAMU_P;2019;640000600;640781290;MREG;6;0;5.81;1;6;0;5.81
SMURSAMU_P;2019;640000600;640781290;N1220;0;0;0;;15;3;16.56
SMURSAMU_P;2019;640000600;640781290;N2120;1;0;0.5;;1;0;0.5
SMURSAMU_P;2019;640000600;640781290;N2223;7;1;7.75;;0;0;0
SMURSAMU_P;2019;640000600;640781290;N5140;16;2;16.8;;0;0;0
SMURSAMU_P;2019;640000600;640781290;N9999;24;3;25.05;;16;3;17.11
SMURSAMU_P;2019;650000045;650780158;M9999;14;2;3.8;1;;;
SMURSAMU_P;2019;650000045;650780158;N2223;21;;6;1;;;
SMURSAMU_P;2019;650000045;650780158;N9999;21;;6;;;;
SMURSAMU_P;2019;650000417;650783160;N1220;1;0;0.38;0;13;0;11.92
SMURSAMU_P;2019;650000417;650783160;N2120;1;0;0.5;0;1;0;0.17
SMURSAMU_P;2019;650000417;650783160;N2223;6;1;6.6;0;;;
SMURSAMU_P;2019;650000417;650783160;N2500;10;0;8.47;;2;0;1.38
SMURSAMU_P;2019;650000417;650783160;N5140;12;1;13.61;0;;;
SMURSAMU_P;2019;650000417;650783160;N9999;30;2;29.56;0;16;0;13.48
SMURSAMU_P;2019;650005606;650783160;M9999;;17;4.11;1;;;
SMURSAMU_P;2019;650005606;650783160;N1220;;2;1.04;1;;;
SMURSAMU_P;2019;650005606;650783160;N2120;1;;1;1;;;
SMURSAMU_P;2019;650005606;650783160;N2223;7;5;9.13;1;;;
SMURSAMU_P;2019;650005606;650783160;N2500;2;;1.98;;;;
SMURSAMU_P;2019;650005606;650783160;N9999;10;7;13.15;;;;
SMURSAMU_P;2019;650784218;650780174;M9999;3;2;4.08;1;;;
SMURSAMU_P;2019;650784218;650780174;N1220;;1;0.25;1;;;
SMURSAMU_P;2019;650784218;650780174;N2120;;2;0.6;1;;;
SMURSAMU_P;2019;650784218;650780174;N2223;3;1;3.8;1;;;
SMURSAMU_P;2019;650784218;650780174;N9999;3;4;4.65;1;;;
SMURSAMU_P;2019;660000084;660780180;M9999;6;4;12.8;;;;
SMURSAMU_P;2019;660000084;660780180;N2120;;1;0.25;;;;
SMURSAMU_P;2019;660000084;660780180;N2223;8;;8;;;;
SMURSAMU_P;2019;660000084;660780180;N5140;15;;15;;;;
SMURSAMU_P;2019;660000084;660780180;N9999;23;1;23.25;;;;
SMURSAMU_P;2019;660008947;660780180;M9999;;;;;2;1;5.4
SMURSAMU_P;2019;660008947;660780180;N1220;;;;;27;2;29.3
SMURSAMU_P;2019;660008947;660780180;N2120;;;;;;1;0.25
SMURSAMU_P;2019;660008947;660780180;N9999;;;;;27;3;29.55
SMURSAMU_P;2019;660010117;660780180;M9999;10;1;1.25;;;;
SMURSAMU_P;2019;670000025;670780055;M9999;7;58;15.63;1;10;61;14.72
SMURSAMU_P;2019;670000025;670780055;N1220;1;;1;0;35;6;36.02
SMURSAMU_P;2019;670000025;670780055;N2120;1;1;0.22;0;1;1;0.8
SMURSAMU_P;2019;670000025;670780055;N2223;23;9;28.16;0;0;0;0
SMURSAMU_P;2019;670000025;670780055;N2500;0;0;;;1;1;2.47
SMURSAMU_P;2019;670000025;670780055;N5140;21;3;23.18;0;0;0;0
SMURSAMU_P;2019;670000025;670780055;N9999;46;13;52.56;0;38;8;41.09
SMURSAMU_P;2019;670000157;670780337;M9999;5;1;5.5;1;;;
SMURSAMU_P;2019;670000157;670780337;N1220;0;1;0.2;1;;;
SMURSAMU_P;2019;670000157;670780337;N2120;0;1;0.35;1;;;
SMURSAMU_P;2019;670000157;670780337;N2223;5;2;6;1;;;
SMURSAMU_P;2019;670000157;670780337;N2500;4;1;4.2;;;;
SMURSAMU_P;2019;670000157;670780337;N5140;1;1;1.8;1;;;
SMURSAMU_P;2019;670000157;670780337;N9999;10;6;12.55;1;;;
SMURSAMU_P;2019;670000165;670780345;M9999;6;4;8.88;1;;;
SMURSAMU_P;2019;670000165;670780345;N1220;3;0;0.75;0;;;
SMURSAMU_P;2019;670000165;670780345;N2120;1;;0.05;1;;;
SMURSAMU_P;2019;670000165;670780345;N2223;19;6;6.17;1;;;
SMURSAMU_P;2019;670000165;670780345;N5140;6;;5.98;1;;;
SMURSAMU_P;2019;670000165;670780345;N9999;29;6;12.96;1;;;
SMURSAMU_P;2019;670000272;670780543;M9999;1;3;2;1;;;
SMURSAMU_P;2019;670000272;670780543;N2120;0;1;0.1;1;;;
SMURSAMU_P;2019;670000272;670780543;N2223;3;5;6.46;0;;;
SMURSAMU_P;2019;670000272;670780543;N5140;6;;2.75;0;;;
SMURSAMU_P;2019;670000272;670780543;N9999;9;6;9.31;;;;
SMURSAMU_P;2019;670000397;670017755;M9999;2;3;5.27;;;;
SMURSAMU_P;2019;670000397;670017755;N2120;;0;0.1;;;;
SMURSAMU_P;2019;670000397;670017755;N2223;3;1;4.94;;;;
SMURSAMU_P;2019;670000397;670017755;N9999;3;2;5.44;;;;
SMURSAMU_P;2019;670783273;670780055;M1140;3;;1.5;0;;;
SMURSAMU_P;2019;670783273;670780055;M9999;3;;1.5;0;;;
SMURSAMU_P;2019;670783273;670780055;N2223;3;1;3.8;0;;;
SMURSAMU_P;2019;670783273;670780055;N9999;3;1;3.8;;;;
SMURSAMU_P;2019;680000684;680000973;M9999;24;5;25.94;1;3;;2.5
SMURSAMU_P;2019;680000684;680000973;MREG;24;5;25.94;1;3;;2.5
SMURSAMU_P;2019;680000684;680000973;N1220;1;2;1.5;;;;
SMURSAMU_P;2019;680000684;680000973;N2223;7;4;10.56;;;;
SMURSAMU_P;2019;680000684;680000973;N5140;12;;12;;;;
SMURSAMU_P;2019;680000684;680000973;N9999;20;6;24.06;;;;
SMURSAMU_P;2019;680004546;680020336;M9999;;30;7.2;;;30;3.6
SMURSAMU_P;2019;680004546;680020336;MREG;;25;5.41;;;25;1.82
SMURSAMU_P;2019;680004546;680020336;N1220;;;;;28;2;25.77
SMURSAMU_P;2019;680004546;680020336;N2120;;;0.49;;1;;0.68
SMURSAMU_P;2019;680004546;680020336;N2223;;30;19.56;1;;;
SMURSAMU_P;2019;680004546;680020336;N9999;;30;20.05;;29;2;26.45
SMURSAMU_P;2019;690000575;690782222;M9999;;17;4.73;1;;;
SMURSAMU_P;2019;690000575;690782222;N1220;3;2;3.26;1;;;
SMURSAMU_P;2019;690000575;690782222;N2223;1;38;3.33;1;;;
SMURSAMU_P;2019;690000575;690782222;N2500;;3;1.7;;;;
SMURSAMU_P;2019;690000575;690782222;N9999;4;43;8.29;1;;;
SMURSAMU_P;2019;690000625;690782271;M9999;7;1;1.63;1;;;
SMURSAMU_P;2019;690000625;690782271;N2223;18;5;4.33;1;;;
SMURSAMU_P;2019;690000625;690782271;N9999;18;5;4.33;1;;;
SMURSAMU_P;2019;690041108;690781810;M9999;1;;0.8;0;;;
SMURSAMU_P;2019;690783154;690781810;M1140;;;0.25;0;;;0
SMURSAMU_P;2019;690783154;690781810;M9999;21;7;18.05;0;1;21;3.25
SMURSAMU_P;2019;690783154;690781810;N1220;1;1;1.56;0;34;2;34.15
SMURSAMU_P;2019;690783154;690781810;N2120;1;1;1.66;0;;;
SMURSAMU_P;2019;690783154;690781810;N2223;38;6;42.7;0;1;;0.5
SMURSAMU_P;2019;690783154;690781810;N2500;2;;1.96;;11;1;11.63
SMURSAMU_P;2019;690783154;690781810;N5140;40;;41.01;0;;;
SMURSAMU_P;2019;690783154;690781810;N9999;86;9;92.2;0;47;3;47.95
SMURSAMU_P;2019;690784137;690781810;M9999;7;2;4.5;0;;;
SMURSAMU_P;2019;690784152;690781810;M9999;1;;1.3;0;;;
SMURSAMU_P;2019;700000011;700780026;M9999;4;2;5;;;;
SMURSAMU_P;2019;700000011;700780026;N2223;3;2;4.71;1;;;
SMURSAMU_P;2019;700000011;700780026;N2500;4;1;5.29;;;;
SMURSAMU_P;2019;700000011;700780026;N9999;7;3;10;;;;
SMURSAMU_P;2019;700000029;700004591;M9999;5;2;5.6;;;;
SMURSAMU_P;2019;700000029;700004591;N1220;;;;;;1;0.17
SMURSAMU_P;2019;700000029;700004591;N2120;;1;0.35;;;1;0.1
SMURSAMU_P;2019;700000029;700004591;N2223;;3;1.38;;;1;0.8
SMURSAMU_P;2019;700000029;700004591;N2500;1;;1;;;;
SMURSAMU_P;2019;700000029;700004591;N5140;8;;8.07;;;;
SMURSAMU_P;2019;700000029;700004591;N9999;9;4;10.8;;;3;1.07
SMURSAMU_P;2019;700780208;700004591;M9999;5;1;5.6;;;;
SMURSAMU_P;2019;700780208;700004591;N2120;;1;0.12;;;;
SMURSAMU_P;2019;700780208;700004591;N2223;6;2;5.6;;;;
SMURSAMU_P;2019;700780208;700004591;N9999;6;3;5.72;;;;
SMURSAMU_P;2019;710010067;710780644;M9999;4;2;5.4;;;;
SMURSAMU_P;2019;710010067;710780644;N2223;3;;2;;;;
SMURSAMU_P;2019;710010067;710780644;N5140;8;1;7.96;;;;
SMURSAMU_P;2019;710010067;710780644;N9999;11;1;9.96;;;;
SMURSAMU_P;2019;710010786;710781451;M9999;16;2;5.49;1;;;
SMURSAMU_P;2019;710010786;710781451;N1220;1;1;1.85;1;;;
SMURSAMU_P;2019;710010786;710781451;N2120;1;;0.88;1;;;
SMURSAMU_P;2019;710010786;710781451;N2223;17;2;18.76;1;;;
SMURSAMU_P;2019;710010786;710781451;N9999;29;3;29.1;1;;;
SMURSAMU_P;2019;710978263;710780958;M9999;8;2;5;1;9;3;3.1
SMURSAMU_P;2019;710978263;710780958;MREG;8;2;5;1;9;3;3.1
SMURSAMU_P;2019;710978263;710780958;N1220;;;0.4;;19;4;20.14
SMURSAMU_P;2019;710978263;710780958;N2120;;;0.4;;1;;0.4
SMURSAMU_P;2019;710978263;710780958;N2500;2;;2;;;;
SMURSAMU_P;2019;710978263;710780958;N5140;9;1;9.67;;;;
SMURSAMU_P;2019;710978263;710780958;N9999;12;1;13.72;;24;4;23.95
SMURSAMU_P;2019;710978289;710780263;M9999;17;8;6.2;;;;
SMURSAMU_P;2019;710978289;710780263;N2120;1;;0.5;;;;
SMURSAMU_P;2019;710978289;710780263;N2223;10;;6.15;;;;
SMURSAMU_P;2019;710978289;710780263;N9999;11;;6.65;;;;
SMURSAMU_P;2019;710978313;710976705;M9999;4;3;0.91;1;;;
SMURSAMU_P;2019;710978313;710976705;N1220;0;;0;1;;;
SMURSAMU_P;2019;710978313;710976705;N2120;1;;0.21;1;;;
SMURSAMU_P;2019;710978313;710976705;N2223;19;1;6.09;1;;;
SMURSAMU_P;2019;710978313;710976705;N9999;22;1;6.3;;;;
SMURSAMU_P;2019;710978347;570010181;M9999;8;4;10.32;1;;;
SMURSAMU_P;2019;720000033;720000025;M9999;0;26;9.3;1;2;26;4.65
SMURSAMU_P;2019;720000033;720000025;N1220;0;2;0.6;;13;14;21.36
SMURSAMU_P;2019;720000033;720000025;N2120;0;1;0.5;;0;1;0.4
SMURSAMU_P;2019;720000033;720000025;N2223;0;32;11.01;;;;
SMURSAMU_P;2019;720000033;720000025;N2500;0;1;0.56;;3;1;3.38
SMURSAMU_P;2019;720000033;720000025;N9999;12;39;26.69;;16;16;25.14
SMURSAMU_P;2019;720000470;610780082;M9999;2;;1.83;1;;;
SMURSAMU_P;2019;720000470;610780082;N1220;;1;0.1;0;;;
SMURSAMU_P;2019;720000470;610780082;N2223;;7;4.41;1;;;
SMURSAMU_P;2019;720000470;610780082;N2500;;11;3;;;;
SMURSAMU_P;2019;720000470;610780082;N9999;;19;7.52;;;;
SMURSAMU_P;2019;720016179;720016724;M9999;1;3;0.98;;;;
SMURSAMU_P;2019;720016179;720016724;MREG;1;3;0.98;;;;
SMURSAMU_P;2019;720016179;720016724;N2223;5;2;4.35;;;;
SMURSAMU_P;2019;720016179;720016724;N2500;2;;0.66;;;;
SMURSAMU_P;2019;720016179;720016724;N9999;7;2;5.01;;;;
SMURSAMU_P;2019;730000031;730000015;M1140;9;2;1;;;;
SMURSAMU_P;2019;730000031;730000015;M9999;34;20;4.24;1;34;20;3.04
SMURSAMU_P;2019;730000031;730000015;N1220;;;;;22;1;22.17
SMURSAMU_P;2019;730000031;730000015;N2120;;;;;1;;1
SMURSAMU_P;2019;730000031;730000015;N2223;2;24;14.54;;;;
SMURSAMU_P;2019;730000031;730000015;N5140;16;0;15.36;;;;
SMURSAMU_P;2019;730000031;730000015;N9999;18;24;29.9;;23;1;23.17
SMURSAMU_P;2019;730000080;730780103;M9999;4;0;4;1;0;0;0
SMURSAMU_P;2019;730000080;730780103;N2223;1;0;1.19;;0;0;0
SMURSAMU_P;2019;730000080;730780103;N9999;1;0;1.19;;0;0;0
SMURSAMU_P;2019;730000098;730000015;M9999;;;3.55;1;;;
SMURSAMU_P;2019;730000098;730000015;N2223;1;11;6.55;;;;
SMURSAMU_P;2019;730000098;730000015;N5140;5;1;5.81;;;;
SMURSAMU_P;2019;730000098;730000015;N9999;6;12;12.36;;;;
SMURSAMU_P;2019;730000247;730780525;M9999;6;1;2.99;1;0;0;0
SMURSAMU_P;2019;730000247;730780525;N2223;9;0;4.5;1;0;0;0
SMURSAMU_P;2019;730000247;730780525;N9999;9;0;4.5;;0;0;0
SMURSAMU_P;2019;730000262;730002839;M9999;;15;5.09;0;;;
SMURSAMU_P;2019;730000262;730002839;N2120;;1;0.27;1;;;
SMURSAMU_P;2019;730000262;730002839;N2223;;32;6.94;1;;;
SMURSAMU_P;2019;730000262;730002839;N9999;;33;7.22;1;;;
SMURSAMU_P;2019;730010477;730780103;M9999;5;;5;;;;
SMURSAMU_P;2019;730012176;730002839;M9999;;1;0.11;1;;;
SMURSAMU_P;2019;730012440;730002839;M9999;;15;5.09;0;;;
SMURSAMU_P;2019;730012440;730002839;N2120;;1;0.18;1;;;
SMURSAMU_P;2019;730012440;730002839;N2223;;32;6.95;1;;;
SMURSAMU_P;2019;730012440;730002839;N9999;;33;7.13;1;;;
SMURSAMU_P;2019;740000237;740781133;M9999;;41;9.49;1;;43;10.58
SMURSAMU_P;2019;740000237;740781133;MREG;;41;9.49;1;;;
SMURSAMU_P;2019;740000237;740781133;N1220;1;3;2.7;0;28;5;29.94
SMURSAMU_P;2019;740000237;740781133;N2120;;1;0.33;0;;1;0.32
SMURSAMU_P;2019;740000237;740781133;N2223;5;15;13.7;0;;;
SMURSAMU_P;2019;740000237;740781133;N2500;;;0.05;;;;
SMURSAMU_P;2019;740000237;740781133;N5140;4;10;9.66;0;;;0.08
SMURSAMU_P;2019;740000237;740781133;N9999;10;30;26.69;0;28;6;30.35
SMURSAMU_P;2019;740000302;740781133;M9999;;18;4.06;1;;;
SMURSAMU_P;2019;740000302;740781133;N2120;;1;0.25;;;;
SMURSAMU_P;2019;740000302;740781133;N2223;;14;5.6;;;;
SMURSAMU_P;2019;740000302;740781133;N5140;;6;3.08;;;;
SMURSAMU_P;2019;740000302;740781133;N9999;;21;8.93;;;;
SMURSAMU_P;2019;740000328;740790381;M9999;1;2;1.89;;;;
SMURSAMU_P;2019;740000328;740790381;N2223;5;2;7.9;;;;
SMURSAMU_P;2019;740000328;740790381;N9999;5;2;7.9;;;;
SMURSAMU_P;2019;740015581;740781133;M9999;;10;0.98;1;;;
SMURSAMU_P;2019;740015581;740781133;N2120;;;;1;;;
SMURSAMU_P;2019;740015581;740781133;N2223;;1;0.8;1;;;
SMURSAMU_P;2019;740015581;740781133;N9999;;1;0.8;;;;
SMURSAMU_P;2019;740781141;740790258;M9999;7;2;4.24;1;;;
SMURSAMU_P;2019;740781141;740790258;N2120;;1;0.5;1;;;
SMURSAMU_P;2019;740781141;740790258;N2223;6;1;6.6;0;;;
SMURSAMU_P;2019;740781141;740790258;N2500;3;2;4.38;;;;
SMURSAMU_P;2019;740781141;740790258;N5140;3;1;3.67;1;;;
SMURSAMU_P;2019;740781141;740790258;N9999;12;5;15.5;;;;
SMURSAMU_P;2019;740781166;740001839;M9999;;25;1.92;;;;
SMURSAMU_P;2019;740781166;740001839;N2223;;2;1.1;;;;
SMURSAMU_P;2019;740781166;740001839;N9999;;2;1.1;;;;
SMURSAMU_P;2019;740781224;740001839;M9999;;26;2.53;1;;;
SMURSAMU_P;2019;740781224;740001839;N2223;7;1;7.5;;;;
SMURSAMU_P;2019;740781224;740001839;N9999;7;1;7.5;;;;
SMURSAMU_P;2019;750100018;750712184;M9999;1;;1;1;;;
SMURSAMU_P;2019;750100018;750712184;N2120;1;;1;0;;;
SMURSAMU_P;2019;750100018;750712184;N2223;;13;5.58;1;;;
SMURSAMU_P;2019;750100018;750712184;N5140;6;;6;;;;
SMURSAMU_P;2019;750100018;750712184;N9999;7;13;12.58;;;;
SMURSAMU_P;2019;750100042;750712184;M9999;8;1;3.51;1;;;
SMURSAMU_P;2019;750100042;750712184;N1220;1;0;1;0;;;
SMURSAMU_P;2019;750100042;750712184;N2120;0;2;0.6;1;;;
SMURSAMU_P;2019;750100042;750712184;N2223;6;0;6;0;;;
SMURSAMU_P;2019;750100042;750712184;N2500;1;0;1;;;;
SMURSAMU_P;2019;750100042;750712184;N5140;6;0;6;0;;;
SMURSAMU_P;2019;750100042;750712184;N9999;14;2;14.6;0;;;
SMURSAMU_P;2019;750100125;750712184;M9999;4;13;9.24;1;;;
SMURSAMU_P;2019;750100125;750712184;N1220;;2;0.5;1;;;
SMURSAMU_P;2019;750100125;750712184;N2120;0;5;1;1;;;
SMURSAMU_P;2019;750100125;750712184;N2223;9;0;9;;;;
SMURSAMU_P;2019;750100125;750712184;N9999;9;7;10.5;;;;
SMURSAMU_P;2019;750100208;750712184;M9999;6;5;9.66;0;14;18;21.91
SMURSAMU_P;2019;750100208;750712184;N1220;1;0;1;0;43;4;47.49
SMURSAMU_P;2019;750100208;750712184;N2120;;1;0.5;0;2;1;2.5
SMURSAMU_P;2019;750100208;750712184;N2223;18;4;23.84;0;;;
SMURSAMU_P;2019;750100208;750712184;N2500;11;0;11;;3;;2.21
