AN;NOM_COURT_GHT;CODE_GHT;NOM_COMPLET_GHT;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;CAP_HTP_GEN;CAP_HTP_INF;CAP_HTP_PEN;CAP_HTP_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;FIL_TPL_GEN;FIL_TPL_INF;FIL_TPL_PEN;FIL_TPL_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;JOU_USLD;PLATOT_HAD;SEJ_HAD;JOU_HAD;FIL_HAD;BIO_B2;BIO_B3;NB_SCAN;ACT_SCAN;ACTNUI_SCAN;NB_IRM;ACT_IRM;ACTNUI_IRM;NB_CAM;ACT_CAM;ACTNUI_CAM;NB_TOMO;ACT_TOMO;ACTNUI_TOMO;NB_MAMM;ACTEX_MAMM;NB_LITHO;ACT_LITHO;ACTNUI_LITHO;NB_RADIO;ACT_RADIO;ACTNUI_RADIO;NB_VASC;ACT_VASC;ACTNUI_VASC;SITES;SALCHIR;SAL24CHIR;SALOBS;SAL24OBS;SALINT;SAL24INT;SALEND;SALEND24;SALAUT;SALAUT24;SALTOT;SALTOT24;SALAMBU;SURV;SURV24;SURVAMBU;POST;POST24;POSTAMBU;BLOCS_C10;BLOCS_C11;BLOCS_C12;BLOCS_C13;BLOCS_C14;BLOCS_C15;PHARMA_A7;PHARMA_B7;PHARMA_C7;PHARMA_D7;PHARMA_E7;PHARMA_A10;PHARMA_A16_POURCENTOUI;PHARMA_A17_POURCENTOUI;PHARMA_A18_POURCENTOUI;PHARMA_A19_POURCENTOUI;PHARMA_A20_POURCENTOUI;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;INTTOT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRINF;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRINF;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;NB_ETAB;NB_CHRCHU;NB_CH;NB_CHS;NB_AUT
2019;GUA-02;01102;GHT DE LA GUADELOUPE;474;162;80;716;18269;8300;5606;32175;133285;42964;20779;197028;78;48;8;134;5337;4129;1525;10991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;242;2239;71366;7736;44;165;36;54510;105;347;35652;270;1626545;2260049;4;28398;783;2;3556;36;2;9046;;1;1534;;1;220;;;;7;54407;793;1;1399;2;6;17;3;2;1;2;;1;;1;;23;4;1;5;1;;22;5;;13207;2036;849;38;3804;144;;;;;;;;;;;;312;116;2;38;78;19;1;5;33;29;458;0;0;0;0;0;0;0;0;0;0;0;282.24;115.99;1.99;34.06;67.07;16.42;0.7;3.28;28.86;26.36;408.51;327;279.48;93;74;209;1044;1018;443;29;96;3006;29;2;620;51;29;53;121;90;13;647;1626;4632;90.16;73.27;200.89;1026.41;998.62;434.94;29.68;81.6;2935.57;28.17;2;607.9;49.68;28.69;51.32;118.81;86.38;13.56;643.58;1601.4;4536.97;10;4;6;;
2019;GUY-01;03101;GHT DE LA GUYANE;361;105;196;662;16844;5221;12181;34246;110185;31304;64266;205755;35;22;4;61;2430;1986;375;4791;96;18;;114;95;10;;105;837;80;;917;21;22;;43;2363;1914;;4277;;;;;;;;;;;;;;;1219;438;400;2057;28;174;9028;0;;30;16;10714;;;;;422346;42500;3;22252;290;3;7436;20;;;;;;;3;735;;;;8;48500;600;1;473;;3;9;5;4;3;1;;1;;;;15;8;5;3;;;27;;;8399;4557;65;12;3349;57;;;;;;;;;;;;296;156;33;24;59;26;17;3;19;20;414;0;0;0;0;0;0;0;0;0;0;0;291.08;161.72;24.64;26.66;48.31;20.27;17.83;3.63;17.32;17.86;396.03;89;82.42;174;60;94;960;683;338;32;40;2381;17;3;481;57;31;29;82;45;8;364;1086;3467;160.96;57.71;93.37;920.87;654.68;307.18;31.13;31.18;2257.08;14.3;2.42;453.74;51.54;29.45;28.93;78.79;44.09;7.24;347.75;1028.8;3285.88;3;;3;;
2019;HF-01;32101;AISNE NORD;790;140;69;999;39341;8632;4790;52763;240407;35540;16199;292146;52;61;1;114;7777;10638;1070;19485;98;;;98;88;;;88;1619;;;1619;36;15;;51;11711;1737;;13448;8;;8;437;;437;662;;;662;1764;1065;;2824;2103;1080;;3178;531;5015;147734;8091;32;235;115;80949;50;584;20460;392;2650476;338295;6;93261;818;1;13222;31;;;;;;;3;2498;1;276;8;18;112470;1468;2;3485;9;5;22;7;4;3;2;0;6;0;0;0;34;10;0;4;4;1;44;44;0;20142;2182;1812;821;13753;108;;;;;;;;;;;;370;55;43;22;88;23;19;1;30;32;540;9;1;0;1;4;0;;0;0;4;17;289.71;35.61;42.24;21.78;69.84;21.53;14.01;1;27.05;20.42;422.03;137;141.45;76;98;132;1349;1218;597;60;98;3628;24;3;676;59;32;55;74;87;8;717;1703;5331;71.35;90.68;124.56;1280.52;1157.23;515.96;49.48;78.96;3368.74;23.3;2.5;636.01;53.44;28.64;51.75;71.92;84.71;7.82;688.85;1620.3;4989.04;16;;15;;1
2019;HF-02;32102;AISNE SUD- SAPHIR;336;60;43;439;19346;2369;3111;24826;103226;11436;10136;124798;12;25;;37;2749;7455;182;10386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;754;18563;0;;50;64;15813;;;;;1366840;221013;3;18036;170;4;10004;;;;;;;;1;1137;;;;5;53473;734;;;;4;9;1;2;1;1;1;2;;;;14;3;;2;;;14;;;9213;1180;702;254;5899;67;;;;;;;;;;;;155;23;27;18;55;13;;;13;8;231;14;1;;;2;;1;2;;;19;131.02;20.91;23.58;16.01;46.01;11.78;0.08;0.95;12.8;6.27;197.13;41;29.27;36;30;63;492;421;225;11;12;1290;7;;241;9;5;17;38;38;9;256;615;1905;33.18;29.07;57.6;465.25;400.22;205.79;6.06;11.47;1208.64;6.09;;227.42;7.48;4.2;15.78;38.19;36.07;8.74;236.2;575.97;1784.61;3;;2;;1
2019;HF-03;32103;ARTOIS;631;141;68;840;39686;6616;4721;51023;198971;30775;17900;247646;73;41;8;122;13116;6714;1579;21409;177;0;0;177;165;0;0;165;2084;0;0;2084;70;31;0;101;12879;4157;0;17036;8;0;8;238;0;238;1163;0;0;1163;6156;3030;113;9232;7444;3256;113;10735;172;1335;56059;7671;30;120;104;40198;;;;;3268292;429807;4;32661;217;5;20159;72;2;6279;11;1;4228;15;1;1751;;;;10;96162;1537;3;4173;15;7;12;2;3;2;4;;2;;1;;22;4;;4;;;21;1;;16204;3106;2405;924;8571;145;;;;;;;;;;;;355;76;8;48;98;32;35;3;35;17;543;13;0;0;0;1;0;0;0;0;0;14;280.25;67.24;7.19;40.6;70.8;19.98;30.7;1.34;31.34;15.65;430.08;188;153.53;92;108;181;1389;1099;413;73;111;3466;16;2;532;73;45;51;94;85;14;481;1348;4814;83.26;105.62;177.22;1271.44;1014.39;326.21;54.29;83.72;3116.15;15.55;1.45;498.38;63.81;41.62;48.05;86.97;83.59;13.11;460.91;1271.82;4387.97;5;;5;;
2019;HF-04;32104;ARTOIS-TERNOIS;311;45;44;400;17881;2557;3339;23777;95820;12177;13895;121892;37;17;2;56;4349;3326;535;8210;131;6;;137;110;6;;116;1766;427;;2193;36;10;;46;6249;1180;;7429;8;;8;0;;0;1141;250;;1239;4095;1736;;4890;5252;1982;;7234;125;1759;35767;4668;12;140;111;48283;;;;;1347315;259567;2;14303;341;2;9521;69;;;;;;;1;3959;;;;7;52826;;1;630;0;2;7;;1;;1;;7;;;;16;;;1;;;15;;;6036;2035;415;559;4584;41;;;;;;;;;;;;165;26;30;17;45;19;21;;21;3;255;3;3;;;;;;;;;3;141.2;27.44;30.21;13.15;34.08;14.59;15.31;;16.54;1.19;208.32;81;77.65;46;34;102;670;555;200;30;40;1677;9;1;294;41;16;31;39;26;6;323;770;2447;43.3;36.17;94.06;659.47;532.74;190.32;32.86;31.99;1620.91;8.72;1;296.62;37.46;16.06;27.4;39.16;28.3;4.78;326.44;769.88;2390.79;6;;4;;2
2019;HF-05;32105;DOUAISIS;359;77;28;464;20554;3537;2590;26681;102010;17746;8413;128169;33;18;2;53;3561;4598;193;8352;124;;;124;90;;;90;1177;;;1177;40;15;;55;7338;2002;;9340;;;;0;;0;690;;;690;5529;2326;934;1884;6640;2611;954;10095;70;806;24025;848;5;90;74;27826;;;;;1479761;;2;18675;313;1;6051;89;;;;;;;;;;;;5;67900;1224;;;;2;10;0;2;0;0;0;3;0;0;0;15;0;0;1;0;0;16;0;0;6689;1223;230;663;4429;40;;;;;;;;;;;;158;32;;20;36;15;25;4;13;13;249;;;;;;;;;;;;125.94;25.49;;16.82;32.12;10.69;24.75;1.81;11.72;10.23;206.57;60;73.6;34;40;70;617;419;157;52;38;1427;3;1;269;41;27;31;30;38;3;252;668;2095;30.58;46.3;65.35;617.07;445.58;147.23;46.57;28.67;1427.35;2.25;1;249.49;33.85;26.79;30.73;28.48;34.67;3;228.66;612.13;2039.48;3;;3;;
2019;HF-06;32106;HAINAUT-CAMBRÉSIS;1404;376;178;1958;81199;20044;11260;112503;438023;93097;40938;572058;122;75;10;207;13841;19099;2803;35743;465;22;;487;404;8;;412;4557;374;;4931;153;76;;229;26589;16316;;42905;3;1;4;219;0;219;2583;54;;1379;15521;6222;1039;12298;20438;6444;1039;27921;699;7120;205726;32366;120;348;191;116502;;;;;4260736;833239;9;94358;743;8;36717;192;2;4280;0;2;6217;0;3;5635;1;1;;20;222616;2142;5;5721;19;10;32;5;7;6;5;4;4;2;0;0;48;17;5;7;3;1;77;13;5;44408;4858;1852;1138;18876;461;;;;;;;;;;;;727;170;66;90;177;51;86;12;83;36;1121;9;0;;0;4;0;0;0;0;0;13;546.97;122.44;60.87;73.45;118.94;31.54;69.07;5.63;76.48;25.34;842.43;219;214.42;162;166;272;2766;2296;797;173;247;6879;26;2;1124;151;89;108;159;188;19;1017;2794;9673;148.53;163.24;255.22;2635.15;2197.03;714.4;148.66;206.84;6469.07;24.45;2;1025.85;133.04;78.43;97.94;145.85;180.29;17.41;949.09;2575.92;9044.99;14;;13;;1
2019;HF-07;32107;LILLE MÉTROPOLE FLANDRE INTÉRIEURE;2364;831;325;3520;137415;41565;22195;201175;705292;200050;83916;989258;340;221;58;619;40140;44277;7666;92083;58;19;60;137;46;19;60;125;948;140;570;1658;23;28;20;71;3075;2038;3563;8676;;;;;;;458;85;402;941;4474;1311;2854;8625;4920;2200;3350;10350;804;8615;257405;15027;77;510;245;144867;95;2693;38778;1371;14465742;3366970;16;189695;2428;15;100750;846;6;10935;100;2;7840;;5;5299;2;111;;44;326271;3313;6;7471;68;26;103;10;10;6;11;0;8;0;1;0;133;16;3;21;3;0;164;8;0;96541;11257;4476;3478;36439;1116;;;;;;;;;;;;1467;205;120;243;409;97;78;86;197;124;2361;;;;;;;;;;;;1074.09;144.26;109.14;183.91;273.2;71.19;58.24;29.76;156.59;95.51;1687.39;1084;1048.42;339;339;950;4829;4837;1103;244;432;13073;59;7;2256;194;109;166;604;399;43;2940;6668;19741;299.19;341.83;874.61;4475.04;4593.11;1011.17;176.55;344.18;12115.68;58.72;7.79;2105.12;167.04;96.87;148.65;577.41;381.88;46.75;2806.9;6300.26;18415.94;24;8;15;;1
2019;HF-08;32108;DUNKERQUOIS ET AUDOMAROIS;503;161;62;726;34776;9715;4449;48940;158374;41047;14939;214360;39;34;2;75;6199;7242;392;13833;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;304;3422;85353;23386;89;80;58;27462;;;;;1842781;78584;3;31669;403;3;14872;18;1;19;0;1;336;0;;;1;153;;10;98494;1248;1;1306;9;2;15;3;2;2;1;0;1;0;0;0;19;5;;3;1;;27;1;;17541;2140;685;494;7000;283;;;;;;;;;;;;256;45;38;35;72;18;1;1;33;10;373;;;;;;;;;;;;208.21;31.91;37.29;30.22;52.44;16.04;0.7;1;27.92;10.32;300.59;89;82.45;66;67;127;970;841;300;32;102;2505;14;2;403;48;22;49;74;74;4;388;1056;3561;55.52;65.25;112.98;900.07;763.02;278.95;25.18;88.73;2289.7;13.19;2.5;377.47;40.67;19.97;46.01;67.51;70.44;4;382.86;1004.65;3294.35;4;;4;;
2019;HF-09;32109;LITTORAL SUD;539;138;70;747;30101;8715;4618;43434;157541;37668;19300;214509;77;53;9;139;5861;8361;1443;15665;212;10;;222;176;5;;181;1889;1201;;3090;50;50;;100;10260;8952;;19212;;2;2;;118;118;1358;70;;743;5815;4291;;4424;7555;4361;;11651;180;1943;58069;6728;20;90;48;31036;;;;;2655484;91858;5;39817;380;5;28814;216;2;5995;;2;5013;;2;3432;;;;9;94389;1224;2;255;14;4;17;2;2;2;2;1;3;0;0;0;24;5;0;3;1;0;26;2;0;16855;2428;952;371;6608;209;;;;;;;;;;;;262;36;17;30;78;32;27;13;21;28;429;2;;;;;;;;;;2;223.94;30.38;16.48;28.33;70.99;30.53;21.93;5.01;20.46;20.81;363.14;97;95.99;78;67;171;1130;875;330;62;99;2812;8;4;425;89;29;42;66;84;5;446;1169;3981;69.43;65.52;162.32;1074.16;835.24;301.09;52.81;81.48;2642.05;8.47;3.3;398.68;72.94;23.95;36.89;62.2;77.86;4.42;420.15;1084.91;3726.96;3;;2;1;
2019;HF-10;32110;OISE OUEST ET VEXIN;330;71;43;444;17488;3879;3241;24608;111707;18623;12861;143191;40;21;3;64;2916;4339;888;8143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92;1260;32391;0;0;305;147;110298;20;366;9695;241;1653480;290920;3;38169;528;2;10856;15;1;6093;;;;;2;2611;;;;9;78237;1141;1;1349;1;2;10;1;1;1;1;1;3;0;;;15;3;;2;1;;18;1;;8552;1736;775;30;4503;22;;;;;;;;;;;;230;58;32;26;64;18;;3;17;6;320;5;0;0;0;1;0;;0;0;0;6;178.33;38.67;31.58;23.23;45.03;12.57;;2.2;14.08;4.88;244.52;98;93.57;41;41;64;586;605;220;28;38;1885;13;1;311;27;12;40;49;62;5;492;1066;3356;38.37;37.32;64.1;546.6;558.06;219.48;21.22;24.16;1732.26;8.92;0.85;295.36;21.31;10.28;33.49;45.61;60.67;4.75;443.87;978.37;3070.52;6;;4;;2
2019;HF-11;32111;OISE SUD;314;46;50;410;18009;3157;4521;25687;104501;14486;14509;133496;17;21;5;43;1856;4219;486;6561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75;611;21340;701;7;103;58;35356;;;;;1020555;174443;3;18038;151;4;3901;;;;;;;;1;559;1;147;;7;42261;587;1;1506;1;2;5;2;1;;1;;1;;;;8;2;;2;;;20;;;7088;2075;1152;101;4786;64;;;;;;;;;;;;174;41;20;24;45;18;;;10;7;236;5;;;;5;1;;;;;10;146.97;31.69;18.38;20.77;38.33;14.73;;;8.85;7.24;201.39;70;71.4;56;29;85;548;565;248;19;26;1576;5;1;262;14;10;23;54;26;6;219;610;2186;50.69;28.86;69.89;505.07;515.77;233.89;16.18;19.12;1439.47;4.76;1;242.91;13.68;10.61;23.01;52.03;24.02;4.94;209.45;575.8;2015.27;3;;3;;
2019;HF-12;32112;OISE NORD EST (ONE);333;74;24;431;15303;3972;2364;21639;101095;16294;8507;125896;30;27;1;58;1731;4549;413;6693;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;132;1258;36661;1675;3;150;49;49166;33;323;9778;223;235114;;3;14739;;1;2430;;;;;;;;2;;;;;5;18967;;1;845;;2;5;5;1;1;2;2;1;1;0;0;9;9;3;1;;1;12;0;5;8079;1244;669;69;4219;32;;;;;;;;;;;;157;8;;16;30;9;;2;12;8;209;0;0;;0;0;0;;0;0;0;0;129.36;4.46;;16.05;27.9;8.82;;1.1;10.08;7.05;175.49;74;55.42;33;36;40;529;564;177;21;31;1431;11;1;224;18;11;32;47;37;3;251;624;2055;29.89;34.99;37;490.79;537.85;155.52;14.19;23.44;1323.67;9.07;1;211.07;13.81;8.44;27.97;46.79;35.28;2.58;238.95;586.52;1910.19;4;;3;;1
2019;HF-13;32113;PSY NORD PAS DE CALAIS;;;;;;;;;;;;;;;;;;;;;1106;34;0;1140;936;26;0;962;14492;453;;14945;349;175;0;524;52027;20944;0;72971;21;2;23;2418;0;2418;8125;276;5;6327;50956;20249;2694;52069;59423;20541;2717;81914;15;172;4257;0;0;;;;;;;;5276;43;;;;;;;;;;;;;;;;;;2;1185;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;37;;;;;232;2;14;8;306;0;0;;;;;0;0;0;0;0;33.26;28.66;;;;;211.46;0.39;11.1;7.22;263.43;91;88.07;;182;8;2081;377;362;229;158;3397;18;5;575;245;104;26;3;1;1;592;1466;4863;;179.2;6.43;1969.35;382.25;354.49;210.09;139.41;3241.22;19.26;4.55;536.14;211.46;97.4;24.6;3.01;1.56;0.8;563.87;1365.25;4606.47;5;;;5;
2019;HF-14;32114;SOMME LITTORAL SUD;1180;410;115;1705;65175;24671;7589;97435;375168;111136;30075;516379;87;57;3;147;14954;13006;3056;31016;341;34;0;375;301;12;0;313;3778;108;0;3886;123;55;7;185;23059;4134;1543;28736;22;0;22;0;0;0;2419;56;0;1999;5429;1720;831;7010;11051;3001;869;14724;497;5191;171196;12385;64;443;246;147474;85;921;34422;644;5974487;492450;9;83545;820;5;23778;82;3;6094;6;1;3567;10;3;3871;2;379;;29;182845;914;5;6340;;8;39;10;3;2;5;5;10;1;0;0;57;18;6;8;2;3;75;18;4;51092;3845;2482;2025;21968;276;;;;;;;;;;;;840;172;34;111;233;48;96;12;101;65;1347;5;0;0;0;0;0;0;;0;4;9;578.98;132.21;25.57;84.85;140.67;30.06;65.09;1.85;81.99;42.51;911.09;534;549.19;104;201;333;2629;2010;828;154;205;6464;32;5;1343;158;81;103;254;186;27;1418;3526;9990;94.51;190.1;322.24;2487.48;1932.44;779.92;123.34;164.6;6094.63;28.35;5.72;1277.01;143.76;71.93;95.41;234.83;176.13;26.1;1339.46;3326.77;9421.4;18;5;10;1;2
2019;IDF-01;11101;77 NORD;740;162;110;1012;35700;8794;9868;54362;222379;42475;36187;301041;55;38;3;96;6802;4523;2894;14219;274;0;;274;241;;;241;6769;;;6769;103;68;;171;3569;17582;;21151;10;;10;;;;3394;;;1772;8990;5474;;12228;12384;5581;;14000;180;1460;61718;1864;5;171;85;49591;;;;;2699282;316801;5;47135;751;4;18755;19;;;;;;;2;970;;;;15;126915;1950;1;;;4;16;2;4;3;4;1;7;2;0;0;31;8;;4;2;;41;32;;17530;5850;3039;538;11283;286;;;;;;;;;;;;423;31;70;57;134;46;99;;25;27;708;;;;;;;;;;;;358.56;28.03;60.54;52.25;103.75;38.01;92.51;;24.32;22.73;601.87;171;158.68;100;86;112;1436;1058;428;139;99;3458;13;1;546;89;40;45;104;85;16;488;1387;4845;94.68;82.12;111.09;1381.67;1006.64;394.57;104.03;81.28;3256.08;10.02;1.5;499.17;84.63;38.63;42.1;101.81;79.55;15.98;454.96;1289.72;4545.8;5;;4;;1
2019;IDF-02;11102;77 SUD;663;82;118;863;28577;4914;8818;42309;188246;20530;31248;240024;38;32;7;77;3878;4873;877;9628;180;;;180;139;;;139;2309;0;;2309;52;47;;99;3722;6119;;9841;;;;;;;1246;;;1246;2565;1553;;4096;3861;1650;;5479;210;1847;64614;0;2;92;79;31443;50;344;16908;258;2543754;209127;3;16502;135;2;5029;;;;;;;;3;3319;;;;10;62877;850;;;;5;10;2;4;4;5;;5;;;;24;6;;3;;;21;;;9904;4201;9;81;6472;18;;;;;;;;;;;;409;231;41;34;41;13;27;3;18;7;505;2;;;;1;;;1;;;4;345.55;197.99;33.73;29.51;30.85;11.04;24.02;2.4;15.22;7.08;425.12;108;95.49;94;108;99;1063;958;311;100;74;2807;11;1;526;58;28;57;85;68;14;294;1114;3921;88.82;109.25;89.54;1008.82;945.13;300.23;80.17;60.12;2682.08;12.61;1.49;488.09;54.76;27.88;54.98;78.57;65.25;12.64;294.13;1062.52;3744.6;5;;5;;
2019;IDF-03;11103;YVELINES NORD;608;139;128;875;37919;6547;11168;55634;192292;31080;41457;264829;76;48;10;134;4818;10508;1293;16619;301;76;;377;270;76;;346;4033;571;;4604;134;169;;303;25809;18609;;44418;7;2;9;441;81;522;1891;295;;1528;7314;6704;;13035;10584;7198;;17727;239;1624;62473;6588;30;192;76;66150;;;;;3595051;460302;6;49059;265;3;15921;4;;;;;;;3;1660;;;;14;92237;1162;2;1286;;9;21;2;4;3;2;0;6;0;0;0;33;5;0;5;3;0;46;13;0;21076;6508;947;132;7333;91;;;;;;;;;;;;445;101;;55;153;50;119;3;26;46;792;;;;;;;;;;;;353.74;73.06;0.4;55.28;104.98;33.35;105.97;0.92;27.68;37.84;631.13;201;184.01;152;126;186;1621;1321;447;167;150;4170;19;4;690;162;65;56;151;91;13;606;1792;5962;140.39;130.23;182.86;1542.81;1286.45;439.21;137.85;129.13;3988.93;19.23;4.1;660.78;156.03;62.55;53.57;150.14;90.81;13.03;589.13;1736.82;5725.75;8;;5;2;1
2019;IDF-04;11104;YVELINES SUD;595;106;75;776;35093;6235;6423;47751;184292;28741;23709;236742;39;25;4;68;7950;5299;1556;14805;184;;;184;178;;;178;2758;25;;2783;89;87;;176;16224;11796;;28020;5;;5;0;;0;2018;25;0;2043;10998;4391;1760;15859;12632;4456;1760;18722;461;3590;127608;20363;75;176;111;57960;;;;;2012099;362175;5;40012;113;4;16194;23;2;4881;;1;3256;;2;924;;;;18;128132;2328;2;2737;35;3;13;2;2;2;1;0;4;0;0;0;20;4;0;3;1;0;28;;;13680;4133;1361;286;7716;100;;;;;;;;;;;;519;115;58;51;99;34;130;7;52;19;826;9;0;0;0;0;0;0;0;0;0;9;381.33;73.94;38.17;47.64;68.83;23.3;102.54;3;42.11;16.98;614.79;180;172;107;118;119;1366;1174;445;142;188;3659;32;4;689;115;48;62;116;400;12;595;2025;5684;98.83;113.96;118.46;1322.26;1146.51;432.37;105.88;153.88;3492.15;25.96;2.89;640.17;106.88;45.5;51.61;106.29;59.23;13.69;556.1;1562.82;5054.97;10;;9;;1
2019;IDF-05;11105;NORD ESSONNE;380;72;59;511;19582;3953;4917;28452;115718;20027;18313;154058;20;11;1;32;2761;2888;1055;6704;87;8;;95;87;8;;95;705;96;;801;45;25;;70;8554;4259;;12813;;;;;;;500;80;;;3760;1311;;;4339;1391;;5730;108;937;35387;158;6;;;;;;;;1786118;160200;3;23426;308;3;3802;16;2;1920;;2;1821;;1;1;;;;7;67170;1262;;;;3;9;1;2;;;;4;;1;;16;1;;4;1;;22;10;;6438;2684;72;28;3848;33;;;;;;;;;;;;208;21;35;31;56;20;34;;18;11;327;0;0;0;0;0;0;;;0;0;0;162.67;16.19;26.98;26.9;39.32;12.27;29.83;;16.25;10.4;258.47;113;105.67;54;57;64;683;493;144;46;70;1611;13;;327;37;24;32;53;42;9;207;720;2331;46.93;52.74;60.68;631.48;461.14;127.14;40.16;53.67;1473.94;12.78;;332.1;33.5;21.86;27.94;48.67;39.78;9.94;212.95;717.66;2191.6;5;;5;;
2019;IDF-06;11106;ILE DE FRANCE SUD;766;171;131;1068;37844;11105;11082;60031;233585;42251;43281;319117;97;47;0;144;8677;5542;1246;15465;215;16;;231;110;;;110;836;;;836;39;12;24;75;3682;249;5328;9259;;;;;;;1777;;;216;3656;1453;;1003;3982;1453;5052;10487;138;1605;41408;9114;30;118;45;35847;;;;;3974780;438386;5;41505;902;3;13981;104;2;4461;;1;2843;;3;4822;;;;11;118398;2159;3;2538;;6;14;3;4;1;2;;2;;;;22;4;5;4;2;3;33;15;22;16652;6133;1837;879;7686;271;;;;;;;;;;;;452;43;67;58;115;37;33;;25;40;665;10;;;;6;2;;;;;16;375.55;35.88;57.48;53.54;85.56;27.88;29;;23.85;31.8;545.76;228;225.59;139;116;160;1376;1186;437;75;73;3562;21;4;648;69;44;66;114;103;18;427;1470;5032;125.33;103.35;142.8;1311.88;1105.31;415.81;59.26;57.68;3321.42;16.28;2.44;599.93;57.95;38.4;63.64;109.52;98.68;14.6;393.06;1356.1;4677.52;4;;4;;
2019;IDF-07;11107;HAUTS-DE-SEINE;337;32;94;463;16536;1395;7986;25917;106630;5419;28545;140594;23;6;12;41;3090;1220;2254;6564;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;342;3328;111702;19129;55;343;170;119672;;;;;1188391;189424;2;19549;173;2;19045;163;;;;;;;1;672;;;;8;26542;592;;;;2;7;;2;2;0;;1;;1;;11;2;;4;1;;21;7;;3947;4339;53;1;1882;8;;;;;;;;;;;;215;47;8;34;74;49;6;;13;13;321;1;;;;1;;;;;;2;164.5;45.15;5.75;15.07;41.54;29.71;3.95;;12.69;9.22;231.9;41;40.21;103;53;63;520;850;260;37;94;1980;21;4;287;36;15;32;39;46;4;203;672;2652;96.79;48.93;55.57;445.53;734.11;249.23;26.91;76.77;1733.84;18.61;3.48;257.07;28.92;13.63;27.42;38.04;38.82;3.84;171.52;587.72;2321.56;8;;8;;
