BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;COMEHPAD
USLD_P;2020;600000046;600100127;N2460;;1;0.33;1
USLD_P;2020;600000046;600100127;N2510;7;1;9.6;1
USLD_P;2020;600000046;600100127;NAUT;8;30;11.69;1
USLD_P;2020;600000053;600101984;M1320;;3;1.3;0
USLD_P;2020;600000053;600101984;MEDCH;;5;1.38;0
USLD_P;2020;600000053;600101984;N2210;15;18;18.2;0
USLD_P;2020;600000053;600101984;N2510;16;25;25.83;0
USLD_P;2020;600000053;600101984;N3120;;1;0.02;
USLD_P;2020;600000053;600101984;NAUT;29;27;22.29;0
USLD_P;2020;600000152;600100572;M1320;1;0;1;0
USLD_P;2020;600000152;600100572;MEDCH;1;2;2;0
USLD_P;2020;600000152;600100572;N2210;10;0;8.61;0
USLD_P;2020;600000152;600100572;N2410;0;2;1;0
USLD_P;2020;600000152;600100572;N2460;0;1;0.8;0
USLD_P;2020;600000152;600100572;N2510;34;1;34.27;0
USLD_P;2020;600000152;600100572;NAUT;30;3;26.05;0
USLD_P;2020;600000186;600100648;N2210;12;2;12.8;0
USLD_P;2020;600000186;600100648;N2410;;1;0.45;1
USLD_P;2020;600000186;600100648;N2510;34;4;36.55;
USLD_P;2020;600000186;600100648;NAUT;25;13;28.45;
USLD_P;2020;600000285;600100721;M1320;0;3;0.53;
USLD_P;2020;600000285;600100721;MEDCH;0;3;0.53;
USLD_P;2020;600000285;600100721;N2210;5;2;6.11;
USLD_P;2020;600000285;600100721;N2410;1;0;1;
USLD_P;2020;600000285;600100721;N2510;18;2;18.61;
USLD_P;2020;600000285;600100721;N3120;0;1;0.5;
USLD_P;2020;600000285;600100721;NAUT;10;12;17.45;
USLD_P;2020;600001184;600108948;N2210;3;;3;
USLD_P;2020;600001184;600108948;N2510;12;;12.03;
USLD_P;2020;600001184;600108948;NAUT;9;;9.18;
USLD_P;2020;600100101;750712184;MEDCH;1;1;1.9;1
USLD_P;2020;600100101;750712184;N2210;20;5;25.1;1
USLD_P;2020;600100101;750712184;N2510;64;5;69.56;1
USLD_P;2020;600100101;750712184;N3120;1;;0.65;1
USLD_P;2020;600100101;750712184;NAUT;13;3;16.72;1
USLD_P;2020;600105381;600106611;M1320;;2;1.01;0
USLD_P;2020;600105381;600106611;MEDCH;;2;1.01;0
USLD_P;2020;600105381;600106611;N2210;6;3;8.65;0
USLD_P;2020;600105381;600106611;N2410;;2;1;0
USLD_P;2020;600105381;600106611;N2510;17;2;17.28;0
USLD_P;2020;600105381;600106611;NAUT;9;26;14.55;0
USLD_P;2020;600107494;600100713;M1320;0;3;1.05;
USLD_P;2020;600107494;600100713;MEDCH;0;3;1.05;
USLD_P;2020;600107494;600100713;N2210;18;2;17.84;
USLD_P;2020;600107494;600100713;N2510;29;2;27.78;
USLD_P;2020;600107494;600100713;NAUT;37;2;32;
USLD_P;2020;600107668;600100721;M1320;0;2;0.7;0
USLD_P;2020;600107668;600100721;MEDCH;0;2;0.7;0
USLD_P;2020;600107668;600100721;N2210;6;4;8.61;0
USLD_P;2020;600107668;600100721;N2410;1;0;1;0
USLD_P;2020;600107668;600100721;N2460;0;1;0.3;0
USLD_P;2020;600107668;600100721;N2510;30;3;30.73;0
USLD_P;2020;600107668;600100721;NAUT;18;4;20.67;0
USLD_P;2020;610000044;610780074;M1320;1;0;0.5;1
USLD_P;2020;610000044;610780074;MEDCH;1;0;0.5;1
USLD_P;2020;610000044;610780074;N2210;2;9;7.25;1
USLD_P;2020;610000044;610780074;N2460;0;1;0.24;1
USLD_P;2020;610000044;610780074;N2510;9;1;8.32;0
USLD_P;2020;610000044;610780074;NAUT;11;3;12.4;0
USLD_P;2020;610784050;610780082;MEDCH;3;;2.1;1
USLD_P;2020;610784050;610780082;N2210;;61;18.71;1
USLD_P;2020;610784050;610780082;N2460;;2;0.39;1
USLD_P;2020;610784050;610780082;N2510;;94;47.44;1
USLD_P;2020;610784050;610780082;N3120;;2;0.42;1
USLD_P;2020;610784050;610780082;NAUT;;63;35.59;1
USLD_P;2020;620000067;620100081;MEDCH;1;1;0.25;1
USLD_P;2020;620000067;620100081;N2210;6;1;6.86;0
USLD_P;2020;620000067;620100081;N2460;1;;0.5;1
USLD_P;2020;620000067;620100081;N2510;12;8;16.51;0
USLD_P;2020;620000067;620100081;NAUT;6;2;4.45;1
USLD_P;2020;620000224;620100651;M1320;1;;1;0
USLD_P;2020;620000224;620100651;MEDCH;1;;1;0
USLD_P;2020;620000224;620100651;N2210;12;2;12.82;0
USLD_P;2020;620000224;620100651;N2410;;1;0.5;0
USLD_P;2020;620000224;620100651;N2460;1;;1;0
USLD_P;2020;620000224;620100651;N2510;31;2;25.4;0
USLD_P;2020;620000224;620100651;NAUT;15;14;17.7;
USLD_P;2020;620000240;620100677;M1320;;2;1;0
USLD_P;2020;620000240;620100677;MEDCH;;4;1.4;0
USLD_P;2020;620000240;620100677;N2210;7;6;11.26;0
USLD_P;2020;620000240;620100677;N2460;;0;0.4;0
USLD_P;2020;620000240;620100677;N2510;29;4;25.84;0
USLD_P;2020;620000240;620100677;N3120;;1;0.2;0
USLD_P;2020;620000240;620100677;NAUT;17;5;15.18;0
USLD_P;2020;620000323;620101337;MEDCH;;2;0.63;1
USLD_P;2020;620000323;620101337;N2210;;6;0.2;1
USLD_P;2020;620000323;620101337;N2510;1;15;1.3;1
USLD_P;2020;620000323;620101337;NAUT;1;6;1.36;1
USLD_P;2020;620000349;620101360;M1320;1;;0.26;1
USLD_P;2020;620000349;620101360;MEDCH;1;;1;1
USLD_P;2020;620000349;620101360;N2210;11;5;14.2;
USLD_P;2020;620000349;620101360;N2510;28;8;30.7;
USLD_P;2020;620000349;620101360;NAUT;17;6;22.85;
USLD_P;2020;620000653;620103440;MEDCH;1;4;2.31;
USLD_P;2020;620000653;620103440;N2210;12;6;15.37;
USLD_P;2020;620000653;620103440;N2460;;2;0.52;
USLD_P;2020;620000653;620103440;N2510;36;14;46.47;
USLD_P;2020;620000653;620103440;NAUT;12;23;28.83;
USLD_P;2020;620003350;620001834;M1320;0;6;0.84;1
USLD_P;2020;620003350;620001834;MEDCH;0;6;0.84;1
USLD_P;2020;620003350;620001834;N2210;12;2;13.39;0
USLD_P;2020;620003350;620001834;N2460;1;0;1.25;1
USLD_P;2020;620003350;620001834;N2510;29;0;27.72;0
USLD_P;2020;620003350;620001834;N3120;0;1;0.45;1
USLD_P;2020;620003350;620001834;NAUT;10;9;9.94;0
USLD_P;2020;620106625;750050759;M1320;;2;0.8;1
USLD_P;2020;620106625;750050759;MEDCH;0;5;1.18;1
USLD_P;2020;620106625;750050759;N2210;;7;3.39;1
USLD_P;2020;620106625;750050759;N2510;10;9;13.23;0
USLD_P;2020;620106625;750050759;NAUT;;13;5.01;1
USLD_P;2020;620108357;620103432;MEDCH;;2;0.65;1
USLD_P;2020;620108357;620103432;N2210;3;7;6.97;1
USLD_P;2020;620108357;620103432;N2510;4;10;10.31;1
USLD_P;2020;620108357;620103432;NAUT;;13;3.36;1
USLD_P;2020;620111195;620100057;M1320;1;1;1.78;1
USLD_P;2020;620111195;620100057;MEDCH;1;1;1.78;1
USLD_P;2020;620111195;620100057;N2210;19;5;21.02;1
USLD_P;2020;620111195;620100057;N2460;1;;0.35;1
USLD_P;2020;620111195;620100057;N2510;45;13;51.08;1
USLD_P;2020;620111195;620100057;NAUT;13;1;10.9;1
USLD_P;2020;630000016;630180032;M1320;0;1;0.5;
USLD_P;2020;630000016;630180032;MEDCH;0;1;0.5;
USLD_P;2020;630000016;630180032;N2210;7;8;6.55;
USLD_P;2020;630000016;630180032;N2510;0;12;12.54;
USLD_P;2020;630000016;630180032;NAUT;4;11;7.07;
USLD_P;2020;630000412;630780997;MEDCH;1;;0.4;1
USLD_P;2020;630000412;630780997;N2210;8;1;8.26;0
USLD_P;2020;630000412;630780997;N2410;;1;0.4;1
USLD_P;2020;630000412;630780997;N2460;;1;0.2;1
USLD_P;2020;630000412;630780997;N2510;9;6;16.97;0
USLD_P;2020;630000412;630780997;N3120;;1;0.3;1
USLD_P;2020;630000412;630780997;NAUT;12;2;9.04;0
USLD_P;2020;630000420;630781003;M1320;0;1;0.5;0
USLD_P;2020;630000420;630781003;MEDCH;0;1;0.5;0
USLD_P;2020;630000420;630781003;N2210;4;5;8.83;0
USLD_P;2020;630000420;630781003;N2410;;1;0.5;0
USLD_P;2020;630000420;630781003;N2510;7;4;9.32;0
USLD_P;2020;630000420;630781003;NAUT;;2;0.7;0
USLD_P;2020;630000446;630781029;MEDCH;;1;0.4;
USLD_P;2020;630000446;630781029;N2210;8;2;5.41;1
USLD_P;2020;630000446;630781029;N2410;1;;0.75;1
USLD_P;2020;630000446;630781029;N2460;1;;0.15;1
USLD_P;2020;630000446;630781029;N2510;11;3;10.28;1
USLD_P;2020;630000446;630781029;NAUT;12;6;9.04;1
USLD_P;2020;630000560;630781367;MEDCH;;1;0.5;
USLD_P;2020;630000560;630781367;N2210;10;10;13.87;
USLD_P;2020;630000560;630781367;N2410;;2;0.75;
USLD_P;2020;630000560;630781367;N2460;;2;1;
USLD_P;2020;630000560;630781367;N2510;20;16;27.16;
USLD_P;2020;630000560;630781367;NAUT;20;5;17.69;
USLD_P;2020;630781821;920030269;MEDCH;;;0.2;1
USLD_P;2020;630781821;920030269;N2210;2;;2.4;1
USLD_P;2020;630781821;920030269;N2460;;1;0.4;1
USLD_P;2020;630781821;920030269;N2510;8;;8.4;1
USLD_P;2020;630781821;920030269;N3120;;1;0.2;1
USLD_P;2020;630781821;920030269;NAUT;;1;0.6;1
USLD_P;2020;630783538;630780989;MEDCH;2;;1.12;1
USLD_P;2020;630783538;630780989;N2210;23;4;25.12;1
USLD_P;2020;630783538;630780989;N2410;;1;0.83;1
USLD_P;2020;630783538;630780989;N2460;1;2;2.03;1
USLD_P;2020;630783538;630780989;N2510;47;14;56.81;1
USLD_P;2020;630783538;630780989;NAUT;19;7;22.03;1
USLD_P;2020;630790384;630786754;N2210;8;2;7.73;
USLD_P;2020;630790384;630786754;N2510;22;10;25.47;
USLD_P;2020;640000162;640780417;M1320;1;2;2.08;
USLD_P;2020;640000162;640780417;MEDCH;1;2;2.08;
USLD_P;2020;640000162;640780417;N2210;14;5;16.74;
USLD_P;2020;640000162;640780417;N2460;0;0;0.25;
USLD_P;2020;640000162;640780417;N2510;48;10;51.87;
USLD_P;2020;640000162;640780417;NAUT;14;2;14.03;
USLD_P;2020;640000402;640780813;M1320;;5;1.3;
USLD_P;2020;640000402;640780813;MEDCH;;6;1.56;
USLD_P;2020;640000402;640780813;N2210;12;;10.82;
USLD_P;2020;640000402;640780813;N2460;;1;0.2;
USLD_P;2020;640000402;640780813;N2510;29;2;29.56;
USLD_P;2020;640000402;640780813;N3120;;1;0.33;
USLD_P;2020;640000402;640780813;NAUT;12;7;15.44;
USLD_P;2020;640000410;640780821;MEDCH;;;0.98;0
USLD_P;2020;640000410;640780821;N2210;12;4;12.51;0
USLD_P;2020;640000410;640780821;N2510;18;5;25.27;0
USLD_P;2020;640000410;640780821;NAUT;10;3;11.62;0
USLD_P;2020;640000600;640781290;M1320;1;2;1.24;0
USLD_P;2020;640000600;640781290;MEDCH;1;2;1.24;0
USLD_P;2020;640000600;640781290;N2210;13;7;18.8;0
USLD_P;2020;640000600;640781290;N2410;1;1;1.22;0
USLD_P;2020;640000600;640781290;N2460;0;1;0.34;0
USLD_P;2020;640000600;640781290;N2510;37;4;39.33;0
USLD_P;2020;640000600;640781290;N3120;0;1;0.24;0
USLD_P;2020;640000600;640781290;NAUT;10;7;11.01;0
USLD_P;2020;640003836;640791976;M1320;;2;0.3;0
USLD_P;2020;640003836;640791976;MEDCH;;3;0.4;0
USLD_P;2020;640003836;640791976;N2210;5;1;4.2;0
USLD_P;2020;640003836;640791976;N2410;1;2;0.5;1
USLD_P;2020;640003836;640791976;N2460;0;1;0.8;1
USLD_P;2020;640003836;640791976;N2510;10;2;11;1
USLD_P;2020;640780755;640780417;M1320;1;0;1;
USLD_P;2020;640780755;640780417;MEDCH;1;0;1;
USLD_P;2020;640780755;640780417;N2210;9;4;10.55;
USLD_P;2020;640780755;640780417;N2510;28;5;31.74;
USLD_P;2020;640780755;640780417;NAUT;7;4;7.75;
USLD_P;2020;640786281;640791976;M1320;;2;0.9;
USLD_P;2020;640786281;640791976;MEDCH;;5;1.25;
USLD_P;2020;640786281;640791976;N2210;6;2;6.95;1
USLD_P;2020;640786281;640791976;N2410;;1;0.25;1
USLD_P;2020;640786281;640791976;N2460;1;0;0.08;1
USLD_P;2020;640786281;640791976;N2510;22;4;20.7;1
USLD_P;2020;650000045;650780158;M1320;2;0;1.4;
USLD_P;2020;650000045;650780158;MEDCH;2;0;1.4;
USLD_P;2020;650000045;650780158;N2210;12;0;9.66;
USLD_P;2020;650000045;650780158;N2510;27;5;15.96;
USLD_P;2020;650000045;650780158;N3120;1;0;0.28;
USLD_P;2020;650000045;650780158;NAUT;11;0;5.13;
USLD_P;2020;650000060;650780174;M1320;;1;0.47;1
USLD_P;2020;650000060;650780174;MEDCH;;1;0.47;1
USLD_P;2020;650000060;650780174;N2210;7;1;7.88;0
USLD_P;2020;650000060;650780174;N2460;;1;0.16;1
USLD_P;2020;650000060;650780174;N2510;21;;19.58;0
USLD_P;2020;650000060;650780174;N3120;;1;0.18;1
USLD_P;2020;650000060;650780174;NAUT;9;5;8.66;1
USLD_P;2020;650780141;650783160;M1320;2;1;1.53;
USLD_P;2020;650780141;650783160;MEDCH;2;1;1.53;0
USLD_P;2020;650780141;650783160;N2210;10;3;10.37;0
USLD_P;2020;650780141;650783160;N2510;25;1;22.67;0
USLD_P;2020;650780141;650783160;NAUT;19;3;12.19;1
USLD_P;2020;650780182;650783160;MEDCH;2;;1.5;
USLD_P;2020;650780182;650783160;N2210;23;6;27.21;0
USLD_P;2020;650780182;650783160;N2460;1;0;1;0
USLD_P;2020;650780182;650783160;N2510;44;5;45.86;0
USLD_P;2020;650780182;650783160;NAUT;35;5;22.85;1
USLD_P;2020;650786668;650780166;M1320;;2;0.6;
USLD_P;2020;650786668;650780166;MEDCH;;2;0.6;
USLD_P;2020;650786668;650780166;N2210;6;4;8.32;
USLD_P;2020;650786668;650780166;N2410;;2;0.91;
USLD_P;2020;650786668;650780166;N2460;;2;0.75;
USLD_P;2020;650786668;650780166;N2510;13;8;15.69;
USLD_P;2020;650786668;650780166;NAUT;;9;7.86;
USLD_P;2020;660000084;660780180;M1320;1;;0.71;
USLD_P;2020;660000084;660780180;MEDCH;1;;0.71;
USLD_P;2020;660000084;660780180;N2210;6;4;8.65;
USLD_P;2020;660000084;660780180;N2510;;14;18.53;
USLD_P;2020;660000084;660780180;N3120;;;0.25;
USLD_P;2020;660000084;660780180;NAUT;1;9;6.24;
USLD_P;2020;660000167;660780271;MEDCH;;2;0.78;0
USLD_P;2020;660000167;660780271;N2210;4;3;5.6;0
USLD_P;2020;660000167;660780271;N2460;;1;0.06;0
USLD_P;2020;660000167;660780271;N2510;23;1;22.77;0
USLD_P;2020;660000167;660780271;NAUT;;48;19.31;0
USLD_P;2020;660007261;660010059;M1320;1;;0.2;0
USLD_P;2020;660007261;660010059;MEDCH;1;;0.2;0
USLD_P;2020;660007261;660010059;N2210;2;2;2.8;0
USLD_P;2020;660007261;660010059;N2410;;1;0.1;0
USLD_P;2020;660007261;660010059;N2460;;1;0.1;0
USLD_P;2020;660007261;660010059;N2510;3;5;4.84;0
USLD_P;2020;660007261;660010059;NAUT;3;11;4.85;0
USLD_P;2020;660009341;660786799;MEDCH;;2;1.19;0
USLD_P;2020;660009341;660786799;N2210;9;1;10.88;0
USLD_P;2020;660009341;660786799;N2410;2;;1.67;0
USLD_P;2020;660009341;660786799;N2460;1;;0.19;0
USLD_P;2020;660009341;660786799;N2510;18;;16.66;0
USLD_P;2020;660009341;660786799;N3120;1;;0.2;0
USLD_P;2020;660009341;660786799;NAUT;18;6;21.37;0
USLD_P;2020;660781444;660780180;M1320;2;;2.06;
USLD_P;2020;660781444;660780180;MEDCH;2;;2.06;
USLD_P;2020;660781444;660780180;N2210;28;2;26.07;
USLD_P;2020;660781444;660780180;N2410;;2;0.53;
USLD_P;2020;660781444;660780180;N2460;;2;0.5;
USLD_P;2020;660781444;660780180;N2510;;77;64.97;
USLD_P;2020;660781444;660780180;N3120;;;0.09;
USLD_P;2020;660781444;660780180;NAUT;16;34;37.6;
USLD_P;2020;670000041;670780071;M1320;1;;0.5;
USLD_P;2020;670000041;670780071;MEDCH;2;;0.65;
USLD_P;2020;670000041;670780071;N2210;5;;4.3;
USLD_P;2020;670000041;670780071;N2410;1;;0.5;
USLD_P;2020;670000041;670780071;N2460;2;;1;
USLD_P;2020;670000041;670780071;N2510;13;;13.72;
USLD_P;2020;670000041;670780071;NAUT;12;1;7.09;
USLD_P;2020;670000058;670013366;MEDCH;2;1;2.5;
USLD_P;2020;670000058;670013366;N2210;11;2;13.31;
USLD_P;2020;670000058;670013366;N2410;1;;0.5;
USLD_P;2020;670000058;670013366;N2460;1;;0.05;
USLD_P;2020;670000058;670013366;N2510;38;2;39.15;
USLD_P;2020;670000058;670013366;NAUT;19;;18.05;
USLD_P;2020;670000157;670780337;M1320;0;1;0.51;1
USLD_P;2020;670000157;670780337;MEDCH;1;1;0.81;0
USLD_P;2020;670000157;670780337;N2210;9;3;9.14;0
USLD_P;2020;670000157;670780337;N2410;0;1;0.32;
USLD_P;2020;670000157;670780337;N2460;0;1;0.07;0
USLD_P;2020;670000157;670780337;N2510;7;3;9.35;
USLD_P;2020;670000157;670780337;NAUT;4;5;6.72;1
USLD_P;2020;670000165;670780345;M1320;2;;0.7;0
USLD_P;2020;670000165;670780345;MEDCH;2;;0.7;0
USLD_P;2020;670000165;670780345;N2210;13;3;13.28;0
USLD_P;2020;670000165;670780345;N2510;9;;8.86;0
USLD_P;2020;670000165;670780345;NAUT;11;1;7.19;0
USLD_P;2020;670000215;680000643;M1320;1;;1;
USLD_P;2020;670000215;680000643;MEDCH;1;;1;
USLD_P;2020;670000215;680000643;N2210;8;3;10.5;
USLD_P;2020;670000215;680000643;N2510;15;5;13.5;
USLD_P;2020;670000215;680000643;N3120;1;;1;
USLD_P;2020;670000215;680000643;NAUT;15;3;0.04;
USLD_P;2020;670000306;670780584;M1320;2;1;2.8;
USLD_P;2020;670000306;670780584;MEDCH;2;1;2.8;
USLD_P;2020;670000306;670780584;N2210;18;2;19.41;
USLD_P;2020;670000306;670780584;N2410;;2;1.6;
USLD_P;2020;670000306;670780584;N2460;;1;0.7;
USLD_P;2020;670000306;670780584;N2510;34;5;35.55;
USLD_P;2020;670000306;670780584;NAUT;6;2;4.6;
USLD_P;2020;670000348;670780642;M1320;;2;0.4;1
USLD_P;2020;670000348;670780642;MEDCH;;2;0.4;1
USLD_P;2020;670000348;670780642;N2210;8;1;7.86;
USLD_P;2020;670000348;670780642;N2510;16;4;15.22;
USLD_P;2020;670000348;670780642;NAUT;8;2;9.36;
USLD_P;2020;670000397;670017755;MEDCH;;3;1;
USLD_P;2020;670000397;670017755;N2210;4;11;11.36;
USLD_P;2020;670000397;670017755;N2410;;1;0.3;
USLD_P;2020;670000397;670017755;N2460;;1;0.5;
USLD_P;2020;670000397;670017755;N2510;;33;16.51;
USLD_P;2020;670000397;670017755;NAUT;;21;7.69;
USLD_P;2020;670000603;670781152;M1320;0;2;1;1
USLD_P;2020;670000603;670781152;MEDCH;0;2;1;1
USLD_P;2020;670000603;670781152;N2210;3;3;5.58;0
USLD_P;2020;670000603;670781152;N2510;11;5;15.32;0
USLD_P;2020;670000603;670781152;NAUT;9;9;12.56;1
USLD_P;2020;670002278;920030269;MEDCH;1;;1;0
USLD_P;2020;670002278;920030269;N2210;7;;7;0
USLD_P;2020;670002278;920030269;N2460;1;;1;0
USLD_P;2020;670002278;920030269;N2510;15;;15;0
USLD_P;2020;670002278;920030269;NAUT;16;6;19.9;0
USLD_P;2020;670014992;670780139;M1320;2;;0.75;
USLD_P;2020;670014992;670780139;MEDCH;3;1;0.84;
USLD_P;2020;670014992;670780139;N2210;9;;7.3;
USLD_P;2020;670014992;670780139;N2410;1;;0.3;
USLD_P;2020;670014992;670780139;N2510;20;2;14.72;
USLD_P;2020;670014992;670780139;NAUT;64;14;9.77;
USLD_P;2020;670799550;670780055;M1320;3;;1.72;1
USLD_P;2020;670799550;670780055;MEDCH;3;;1.72;1
USLD_P;2020;670799550;670780055;N2210;17;5;19.22;1
USLD_P;2020;670799550;670780055;N2410;1;0;1;0
USLD_P;2020;670799550;670780055;N2510;50;9;60.84;1
USLD_P;2020;670799550;670780055;NAUT;27;12;32.82;0
USLD_P;2020;680000122;680020336;M1320;1;1;0.6;
USLD_P;2020;680000122;680020336;MEDCH;1;1;0.8;
USLD_P;2020;680000122;680020336;N2210;4;2;4.83;
USLD_P;2020;680000122;680020336;N2410;;1;0.3;
USLD_P;2020;680000122;680020336;N2460;;1;0.2;1
USLD_P;2020;680000122;680020336;N2510;16;;14.79;
USLD_P;2020;680000122;680020336;N3120;;1;0.25;
USLD_P;2020;680000122;680020336;NAUT;9;9;8.62;
USLD_P;2020;680000312;680015963;M1320;;4;0.46;1
USLD_P;2020;680000312;680015963;MEDCH;;6;0.68;1
USLD_P;2020;680000312;680015963;N2210;1;6;4.06;0
USLD_P;2020;680000312;680015963;N2510;4;11;10.25;0
USLD_P;2020;680000312;680015963;NAUT;5;24;12.4;1
USLD_P;2020;680000544;680020336;MEDCH;;2;0.8;
USLD_P;2020;680000544;680020336;N2210;3;1;2.73;
USLD_P;2020;680000544;680020336;N2460;;1;0.25;1
USLD_P;2020;680000544;680020336;N2510;11;;11.92;
USLD_P;2020;680000544;680020336;NAUT;5;6;6.89;
USLD_P;2020;680000627;680020336;MEDCH;;1;0.59;
USLD_P;2020;680000627;680020336;N2210;8;;6.83;
USLD_P;2020;680000627;680020336;N2510;15;1;13.42;
USLD_P;2020;680000627;680020336;NAUT;12;5;11.31;
USLD_P;2020;680000767;680001088;M1320;1;;1;0
USLD_P;2020;680000767;680001088;MEDCH;1;;1;0
USLD_P;2020;680000767;680001088;N2210;7;7;10.67;0
USLD_P;2020;680000767;680001088;N2410;1;;0.5;0
USLD_P;2020;680000767;680001088;N2460;;2;0.77;1
USLD_P;2020;680000767;680001088;N2510;15;7;16.92;0
USLD_P;2020;680000767;680001088;N3120;;1;0.25;0
USLD_P;2020;680000767;680001088;NAUT;32;10;18;1
USLD_P;2020;680000833;680001138;MEDCH;;1;0.5;0
USLD_P;2020;680000833;680001138;N2210;9;2;8.62;0
USLD_P;2020;680000833;680001138;N2410;1;;1;0
USLD_P;2020;680000833;680001138;N2460;2;;1.04;1
USLD_P;2020;680000833;680001138;N2510;15;1;15.15;0
USLD_P;2020;680000833;680001138;NAUT;38;6;20.77;1
USLD_P;2020;680000882;680000643;MEDCH;3;3;4.64;
USLD_P;2020;680000882;680000643;N2210;16;12;24.7;
USLD_P;2020;680000882;680000643;N2460;2;;2;
USLD_P;2020;680000882;680000643;N2510;48;21;59.41;
USLD_P;2020;680000882;680000643;N3120;1;2;2.4;
USLD_P;2020;680000882;680000643;NAUT;56;53;93.32;
USLD_P;2020;680004553;680020336;M1320;;2;0.89;
USLD_P;2020;680004553;680020336;MEDCH;;2;0.89;
USLD_P;2020;680004553;680020336;N2210;24;;23.67;
USLD_P;2020;680004553;680020336;N2460;1;1;1.4;
USLD_P;2020;680004553;680020336;N2510;42;;40.93;
USLD_P;2020;680004553;680020336;N3120;;1;0.22;
USLD_P;2020;680004553;680020336;NAUT;23;10;24.58;
USLD_P;2020;680020427;680014495;MEDCH;1;;1;
USLD_P;2020;680020427;680014495;N2210;9;3;12.43;
USLD_P;2020;680020427;680014495;N2410;1;;1.05;
USLD_P;2020;680020427;680014495;N2460;1;;1;
USLD_P;2020;680020427;680014495;N2510;22;11;37.74;
USLD_P;2020;680020427;680014495;NAUT;33;3;32.07;
USLD_P;2020;690000245;690780432;M1320;;2;1.85;0
USLD_P;2020;690000245;690780432;MEDCH;1;3;2.16;0
USLD_P;2020;690000245;690780432;N2210;13;2;14.45;0
USLD_P;2020;690000245;690780432;N2410;0;3;1.28;0
USLD_P;2020;690000245;690780432;N2460;0;2;0.58;0
USLD_P;2020;690000245;690780432;N2510;38;26;46.23;0
USLD_P;2020;690000245;690780432;N3120;0;4;0.15;0
USLD_P;2020;690000245;690780432;NAUT;20;39;30.21;0
USLD_P;2020;690000773;690782925;M1320;1;;1;
USLD_P;2020;690000773;690782925;MEDCH;1;1;1.5;
USLD_P;2020;690000773;690782925;N2210;14;3;17.06;
USLD_P;2020;690000773;690782925;N2510;30;7;35.06;
USLD_P;2020;690000773;690782925;NAUT;18;2;19.92;
USLD_P;2020;690007406;690781810;M1320;1;1;1.77;
USLD_P;2020;690007406;690781810;MEDCH;1;1;1.77;
USLD_P;2020;690007406;690781810;N2210;22;12;31.02;
USLD_P;2020;690007406;690781810;N2410;;;0.15;
USLD_P;2020;690007406;690781810;N2460;1;;0.81;
USLD_P;2020;690007406;690781810;N2510;81;12;87.54;
USLD_P;2020;690007406;690781810;N3120;;;0.37;
USLD_P;2020;690007406;690781810;NAUT;20;4;22.4;
USLD_P;2020;690780150;690000104;MEDCH;0;1;0.34;1
USLD_P;2020;690780150;690000104;N2210;0;14;4.79;
USLD_P;2020;690780150;690000104;N2410;0;2;0.12;
USLD_P;2020;690780150;690000104;N2460;0;3;0.28;
USLD_P;2020;690780150;690000104;N2510;0;13;7.93;
USLD_P;2020;690780150;690000104;N3120;0;2;0.04;
USLD_P;2020;690780150;690000104;NAUT;0;16;6.06;
USLD_P;2020;690782420;690793633;M1320;;1;0.45;0
USLD_P;2020;690782420;690793633;MEDCH;;5;0.67;0
USLD_P;2020;690782420;690793633;N2210;;23;6.34;0
USLD_P;2020;690782420;690793633;N2410;;7;0.46;0
USLD_P;2020;690782420;690793633;N2460;;1;0.02;0
USLD_P;2020;690782420;690793633;N2510;;20;10.34;0
USLD_P;2020;690782420;690793633;N3120;;1;0.25;0
USLD_P;2020;690782420;690793633;NAUT;;34;10.51;0
USLD_P;2020;690784194;690781810;MEDCH;1;;1;
USLD_P;2020;690784194;690781810;N2210;10;3;9.77;
USLD_P;2020;690784194;690781810;N2410;;;0.29;
USLD_P;2020;690784194;690781810;N2460;;;0.8;
USLD_P;2020;690784194;690781810;N2510;35;8;38.11;
USLD_P;2020;690784194;690781810;NAUT;3;2;5.65;
USLD_P;2020;690787429;690781810;M1320;;1;0.85;
USLD_P;2020;690787429;690781810;MEDCH;;1;0.85;
USLD_P;2020;690787429;690781810;N2210;12;1;14.6;
USLD_P;2020;690787429;690781810;N2410;;;0.19;
USLD_P;2020;690787429;690781810;N2460;;;0.09;
USLD_P;2020;690787429;690781810;N2510;33;7;46.31;
USLD_P;2020;690787429;690781810;NAUT;7;4;5.42;
USLD_P;2020;690787478;690781810;MEDCH;2;;1.75;1
USLD_P;2020;690787478;690781810;N2210;21;8;29.14;0
USLD_P;2020;690787478;690781810;N2410;;;1.2;0
USLD_P;2020;690787478;690781810;N2460;;;0.6;
USLD_P;2020;690787478;690781810;N2510;69;15;78.9;0
USLD_P;2020;690787478;690781810;N3120;;;0.3;0
USLD_P;2020;690787478;690781810;NAUT;3;2;8.09;1
USLD_P;2020;690791132;690001912;M1320;2;;1.5;
USLD_P;2020;690791132;690001912;MEDCH;2;;2;1
USLD_P;2020;690791132;690001912;N2210;12;2;13.73;
USLD_P;2020;690791132;690001912;N2460;1;;1;1
USLD_P;2020;690791132;690001912;N2510;23;2;24.58;
USLD_P;2020;690791132;690001912;NAUT;12;;14.27;1
USLD_P;2020;690797873;690043237;MEDCH;;1;0.52;
