FI;FI_EJ;AN;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;SEANCES_MED;SPED;UGER;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;NB_CATTP_GEN;NB_CATTP_INF;NB_CATTP_PEN;NB_CATTP_TOT;ACT_CATTP_GEN;ACT_CATTP_INF;ACT_CATTP_PEN;ACT_CATTP_TOT;NB_CMP_GEN;NB_CMP_INF;NB_CMP_TOT;ACT_CMP_GEN;ACT_CMP_INF;ACT_CMP_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;PLATOT_HAD;SEJ_HAD;AUTGEN;PASSU_GEN;AUTPED;PASSU_PED;GEN;PED;ANT;SAMU;REA;SEJ_REANIM;TYPE1;SEJACC;TYPE2;SEJ_NEO;TYPE3;SEJ_REA;TRT_HEMO_CENTRE;SEAN_HEMO_CENTRE;TRT_INSUFF_REN;SEM_TRT_INSUFF_REN;CHIMIO;SEAN_CHIMIO;RTH;SEAN_RADIO;CHIRCAR;CARDIO_INT;NEUROCHIR;NEURO_INT;GREFFE;AMP;PRIS;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;EFF_INT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRSOI;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRSOI;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;NB_SCAN;ACT_SCAN;NB_IRM;ACT_IRM;NB_CAM;ACT_CAM;NB_TOMO;ACT_TOMO;SAL_INTERV;POST_REVEIL
500000195;500000039;2023;24;;;24;427;0;0;427;7312;0;0;7312;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;273;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;0;0;0;0;0;0;2;0;5;;0;0;0;0;0;0;0;0;0;0;0;2.66;2.66;0;0;0;0;0;0;1.1;0;3.76;0;0;1;0;15;37;7;2;2;64;2;0;10;4;1;2;0;0;0;18;36;100;0;1;0;16.22;34.04;2.84;0.39;1.43;55.92;1;0;5.97;2.72;0.86;0.96;0;0;0;8.27;18.92;74.84;;;;;;;;;;
500000427;500000096;2023;32;;;32;1146;0;0;1146;8183;0;0;8183;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32;411;0;0;;;;;1;3896;0;0;1;0;0;0;0;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;8;2;4;0;0;0;0;0;2;0;10;1;0;0;0;0;0;0;0;0;0;0;0;5.72;1.26;3.25;0;0;0;0;0;1.7;0;7.42;1;0;3;1;46;45;1;1;2;99;0;0;21;1;1;3;0;4;0;23;52;151;0;2.86;0.5;41.96;42.06;1;0.36;1.43;90.17;0;0;20.6;0.46;0.46;3;0;3.47;0;23.72;51.25;141.42;;;;;;;;;;
500000476;500000138;2023;5;;;5;160;0;0;160;1775;0;0;1775;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;347;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;0;0;0;0;0;0;0;0;2;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;10;14;4;1;2;32;0;0;7;1;1;0;0;0;0;5;13;45;0;1.5;0;9.04;9.89;2.91;0.56;2.03;25.93;0;0;3.6;0.82;0.82;0;0;0;0;3.88;8.3;34.23;;;;;;;;;;
500000591;500000393;2023;70;0;0;70;3320;0;0;3320;22926;0;0;22926;0;0;0;0;0;0;0;0;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;276;0;0;60;24;;;1;14962;0;0;1;0;0;0;0;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;14;4;1;0;0;0;0;0;2;0;16;8;1;0;0;0;0;0;0;0;0;0;1;12.49;3.72;1;0;0;0;0;0;1.9;0;14.39;0.59;0;7;0;96;159;40;4;5;311;4;0;52;6;2;9;0;6;1;39;117;428;0;7.12;0;89.88;135.16;31.21;2.64;5.66;271.67;4;0;48.51;5.12;2.71;8.23;0;5.68;1;39.49;112.03;383.7;;;;;;;;;;
510000177;100006279;2023;10;0;0;10;449;0;0;449;5131;0;0;5131;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;129;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;0;0;0;0;0;0;0;0;3;;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;2;0;0;0;0;18;20;5;1;2;46;0;0;3;3;1;0;0;1;0;25;32;78;0;0.76;0;14.49;20.7;5.71;0.51;1.18;43.35;0;0;2.58;2.15;0.73;0;0;1;0;27.65;33.38;76.73;;;;;;;;;;
510000250;510000078;2023;32;;;32;2413;0;0;2413;10436;0;0;10436;6;;;6;133;0;0;133;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47;317;677;4;;;30;246;1;13374;0;0;1;0;0;0;0;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;16;3;8;0;2;1;0;0;1;1;20;4;9;0;0;0;0;0;0;0;0;0;9;12.5;2.8;6;0;1.3;1;0;0;1;0.6;15.4;3.82;1;3;0;62;43;32;1;5;147;0;0;45;4;2;4;1;2;0;45;101;248;1;2.62;0;61.97;45.74;31;1.01;4.71;148.05;0;0;40.5;3.78;2;4;1;1.79;0;42.14;93.21;241.26;1;0;1;0;0;0;0;0;;
510000466;510000102;2023;17;;;17;261;0;0;261;2774;0;0;2774;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;112;0;0;30;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;0;0;0;0;0;0;0;0;3;;0;0;0;0;0;0;0;0;0;0;0;1.53;1.53;0;0;0;0;0;0;0;0;1.53;0;0;2;0;18;33;16;1;2;72;1;0;11;0;0;2;0;2;1;41;58;130;0;2;0;17.5;29.02;10.7;0.64;0.81;60.67;0.28;0;4.73;0;0;0.45;0;2.06;0.5;20.08;28.1;88.77;;;;;;;;;;
520000019;520780024;2023;5;;;5;71;0;0;71;1379;0;0;1379;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;370;1839;10;32;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;3;0;0;0;0;0;0;0;0;5;;0;0;0;0;0;0;0;0;0;0;0;3;2.06;0;0;0;0;0;0;0;0;3;0;0;3;0;14;32;14;1;12;76;0;0;15;5;0;1;0;0;0;21;42;118;0;2.11;0;14.19;29.83;13.38;1.08;9.54;70.13;0;0;14.57;4.6;0;1.48;0;0;0;19.95;40.6;110.73;;;;;;;;;;
520000043;520780057;2023;60;0;0;60;2915;0;0;2915;21088;0;0;21088;4;0;0;4;116;0;0;116;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;189;1008;8;;;;;1;13759;0;0;1;0;0;0;;;;;;;;;;;;;0;;0;;;;;;;;;40;11;7;2;6;4;0;0;2;6;54;1;0;0;0;0;0;0;0;0;0;0;0;20.42;4.38;6.47;1.2;0.29;0.1;0;0;2;4.47;27.18;1.61;2;3;3;67;66;18;1;2;162;0;0;33;4;2;6;11;3;0;27;84;246;2.52;3.17;3;64.16;63.17;19.17;1.35;2;158.54;0;0;32.91;3.78;1.9;5.71;9.94;2.87;0;25.96;81.17;239.71;;;;;;;;;;
520000050;520780065;2023;8;;;8;138;0;0;138;1232;0;0;1232;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22;265;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;0;1;1;3;;0;0;0;0;0;0;0;0;0;0;0;0.09;0.09;0;0;0;0;0;0;0.24;0.01;0.34;0;0;2;0;6;9;23;0;3;43;0;0;13;0;0;2;0;0;0;10;25;68;0;1.5;0;5.31;7.52;9.55;0;2.04;25.92;0;0;11.25;0;0;1.7;0;0;0;5.5;18.45;44.37;;;;;;;;;;
530000132;530007202;2023;20;;;20;182;0;0;182;3170;0;0;3170;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;122;0;0;30;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;0;0;0;0;0;0;1;0;3;1;11;11;0;0;0;0;0;0;0;0;11;0.4;0.4;0;0;0;0;0;0;0.41;0;0.81;0.5;0;4;1;18;51;10;2;11;97;2;0;17;3;1;3;0;0;0;38;63;160;0;2.58;0.61;11.38;33.16;6.08;0.49;3.16;57.46;0.83;0;6.56;0.96;0.32;1.13;0;0;0;12.82;22.3;79.76;;;;;;;;;;
530000140;530000058;2023;27;;;27;461;0;0;461;9051;0;0;9051;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63;424;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;0;0;0;0;0;0;1;0;3;;11;11;0;0;0;0;0;0;0;0;11;0.14;0.14;0;0;0;0;0;0;0.8;0;0.94;0.34;0;4;0;35;61;12;2;6;120;0;0;19;4;1;5;0;0;0;45;73;193;0;2.87;0;29.64;52.22;11.46;0.74;5.26;102.19;0.26;0;17.08;3.36;1.04;4.17;0;0;0;41.65;66.52;168.71;;;;;;;;;;
530000165;530000066;2023;15;;;15;77;0;0;77;1453;0;0;1453;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;218;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;0;0;0;0;0;0;0;0;2;1;13;13;0;0;0;0;0;0;0;0;13;1.1;1.1;0;0;0;0;0;0;0;0;1.1;1;0;2;0;14;24;9;2;6;57;1;0;14;2;1;4;0;0;0;37;58;115;0;1.99;0;11.29;20.08;7.84;0.7;2.76;44.66;1;0;12.87;0.84;0.79;3.22;0;0;0;37.5;55.43;100.09;;;;;;;;;;
530000181;530007202;2023;15;;;15;97;0;0;97;2087;0;0;2087;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;65;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;0;0;0;1;;6;6;0;0;0;0;0;0;0;0;6;0.18;0.18;0;0;0;0;0;0;0.08;0;0.26;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.82;0.14;3.56;7.15;2.26;0.11;1.05;15.09;0.19;0;3.42;0.07;0.07;0.21;0;0;0;2.26;6.15;21.24;;;;;;;;;;
540000072;540014081;2023;11;;;11;168;0;0;168;3469;0;0;3469;3;;;3;23;0;0;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;0;0;0;0;0;0;1;1;4;;0;0;0;0;0;0;0;0;0;0;0;1.24;1.24;0;0;0;0;0;0;0.76;0.07;2.07;0;0;1;0;16;30;14;1;4;66;1;1;4;2;1;1;0;0;0;6;15;81;0;0.5;0;11.2;27.5;10;0.75;2.95;52.9;0.5;0.5;1.9;0.75;0.5;0.24;0;0;0;6;9.89;62.79;;;;;;;;;;
540001104;570027995;2023;20;;;20;411;0;0;411;5765;0;0;5765;6;;;6;421;0;0;421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;211;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;0;0;0;0;0;0;0;1;0;7;;0;0;0;0;0;0;0;0;0;0;0;3.8;0;0;0;0;0;0;0;0.57;0;4.37;1;0;2;0;21;20;16;2;7;68;2;0;12;3;3;2;0;1;0;3;23;91;0;2;0;16.16;19.46;12.52;0.96;2.36;53.46;2;0;8.53;2.05;2.05;0.69;0;0.4;0;2.57;16.24;69.7;;;;;;;;;;
550000038;550000046;2023;32;;;32;584;0;0;584;8808;0;0;8808;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;175;0;0;32;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;5;0;0;3;2;0;0;1;1;11;1;3;0;0;0;1;1;0;0;0;2;6;3.46;3.16;0;0;1.3;0.3;0;0;1.07;0.06;5.89;1;1;1;0;17;36;9;2;5;71;1;0;20;3;1;2;0;2;0;31;59;130;1;1;0;15.8;33.66;8.62;1.53;4.66;66.27;0.88;0;17.31;1.97;0.9;2;0;1.85;0;28.76;52.77;119.04;;;;;;;;;;
560000184;560006017;2023;58;;;58;1309;0;0;1309;18688;0;0;18688;5;;;5;1073;0;0;1073;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58;646;4009;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37;13;0;0;2;0;0;0;3;0;42;;0;0;0;0;0;0;0;0;0;0;0;21.89;6.44;0;0;2.53;0;0;0;1.19;0;25.61;0;0;9;1;62;69;21;4;21;187;5;2;35;3;3;2;0;2;0;26;75;262;0;8.48;0.84;57.96;63.98;18.73;4.41;20.4;174.8;4.36;1.87;29.53;3.19;3.19;1.92;0;2.1;0;23.3;66.27;241.07;0;0;0;0;0;0;0;0;2;0
560000200;560023210;2023;80;;;80;2139;0;0;2139;28114;0;0;28114;6;;1;7;96;0;23;119;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;77;636;1970;5;30;21;;;;;;;1;0;0;0;0;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;20;7;0;0;0;0;0;0;0;0;20;2;0;0;0;0;0;0;0;0;0;0;0;24.63;6.2;5.28;0;1.43;0.88;0;0;0;0;26.06;2;0;4;0;66;98;11;6;18;203;1;0;29;4;3;0;0;1;0;11;46;249;2.02;3.34;0;85.36;108.92;16.02;1.94;12.71;230.31;0.5;0;26.86;3.57;2.3;0;0;1.06;0.17;12.94;45.1;275.41;1;0;0;0;0;0;0;0;;
560000291;560000085;2023;12;;;12;731;0;0;731;2877;0;0;2877;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;74;0;0;15;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;1;0;0;0;0;3;5;;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0;0.1;0;0;0;0;0.43;0.78;0;0;4;0;23;55;15;1;5;103;0;0;16;4;1;0;0;1;0;20;41;144;0;2.88;0;15.71;25.34;8.42;0.25;2.51;55.11;0;0;13.85;1.86;1;0;0;0.1;0;20.18;35.99;91.1;;;;;;;;;;
560000366;560000259;2023;15;;;15;206;0;0;206;3276;0;0;3276;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;229;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;0;0;0;0;0;0;0;0;5;;0;0;0;0;0;0;0;0;0;0;0;0.98;0.98;0;0;0;0;0;0;0;0;0.98;0;0;2;0;13;24;7;1;3;50;0;0;10;0;0;0;0;0;0;21;31;81;0;1.4;0;12.18;20.38;8.25;0.2;3;45.41;0;0;7.76;0;0;0;0;0;0;21.15;28.91;74.32;;;;;;;;;;
560000465;560005746;2023;15;;;15;89;0;0;89;2133;0;0;2133;;;;;0;0;0;0;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;200;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;0;0;0;0;0;0;0;0;2;;0;0;0;0;0;0;0;0;0;0;0;1.43;0.3;0;0;0;0;0;0;0;0;1.43;0;0;1;0;14;18;6;0;2;41;0;0;1;1;0;0;0;0;0;16;18;59;0;1;0;12.65;19.38;4.81;0.2;2.03;40.07;0.5;0;0.2;1;0;0;0;0;0.21;15.33;17.24;57.31;;;;;;;;;;
560002974;830013678;2023;10;;;10;151;0;0;151;3223;0;0;3223;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70;635;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;7;0;0;0;0;0;0;1;0;11;;0;0;0;0;0;0;0;0;0;0;0;6.11;4.54;0;0;0;0;0;0;0.9;0;7.01;0;0;2;0;33;46;7;4;9;101;2;0;9;4;2;3;0;0;0;22;40;141;0;1.9;0;27.38;48.29;7.73;1.24;6.26;92.8;1.01;0;8.98;2.99;1.33;1.75;0;0;0;14.81;29.54;122.34;;;;;;;;;;
570000026;570024794;2023;7;;;7;305;0;0;305;3313;0;0;3313;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;192;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;0;0;0;0;0;0;1;0;3;;0;0;0;0;0;0;0;0;0;0;0;1.5;1;0;0;0;0;0;0;0.25;0;1.75;0;0;1;0;12;14;3;2;3;35;1;0;11;0;0;1;0;0;0;2;15;50;0;1;0;11;12.5;3;0.9;2.1;30.5;0.27;0;7.34;0;0;0.2;0;0;0;0.54;8.35;38.85;;;;;;;;;;
570000281;570005165;2023;42;;;42;779;0;0;779;14143;0;0;14143;;;;;0;0;0;0;0;;;44;;;44;457;;;457;;;;;;;;;;;;;;;;;;;;;;;0;;0;0;;0;0;;;0;320;;;320;22;161;2724;8;;;13;43;;;;;;;;;0;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;;;10;5;0;0;0;0;4;0;0;0;14;;0;0;0;0;0;0;0;0;0;0;0;8.22;2.45;0;0;0;0;3;0;0;0;11.22;0;0;3;0;72;59;21;5;7;167;0;0;17;3;3;0;0;0;0;10;30;197;0.5;2.71;0;69.66;54.9;16.08;4.61;6;154.46;0;0;14.96;4.06;3.56;0;0;0;0;10.19;29.21;183.67;;;;;;;;;;
570000455;570010181;2023;23;;;23;450;0;0;450;5101;0;0;5101;5;;;5;411;0;0;411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;190;0;0;30;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;3;0;0;0;0;0;0;1;1;7;;17;0;0;0;0;0;0;0;0;0;17;2.58;0.78;0;0;0;0;0;0;0.86;0.1;3.54;0;0;2;0;14;28;15;2;4;65;1;1;12;1;1;1;0;0;0;10;26;91;0;1.43;0;10.84;23.57;10.54;0.56;2.36;49.3;0.82;0.83;6.14;0.8;0.8;0.84;0;0;0;7.85;17.28;66.58;;;;;;;;;;
570000661;570000158;2023;26;;;26;627;0;0;627;5338;0;0;5338;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;248;0;0;30;33;;;;;;;0;0;1;0;0;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;9;3;3;0;0;0;0;0;1;0;10;1;0;0;0;0;0;0;0;0;0;0;0;5.95;2.83;2.72;0;0;0;0;0;0.5;0;6.45;1;0;1;0;45;43;33;0;2;124;0;1;10;1;1;0;0;0;0;4;16;140;0;0.89;0;42.49;41.01;30;0;2.34;116.73;0;0.82;10.1;0.64;0.64;0;0;0.5;0;4.27;16.33;133.06;;;;;;;;;;
570000950;570030395;2023;62;;;62;1893;0;0;1893;15415;0;0;15415;2;;;2;486;0;0;486;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;121;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;10;0;0;0;0;0;0;2;0;12;2;2;0;0;0;0;0;0;0;0;0;2;7.73;7.73;0;0;0;0;0;0;1.42;0;9.15;2;0;3;0;29;27;0;2;7;68;1;0;21;2;2;2;0;1;0;37;64;132;0;3;0;24.8;27.02;0;1.21;3.43;59.46;1;0;19.98;1.72;1.72;1.65;0;1.02;0;26.18;51.55;111.01;0;0;0;0;0;0;0;0;1;0
570000968;570000430;2023;20;0;0;20;290;0;0;290;4341;0;0;4341;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;235;0;0;30;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;0;0;0;0;0;0;0;1;0;6;;0;0;0;0;0;0;0;0;0;0;0;4.78;0;0;0;0;0;0;0;0.6;0;5.38;0;0;2;0;27;36;36;1;4;106;0;0;16;3;1;2;0;2;0;19;42;148;0;1.67;0;25.27;35.26;35.01;1;3.7;101.91;0;0;15.2;3.3;1;2;0;1.71;0;15.83;38.04;139.95;;;;;;;;;;
570000992;570000497;2023;9;;;9;162;0;0;162;2748;0;0;2748;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22;186;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;0;1;0;2;;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0.8;0;1.8;0;0;3;0;18;19;13;2;3;58;0;0;15;2;1;2;0;0;0;22;41;99;0;0.74;0;10.73;13.3;7.5;0.53;2.16;34.96;0;0;3.75;0.48;0.4;0.66;0;0;0;9.32;14.21;49.17;;;;;;;;;;
570009670;570027995;2023;19;;;19;520;0;0;520;6415;0;0;6415;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;381;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6;0;0;0;0;0;0;0;0;6;;0;0;0;0;0;0;0;0;0;0;0;5.74;5.74;0;0;0;0;0;0;0;0;5.74;0;0;3;0;27;30;17;1;8;86;3;0;9;2;2;3;0;0;0;15;32;118;0;2.62;0;20.79;24.95;16.13;0.53;3.91;68.93;2.91;0;7.13;1;1;1.56;0;0;0;11.11;23.71;92.64;;;;;;;;;;
580780187;580000057;2023;10;0;0;10;26;0;0;26;247;0;0;247;0;0;0;0;1;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;345;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;3;0;0;0;0;0;0;0;0;4;;0;0;0;0;0;0;0;0;0;0;0;1.33;0.83;0;0;0;0;0;0;0;0;1.33;0;0;1;0;18;20;5;0;0;44;1;0;7;0;0;0;0;0;0;0;8;52;0;1;0;7.88;11.38;4.81;0;0;25.07;0.5;0;6.62;0;0;0;0;0;0;0;7.12;32.19;;;;;;;;;;
580972610;580780054;2023;15;;;15;172;0;0;172;2763;0;0;2763;0;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;142;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;8;10;6;1;1;27;0;0;8;0;0;1;0;0;0;16;25;52;0;0.6;0;7.2;9.4;5.5;0.1;0.3;23.1;0;0;2.22;0;0;0.2;0;0;0;4.16;6.58;29.68;;;;;;;;;;
580972651;580780047;2023;16;0;0;16;91;0;0;91;1286;0;0;1286;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;3;0;0;15;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;1;;3;0;0;0;4;1;0;0;0;0;7;0;0;0;0;0;0;0;0;0.4;0;0.4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
580972669;580780070;2023;36;;;36;1552;0;0;1552;11104;0;0;11104;4;;;4;98;0;0;98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;10689;0;0;1;0;0;0;1;257;;;;;;;;;;;0;;0;;0;0;0;0;0;;;24;2;20;0;0;0;0;0;0;0;24;3;0;0;0;0;0;0;0;0;0;0;0;10.79;2;7.64;0;0;0;0;0;0;0;10.79;0;2;2;0;34;37;16;0;2;93;1;0;22;0;0;2;0;4;0;15;44;137;2.38;1.8;0;33.42;36.04;15.74;0;2;91.38;1;0;22.28;0;0;2;0;4;0;14.83;44.11;135.49;1;0;0;0;0;0;0;0;;
